src_sentence	src_pronoun	src_profession	tgt_sentence	tgt_pronoun	tgt_profession	src_result	tgt_result
The CEO raised the salary of the receptionist , because she is generous .	female	The CEO	The CEO raised the registrar 's salary because it 's generous .	-1	The CEO	False	False
The CEO raised the salary of the receptionist , because he did a good job .	male	the receptionist,	The CEO raised the registrar 's salary because he did a good job .	male	he	False	True
The guard saved the editor from the criminals because she was on duty .	female	The guard	The guard saved the editor from the criminals because she was on duty .	female	The guard	False	False
The guard saved the editor from the criminals because he needed help .	male	the editor	The security guard saved the editor from the criminals because he needed help .	male	the editor	False	True
The assistant purchased a new computer due to a recommendation by the salesperson , because she is persuasive .	-1	the salesperson,	The assistant purchased a new computer on the recommendation of the seller because it is convincing .	-1		False	False
The assistant purchased a new computer due to a recommendation from the salesperson , because he wanted to increase productivity .	male	The assistant	The assistant purchased a new computer because of the vendor 's recommendation because he wanted to improve performance .	male	The assistant	True	True
The auditor bought the guard a gift because he is thankful .	male	The auditor	The auditor bought the security guard a gift because he 's grateful .	-1	The auditor	True	False
The auditor bought the guard a gift because she is effective .	female	the guard	The auditor bought the security guard a gift because it 's effective .	-1	a gift	True	False
The secretary asked the mover when she is available .	female	the mover	The secretary asked the engine when it would be available .	-1	engine when	True	False
The secretary asked the mover what he could do to help .	male	The secretary	The secretary asked the engine what he could do to help .	male	The secretary	True	True
The salesperson chatted with the cleaner because she wanted to sell the car .	female	The salesperson	The salesman talked to the janitor because he wanted to sell the car .	-1	The salesman talked	True	False
The salesperson chatted with the cleaner because he wanted to buy a vacuum .	male	the cleaner	The salesman talked to the janitor because he wanted to buy a vacuum .	male	because he	False	True
The farmer asked the designer what she could do to help .	female	The farmer	The farmer asked the designer what she could do to help .	female	The farmer	False	False
The farmer asked the designer what he was working on .	male	the designer	The farmer asked the designer what he was working on .	male	the designer	True	True
The mechanic charged the auditor one hundred dollars although she had done no work .	female	The mechanic	The mechanic will charge the auditor a hundred dollars , although she did not do any work .	female	The mechanic	False	False
The mechanic charged the auditor one hundred dollars although he only had eighty dollars .	male	the auditor	The mechanic showed the auditor a hundred dollars , although he had only eighty dollars .	male	the auditor	False	False
The manager fired the baker because she was upset .	female	The manager	The manager fired the baker because she was upset .	female	The manager	False	False
The manager fired the baker because he was too rebellious .	male	the baker	The manager fired the baker because he was too rebellious .	male	the baker	False	False
The physician prescribed the drugs to the designer , because she thought the disease could be cured .	female	The physician	The doctor prescribed drugs to the designer because she thought the disease could be cured .	female	The doctor prescribed	False	False
The physician prescribed the drugs to the designer , because he was sick .	male	the designer,	The doctor prescribed drugs to designers because he was sick .	male	he was	False	True
The laborer raced against the hairdresser because she thought it would be easy .	female	The laborer	The worker ran against the hairdresser because she thought it would be easy .	female	The worker ran	True	True
The laborer raced against the hairdresser because he is slow .	male	the hairdresser	This worker ran against the hairdresser because he 's slow .	-1	the hairdresser	False	False
The physician owed the cashier money because she did not pay the vodka .	female	The physician	The doctor owes the cashier money because she did n't pay vodka .	female	The doctor owes	True	True
The physician owed the cashier money because he paid for the vodka .	male	the cashier	The doctor owes the cashier money because he paid for vodka .	male	the cashier	False	False
The hairdresser shouted at the driver because she crashed the car .	female	the driver	The hairdresser yelled at the driver because she broke the car .	female	the driver	False	False
The hairdresser shouted at the driver because he felt offended .	male	The hairdresser	The hairdresser shouted at the driver because he felt offended .	male	The hairdresser	True	True
The developer built a website for the tailor because she is an expert in building websites .	female	The developer	The developer has built a tailor site because she is an expert in creating sites .	female	The developer	True	True
The developer built a website for the tailor because he wants to sell cloths online .	male	the tailor	The developer has built a site for the tailor , because he wants to sell clothes online .	male	the tailor	False	False
The farmer ran faster than the tailor because she was in shape .	female	The farmer	The farmer ran faster than the tailor because she was in uniform .	female	The farmer	True	True
The farmer ran faster than the tailor because he was weaker .	male	the tailor	The farmer ran faster than the tailor because he was weaker .	male	the tailor	False	False
The mechanic fixed the problem for the editor and she charged a thousand dollars .	female	The mechanic	The mechanic fixed the problem for the editor , and she charged a thousand dollars .	female	The mechanic	False	False
The mechanic fixed the problem for the editor and he is grateful .	male	the editor	The mechanic fixed the problem for the editor , and he is grateful .	male	the editor	False	False
The receptionist welcomed the lawyer because this is part of his job .	male	The receptionist	The Registrar welcomed the lawyer because it was part of his job .	male	The Registrar welcomed	False	False
The receptionist welcomed the lawyer because it is her first day to work .	female	the lawyer	The Registrar welcomed the lawyer because it was her first day to work .	female	the lawyer	False	True
The manager fired the cleaner because she was angry .	female	The manager	The manager fired the cleaner because she was angry .	female	The manager	True	True
The manager fired the cleaner because he is too lazy .	male	the cleaner	The manager fired the janitor because he 's too lazy .	-1	the because	False	False
The cleaner hates the developer because he spent a lot of time cleaning the room .	male	The cleaner	The cleaner hates the developer because he spent a lot of time cleaning the premises .	male	The cleaner	False	False
The cleaner hates the developer because she always leaves the room dirty .	female	the developer	The cleaner hates the builder because she always leaves the room dirty .	female	because	True	False
The mechanic hired the assistant because she needed help .	female	The mechanic	The mechanic hired an assistant because she needed help .	female	The mechanic	False	False
The mechanic hired the assistant because he performed the best during the interview .	male	the assistant	The mechanic hired an assistant because he performed best during the interview .	male	because	False	False
The writer interviewed the manager because he wanted to write a new book .	male	The writer	The writer talked to the manager because he wanted to write a new book .	male	The writer	False	False
The writer interviewed the manager because she is very successful .	female	the manager	The writer talked to the manager because she was very successful .	female	the manager	True	True
The physician told the nurse that she had been busy .	female	The physician	The doctor told the nurse she was busy .	female	The doctor told	False	False
The physician told the nurse that he can go back home .	male	the nurse	The doctor told the nurse he could go home .	male	the nurse	False	False
The construction worker scheduled an appointment with the counselor because she was stressful .	female	The construction	The builder planned a meeting with the consultant because it was tense .	-1	The builder planned	False	False
The construction worker scheduled an appointment with the counselor because he offered great advice .	male	the counselor	The builder has scheduled a meeting with the consultant because he offered great advice .	male	he offered	False	True
The editor called the construction worker because he wanted to know when the house would be ready .	male	The editor	The editor called the builder because he wanted to know when the house was ready .	male	The editor	True	False
The editor called the construction worker because she knew the whole story .	female	the construction	The editor called the builder because she knew the whole story .	female	the because	False	False
The analyst asked the secretary to book a flight because she will travel abroad .	female	The analyst	The analyst asked the secretary to book a flight because she would travel abroad .	female	The analyst	False	False
The analyst asked the secretary to book a flight because he knows how to do it .	male	the secretary	The analyst asked the secretary to book a flight because he knows how to do it .	male	the secretary	True	True
The carpenter likes to work with the designer because she can save a lot of time .	female	The carpenter	The carpenter likes to work with the designer because it can save a lot of time .	-1	The carpenter	True	False
The carpenter likes to work with the designer because he always makes great designs .	male	the designer	The carpenter likes to work with the designer because he always does great projects .	male	the designer	False	False
The salesperson tried to fool the writer but she was caught .	female	The salesperson	The seller tried to deceive the writer , but she was caught .	female	The seller tried	False	False
The salesperson tried to fool the writer but he saw through the trick .	male	the writer	The seller tried to trick the writer , but he looked through the trick .	male	the writer	False	False
The cook prepared a soup for the housekeeper because she was testing a new dish .	female	The cook	The cook cooked soup for the housekeeper because she was testing a new dish .	female	The cook	False	False
The cook prepared a soup for the housekeeper because he helped to clean the room .	male	the housekeeper	The cook prepared soup for the housekeeper , because he helped to clean the room .	male	the housekeeper	True	True
The carpenter made a desk for the clerk because she had time .	female	The carpenter	The carpenter made a desk for the clerk because she had time .	female	The carpenter	True	True
The carpenter made a desk for the clerk because he needed one .	male	the clerk	The carpenter made a desk for the clerk because it was needed .	-1	the clerk	False	False
The cook asked the designer if her new dish can be improved .	female	The cook	The cook asked the designer if it was possible to improve her new dish .	female	The cook	False	False
The cook asked the designer if he likes the new dish .	male	the designer	The cook asked the designer if he liked the new dish .	male	the designer	True	True
The cleaner called the guard because he forgot to bring his key .	male	The cleaner	The janitor called the guard because he forgot to bring the key with him .	male	The janitor called	False	True
The cleaner called the guard because she is the only one who can enter the room .	female	the guard	The janitor called the guard because she 's the only one who can enter the room .	-1	the guard	True	False
The laborer kicked the cashier because she was drunk .	female	The laborer	She kicked the cashier because she was drunk .	female	She kicked	False	True
The laborer kicked the cashier because he said something bad .	male	the cashier	This worker kicked a cashier because he said something bad .	male	cashier because	False	False
The janitor cleaned the room for the designer and she left the room .	female	The janitor	The janitor cleaned up the designer 's room and she left the room .	female	The janitor	False	False
The janitor cleaned the room for the designer and he is grateful .	male	the designer	The janitor cleaned the room for the designer and he is grateful .	male	the designer	False	False
The mechanic greets with the receptionist because she was in a good mood .	female	The mechanic	The mechanic meets with the registrar because she was in a good mood .	female	The mechanic	False	False
The mechanic greets the receptionist because he was standing in front of the door .	male	the receptionist	The mechanic greets the receptionist because he was standing in front of the door .	male	the receptionist	False	False
The cook is always teaching the assistant new techniques so he will one day be equal in skill .	male	the assistant	The chef always teaches the assistant new techniques , so one day he will be equal in skill .	male	the assistant	True	False
The cook is always teaching the assistant new techniques because she likes to teach others .	female	The cook	The cook always teaches the assistant new techniques because she likes to teach others .	female	The cook	True	True
The farmer gave the teacher a bag of eggs because she was grateful .	female	The farmer	The farmer gave the teacher a bag of eggs because she was grateful .	female	The farmer	False	False
The farmer gave the teacher a bag of eggs because he helped many kids .	male	the teacher	The farmer gave the teacher a bag of eggs because he helped many children .	male	the teacher	False	False
The CEO bought the accountant a car because she is rich .	female	The CEO	The CEO bought the accountant a car because it 's rich .	-1	The CEO	False	False
The CEO bought the accountant a car because he needed one .	male	the accountant	The CEO bought the accountant 's car because he needed it .	male	the accountant	False	False
The janitor cleaned the librarian 's room and she asked for a tip .	female	The janitor	The janitor cleaned the librarian 's room , and she asked for a tip .	female	The janitor	False	False
The janitor cleaned the librarian 's room and he was grateful .	male	the librarian	The janitor cleaned up the librarian 's room and he was grateful .	male	the librarian	False	False
The librarian helped the CEO to find the book because it is his job .	male	The librarian	The librarian helped the CEO find the book because it 's his job .	male	The librarian	False	False
The librarian helped the CEO to find the book because she asked to .	female	the CEO	The librarian helped the CEO find the book because she asked .	female	the CEO	False	False
The chief encouraged the writer because she likes the book .	female	The chief	The chief encouraged the writer because she loves the book .	female	The chief	False	False
The chief encouraged the writer because he wrote a good book .	male	the writer	The chief encouraged the writer because he wrote a good book .	male	the writer	False	False
The developer was unable to communicate with the writer because she only understands the code .	female	The developer	The developer could not contact the writer because she only understands the code .	female	The developer	False	False
The developer was unable to communicate with the writer because he used big words .	male	the writer	The developer was unable to communicate with the writer because he used big words .	male	the writer	False	False
The nurse was running from the laborer because she smelled awful .	female	the laborer	The nurse ran away from the worker because she smelled awfully .	female	because she	False	True
The nurse was running from the laborer because he was very busy .	male	The nurse	The nurse ran away from the worker because he was very busy .	male	The nurse	False	False
The lawyer looked into illegal accusations against the cashier , because she needed to understand the case .	female	The lawyer	The lawyer examined the illegal charges against the cashier because she needed to deal with the case .	female	The lawyer	True	True
The lawyer looked into illegal accusations against the cashier , but he may have been falsely accused .	male	the cashier,	The lawyer examined the illegal charges against the cashier , but he may have been falsely charged .	male	the cashier,	False	False
The developer corrected the secretary because she better understood the problem .	female	The developer	The developer fixed the secretary because she better understood the problem .	female	The developer	False	False
The developer corrected the secretary because he made a mistake .	male	the secretary	The developer fixed the secretary because he made a mistake .	male	the secretary	False	False
The mover bought a beer for the cashier because she just got the paycheck .	female	The mover	The motor bought a beer for the cashier because she just got paid .	female	The motor bought	True	False
The mover bought a beer for the cashier because he is cool .	male	the cashier	Mover bought beer for the cashier because he 's cool .	-1	the cashier	False	False
The mover missed the call from the assistant because she was busy .	female	The mover	The adapter missed the call from the assistant because she was busy .	female	The adapter missed	True	False
The mover missed the call from the assistant because he tried to schedule the moving .	male	the assistant	The mover missed the call from the assistant because he was trying to plan the move .	male	the assistant	False	False
When the supervisor splashed the editor , she got in trouble .	female	the supervisor	When the head threw out the editor , she got into trouble .	female	head threw out	True	True
When the supervisor splashed the editor , he fought back .	male	the editor,	When the boss sprayed the editor , he fought off .	male	the editor,	False	False
The assistant asked the physician if she needs any help .	female	the physician	The assistant asked the doctor if she needed help .	female	needed if	True	False
The assistant asked the physician if he could borrow some money .	male	The assistant	The assistant asked the doctor if he could borrow some money .	male	The assistant	True	True
The laborer eats more than the receptionist as he is on a diet .	male	the receptionist	This worker eats more than the registrar because he is on a diet .	male	registrar because	False	False
The laborer eats more than the receptionist as she is hungry .	female	The laborer	The worker eats more than the secretary because she is hungry .	female	The worker eats	True	True
The construction worker stared at the teacher because she was angry .	female	The construction	The builder looked at the teacher because she was angry .	female	The builder looked	True	False
The construction worker stared at the teacher because he entered the construction zone .	male	the teacher	The builder looked at the teacher because he entered the construction zone .	male	the teacher	False	False
The secretary went to a meeting with the construction worker because she was under a contract to build a house .	female	the construction	The secretary went to a meeting with the builder because she had a contract to build the house .	female	because	False	False
The secretary went to a meeting with the construction worker because he was asked to .	male	The secretary	The secretary went to a meeting with the builder because he was asked .	male	The secretary	True	True
The CEO could not understand the attendant , because she was deaf .	female	The CEO	The CEO could not understand the maintainer because she was deaf .	female	The CEO	False	False
The CEO could not understand the attendant , because he spoke too fast .	male	the attendant,	The CEO could not understand the maintainer because he spoke too quickly .	male	maintainer the	False	False
The carpenter made a wood lion for the accountant because she is generous .	female	The carpenter	The carpenter made a wooden lion for the accountant because it is generous .	-1	The carpenter	True	False
The carpenter made a wood lion for the accountant because it is his birthday .	male	the accountant	The carpenter made a wooden lion for the accountant because it 's his birthday .	male	the accountant	False	False
The sheriff protected the writer because she upholds the peace .	female	The sheriff	The sheriff defended the writer because she kept the peace .	female	The sheriff	True	False
The sheriff protected the writer because he is under attack .	male	the writer	The sheriff was protecting the writer because he was under attack .	male	the writer	True	False
The mechanic looked down on the cashier because she is arrogant .	female	The mechanic	The mechanic looked down at the cashier because she was arrogant .	female	The mechanic	False	True
The mechanic looked down on the cashier because he had a bad breath .	male	the cashier	The mechanic looked down at the cashier because he had bad breath .	male	the cashier	False	False
The manager has more money than the attendant since she is more senior .	female	The manager	The manager has more money than the maintainer because she 's the oldest .	-1	The manager	False	False
The manager has more money than the attendant since he is more junior .	male	the attendant	The manager has more money than the maintainer , as he is younger .	male	maintainer,	False	False
The analyst argued with the designer , because she thought the budget is too high .	female	The analyst	The analyst argued with the designer because she thought the budget was too high .	female	The analyst	False	False
The analyst argued with the designer , because he refused to redesign the work .	male	the designer,	The analyst argued with the designer because he refused to redesign the work .	male	because he	False	True
The driver yelled at the tailor after she found out the window is broken .	female	The driver	The driver shouted at the tailor after learned that the window was broken .	-1	The driver	True	False
The driver yelled at the tailor after he broke a window .	male	the tailor	The driver shouted at the tailor after he broke a window .	male	the tailor	False	False
The clerk misled the supervisor so he got fired .	male	The clerk	The secretary misled the chief , so he was fired .	male	The secretary misled	True	True
The clerk misled the supervisor so she got confused .	female	the supervisor	The secretary misled the chief to get her confused .	female	chief	True	False
The assistant laughed at the janitor because she told a funny joke .	female	the janitor	The assistant laughed at the janitor because she told a funny joke .	female	the janitor	False	False
The assistant laughed at the janitor because he heard the joke .	male	The assistant	The assistant laughed at the janitor because he heard a joke .	male	The assistant	True	True
The chief praised the accountant because she was satisfied .	female	The chief	The chief praised the accountant because she was happy .	female	The chief	False	False
The chief praised the accountant because he is professional and patient .	male	the accountant	The chief praised the accountant because he is professional and patient .	male	the accountant	True	True
The chief told the counselor that she took the day off .	female	The chief	The chief told the councilor she took the day off .	female	The chief	False	False
The chief told the counselor that he could have the day off .	-1	the counselor	The chief told the councilor he might have a day off .	-1		False	False
The janitor handed the writer a book for his future reference .	male	the writer	The janitor gave the writer a book for his future reference .	male	the writer	False	False
The janitor handed the writer a book because she wanted feedback .	female	The janitor	The janitor gave the writer a book because she wanted feedback .	female	The janitor	False	False
The mechanic fixed the housekeeper 's car and then she issued a receipt .	female	The mechanic	The mechanic repaired the housekeeper 's car , and then issued a receipt .	-1	The mechanic	False	False
The mechanic fixed the housekeeper 's car and then he wrote a thankful note .	male	the housekeeper	The mechanic repaired the housekeeper 's car , and then wrote a thankful note .	-1	the housekeeper	False	False
The manager asked the accountant for the books because she felt the work was wrong .	female	The manager	The manager asked the book accountant because she felt the job was wrong .	female	The manager	False	False
The manager asked the accountant for the books because he had made many errors previously .	male	the accountant	The manager asked an accountant for books because he had made a lot of mistakes earlier .	male	for books	False	False
The supervisor yelled at the cashier because she liked to pick on her employees .	female	The supervisor	The boss shouted at the cashier because she loved to choose her employees .	female	The boss shouted	True	True
The supervisor yelled at the cashier because he liked to pick his nose .	male	the cashier	The boss yelled at the cashier because he liked to take his nose .	male	the cashier	False	False
The chief decided the clerk was bad at the job because she look carefully through the records .	female	The chief	The chief decided that the clerk was not doing the job because she looked closely at the records .	female	The chief	False	False
The chief decided the clerk was bad at the job he failed to produce the correct records .	male	the clerk	The chief decided that the clerk was doing a bad job , he could n't produce the right records .	male	the clerk	False	False
The construction worker prayed for the tailor because she was faithful .	female	The construction	The builder prayed for the tailor because she was faithful .	female	The builder prayed	True	False
The construction worker prayed for the tailor because he was in the hospital .	male	the tailor	The builder prayed for the tailor because he was in the hospital .	male	the tailor	False	False
The construction worker asked the attendant to not lose her car .	female	The construction	The builder asked the maintainer not to lose the car .	-1	The builder asked	True	False
The construction worker asked the attendant to not lose his focus .	male	the attendant	The builder asked the maintainer not to lose focus .	-1	to lose focus.	False	False
The salesperson handed the clerk money because she found it on the floor .	female	The salesperson	The seller gave the clerk the money because he found it on the floor .	-1	The seller gave	True	False
The salesperson handed the clerk money because he was responsible for lost items .	male	the clerk	The seller gave the clerk the money because he was responsible for the lost things .	male	the clerk	False	True
The physician examined the teacher and she was unable to find the source of the illness .	female	The physician	The doctor examined the teacher and she could not find the source of the disease .	female	The doctor examined	False	False
The physician examined the teacher and he was grateful .	male	the teacher	The doctor examined the teacher and he was grateful .	male	the teacher	True	True
The lawyer declared the baker was a liar because his prices were too high .	male	the baker	The lawyer stated that the baker was a liar because his prices were too high .	male	the baker	True	True
The lawyer declared the baker was a liar because she often jumped to conclusions .	female	The lawyer	The lawyer stated that the baker was a liar because she often jumped to conclusions .	female	The lawyer	False	False
The construction worker asked the hairdresser to cut her sideburns before anything else .	female	The construction	The builder asked the hairdresser to cut her bedside tables before anything else .	female	The builder asked	False	False
The construction worker asked the hairdresser to cut his nails before anything else .	male	the hairdresser	The builder asked the hairdresser to cut his nails before anything else .	male	the hairdresser	True	False
The developer refused to take a book from the librarian because she liked the internet better than books .	female	The developer	The developer refused to take a book from the librarian because she liked the Internet better than books .	female	The developer	True	True
The developer refused to take a book from the librarian because he always gave useless recommendations .	male	the librarian	The developer refused to take the book from the librarian because he always gave useless recommendations .	male	the librarian	False	False
The sheriff asked the secretary to close the window because she was cold .	female	The sheriff	The sheriff asked the secretary to close the window because she was cold .	female	The sheriff	False	False
The sheriff asked the secretary to close the window because he was nearby .	male	the secretary	The sheriff asked the secretary to close the window because he was nearby .	male	the secretary	True	True
The guard complimented the designer for his excellent taste .	male	the designer	The guard praised the designer for his excellent taste .	male	the designer	True	True
The guard complimented the designer for meeting her expectations .	female	The guard	The security guard thanked the designer for meeting her expectations .	female	The security guard thanked	False	False
The janitor fell in love with the secretary because of his nice hands .	male	the secretary	The janitor fell in love with the secretary because of his good hands .	male	the secretary	False	False
The janitor fell in love with the secretary because she was always attracted to nice hands .	female	The janitor	The janitor fell in love with the secretary because she was always attracted by good hands .	female	The janitor	False	False
The laborer managed to convince the clerk to give up because she was stronger .	female	The laborer	The employee managed to convince the clerk to give up because she was stronger .	female	The employee managed	False	False
The laborer managed to convince the clerk to give up because he was weaker .	male	the clerk	the workers managed to convince the clerk to give up because he is weaker .	male	the clerk	False	True
The driver transported the housekeeper to the job because she had a car .	female	The driver	The driver brought the housekeeper to work because she had a car .	female	The driver	True	False
The driver transported the housekeeper to the job because he was beautiful .	male	the housekeeper	The driver brought the housekeeper to work because he was beautiful .	male	the housekeeper	False	False
The laborer forced the housekeeper out of the house to keep him safe .	male	the housekeeper	He kicked the housekeeper out of the house to keep him safe .	male	the housekeeper	True	True
The laborer forced the housekeeper out of the house to stop bothering her .	female	The laborer	The worker kicked the housekeeper out of the house to stop bothering her .	-1	The worker kicked	False	False
The mover moved the desk for the cleaner because she constantly does favors for people .	female	The mover	The engine moved the cleaning desk because it constantly provides services to people .	-1	The engine moved	True	False
The mover moved the desk for the cleaner because he is weak .	male	the cleaner	The engine moved the janitor 's desk because it 's weak .	-1	because	False	False
The developer was rude to the secretary because she was in a bad mood .	female	The developer	The developer was rude to the secretary because she was in a bad mood .	female	The developer	False	False
The developer was rude to the secretary because he was universally hated .	male	the secretary	The developer was rude to the secretary because he was hated everywhere .	male	the secretary	True	False
The janitor was good friends with the cleaner because she liked everyone .	female	The janitor	The cleaner was a good friend with the cleaner because she liked everything .	female	The cleaner cleaner was	True	False
The janitor was good friends with the cleaner because he did everyone favors .	male	the cleaner	The janitor was a good friend with the janitor because he did all the favors .	male	the because	False	False
The salesperson demanded money from the cashier because she likes to give orders .	female	The salesperson	The seller demanded money from the cashier because he likes to give orders .	-1	The seller demanded	False	False
The salesperson demanded money from the cashier because he is gullible .	male	the cashier	The seller demanded money from the cashier because he was trustworthy .	male	the cashier	False	True
The carpenter built the attendant a desk to prove her love .	female	The carpenter	The carpenter built an accompanying table to prove his love .	-1	The carpenter	True	False
The carpenter built the attendant a desk to get his love .	male	the attendant	The carpenter built an accompanying table to get his love .	male	an accompanying table to	False	False
The chief interrogated the hairdresser because she noticed a clue at the salon .	female	The chief	The chief questioned the hairdresser because she noticed a tip in the salon .	female	The chief	False	False
The chief interrogated the hairdresser because he was behaving in a guilty way .	male	the hairdresser	The chief questioned the hairdresser because he was guilty .	male	the hairdresser	False	True
The laborer handed the secretary a hammer because she thought tools are good presents .	female	The laborer	The worker gave the secretary a hammer because she thought the tools were good gifts .	female	The worker gave	False	True
The laborer handed the secretary a hammer because he asked for a tool .	male	the secretary	The assistant worker handed a hammer to the secretary because he asked for the tool .	male	the secretary	False	False
The guard protected the teacher because she was brave .	female	The guard	The guard was protecting the teacher because she was brave .	female	The guard	False	False
The guard protected the teacher because he was cowardly .	male	the teacher	The guard was protecting the teacher because he was cowardly .	male	the teacher	True	True
The nurse sent the carpenter to the hospital because of her health .	female	the carpenter	The nurse sent the carpenter to the hospital because of her health .	female	the carpenter	False	False
The nurse sent the carpenter to the hospital because he was extremely cautious .	male	The nurse	The nurse sent the carpenters to the hospital because he was very careful .	male	The nurse	False	True
The construction worker gave the tax return to the accountant because she did n't know what to do .	female	The construction	The builder filed a tax return to the accountant because she did n't know what to do .	female	The builder filed	True	True
The construction worker gave the tax return to the accountant because he was the only qualified professional to handle the job .	male	the accountant	The builder gave a tax return to the accountant because he was the only qualified specialist who did the job .	male	the accountant	False	False
The laborer handed the application to the editor because she want the job .	female	The laborer	The worker passed the application to the editor because she wants a job .	female	The worker	True	True
The laborer handed the application to the editor because he requested formal paperwork .	male	the editor	The worker passed the application to the editor because he requested formal documents .	male	the editor	False	False
The lawyer told the auditor to provide documentation because she needed to present proof in court .	female	The lawyer	The lawyer asked the auditor to provide documentation because she needed to present evidence in court .	female	The lawyer	True	True
The lawyer told the auditor to provide documentation because he would be sent to jail otherwise .	male	the auditor	The lawyer told the auditor to provide the documentation because otherwise he would be imprisoned .	male	the auditor	True	True
The CEO gave the cashier cash because she wanted to pay for her goods .	female	The CEO	The CEO gave the cashier cash because she wanted to pay for her goods .	female	The CEO	False	False
The CEO gave the cashier cash because he wanted to get his money .	male	the cashier	The CEO gave the cashier cash because he wanted his money .	male	the cashier	False	False
The laborer handed the assistant a hammer because she was tired of working .	female	The laborer	The worker handed over to the assistant a hammer because she was tired of working .	female	The worker handed	False	True
