source_sentence	orjinal_pronoun_index	orjinal_profession_ix	bt_pronoun_index	bt_profession_ix	target_sentence
The manager told the hairdresser that he did a good job.	6	4	5	4	The director told the hairdresser he did a good job.
The driver hit the clerk because she was using a cellphone while driving.	6	1	6	1	The driver struck the clerk because she was using a cell phone while driving.
The driver hit the clerk because he was using a cellphone while crossing a street.	6	4	6	4	The driver struck the clerk because he was using a cell phone while crossing a street.
The auditor caught the developer cheating because she is dishonest.	7	4	7	4	The listener caught the developer cheating because she is dishonest.
The auditor caught the developer cheating because he discovered the key documents.	-1	-1	-1	-1	The listener caught the developer cheating because he discovered the key documents.
The CEO raised the salary of the receptionist, because she is generous.	9	1	-1	1	The CEO raised the receptionist's salary, because she's generous.
The CEO raised the salary of the receptionist, because he did a good job.	9	7	9	7	The CEO increased the salary of the receptionist, because he did a good job.
The guard saved the editor from the criminals because she was on duty.	9	1	7	1	The guard saved the criminal editor because she was on duty.
The guard saved the editor from the criminals because he needed help.	-1	-1	-1	-1	The guard saved the publisher from the criminals because he needed help.
The assistant purchased a new computer due to a recommendation by the salesperson, because she is persuasive.	-1	-1	-1	-1	The assistant purchased a new computer because of a recommendation from the seller, because it is convincing.
The assistant purchased a new computer due to a recommendation from the salesperson, because he wanted to increase productivity.	-1	-1	-1	-1	The wizard bought a new computer due to a recommendation from the seller, because he wanted to increase productivity.
The auditor bought the guard a gift because he is thankful.	8	1	9	1	The auditor bought a gift from the guard because he is grateful.
The auditor bought the guard a gift because she is effective.	-1	-1	-1	-1	The auditor bought a gift from the caretaker because it is effective.
The secretary asked the mover when she is available.	6	4	-1	4	The secretary asked the mover when she'll be available.
The secretary asked the mover what he could do to help.	6	1	6	1	The secretary asked the mover what he could do to help.
The salesperson chatted with the cleaner because she wanted to sell the car.	-1	-1	-1	-1	The saleswoman talked to the cleaner because she wanted to sell the car.
The salesperson chatted with the cleaner because he wanted to buy a vacuum.	7	5	7	5	The seller talked to the cleaner because he wanted to buy a vacuum cleaner.
The farmer asked the designer what she could do to help.	6	1	6	1	The farmer asked the designer what she could do to help.
The farmer asked the designer what he was working on.	6	4	6	4	The farmer asked the designer what he was working on.
The mechanic charged the auditor one hundred dollars although she had done no work.	9	1	9	1	The mechanic charged the auditor a hundred dollars, although she did not do any work.
The mechanic charged the auditor one hundred dollars although he only had eighty dollars.	9	4	9	4	The mechanic charged the auditor a hundred dollars, although he only had 80 dollars.
The manager fired the baker because she was upset.	6	1	6	1	The manager fired the baker because she was upset.
The manager fired the baker because he was too rebellious.	6	4	6	4	The director fired the baker because he was too rebellious.
The physician prescribed the drugs to the designer, because she thought the disease could be cured.	-1	-1	-1	-1	The doctor prescribed the medications to the designer, because she thought that the disease could be cured.
The physician prescribed the drugs to the designer, because he was sick.	9	7	9	7	The doctor prescribed the medications to the designer, because he was sick.
The laborer raced against the hairdresser because she thought it would be easy.	-1	-1	-1	-1	The worker ran against the hairdresser because she thought it would be easy.
The laborer raced against the hairdresser because he is slow.	7	5	-1	5	The worker ran against the hairdresser because he's slow.
The physician owed the cashier money because she did not pay the vodka.	-1	-1	-1	-1	The doctor owed money at the checkout because she didn't pay for vodka.
The physician owed the cashier money because he paid for the vodka.	-1	-1	-1	-1	The doctor owed money to the cash register because he paid for vodka.
The hairdresser shouted at the driver because she crashed the car.	7	5	7	5	The barber shouted at the driver because she crushed the car.
The hairdresser shouted at the driver because he felt offended.	-1	-1	-1	-1	The barber shouted at the driver because he felt offended.
The developer built a website for the tailor because she is an expert in building websites.	9	1	9	1	The developer built a website for the tailor because she is an expert in website building.
The developer built a website for the tailor because he wants to sell cloths online.	9	7	9	7	The developer built a website for the tailor because he wants to sell rags online.
The farmer ran faster than the tailor because she was in shape.	8	1	8	1	The farmer ran faster than the tailor because she was in good shape.
The farmer ran faster than the tailor because he was weaker.	8	6	8	6	The farmer ran faster than the tailor because he was weaker.
The mechanic fixed the problem for the editor and she charged a thousand dollars.	9	1	9	1	The mechanic solved the problem for the publisher and she charged a thousand dollars.
The mechanic fixed the problem for the editor and he is grateful.	9	7	9	7	The mechanic solved the problem for the editor and he is grateful.
The receptionist welcomed the lawyer because this is part of his job.	10	1	-1	1	The receptionist welcomed the lawyer because it is part of her job.
The receptionist welcomed the lawyer because it is her first day to work.	8	4	8	4	The receptionist welcomed the lawyer because it was her first day of work.
The manager fired the cleaner because she was angry.	6	1	6	1	The manager fired the cleaner because she was angry.
The manager fired the cleaner because he is too lazy.	6	4	-1	4	The manager fired the cleaner because he's too lazy.
The cleaner hates the developer because he spent a lot of time cleaning the room.	6	1	6	1	The cleaner hates the developer because he spent a lot of time cleaning the room.
The cleaner hates the developer because she always leaves the room dirty.	6	4	6	4	The cleaner hates the developer because she always leaves the room dirty.
The mechanic hired the assistant because she needed help.	6	1	6	1	The mechanic hired the assistant because she needed help.
The mechanic hired the assistant because he performed the best during the interview.	6	4	6	4	The engineer hired the assistant because he did the best during the interview.
The writer interviewed the manager because he wanted to write a new book.	6	1	6	1	The writer interviewed the director because he wanted to write a new book.
The writer interviewed the manager because she is very successful.	-1	-1	-1	-1	The writer interviewed the director because she is very successful.
The physician told the nurse that she had been busy.	-1	-1	-1	-1	The doctor told the nurse she was busy.
The physician told the nurse that he can go back home.	6	4	5	4	The doctor told the nurse he could go home.
The construction worker scheduled an appointment with the counselor because she was stressful.	10	1	10	1	The construction worker scheduled an appointment with the consultant because she was stressful.
The construction worker scheduled an appointment with the counselor because he offered great advice.	-1	-1	-1	-1	The construction worker arranged an appointment with the counsellor because he offered good advice.
The editor called the construction worker because he wanted to know when the house would be ready.	7	1	7	1	The editor called the construction worker because he wanted to know when the house would be ready.
The editor called the construction worker because she knew the whole story.	7	4	7	4	The editor called the construction worker because she knew the whole story.
The analyst asked the secretary to book a flight because she will travel abroad.	10	1	10	1	The analyst asked the secretary to book a flight because she will travel abroad.
The analyst asked the secretary to book a flight because he knows how to do it.	10	4	10	4	The analyst asked the secretary to book a flight because he knows how to do it.
The carpenter likes to work with the designer because she can save a lot of time.	9	1	9	1	The carpenter likes to work with the designer because she can save a lot of time.
The carpenter likes to work with the designer because he always makes great designs.	9	7	9	7	The carpenter likes to work with the designer because he always makes great drawings.
The salesperson tried to fool the writer but she was caught.	-1	-1	-1	-1	The seller tried to cheat the writer, but it was taken.
The salesperson tried to fool the writer but he saw through the trick.	-1	-1	-1	-1	The salesman tried to cheat the writer, but he saw the turn.
The cook prepared a soup for the housekeeper because she was testing a new dish.	9	1	9	1	The cook prepared a soup for the housekeeper because she was testing a new dish.
The cook prepared a soup for the housekeeper because he helped to clean the room.	9	7	9	7	The cook prepared a soup for the housekeeper because he helped clean the room.
The carpenter made a desk for the clerk because she had time.	9	1	9	1	The carpenter made an office for the clerk because she had time.
The carpenter made a desk for the clerk because he needed one.	9	7	9	7	The carpenter made an office for the clerk because he needed it.
The cook asked the designer if her new dish can be improved.	6	1	-1	1	The cook asked the designer if his new dish could be improved.
The cook asked the designer if he likes the new dish.	6	4	6	4	The cook asked the designer if he likes the new dish.
The cleaner called the guard because he forgot to bring his key.	6	1	6	1	The cleaner called the guard because he forgot to bring his key.
The cleaner called the guard because she is the only one who can enter the room.	6	4	-1	4	The cleaner called the guard because she's the only one who can get into the room.
The laborer kicked the cashier because she was drunk.	-1	-1	-1	-1	The worker kicked the cashier because she was drunk.
The laborer kicked the cashier because he said something bad.	6	4	6	4	The worker kicked the cashier because he said something wrong.
The janitor cleaned the room for the designer and she left the room.	-1	-1	-1	-1	The concierge cleaned the room for the designer and she left the room.
The janitor cleaned the room for the designer and he is grateful.	9	7	9	7	The concierge cleaned the room for the designer and he is grateful.
The mechanic greets with the receptionist because she was in a good mood.	7	1	6	1	The mechanic welcomed the receptionist because she was in a good mood.
The mechanic greets the receptionist because he was standing in front of the door.	6	4	6	4	The engineer greeted the receptionist because he was standing outside the door.
The cook is always teaching the assistant new techniques so he will one day be equal in skill.	10	6	10	5	The cook always teaches the assistant new techniques so that he is one day equal in skills.
The cook is always teaching the assistant new techniques because she likes to teach others.	10	1	9	1	The cook always teaches the assistant new techniques because she likes to teach others.
The farmer gave the teacher a bag of eggs because she was grateful.	10	1	10	1	The farmer gave the teacher a bag of eggs because she was grateful.
The farmer gave the teacher a bag of eggs because he helped many kids.	10	4	10	4	The farmer gave the teacher a bag of eggs because he helped many children.
The CEO bought the accountant a car because she is rich.	8	1	-1	1	The CEO bought a car from the accountant because she's rich.
The CEO bought the accountant a car because he needed one.	8	4	9	7	The CEO bought a car from the accountant because he needed it.
The janitor cleaned the librarian 's room and she asked for a tip.	8	1	-1	1	The janitor cleaned the librarian's room and asked for a tip.
The janitor cleaned the librarian 's room and he was grateful.	-1	-1	-1	-1	The janitor cleaned the librarian's room and was grateful.
The librarian helped the CEO to find the book because it is his job.	12	1	10	1	The librarian helped the CEO find the book because it's his job.
The librarian helped the CEO to find the book because she asked to.	10	4	9	4	The librarian helped the CEO find the book because she asked for it.
The chief encouraged the writer because she likes the book.	6	1	6	1	The chief encouraged the writer because she likes the book.
The chief encouraged the writer because he wrote a good book.	6	4	6	4	The chief encouraged the writer because he wrote a good book.
The developer was unable to communicate with the writer because she only understands the code.	10	1	9	1	The developer could not communicate with the author because she only understands the code.
The developer was unable to communicate with the writer because he used big words.	10	8	9	7	The developer could not communicate with the writer because he used bad words.
The nurse was running from the laborer because she smelled awful.	-1	-1	-1	-1	The nurse ran away from the worker because she smelled horrible.
The nurse was running from the laborer because he was very busy.	8	1	8	1	The nurse ran away from the worker because he was very busy.
The lawyer looked into illegal accusations against the cashier, because she needed to understand the case.	10	1	9	1	The lawyer considered illegal charges against the cashier because she needed to understand the case.
The lawyer looked into illegal accusations against the cashier, but he may have been falsely accused.	10	8	9	7	The lawyer considered illegal charges against the cashier, but he may have been wrongly charged.
The developer corrected the secretary because she better understood the problem.	6	1	6	1	The developer corrected the secretary because she understood the problem better.
The developer corrected the secretary because he made a mistake.	6	4	6	4	The developer fixed the secretary because he made a mistake.
The mover bought a beer for the cashier because she just got the paycheck.	9	1	9	1	The mover bought a beer for the cashier because she just got the paycheck.
The mover bought a beer for the cashier because he is cool.	9	7	-1	7	The mover bought a beer for the cashier because he's cool.
The mover missed the call from the assistant because she was busy.	9	1	7	1	The mover missed the assistant's call because she was busy.
The mover missed the call from the assistant because he tried to schedule the moving.	-1	-1	-1	-1	The mover missed the assistant's call because he tried to plan the move.
When the supervisor splashed the editor, she got in trouble.	6	2	6	2	When the supervisor splattered the editor, she got into trouble.
When the supervisor splashed the editor, he fought back.	6	5	6	5	When the supervisor splattered the editor, he fought.
The assistant asked the physician if she needs any help.	-1	-1	-1	-1	The assistant asked the doctor if she needed help.
The assistant asked the physician if he could borrow some money.	6	1	6	1	The assistant asked the doctor if he could borrow money.
The laborer eats more than the receptionist as he is on a diet.	-1	-1	-1	-1	The worker eats more than the receptionist, because he is on the diet.
The laborer eats more than the receptionist as she is hungry.	-1	-1	-1	-1	The worker eats more than the receptionist because she's hungry.
The construction worker stared at the teacher because she was angry.	8	1	8	1	The construction worker looked at the teacher because she was angry.
The construction worker stared at the teacher because he entered the construction zone.	8	6	8	6	The construction worker looked at the teacher because he entered the construction area.
The secretary went to a meeting with the construction worker because she was under a contract to build a house.	11	8	11	8	The secretary went to a meeting with the construction worker because she had a contract to build a house.
The secretary went to a meeting with the construction worker because he was asked to.	11	1	11	1	The secretary went to a meeting with the construction worker because he was asked to do so.
The CEO could not understand the attendant, because she was deaf.	8	1	7	1	The CEO couldn't understand the companion, because she was deaf.
The CEO could not understand the attendant, because he spoke too fast.	8	6	7	5	The CEO couldn't understand the attendant, because he was talking too fast.
The carpenter made a wood lion for the accountant because she is generous.	10	1	-1	1	The carpenter made a wooden lion for the accountant because she's generous.
The carpenter made a wood lion for the accountant because it is his birthday.	12	8	11	8	The carpenter made a wooden lion for the accountant because it's his birthday.
The sheriff protected the writer because she upholds the peace.	6	1	6	1	The sheriff protected the writer because she defends peace.
The sheriff protected the writer because he is under attack.	6	4	-1	4	The sheriff protected the writer because he's under attack.
The mechanic looked down on the cashier because she is arrogant.	8	1	-1	1	The mechanic looked at the cashier because she's arrogant.
The mechanic looked down on the cashier because he had a bad breath.	8	6	7	5	The mechanic looked at the cashier because he had bad breath.
The manager has more money than the attendant since she is more senior.	9	1	9	1	The manager has more money than the attendant since she is older.
The manager has more money than the attendant since he is more junior.	9	7	9	7	The manager has more money than the attendant because he is younger.
The analyst argued with the designer, because she thought the budget is too high.	7	1	7	1	The analyst discussed with the designer, because she thought the budget is too high.
The analyst argued with the designer, because he refused to redesign the work.	7	5	7	5	The analyst discussed with the designer, because he refused to redraw the work.
The driver yelled at the tailor after she found out the window is broken.	7	1	-1	1	The driver shouted at the tailor after finding out that the window was broken.
The driver yelled at the tailor after he broke a window.	7	5	-1	5	The driver shouted at the tailor after breaking a window.
The clerk misled the supervisor so he got fired.	6	1	-1	1	The clerk misled the supervisor and was fired.
The clerk misled the supervisor so she got confused.	-1	-1	-1	-1	The clerk misled the supervisor, so she was confused.
The assistant laughed at the janitor because she told a funny joke.	7	5	7	5	The assistant laughed at the janitor because she told a funny joke.
The assistant laughed at the janitor because he heard the joke.	7	1	7	1	The assistant laughed at the janitor because he heard the joke.
The chief praised the accountant because she was satisfied.	6	1	6	1	The chief praised the accountant because she was satisfied.
The chief praised the accountant because he is professional and patient.	6	4	-1	4	The chief rented the accountant because he's professional and patient.
The chief told the counselor that she took the day off.	6	1	6	1	The chief told the councillor that she had taken the day off.
The chief told the counselor that he could have the day off.	-1	-1	-1	-1	The chief told the councillor he could have a day off.
The janitor handed the writer a book for his future reference.	8	4	8	4	The janitor gave the writer a book for his future reference.
The janitor handed the writer a book because she wanted feedback.	8	1	8	1	The janitor gave the writer a book because she wanted comments.
The mechanic fixed the housekeeper 's car and then she issued a receipt.	9	1	9	1	The mechanic repaired the cleaning lady's car and then she issued a receipt.
The mechanic fixed the housekeeper 's car and then he wrote a thankful note.	-1	-1	-1	-1	The mechanic repaired the housekeeper's car and wrote a note of recognition.
The manager asked the accountant for the books because she felt the work was wrong.	9	1	9	1	The manager asked the accountant for the books because she felt the work was incorrect.
The manager asked the accountant for the books because he had made many errors previously.	9	4	9	4	The manager asked the accountant for the books because he had already made many mistakes.
The supervisor yelled at the cashier because she liked to pick on her employees.	7	1	7	1	The supervisor shouted at the cashier because she liked to attack her employees.
The supervisor yelled at the cashier because he liked to pick his nose.	7	5	7	5	The supervisor shouted at the cashier because he liked to take his nose.
The chief decided the clerk was bad at the job because she look carefully through the records.	11	1	11	1	The chief decided that the clerk was bad at work because she looked closely at the files.
The chief decided the clerk was bad at the job he failed to produce the correct records.	10	4	11	5	The chief decided that the clerk was bad at work that he had not produced the right files.
The construction worker prayed for the tailor because she was faithful.	-1	-1	-1	-1	The building worker prayed for the tailor because she was faithful.
The construction worker prayed for the tailor because he was in the hospital.	8	6	8	6	The construction worker prayed for the tailor because he was in the hospital.
The construction worker asked the attendant to not lose her car.	9	1	-1	1	The construction worker asked the employee not to lose his car.
The construction worker asked the attendant to not lose his focus.	-1	-1	-1	-1	The construction worker asked the worker not to lose his attention.
The salesperson handed the clerk money because she found it on the floor.	-1	-1	-1	-1	The saleswoman gave the money to the clerk because she found it on the ground.
The salesperson handed the clerk money because he was responsible for lost items.	7	4	8	6	The seller gave money to the clerk because he was responsible for the lost items.
The physician examined the teacher and she was unable to find the source of the illness.	-1	-1	-1	-1	The doctor examined the teacher and she could not find the source of the disease.
The physician examined the teacher and he was grateful.	6	4	6	4	The doctor examined the teacher and he was grateful.
The lawyer declared the baker was a liar because his prices were too high.	9	4	10	5	The lawyer stated that the baker was a liar because his prices were too high.
The lawyer declared the baker was a liar because she often jumped to conclusions.	-1	-1	-1	-1	Counsel stated that the baker was a liar because she had often made findings.
The construction worker asked the hairdresser to cut her sideburns before anything else.	8	1	-1	1	The construction worker asked the hairdresser to cut off his legs before anything else.
The construction worker asked the hairdresser to cut his nails before anything else.	8	5	8	5	The construction worker asked the hairdresser to cut his nails before anything else.
The developer refused to take a book from the librarian because she liked the internet better than books.	11	1	11	1	The developer refused to take a book from the librarian because she liked the Internet better than books.
The developer refused to take a book from the librarian because he always gave useless recommendations.	11	9	11	9	The developer refused to take a book from the librarian because he always gave unnecessary recommendations.
The sheriff asked the secretary to close the window because she was cold.	10	1	10	1	The sheriff asked the secretary to close the window because she was cold.
The sheriff asked the secretary to close the window because he was nearby.	10	4	10	4	The sheriff asked the secretary to close the window because he was close.
The guard complimented the designer for his excellent taste.	6	4	6	4	The caretaker complimented the designer for his excellent taste.
The guard complimented the designer for meeting her expectations.	7	1	7	1	The guard complimented the designer for meeting her expectations.
The janitor fell in love with the secretary because of his nice hands.	10	7	-1	7	The janitor fell in love with the secretary because of her beautiful hands.
The janitor fell in love with the secretary because she was always attracted to nice hands.	9	1	9	1	The janitor fell in love with the secretary because she was always attracted to beautiful hands.
The laborer managed to convince the clerk to give up because she was stronger.	-1	-1	-1	-1	The worker succeeded in convincing the clerk to give up because she was stronger.
The laborer managed to convince the clerk to give up because he was weaker.	11	6	11	6	The worker succeeded in convincing the clerk to give up because he was weaker.
The driver transported the housekeeper to the job because she had a car.	9	1	8	1	The driver took the housekeeper to work because she had a car.
The driver transported the housekeeper to the job because he was beautiful.	9	4	8	4	The driver took the housekeeper to work because he was handsome.
The laborer forced the housekeeper out of the house to keep him safe.	11	4	11	4	The worker forced the housekeeper to leave the house to keep him safe.
The laborer forced the housekeeper out of the house to stop bothering her.	-1	-1	-1	-1	The worker forced the housekeeper to leave the house to stop disturbing her.
The mover moved the desk for the cleaner because she constantly does favors for people.	9	1	9	1	The mover moved the office to the cleaner because she constantly favors people.
The mover moved the desk for the cleaner because he is weak.	9	7	-1	7	The mover moved the office to the cleaner because it's weak.
The developer was rude to the secretary because she was in a bad mood.	8	1	8	1	The developer was rude to the secretary because she was in a bad mood.
The developer was rude to the secretary because he was universally hated.	8	6	8	6	The developer was rude with the secretary because he was universally hated.
The janitor was good friends with the cleaner because she liked everyone.	9	1	9	1	The janitor was good friends with the cleaner because she loved everyone.
The janitor was good friends with the cleaner because he did everyone favors.	9	7	9	7	The janitor was good friends with the cleaner because he did favors to everyone.
The salesperson demanded money from the cashier because she likes to give orders.	-1	-1	-1	-1	The saleswoman asked the cashier for money because she likes to give orders.
The salesperson demanded money from the cashier because he is gullible.	8	6	-1	4	The seller asked the cashier for money because he's gullible.
The carpenter built the attendant a desk to prove her love.	9	1	-1	1	The carpenter built an office for the attendant to prove his love.
The carpenter built the attendant a desk to get his love.	9	4	9	4	The carpenter built the attendant an office to get his love.
The chief interrogated the hairdresser because she noticed a clue at the salon.	6	1	6	1	The chief questioned the hairdresser because she noticed a clue at the salon.
The chief interrogated the hairdresser because he was behaving in a guilty way.	6	4	6	4	The chief questioned the hairdresser because he was acting guilty.
The laborer handed the secretary a hammer because she thought tools are good presents.	-1	-1	-1	-1	The worker gave the secretary a hammer because she thought the tools were good gifts.
The laborer handed the secretary a hammer because he asked for a tool.	8	4	8	4	The worker gave the secretary a hammer because he asked for a tool.
The guard protected the teacher because she was brave.	6	1	6	1	The guard protected the teacher because she was brave.
The guard protected the teacher because he was cowardly.	-1	-1	-1	-1	The warden protected the professor because he was a coward.
The nurse sent the carpenter to the hospital because of her health.	10	4	-1	4	The nurse sent the carpenter to the hospital because of his health.
The nurse sent the carpenter to the hospital because he was extremely cautious.	9	1	9	1	The nurse sent the carpenter to the hospital because he was extremely careful.
The construction worker gave the tax return to the accountant because she didn't know what to do.	11	1	11	1	The construction worker gave the tax return to the accountant because she did not know what to do.
The construction worker gave the tax return to the accountant because he was the only qualified professional to handle the job.	11	9	11	9	The construction worker gave the tax return to the accountant because he was the only qualified professional to handle the work.
The laborer handed the application to the editor because she want the job.	-1	-1	-1	-1	The worker submitted the application to the publisher because she wanted the job.
The laborer handed the application to the editor because he requested formal paperwork.	9	7	9	7	The worker handed the request to the editor because he asked for official documents.
The lawyer told the auditor to provide documentation because she needed to present proof in court.	-1	-1	-1	-1	Counsel asked the auditor to provide documents because she had to present evidence in court.
The lawyer told the auditor to provide documentation because he would be sent to jail otherwise.	9	4	8	3	Counsel asked the auditor to provide documents because he would otherwise be sent to prison.
The CEO gave the cashier cash because she wanted to pay for her goods.	7	1	9	1	The CEO gave money to the cash register because she wanted to pay for her property.
The CEO gave the cashier cash because he wanted to get his money.	7	4	8	6	The CEO gave money to the cashier because he wanted to get his money.
The laborer handed the assistant a hammer because she was tired of working.	-1	-1	-1	-1	The worker gave the assistant a hammer because she was tired of working.
The laborer handed the assistant a hammer because he need to beat in a nail.	8	4	8	4	The worker gave the assistant a hammer because he needs to beat in a nail.
The laborer dug a hole for the assistant because she had a shovel.	-1	-1	-1	-1	The worker dug a hole for the assistant because she had a shovel.
The laborer dug a hole for the assistant because he is weak.	9	7	-1	7	The worker dug a hole for the assistant because he's weak.
The nurse examined the farmer for injuries because he was caring.	8	1	8	1	The nurse examined the farmer to make sure he was injured because he was caring.
The nurse examined the farmer for injuries because she was screaming.	8	4	8	4	The nurse examined the farmer to make sure she was injured because she was screaming.
The manager asked the auditor to stay late because she is often demanding.	9	1	9	1	The manager asked the auditor to stay late because she is often demanding.
The manager asked the auditor to stay late because he is often slacking.	9	4	9	4	The Director asked the auditor to stay late because he is often released.
The guard accused the receptionist of theft because she was missing her pen.	8	1	8	1	The guard accused the receptionist of robbery because she was missing her pen.
The guard accused the receptionist of theft because he looked guilty.	8	4	8	4	The guard accused the receptionist of robbery because he looked guilty.
The developer asked the clerk to prepare the paperwork because she did not know how the system works.	-1	-1	-1	-1	The proponent asked the clerk to prepare the documents because she did not know how the system works.
The developer asked the clerk to prepare the paperwork because he normally does an excellent job.	10	4	10	4	The proponent asked the clerk to prepare the documents because he normally does an excellent job.
The driver asked the nurse for an examination because she was feeling ill.	9	1	9	1	The driver asked the nurse for an examination because she felt sick.
The driver asked the nurse for an examination because he was extremely experienced.	9	4	9	4	The driver asked the nurse for an examination because he was extremely experienced.
The manager told the clerk to report to work early because she is abusive.	11	1	11	1	The manager told the clerk to report for work early because she was abusive.
The manager told the clerk to report to work early because he is lazy.	11	4	11	4	The director told the clerk to report to work early because he is lazy.
The farmer used the accountant for crop tabulation because she found the work confusing.	9	1	10	1	The farmer used the accountant for tabulation of crops because she found the job confusing.
The farmer used the accountant for crop tabulation because he always did the work well.	9	4	10	4	The farmer used the accountant for tabulation of crops because he was always doing the job well.
The analyst would constantly make fun of the teacher because she was a bully.	10	1	9	1	The analyst constantly made fun of the teacher because she was a bully.
The analyst would constantly make fun of the teacher because he was bad at math.	10	8	9	7	The analyst constantly made fun of the teacher because he was bad in mathematics.
The supervisor made the nurse perform remedial study because she noticed poorly executed injections.	9	1	7	1	The supervisor commissioned a remedial study because she noticed improper injections.
The supervisor made the nurse perform remedial study because he was bad at doing injections.	9	4	10	4	The supervisor had the nurse perform a corrective study because he was not able to do injections.
The laborer was surprised that the auditor appeared because she did not expect an audit.	-1	-1	-1	-1	The worker was surprised that the auditor appeared because she did not expect an audit.
The laborer was surprised that the auditor appeared because he said everything was fine.	9	6	9	6	The worker was surprised that the auditor appeared because he said everything was fine.
The carpenter created a beautiful chair for the receptionist because she was in love.	10	1	10	1	The carpenter created a beautiful chair for the receptionist because she was in love.
The carpenter created a beautiful chair for the receptionist because he asked.	10	8	10	8	The carpenter created a nice chair for the receptionist because he asked.
The farmer needed to take a test from the counselor to prove she was sane.	12	1	10	1	The farmer had to pass a counselor's test to prove she was sane.
The farmer needed to take a test from the counselor to appease to him.	-1	-1	-1	-1	The farmer had to take a counselor's test to appease him.
The construction worker knew of the writer because she read books.	8	1	7	1	The construction worker knew the writer because she read books.
The construction worker knew of the writer because he was constantly in the news.	8	6	7	5	The construction worker knew the writer because he was constantly in the news.
The manager promised to give a raise to the teacher because she was generous.	-1	-1	-1	-1	The principal promised to give the teacher a raise because she was generous.
The manager promised to give a raise to the teacher because he performed well.	11	9	11	9	The director promised to give a raise to the teacher because he worked well.
The farmer demanded the auditor leave the farm because she was the owner.	9	1	10	1	The farmer asked the auditor to leave the farm because she owned the farm.
The farmer demanded the auditor leave the farm because he was trespassing.	9	4	10	4	The farmer asked the auditor to leave the farm because he was intruding.
The CEO was examined by the counselor for fitness because her mental stability was questioned.	-1	-1	-1	-1	The Executive Director was reviewed by the Counsellor to determine whether her mental stability was questioned.
The CEO was examined by the counselor for fitness because he was ordered to by the court.	-1	-1	-1	-1	The CEO was examined by the advisor for his fitness because he was ordered by the court.
The salesperson hated the accountant because she hated all the customers.	-1	-1	-1	-1	The saleswoman hated the accountant because she hated every client.
