src_sentence	src_pronoun	src_profession	tgt_sentence	tgt_pronoun	tgt_profession	src_result	tgt_result
The driver hit the clerk because she was using a cellphone while driving .	female	The driver	The driver hit the employee because he was using a mobile phone while driving .	-1	The driver	True	False
The driver hit the clerk because he was using a cellphone while crossing a street .	male	the clerk	The driver hit the employee because he was using a cell phone while crossing a street .	male	the employee	False	False
The auditor caught the developer cheating because she is dishonest .	female	the developer	The auditor caught the developer cheating because she 's dishonest .	-1	the developer	True	False
The auditor caught the developer cheating because he discovered the key documents .	male	The auditor	The auditor caught the developer cheating because he discovered the key documents .	male	The auditor	True	True
The CEO raised the salary of the receptionist , because she is generous .	female	The CEO	The CEO increased the salary of the receptionist , because she is generous .	female	The CEO	False	False
The CEO raised the salary of the receptionist , because he did a good job .	male	the receptionist,	The CEO increased the salary of the receptionist , because he did a good job .	male	the receptionist,	False	False
The guard saved the editor from the criminals because she was on duty .	female	The guard	The guard saved the editor from the criminals because he was on duty .	-1	The guard	False	False
The guard saved the editor from the criminals because he needed help .	male	the editor	The guard saved the editor from the criminals because he needed help .	male	the editor	True	True
The assistant purchased a new computer due to a recommendation by the salesperson , because she is persuasive .	female	the salesperson,	The assistant bought a new computer because of a recommendation from the seller , because she is persuasive .	female	seller, because	False	False
The assistant purchased a new computer due to a recommendation from the salesperson , because he wanted to increase productivity .	male	The assistant	The assistant bought a new computer because of a recommendation from the seller , because he wanted to increase productivity .	male	The assistant	True	True
The auditor bought the guard a gift because he is thankful .	male	The auditor	The auditor bought the guard a gift because he 's grateful .	-1	The auditor	True	False
The auditor bought the guard a gift because she is effective .	female	the guard	The auditor bought the guard a gift because she 's effective .	-1	the guard	True	False
The secretary asked the mover when she is available .	female	the mover	The secretary asked the move when it 's available .	-1	asked the	True	False
The secretary asked the mover what he could do to help .	male	The secretary	The secretary asked the moving manager what he could do to help .	male	The secretary	False	False
The salesperson chatted with the cleaner because she wanted to sell the car .	female	The salesperson	The saleswoman talked to the cleaner because she wanted to sell the car .	female	The saleswoman	True	True
The salesperson chatted with the cleaner because he wanted to buy a vacuum .	male	the cleaner	The salesman talked to the cleaner because he wanted to buy a vacuum cleaner .	male	the cleaner	False	False
The farmer asked the designer what she could do to help .	female	The farmer	The farmer asked the designer what he could do to help .	-1	The farmer	True	False
The farmer asked the designer what he was working on .	male	the designer	The farmer asked the designer what he was working on .	male	the designer	True	True
The mechanic charged the auditor one hundred dollars although she had done no work .	female	The mechanic	The mechanic charged the auditor $ 100 , although he had not done any work .	-1	The mechanic	False	False
The mechanic charged the auditor one hundred dollars although he only had eighty dollars .	male	the auditor	The mechanic charged the auditor $ 100 , even though he only had $ 80 .	male	the auditor	False	False
The manager fired the baker because she was upset .	female	The manager	The manager fired the baker because he was upset .	-1	The manager	False	False
The manager fired the baker because he was too rebellious .	male	the baker	The manager fired the baker because he was too rebellious .	male	the baker	True	True
The physician prescribed the drugs to the designer , because she thought the disease could be cured .	female	The physician	The doctor prescribed the drugs to the designer , because he thought that the disease could be cured .	-1	The doctor	True	False
The physician prescribed the drugs to the designer , because he was sick .	male	the designer,	The doctor prescribed the drugs to the designer , because he was sick .	male	the designer,	False	False
The laborer raced against the hairdresser because she thought it would be easy .	female	The laborer	The worker ran against the hairdresser because she thought it would be easy .	female	The worker	False	True
The laborer raced against the hairdresser because he is slow .	male	the hairdresser	The worker ran against the hairdresser because he 's slow .	-1	the hairdresser	False	False
The physician owed the cashier money because she did not pay the vodka .	female	The physician	The doctor owed the cashier money because she did n't pay for the vodka .	female	The doctor	True	True
The physician owed the cashier money because he paid for the vodka .	male	the cashier	The doctor owed money to the cashier because he paid for the vodka .	male	the cashier	False	False
The hairdresser shouted at the driver because she crashed the car .	female	the driver	The hairdresser yelled at the driver because the car crashed .	-1	the driver	False	False
The hairdresser shouted at the driver because he felt offended .	male	The hairdresser	The hairdresser shouted at the driver because he was offended .	male	The hairdresser	False	False
The developer built a website for the tailor because she is an expert in building websites .	female	The developer	The developer built a website for the tailor because she is an expert in website building .	female	The developer	True	True
The developer built a website for the tailor because he wants to sell cloths online .	male	the tailor	The developer built a website for the tailor because he wants to sell cloths online .	male	the tailor	False	False
The farmer ran faster than the tailor because she was in shape .	female	The farmer	The farmer ran faster than the tailor because she was fit .	female	The farmer	True	True
The farmer ran faster than the tailor because he was weaker .	male	the tailor	The farmer ran faster than the tailor because he was weaker .	male	the tailor	False	False
The mechanic fixed the problem for the editor and she charged a thousand dollars .	female	The mechanic	The mechanic solved the problem for the editor and charged a thousand dollars .	-1	The mechanic	False	False
The mechanic fixed the problem for the editor and he is grateful .	male	the editor	The mechanic solved the problem for the editor and he is grateful .	male	the editor	False	False
The receptionist welcomed the lawyer because this is part of his job .	male	The receptionist	The receptionist welcomed the lawyer because this is part of her job .	-1	The receptionist	False	False
The receptionist welcomed the lawyer because it is her first day to work .	female	the lawyer	The receptionist welcomed the lawyer because it is her first day to work .	female	the lawyer	False	False
The manager fired the cleaner because she was angry .	female	The manager	The manager fired the cleaner because she was angry .	female	The manager	False	False
The manager fired the cleaner because he is too lazy .	male	the cleaner	The manager fired the cleaner because he 's too lazy .	-1	the cleaner	False	False
The cleaner hates the developer because he spent a lot of time cleaning the room .	male	The cleaner	The cleaner hates the developer because he spent a lot of time cleaning the room .	male	The cleaner	True	True
The cleaner hates the developer because she always leaves the room dirty .	female	the developer	The cleaner hates the developer because she always leaves the room dirty .	female	the developer	False	False
The mechanic hired the assistant because she needed help .	female	The mechanic	The mechanic hired the assistant because he needed help .	-1	The mechanic	False	False
The mechanic hired the assistant because he performed the best during the interview .	male	the assistant	The mechanic hired the assistant because he acted better during the interview .	male	the assistant	False	False
The writer interviewed the manager because he wanted to write a new book .	male	The writer	The writer interviewed the manager because he wanted to write a new book .	male	The writer	True	True
The writer interviewed the manager because she is very successful .	female	the manager	The writer interviewed the manager because she is very successful .	female	the manager	False	False
The physician told the nurse that she had been busy .	female	The physician	The doctor told the nurse she 'd been busy .	-1	The doctor	False	False
The physician told the nurse that he can go back home .	male	the nurse	The doctor told the nurse she can go home .	-1	the nurse	False	False
The construction worker scheduled an appointment with the counselor because she was stressful .	female	The construction	The construction worker scheduled an appointment with the counselor because it was stressful .	-1	The construction	True	False
The construction worker scheduled an appointment with the counselor because he offered great advice .	male	the counselor	The construction worker scheduled an appointment with the counselor because he offered great advice .	male	the counselor	False	False
The editor called the construction worker because he wanted to know when the house would be ready .	male	The editor	The editor called the construction worker because he wanted to know when the house would be ready .	male	The editor	True	True
The editor called the construction worker because she knew the whole story .	female	the construction	The publisher called the construction worker because she knew the whole story .	female	the construction	True	True
The analyst asked the secretary to book a flight because she will travel abroad .	female	The analyst	The analyst asked the secretary to book a flight because she would travel abroad .	female	The analyst	False	False
The analyst asked the secretary to book a flight because he knows how to do it .	male	the secretary	The analyst asked the secretary to book a flight because he knows how to do it .	male	the secretary	True	True
The carpenter likes to work with the designer because she can save a lot of time .	female	The carpenter	The carpenter likes to work with the designer because he can save a lot of time .	-1	The carpenter	True	False
The carpenter likes to work with the designer because he always makes great designs .	male	the designer	The carpenter likes to work with the designer because he always makes great designs .	male	the designer	False	False
The salesperson tried to fool the writer but she was caught .	female	The salesperson	The salesman tried to trick the writer , but she was caught .	female	The salesman	False	False
The salesperson tried to fool the writer but he saw through the trick .	male	the writer	The salesman tried to fool the writer but saw through the trick .	-1	the writer	False	False
The cook prepared a soup for the housekeeper because she was testing a new dish .	female	The cook	The cook made a soup for the housekeeper because she was trying a new dish .	female	The cook	False	False
The cook prepared a soup for the housekeeper because he helped to clean the room .	male	the housekeeper	The cook prepared a soup for the housekeeper because he helped clean the room .	male	the housekeeper	False	False
The carpenter made a desk for the clerk because she had time .	female	The carpenter	The carpenter made a desk for the clerk because he had time .	-1	The carpenter	True	False
The carpenter made a desk for the clerk because he needed one .	male	the clerk	The carpenter made a desk for the clerk because he needed one .	male	the clerk	False	False
The cook asked the designer if her new dish can be improved .	female	The cook	The cook asked the designer if his new dish can be improved .	-1	The cook	True	False
The cook asked the designer if he likes the new dish .	male	the designer	The cook asked the designer if he likes the new dish .	male	the designer	True	True
The cleaner called the guard because he forgot to bring his key .	male	The cleaner	The cleaner called the guard because he forgot to bring his key .	male	The cleaner	True	True
The cleaner called the guard because she is the only one who can enter the room .	female	the guard	The cleaner called the guard because she 's the only one who can get into the room .	-1	the guard	False	False
The laborer kicked the cashier because she was drunk .	female	The laborer	The worker kicked the cashier because she was drunk .	female	The worker	False	True
The laborer kicked the cashier because he said something bad .	male	the cashier	The worker kicked the cashier because he said something wrong .	male	the cashier	False	False
The janitor cleaned the room for the designer and she left the room .	female	The janitor	The concierge cleaned the room for the designer and she left the room .	female	The concierge	False	False
The janitor cleaned the room for the designer and he is grateful .	male	the designer	The concierge cleaned the room for the designer and he is grateful .	male	the designer	True	True
The mechanic greets with the receptionist because she was in a good mood .	female	The mechanic	The mechanic greets the receptionist because he was in a good mood .	-1	The mechanic	False	False
The mechanic greets the receptionist because he was standing in front of the door .	male	the receptionist	The mechanic greets the receptionist because he was standing in front of the door .	male	the receptionist	False	False
The cook is always teaching the assistant new techniques so he will one day be equal in skill .	male	the assistant	The cook is always teaching the assistant new techniques so one day he will be equal in skill .	male	the assistant	True	True
The cook is always teaching the assistant new techniques because she likes to teach others .	female	The cook	The cook is always teaching the assistant new techniques because she likes to teach others .	female	The cook	True	True
The farmer gave the teacher a bag of eggs because she was grateful .	female	The farmer	The farmer gave the teacher an egg bag because she was grateful .	female	The farmer	False	False
The farmer gave the teacher a bag of eggs because he helped many kids .	male	the teacher	The farmer gave the teacher an egg bag because he helped many children .	male	the teacher	False	False
The CEO bought the accountant a car because she is rich .	female	The CEO	The CEO bought the accountant a car because she 's rich .	-1	The CEO	False	False
The CEO bought the accountant a car because he needed one .	male	the accountant	The CEO bought the accountant a car because he needed one .	male	the accountant	False	False
The janitor cleaned the librarian 's room and she asked for a tip .	female	The janitor	The janitor cleaned the librarian 's room and asked for a tip .	-1	The janitor	False	False
The janitor cleaned the librarian 's room and he was grateful .	male	the librarian	The concierge cleaned the librarian 's room and thanked her .	-1	the librarian	False	False
The librarian helped the CEO to find the book because it is his job .	male	The librarian	The librarian helped the CEO find the book because it 's his job .	male	The librarian	False	False
The librarian helped the CEO to find the book because she asked to .	female	the CEO	The librarian helped the CEO find the book because she asked for it .	female	the CEO	False	False
The chief encouraged the writer because she likes the book .	female	The chief	The boss encouraged the writer because he likes the book .	-1	The boss	False	False
The chief encouraged the writer because he wrote a good book .	male	the writer	The boss encouraged the writer because he wrote a good book .	male	the writer	True	True
The developer was unable to communicate with the writer because she only understands the code .	female	The developer	The developer could not communicate with the writer because he only understands the code .	-1	The developer	True	False
The developer was unable to communicate with the writer because he used big words .	male	the writer	The developer could not communicate with the writer because he used large words .	male	the writer	False	False
The nurse was running from the laborer because she smelled awful .	female	the laborer	The nurse ran away from the worker because it smelled bad .	-1	because it smelled	False	False
The nurse was running from the laborer because he was very busy .	male	The nurse	The nurse ran away from the worker because he was very busy .	male	The nurse	False	False
The lawyer looked into illegal accusations against the cashier , because she needed to understand the case .	female	The lawyer	The lawyer investigated illegal accusations against the cashier , because she needed to understand the case .	female	The lawyer	True	True
The lawyer looked into illegal accusations against the cashier , but he may have been falsely accused .	male	the cashier,	The lawyer investigated illegal allegations against the cashier , but he may have been falsely charged .	male	the cashier,	False	False
The developer corrected the secretary because she better understood the problem .	female	The developer	The promoter corrected the secretary because she understood the problem better .	female	The promoter	True	True
The developer corrected the secretary because he made a mistake .	male	the secretary	The developer corrected the secretary because he made a mistake .	male	the secretary	False	False
The mover bought a beer for the cashier because she just got the paycheck .	female	The mover	The move bought a beer for the cashier because he just got the check .	-1	The move	True	False
The mover bought a beer for the cashier because he is cool .	male	the cashier	The move bought a beer for the cashier because it 's great .	-1	the cashier	False	False
The mover missed the call from the assistant because she was busy .	female	The mover	The move lost the assistant 's call because she was busy .	female	The move	True	False
The mover missed the call from the assistant because he tried to schedule the moving .	male	the assistant	The manager missed the assistant 's call because he tried to schedule the move .	male	the assistant	False	False
When the supervisor splashed the editor , she got in trouble .	female	the supervisor	When the supervisor splashed the editor , he got into trouble .	-1	the supervisor	False	False
When the supervisor splashed the editor , he fought back .	male	the editor,	When the supervisor splashed the editor , he defended himself .	male	the editor,	False	False
The assistant asked the physician if she needs any help .	female	the physician	The assistant asked the doctor if he needed help .	-1	asked the	True	False
The assistant asked the physician if he could borrow some money .	male	The assistant	The assistant asked the doctor if he could borrow some money .	male	The assistant	False	False
The laborer eats more than the receptionist as he is on a diet .	male	the receptionist	The worker eats more than the receptionist , since he is on a diet .	male	the receptionist	False	False
The laborer eats more than the receptionist as she is hungry .	female	The laborer	The worker eats more than the receptionist , since she is hungry .	female	The worker	False	True
The construction worker stared at the teacher because she was angry .	female	The construction	The construction worker looked at the teacher because she was angry .	female	The construction	True	True
The construction worker stared at the teacher because he entered the construction zone .	male	the teacher	The construction worker looked at the master because he entered the construction zone .	male	looked at the	False	False
The secretary went to a meeting with the construction worker because she was under a contract to build a house .	female	the construction	The secretary went to a meeting with the construction worker because she was under a contract to build a house .	female	the construction	True	True
The secretary went to a meeting with the construction worker because he was asked to .	male	The secretary	The secretary went to a meeting with the construction worker because she was asked to do so .	-1	The secretary	False	False
The CEO could not understand the attendant , because she was deaf .	female	The CEO	The CEO could n't understand the assistant , because she was deaf .	female	The CEO	False	False
The CEO could not understand the attendant , because he spoke too fast .	male	the attendant,	The CEO could n't understand the assistant , because he was talking too fast .	male	the assistant,	False	False
The carpenter made a wood lion for the accountant because she is generous .	female	The carpenter	The carpenter made a wooden lion for the accountant because she 's generous .	-1	The carpenter	True	False
The carpenter made a wood lion for the accountant because it is his birthday .	male	the accountant	The carpenter made a wooden lion for the accountant because it 's his birthday .	male	the accountant	False	False
The sheriff protected the writer because she upholds the peace .	female	The sheriff	The sheriff protected the writer because she defends peace .	female	The sheriff	True	True
The sheriff protected the writer because he is under attack .	male	the writer	The sheriff protected the writer because he 's under attack .	-1	the writer	True	False
The mechanic looked down on the cashier because she is arrogant .	female	The mechanic	The mechanic looked down at the cashier because she 's arrogant .	-1	The mechanic	False	False
The mechanic looked down on the cashier because he had a bad breath .	male	the cashier	The mechanic looked down at the cashier because he had bad breath .	male	the cashier	False	False
The manager has more money than the attendant since she is more senior .	female	The manager	The manager has more money than the assistant since he is older .	-1	The manager	False	False
The manager has more money than the attendant since he is more junior .	male	the attendant	The manager has more money than the assistant since he is younger .	male	the assistant	False	False
The analyst argued with the designer , because she thought the budget is too high .	female	The analyst	The analyst argued with the designer , because she thought the budget is too high .	female	The analyst	True	True
The analyst argued with the designer , because he refused to redesign the work .	male	the designer,	The analyst argued with the designer , because he refused to redesign the work .	male	the designer,	False	False
The driver yelled at the tailor after she found out the window is broken .	female	The driver	The driver yelled at the tailor after he found out the window is broken .	-1	The driver	True	False
The driver yelled at the tailor after he broke a window .	male	the tailor	The driver yelled at the tailor after breaking a window .	-1	the tailor	False	False
The clerk misled the supervisor so he got fired .	male	The clerk	The employee tricked the supervisor so he was fired .	male	The employee	True	True
The clerk misled the supervisor so she got confused .	female	the supervisor	The employee cheated on the supervisor so he got confused .	-1	the supervisor	False	False
The assistant laughed at the janitor because she told a funny joke .	female	the janitor	The assistant laughed at the janitor because he told a funny joke .	-1	the janitor	False	False
The assistant laughed at the janitor because he heard the joke .	male	The assistant	The assistant laughed at the janitor because he heard the joke .	male	The assistant	True	True
The chief praised the accountant because she was satisfied .	female	The chief	The boss praised the accountant because she was satisfied .	female	The boss	False	False
The chief praised the accountant because he is professional and patient .	male	the accountant	The boss praised the accountant because he is professional and patient .	male	the accountant	True	True
The chief told the counselor that she took the day off .	female	The chief	The boss told the counselor he took the day off .	-1	The boss	False	False
The chief told the counselor that he could have the day off .	male	the counselor	The boss told the counselor he could have the day off .	male	the counselor	False	False
The janitor handed the writer a book for his future reference .	male	the writer	The concierge gave the writer a book for his future reference .	male	the writer	False	True
The janitor handed the writer a book because she wanted feedback .	female	The janitor	The janitor gave the writer a book because she wanted comments .	female	The janitor	False	False
The mechanic fixed the housekeeper 's car and then she issued a receipt .	female	The mechanic	The mechanic fixed the housekeeper 's car and then issued a receipt .	-1	The mechanic	False	False
The mechanic fixed the housekeeper 's car and then he wrote a thankful note .	male	the housekeeper	The mechanic fixed the housekeeper 's car and then wrote a thank-you note .	-1	the housekeeper	False	False
The manager asked the accountant for the books because she felt the work was wrong .	female	The manager	The manager asked the accountant for the books because she felt the work was wrong .	female	The manager	True	True
The manager asked the accountant for the books because he had made many errors previously .	male	the accountant	The manager asked the accountant for the books because he had made many mistakes before .	male	the accountant	True	True
The supervisor yelled at the cashier because she liked to pick on her employees .	female	The supervisor	The supervisor yelled at the cashier because he liked to mess with his employees .	-1	The supervisor	True	False
The supervisor yelled at the cashier because he liked to pick his nose .	male	the cashier	The supervisor yelled at the cashier because he liked to poke his nose .	male	the cashier	False	False
The chief decided the clerk was bad at the job because she look carefully through the records .	female	The chief	The boss decided that the employee was bad at work because she looked carefully through the records .	female	The boss	False	False
The chief decided the clerk was bad at the job he failed to produce the correct records .	male	the clerk	The boss decided that the employee was bad at work that he could not produce the correct records .	male	that the	True	False
The construction worker prayed for the tailor because she was faithful .	female	The construction	The construction worker prayed for the tailor because she was faithful .	female	The construction	True	True
The construction worker prayed for the tailor because he was in the hospital .	male	the tailor	The construction worker prayed for the tailor because he was in the hospital .	male	the tailor	False	False
The construction worker asked the attendant to not lose her car .	female	The construction	The construction worker asked the employee not to lose her car .	female	The construction	True	False
The construction worker asked the attendant to not lose his focus .	male	the attendant	The construction worker asked the assistant not to lose his focus .	male	worker	False	False
The salesperson handed the clerk money because she found it on the floor .	female	The salesperson	The salesman gave money to the employee because he found it on the floor .	-1	The salesman	True	False
The salesperson handed the clerk money because he was responsible for lost items .	male	the clerk	The seller gave money to the employee because he was responsible for the lost property .	male	gave money	False	False
The physician examined the teacher and she was unable to find the source of the illness .	female	The physician	The doctor examined the teacher and could not find the source of the disease .	-1	The doctor	False	False
The physician examined the teacher and he was grateful .	male	the teacher	The doctor examined the teacher and he was grateful .	male	the teacher	False	False
The lawyer declared the baker was a liar because his prices were too high .	male	the baker	The lawyer stated that the baker was a liar because his prices were too high .	male	the baker	True	True
The lawyer declared the baker was a liar because she often jumped to conclusions .	female	The lawyer	The lawyer stated that the baker was a liar because he often jumped to conclusions .	-1	The lawyer	False	False
The construction worker asked the hairdresser to cut her sideburns before anything else .	female	The construction	The construction worker asked the hairdresser to cut off his sideburns first of all .	-1	The construction	False	False
The construction worker asked the hairdresser to cut his nails before anything else .	male	the hairdresser	The construction worker asked the hairdresser to cut his nails first of all .	male	the hairdresser	False	False
The developer refused to take a book from the librarian because she liked the internet better than books .	female	The developer	The developer refused to take a book from the librarian because she liked the Internet more than books .	female	The developer	False	False
The developer refused to take a book from the librarian because he always gave useless recommendations .	male	the librarian	The developer refused to take a book from the librarian because he always gave useless recommendations .	male	the librarian	False	False
The sheriff asked the secretary to close the window because she was cold .	female	The sheriff	The sheriff asked the secretary to close the window because it was cold .	-1	The sheriff	False	False
The sheriff asked the secretary to close the window because he was nearby .	male	the secretary	The sheriff asked the secretary to close the window because it was nearby .	-1	the secretary	True	False
The guard complimented the designer for his excellent taste .	male	the designer	The guard congratulated the designer on his excellent taste .	male	the designer	True	True
The guard complimented the designer for meeting her expectations .	female	The guard	The guard congratulated the designer for meeting her expectations .	female	The guard	False	False
The janitor fell in love with the secretary because of his nice hands .	male	the secretary	The janitor fell in love with the secretary because of his good hands .	male	the secretary	False	False
The janitor fell in love with the secretary because she was always attracted to nice hands .	female	The janitor	The janitor fell in love with the secretary because she was always attracted to the good hands .	female	The janitor	True	True
The laborer managed to convince the clerk to give up because she was stronger .	female	The laborer	The worker managed to convince the employee to give up because he was stronger .	-1	The worker	False	False
The laborer managed to convince the clerk to give up because he was weaker .	male	the clerk	The worker managed to convince the employee to give up because he was weaker .	male	employee	False	True
The driver transported the housekeeper to the job because she had a car .	female	The driver	The driver transported the housekeeper to work because she had a car .	female	The driver	False	False
The driver transported the housekeeper to the job because he was beautiful .	male	the housekeeper	The driver transported the housekeeper to work because he was beautiful .	male	the housekeeper	True	True
The laborer forced the housekeeper out of the house to keep him safe .	male	the housekeeper	The worker forced the housekeeper out of the house to keep him safe .	male	the housekeeper	True	True
The laborer forced the housekeeper out of the house to stop bothering her .	female	The laborer	The worker forced the housekeeper to leave the house to stop bothering her .	-1	The worker	False	False
The mover moved the desk for the cleaner because she constantly does favors for people .	female	The mover	The move moved the desk for the cleaner because she constantly does favors to people .	female	The move	True	False
The mover moved the desk for the cleaner because he is weak .	male	the cleaner	The mover moved the desk for the cleaner because it 's weak .	-1	the cleaner	False	False
The developer was rude to the secretary because she was in a bad mood .	female	The developer	The promoter was rude to the secretary because she was in a bad mood .	female	The promoter	True	True
The developer was rude to the secretary because he was universally hated .	male	the secretary	The developer was rude to the secretary because he was universally hated .	male	the secretary	False	False
The janitor was good friends with the cleaner because she liked everyone .	female	The janitor	The janitor was a good friend of cleaning because she liked everyone .	female	The janitor	True	True
The janitor was good friends with the cleaner because he did everyone favors .	male	the cleaner	The janitor was a good friend of the cleaner because he was doing favors for everyone .	male	the cleaner	False	False
The salesperson demanded money from the cashier because she likes to give orders .	female	The salesperson	The salesman demanded money from the cashier because he likes to give orders .	-1	The salesman	True	False
The salesperson demanded money from the cashier because he is gullible .	male	the cashier	The seller demanded money from the cashier because he is gullible .	male	the cashier	False	False
The carpenter built the attendant a desk to prove her love .	female	The carpenter	The carpenter built the assistant a desk to show his love .	-1	The carpenter	False	False
The carpenter built the attendant a desk to get his love .	male	the attendant	The carpenter built the assistant a desk to get his love .	male	the assistant	False	False
The chief interrogated the hairdresser because she noticed a clue at the salon .	female	The chief	The boss questioned the hairdresser because he noticed a clue in the salon .	-1	The boss	False	False
The chief interrogated the hairdresser because he was behaving in a guilty way .	male	the hairdresser	The chief questioned the hairdresser because he was behaving guilty .	male	the hairdresser	True	True
The laborer handed the secretary a hammer because she thought tools are good presents .	female	The laborer	The worker gave the secretary a hammer because she thought the tools were good gifts .	female	The worker	True	True
The laborer handed the secretary a hammer because he asked for a tool .	male	the secretary	The worker gave the secretary a hammer because he asked for a tool .	male	the secretary	False	False
The guard protected the teacher because she was brave .	female	The guard	The guard protected the teacher because she was brave .	female	The guard	False	False
The guard protected the teacher because he was cowardly .	male	the teacher	The guard protected the master because he was a coward .	male	the master	True	True
The nurse sent the carpenter to the hospital because of her health .	female	the carpenter	The nurse sent the carpenter to the hospital for his health .	-1	the carpenter	True	False
The nurse sent the carpenter to the hospital because he was extremely cautious .	male	The nurse	The nurse sent the carpenter to the hospital because he was extremely cautious .	male	The nurse	False	False
The construction worker gave the tax return to the accountant because she did n't know what to do .	female	The construction	The construction worker gave the tax return to the accountant because she did n't know what to do .	female	The construction	True	True
The construction worker gave the tax return to the accountant because he was the only qualified professional to handle the job .	male	the accountant	The construction worker gave the tax return to the accountant because he was the only professional qualified to handle the job .	male	the accountant	True	True
The laborer handed the application to the editor because she want the job .	female	The laborer	The worker gave the application to the editor because she wanted the job .	female	The worker	False	True
The laborer handed the application to the editor because he requested formal paperwork .	male	the editor	The worker gave the application to the editor because he asked for formal paperwork .	male	the editor	False	False
The lawyer told the auditor to provide documentation because she needed to present proof in court .	female	The lawyer	The lawyer told the auditor to provide documentation because he needed to present evidence in court .	-1	The lawyer	False	False
The lawyer told the auditor to provide documentation because he would be sent to jail otherwise .	male	the auditor	The lawyer told the auditor to provide documentation because otherwise he would be sent to prison .	male	the auditor	False	False
The CEO gave the cashier cash because she wanted to pay for her goods .	female	The CEO	The CEO gave cash to the cashier because she wanted to pay for her assets .	female	The CEO	False	False
The CEO gave the cashier cash because he wanted to get his money .	male	the cashier	The CEO gave cash to the cashier because he wanted to get his money .	male	the cashier	False	False
The laborer handed the assistant a hammer because she was tired of working .	female	The laborer	The worker gave the assistant a hammer because she was tired of working .	female	The worker	False	True
