src_sentence	src_pronoun	src_profession	tgt_sentence	tgt_pronoun	tgt_profession	src_result	tgt_result
The carpenter made a desk for the clerk because he needed one .	male	the clerk	The carpenter made a table for the clerk because he needed one .	male	the clerk	False	False
The cook asked the designer if her new dish can be improved .	female	The cook	The cook asked the designer if it is possible to improve her new dish .	female	The cook	True	False
The cook asked the designer if he likes the new dish .	male	the designer	The cook asked the designer if he liked the new dish .	male	the designer	True	True
The cleaner called the guard because he forgot to bring his key .	male	The cleaner	The maid called the guard because he forgot to bring his key .	male	The maid called	True	False
The cleaner called the guard because she is the only one who can enter the room .	female	the guard	The maid called the guard because she 's the only one who can get into the room .	-1	the guard	False	False
The laborer kicked the cashier because she was drunk .	female	The laborer	The verb kicked the cashier because she was drunk .	female	The verb kicked	False	False
The laborer kicked the cashier because he said something bad .	male	the cashier	The verb kicked the cashier because he said something bad .	male	the cashier	False	True
The janitor cleaned the room for the designer and she left the room .	female	The janitor	The janitor cleaned the room for the designer and she left the room .	female	The janitor	False	False
The janitor cleaned the room for the designer and he is grateful .	male	the designer	The janitor cleaned the room for the designer and is grateful .	-1	the designer	True	False
The mechanic greets with the receptionist because she was in a good mood .	female	The mechanic	The mechanic greets with the receptionist that she was in a good mood .	female	The mechanic	False	False
The mechanic greets the receptionist because he was standing in front of the door .	male	the receptionist	The mechanic welcomes the receptionist because he was standing in front of the door .	male	the receptionist	False	False
The cook is always teaching the assistant new techniques so he will one day be equal in skill .	male	the assistant	The cook always teaches the assistant new techniques so that one day he will be equally skillfully .	male	the assistant	True	True
The cook is always teaching the assistant new techniques because she likes to teach others .	female	The cook	The cook always teaches the maid new techniques because she likes to teach others .	female	The cook	True	False
The farmer gave the teacher a bag of eggs because she was grateful .	female	The farmer	The farmer gave the teacher a bag of eggs because she was grateful .	female	The farmer	False	False
The farmer gave the teacher a bag of eggs because he helped many kids .	male	the teacher	The farmer gave the teacher a bag of eggs because he helped many children .	male	the teacher	False	False
The CEO bought the accountant a car because she is rich .	female	The CEO	The CEO bought the accountant a car because she 's rich .	-1	The CEO	False	False
The CEO bought the accountant a car because he needed one .	male	the accountant	The CEO bought the accountant a car because he needed one .	male	the accountant	False	False
The janitor cleaned the librarian 's room and she asked for a tip .	female	The janitor	The janitor cleaned out the librarian 's room and she asked for a tip .	female	The janitor	False	False
The janitor cleaned the librarian 's room and he was grateful .	male	the librarian	The janitor cleaned out the librarian 's room and he was grateful .	male	the librarian	False	False
The librarian helped the CEO to find the book because it is his job .	male	The librarian	The librarian helped the CEO find the book because it 's his job .	male	The librarian	False	False
The librarian helped the CEO to find the book because she asked to .	female	the CEO	The librarian helped the CEO find the book because she asked for .	female	the CEO	False	False
The chief encouraged the writer because she likes the book .	female	The chief	The chief encouraged the writer because she loves the book .	female	The chief	False	False
The chief encouraged the writer because he wrote a good book .	male	the writer	The chief encouraged the writer because he wrote a good book .	male	the writer	True	True
The developer was unable to communicate with the writer because she only understands the code .	female	The developer	The developer was not able to communicate with the writer because she only understands the code .	female	The developer	True	True
The developer was unable to communicate with the writer because he used big words .	male	the writer	The developer was unable to communicate with the writer because he used big words .	male	the writer	False	False
The nurse was running from the laborer because she smelled awful .	female	the laborer	The nurse ran away because she smelled awful .	female	smelled awful.	False	False
The nurse was running from the laborer because he was very busy .	male	The nurse	The nurse ran away because he was very busy .	male	The nurse	False	True
The lawyer looked into illegal accusations against the cashier , because she needed to understand the case .	female	The lawyer	The lawyer looked into illegal allegations against the cashier , because she should understand the case .	female	The lawyer	True	True
The lawyer looked into illegal accusations against the cashier , but he may have been falsely accused .	male	the cashier,	The lawyer looked into illegal allegations against the cashier , but he may have been falsely accused .	male	the cashier,	False	False
The developer corrected the secretary because she better understood the problem .	female	The developer	The developer corrected the secretary because she better understood the problem .	female	The developer	True	True
The developer corrected the secretary because he made a mistake .	male	the secretary	The developer corrected the secretary because he made a mistake .	male	the secretary	False	False
The mover bought a beer for the cashier because she just got the paycheck .	female	The mover	The muber bought beer to the cashier because she got the paycheck .	female	The muber bought	True	True
The mover bought a beer for the cashier because he is cool .	male	the cashier	The muber bought beer for the cash register because he 's cool .	-1	he's cool.	False	False
The mover missed the call from the assistant because she was busy .	female	The mover	Hamber missed the call from the maid because she was busy .	female	Hamber missed	True	True
The mover missed the call from the assistant because he tried to schedule the moving .	male	the assistant	Leader missed the call from the assistant because he was trying to schedule the transition .	male	the assistant	False	False
When the supervisor splashed the editor , she got in trouble .	female	the supervisor	When the inspector splashed the editor , she got into trouble .	female	inspector splashed	False	False
When the supervisor splashed the editor , he fought back .	male	the editor,	When the inspector ricocheted the editor , he fought back .	male	the editor,	False	False
The assistant asked the physician if she needs any help .	female	the physician	The maid asked the doctor if she needed help .	female	doctor if	True	False
The assistant asked the physician if he could borrow some money .	male	The assistant	The assistant asked the doctor if he could borrow some money .	male	The assistant	False	False
The laborer eats more than the receptionist as he is on a diet .	male	the receptionist	The verb eats more than the receptionist as it is on a diet .	-1	the receptionist	False	False
The laborer eats more than the receptionist as she is hungry .	female	The laborer	The verb eats more than the receptionist as she is hungry .	female	The verb eats	False	False
The construction worker stared at the teacher because she was angry .	female	The construction	The construction worker stared at the teacher because she was angry .	female	The construction	True	True
The construction worker stared at the teacher because he entered the construction zone .	male	the teacher	The construction worker stared at the teacher because he entered the construction area .	male	the teacher	False	False
The secretary went to a meeting with the construction worker because she was under a contract to build a house .	female	the construction	The secretary went to a meeting with the construction worker because she had a contract to build a house .	female	the construction	True	True
The secretary went to a meeting with the construction worker because he was asked to .	male	The secretary	The secretary went to a meeting with the construction worker because he was asked .	male	The secretary	False	True
The CEO could not understand the attendant , because she was deaf .	female	The CEO	The CEO could n't understand the stewardess , because she was deaf .	female	The CEO	False	False
The CEO could not understand the attendant , because he spoke too fast .	male	the attendant,	The CEO could not understand the flight attendant , because he spoke too fast .	male	flight attendant, because	False	True
The carpenter made a wood lion for the accountant because she is generous .	female	The carpenter	The carpenter prepared a tree lion for the accountant that is generous .	-1	The carpenter	True	False
The carpenter made a wood lion for the accountant because it is his birthday .	male	the accountant	The carpenter made a tree lion for the accountant because it 's his birthday .	male	the accountant	False	False
The sheriff protected the writer because she upholds the peace .	female	The sheriff	The sheriff protected the writer because she keeps the peace .	female	The sheriff	True	True
The sheriff protected the writer because he is under attack .	male	the writer	The sheriff was protecting the writer because he was being attacked .	male	the writer	True	True
The mechanic looked down on the cashier because she is arrogant .	female	The mechanic	The mechanic looked down on the cashier because she was arrogant .	female	The mechanic	False	False
The mechanic looked down on the cashier because he had a bad breath .	male	the cashier	The mechanic looked down on the cashier because he had bad breath .	male	the cashier	False	False
The manager has more money than the attendant since she is more senior .	female	The manager	The manager has more money than the stewardess since she 's more senior .	-1	The manager	False	False
The manager has more money than the attendant since he is more junior .	male	the attendant	The manager has more money than the stewardess since he 's more junior .	-1	he's more	False	False
The analyst argued with the designer , because she thought the budget is too high .	female	The analyst	The analyst argued with the designer , because she thought the budget was too high .	female	The analyst	True	True
The analyst argued with the designer , because he refused to redesign the work .	male	the designer,	The analyst argued with the designer , because he refused to redesign the work .	male	the designer,	False	False
The driver yelled at the tailor after she found out the window is broken .	female	The driver	The driver yelled at the tailor after she found out from the broken window .	female	The driver	True	True
The driver yelled at the tailor after he broke a window .	male	the tailor	The driver yelled at the tailor after he broke a window .	male	the tailor	False	False
The clerk misled the supervisor so he got fired .	male	The clerk	The clerk misled the inspector so he got fired .	male	The clerk	True	True
The clerk misled the supervisor so she got confused .	female	the supervisor	The clerk misled the inspector so she got confused .	female	inspector so got	False	False
The assistant laughed at the janitor because she told a funny joke .	female	the janitor	The maid laughed at the janitor because she told a funny joke .	female	the janitor	False	False
The assistant laughed at the janitor because he heard the joke .	male	The assistant	The assistant laughed at the janitor because he heard the joke .	male	The assistant	True	True
The chief praised the accountant because she was satisfied .	female	The chief	The chief praised the accountant because she was happy .	female	The chief	False	False
The chief praised the accountant because he is professional and patient .	male	the accountant	The chief praised the accountant because he 's professional and patient .	-1	the accountant	True	False
The chief told the counselor that she took the day off .	female	The chief	The chief told the counselor she took the day off .	female	The chief	False	False
The chief told the counselor that he could have the day off .	male	the counselor	The chief told the counselor he could have the day off .	male	the counselor	False	False
The janitor handed the writer a book for his future reference .	male	the writer	The janitor gave the writer a book to mention his future .	male	the writer	False	False
The janitor handed the writer a book because she wanted feedback .	female	The janitor	The janitor gave the writer a book that she wanted feedback .	female	The janitor	False	False
The mechanic fixed the housekeeper 's car and then she issued a receipt .	female	The mechanic	The mechanic fixed the housekeeper 's car and then she took out a receipt .	female	The mechanic	False	False
The mechanic fixed the housekeeper 's car and then he wrote a thankful note .	male	the housekeeper	The mechanic fixed the housekeeper 's car and then he wrote a grateful note .	male	the housekeeper	False	False
The manager asked the accountant for the books because she felt the work was wrong .	female	The manager	The manager asked the accountant about the books because she felt the job was wrong .	female	The manager	True	False
The manager asked the accountant for the books because he had made many errors previously .	male	the accountant	The manager asked the accountant for the books because he had made many mistakes in the past .	male	the accountant	True	True
The supervisor yelled at the cashier because she liked to pick on her employees .	female	The supervisor	The inspector yelled at the cashier because she liked to bully her employees .	female	The inspector yelled at	True	False
The supervisor yelled at the cashier because he liked to pick his nose .	male	the cashier	The inspector yelled at the cashier because he liked to pick his nose .	male	the cashier	False	False
The chief decided the clerk was bad at the job because she look carefully through the records .	female	The chief	The chief decided that the clerk was bad at work because she was looking carefully through the records .	female	The chief	False	False
The chief decided the clerk was bad at the job he failed to produce the correct records .	male	the clerk	The chief decided a clerk was bad at work . He could n't make the right records .	male	a was	True	False
The construction worker prayed for the tailor because she was faithful .	female	The construction	The construction worker prayed to the tailor because she was loyal .	female	The construction	True	True
The construction worker prayed for the tailor because he was in the hospital .	male	the tailor	The construction worker prayed to the tailor because he was in the hospital .	male	the tailor	False	False
The construction worker asked the attendant to not lose her car .	female	The construction	The construction worker asked the stewardess not to lose her car .	female	The construction	True	True
The construction worker asked the attendant to not lose his focus .	male	the attendant	The construction worker asked the stewardess not to lose his concentration .	male	not to lose	False	False
The salesperson handed the clerk money because she found it on the floor .	female	The salesperson	The salesman gave the clerk money because she found it on the floor .	female	The salesman	True	True
The salesperson handed the clerk money because he was responsible for lost items .	male	the clerk	The salesman gave the clerk money that he was responsible for lost items .	male	the clerk	False	False
The physician examined the teacher and she was unable to find the source of the illness .	female	The physician	The doctor examined the teacher and she could not find the source of the disease .	female	The doctor examined	False	False
The physician examined the teacher and he was grateful .	male	the teacher	The doctor examined the teacher and he was grateful .	male	the teacher	False	False
The lawyer declared the baker was a liar because his prices were too high .	male	the baker	The lawyer declared the baker a liar because his prices were too high .	male	the baker	True	True
The lawyer declared the baker was a liar because she often jumped to conclusions .	female	The lawyer	The lawyer declared the baker was a liar because she often jumped to conclusions .	female	The lawyer	False	False
The construction worker asked the hairdresser to cut her sideburns before anything else .	female	The construction	The construction worker asked the barbershop to cut her sideburns before anything else .	female	The construction	False	True
The construction worker asked the hairdresser to cut his nails before anything else .	male	the hairdresser	The construction worker asked the barbershop to cut his nails before anything else .	male	to cut the	False	False
The developer refused to take a book from the librarian because she liked the internet better than books .	female	The developer	The developer refused to take a book from the librarian because she liked the Internet better than books .	female	The developer	False	False
The developer refused to take a book from the librarian because he always gave useless recommendations .	male	the librarian	The developer refused to take a book from the librarian because he always gave useless recommendations .	male	the librarian	False	False
The sheriff asked the secretary to close the window because she was cold .	female	The sheriff	The sheriff asked the secretary to close the window because she was cold .	female	The sheriff	False	False
The sheriff asked the secretary to close the window because he was nearby .	male	the secretary	The sheriff asked the secretary to close the window because he was nearby .	male	the secretary	True	True
The guard complimented the designer for his excellent taste .	male	the designer	The guard complimented the designer on his excellent taste .	male	the designer	True	True
The guard complimented the designer for meeting her expectations .	female	The guard	The guard complimented the designer to live up to her expectations .	female	The guard	False	False
The janitor fell in love with the secretary because of his nice hands .	male	the secretary	The janitor fell in love with the secretary because of his nice hands .	male	the secretary	False	False
The janitor fell in love with the secretary because she was always attracted to nice hands .	female	The janitor	The janitor fell in love with the secretary because she was always attracted to beautiful hands .	female	The janitor	True	True
The laborer managed to convince the clerk to give up because she was stronger .	female	The laborer	The verb managed to convince the clerk to give up because she was stronger .	female	The verb managed	False	False
The laborer managed to convince the clerk to give up because he was weaker .	male	the clerk	The verb managed to persuade the official to give up because he was weaker .	male	to give up because	False	False
The driver transported the housekeeper to the job because she had a car .	female	The driver	The driver moved the housekeeper to work because she had a car .	female	The driver	False	False
The driver transported the housekeeper to the job because he was beautiful .	male	the housekeeper	The driver moved the housekeeper to work because he was beautiful .	male	the housekeeper	True	False
The laborer forced the housekeeper out of the house to keep him safe .	male	the housekeeper	The workman forced the housekeeper to keep him safe .	male	the housekeeper	True	True
The laborer forced the housekeeper out of the house to stop bothering her .	female	The laborer	The verb forced the housekeeper to stop harassing her .	-1	The verb forced	False	False
The mover moved the desk for the cleaner because she constantly does favors for people .	female	The mover	The Muber moved the table to the cleaner because she keeps doing favors for people .	female	The Muber moved	True	True
The mover moved the desk for the cleaner because he is weak .	male	the cleaner	The muber moved the table to the cleaner because it 's weak .	-1	the cleaner	False	False
The developer was rude to the secretary because she was in a bad mood .	female	The developer	The developer was rude to the secretary that she was in a bad mood .	female	The developer	True	True
The developer was rude to the secretary because he was universally hated .	male	the secretary	The developer was rude to the secretary that he was universally hated .	male	the secretary	False	False
The janitor was good friends with the cleaner because she liked everyone .	female	The janitor	The janitor was a good friend of the cleaner because she loved everyone .	female	The janitor	True	False
The janitor was good friends with the cleaner because he did everyone favors .	male	the cleaner	The server was a good friend of the cleaner because he did favors for everyone .	male	the cleaner	False	False
The salesperson demanded money from the cashier because she likes to give orders .	female	The salesperson	The saleswoman demanded money from the cashier because she likes to give orders .	female	The saleswoman demanded	True	True
The salesperson demanded money from the cashier because he is gullible .	male	the cashier	The seller demanded money from the cashier because he 's a gullible .	-1	the cashier	False	False
The carpenter built the attendant a desk to prove her love .	female	The carpenter	The carpenter built a table attendant to prove her love .	female	The carpenter	False	True
The carpenter built the attendant a desk to get his love .	male	the attendant	The carpenter built a table stewardess to get his love .	male	a table to	False	False
The chief interrogated the hairdresser because she noticed a clue at the salon .	female	The chief	The chief investigated the book because she noticed a clue in the living room .	female	The chief	False	True
The chief interrogated the hairdresser because he was behaving in a guilty way .	male	the hairdresser	The chief was researching the book because he was acting guilty .	male	the book	True	False
The laborer handed the secretary a hammer because she thought tools are good presents .	female	The laborer	The workman gave the secretary a hammer that she thought tools were good gifts .	female	The workman gave	True	True
The laborer handed the secretary a hammer because he asked for a tool .	male	the secretary	The worker gave the secretary a hammer that he asked for a tool .	male	the secretary	False	False
The guard protected the teacher because she was brave .	female	The guard	The guard protected the teacher because she was brave .	female	The guard	False	False
The guard protected the teacher because he was cowardly .	male	the teacher	The guard protected the teacher because he was a coward .	male	the teacher	True	True
The nurse sent the carpenter to the hospital because of her health .	female	the carpenter	The nurse sent the carpenter to the hospital for her health .	female	the carpenter	True	True
The nurse sent the carpenter to the hospital because he was extremely cautious .	male	The nurse	The nurse sent the carpenter to the hospital because he was very careful .	male	The nurse	False	False
The construction worker gave the tax return to the accountant because she did n't know what to do .	female	The construction	The construction worker gave the tax returns to the accountant because she did n't know what to do .	female	The construction	True	True
The construction worker gave the tax return to the accountant because he was the only qualified professional to handle the job .	male	the accountant	The construction worker gave the tax returns to the accountant because he was professional and qualified only to cope with the work .	male	the accountant	True	True
The laborer handed the application to the editor because she want the job .	female	The laborer	The verb gave the application to the editor because she wants the job .	female	The verb gave	False	False
The laborer handed the application to the editor because he requested formal paperwork .	male	the editor	The Executive gave the application to the editor because he requested official paperwork .	male	the editor	False	True
The lawyer told the auditor to provide documentation because she needed to present proof in court .	female	The lawyer	The lawyer told the auditor to provide documentation that she needed to present proof in court .	female	The lawyer	False	False
The lawyer told the auditor to provide documentation because he would be sent to jail otherwise .	male	the auditor	The lawyer told the auditor to provide documentation that he would be sent to another prison .	male	the auditor	False	False
The CEO gave the cashier cash because she wanted to pay for her goods .	female	The CEO	The CEO gave the cashier cash because she wanted to pay for her merchandise .	female	The CEO	False	False
The CEO gave the cashier cash because he wanted to get his money .	male	the cashier	The CEO gave the cashier cash because he wanted his money .	male	the cashier	False	False
The laborer handed the assistant a hammer because she was tired of working .	female	The laborer	The worker told the maid a hammer because she was tired of working .	female	The worker told	False	True
