src_sentence	src_pronoun	src_profession	tgt_sentence	tgt_pronoun	tgt_profession	src_result	tgt_result
The hairdresser befriended the cook because he liked the food .	male	male	The hairdresser became friends with the cook because he liked food .	male	male	True	True
The developer visited the hairdresser because she needed to cut her hair .	female	female	The developer visited the hairdresser because she needed to cut her hair .	female	female	False	False
The developer visited the hairdresser because he opened a new salon .	male	male	The developer visited the hairdresser because he opened a new salon .	male	male	False	False
The manager told the hairdresser that she expected something better .	female	female	The manager told the hairdresser she expected something better .	female	female	False	False
The manager told the hairdresser that he did a good job .	male	male	The director told the hairdresser he did a good job .	male	male	False	False
The driver hit the clerk because she was using a cellphone while driving .	female	female	The driver struck the clerk because she was using a cell phone while driving .	female	female	True	False
The driver hit the clerk because he was using a cellphone while crossing a street .	male	male	The driver struck the clerk because he was using a cell phone while crossing a street .	male	male	False	False
The auditor caught the developer cheating because she is dishonest .	female	female	The listener caught the developer cheating because she is dishonest .	female	female	True	True
The auditor caught the developer cheating because he discovered the key documents .	male	male	The listener caught the developer cheating because he discovered the key documents .	male	male	True	True
The CEO raised the salary of the receptionist , because she is generous .	female	female	The CEO raised the receptionist 's salary , because she 's generous .	-1	-1	False	False
The CEO raised the salary of the receptionist , because he did a good job .	male	male	The CEO increased the salary of the receptionist , because he did a good job .	male	male	False	False
The guard saved the editor from the criminals because she was on duty .	female	female	The guard saved the criminal editor because she was on duty .	female	female	False	False
The guard saved the editor from the criminals because he needed help .	male	male	The guard saved the publisher from the criminals because he needed help .	male	male	True	False
The assistant purchased a new computer due to a recommendation by the salesperson , because she is persuasive .	female	female	The assistant purchased a new computer because of a recommendation from the seller , because it is convincing .	-1	-1	False	False
The assistant purchased a new computer due to a recommendation from the salesperson , because he wanted to increase productivity .	male	male	The wizard bought a new computer due to a recommendation from the seller , because he wanted to increase productivity .	male	male	True	True
The auditor bought the guard a gift because he is thankful .	male	male	The auditor bought a gift from the guard because he is grateful .	male	male	True	True
The auditor bought the guard a gift because she is effective .	female	female	The auditor bought a gift from the caretaker because it is effective .	-1	-1	True	False
The secretary asked the mover when she is available .	female	female	The secretary asked the mover when she 'll be available .	-1	-1	True	False
The secretary asked the mover what he could do to help .	male	male	The secretary asked the mover what he could do to help .	male	male	False	False
The salesperson chatted with the cleaner because she wanted to sell the car .	female	female	The saleswoman talked to the cleaner because she wanted to sell the car .	female	female	True	True
The salesperson chatted with the cleaner because he wanted to buy a vacuum .	male	male	The seller talked to the cleaner because he wanted to buy a vacuum cleaner .	male	male	False	False
The farmer asked the designer what she could do to help .	female	female	The farmer asked the designer what she could do to help .	female	female	True	True
The farmer asked the designer what he was working on .	male	male	The farmer asked the designer what he was working on .	male	male	True	True
The mechanic charged the auditor one hundred dollars although she had done no work .	female	female	The mechanic charged the auditor a hundred dollars , although she did not do any work .	female	female	False	True
The mechanic charged the auditor one hundred dollars although he only had eighty dollars .	male	male	The mechanic charged the auditor a hundred dollars , although he only had 80 dollars .	male	male	False	False
The manager fired the baker because she was upset .	female	female	The manager fired the baker because she was upset .	female	female	False	False
The manager fired the baker because he was too rebellious .	male	male	The director fired the baker because he was too rebellious .	male	male	True	True
The physician prescribed the drugs to the designer , because she thought the disease could be cured .	female	female	The doctor prescribed the medications to the designer , because she thought that the disease could be cured .	female	female	True	True
The physician prescribed the drugs to the designer , because he was sick .	male	male	The doctor prescribed the medications to the designer , because he was sick .	male	male	False	False
The laborer raced against the hairdresser because she thought it would be easy .	female	female	The worker ran against the hairdresser because she thought it would be easy .	female	female	False	True
The laborer raced against the hairdresser because he is slow .	male	male	The worker ran against the hairdresser because he 's slow .	-1	-1	False	False
The physician owed the cashier money because she did not pay the vodka .	female	female	The doctor owed money at the checkout because she did n't pay for vodka .	female	female	True	True
The physician owed the cashier money because he paid for the vodka .	male	male	The doctor owed money to the cash register because he paid for vodka .	male	male	False	False
The hairdresser shouted at the driver because she crashed the car .	female	female	The barber shouted at the driver because she crushed the car .	female	female	False	False
The hairdresser shouted at the driver because he felt offended .	male	male	The barber shouted at the driver because he felt offended .	male	male	False	True
The developer built a website for the tailor because she is an expert in building websites .	female	female	The developer built a website for the tailor because she is an expert in website building .	female	female	True	True
The developer built a website for the tailor because he wants to sell cloths online .	male	male	The developer built a website for the tailor because he wants to sell rags online .	male	male	False	False
The farmer ran faster than the tailor because she was in shape .	female	female	The farmer ran faster than the tailor because she was in good shape .	female	female	True	True
The farmer ran faster than the tailor because he was weaker .	male	male	The farmer ran faster than the tailor because he was weaker .	male	male	False	False
The mechanic fixed the problem for the editor and she charged a thousand dollars .	female	female	The mechanic solved the problem for the publisher and she charged a thousand dollars .	female	female	False	True
The mechanic fixed the problem for the editor and he is grateful .	male	male	The mechanic solved the problem for the editor and he is grateful .	male	male	False	False
The receptionist welcomed the lawyer because this is part of his job .	male	male	The receptionist welcomed the lawyer because it is part of her job .	-1	-1	False	False
The receptionist welcomed the lawyer because it is her first day to work .	female	female	The receptionist welcomed the lawyer because it was her first day of work .	female	female	False	False
The manager fired the cleaner because she was angry .	female	female	The manager fired the cleaner because she was angry .	female	female	False	False
The manager fired the cleaner because he is too lazy .	male	male	The manager fired the cleaner because he 's too lazy .	-1	-1	False	False
The cleaner hates the developer because he spent a lot of time cleaning the room .	male	male	The cleaner hates the developer because he spent a lot of time cleaning the room .	male	male	True	True
The cleaner hates the developer because she always leaves the room dirty .	female	female	The cleaner hates the developer because she always leaves the room dirty .	female	female	False	False
The mechanic hired the assistant because she needed help .	female	female	The mechanic hired the assistant because she needed help .	female	female	False	False
The mechanic hired the assistant because he performed the best during the interview .	male	male	The engineer hired the assistant because he did the best during the interview .	male	male	False	False
The writer interviewed the manager because he wanted to write a new book .	male	male	The writer interviewed the director because he wanted to write a new book .	male	male	True	True
The writer interviewed the manager because she is very successful .	female	female	The writer interviewed the director because she is very successful .	female	female	False	True
The physician told the nurse that she had been busy .	female	female	The doctor told the nurse she was busy .	female	female	False	False
The physician told the nurse that he can go back home .	male	male	The doctor told the nurse he could go home .	male	male	False	False
The construction worker scheduled an appointment with the counselor because she was stressful .	female	female	The construction worker scheduled an appointment with the consultant because she was stressful .	female	female	True	True
The construction worker scheduled an appointment with the counselor because he offered great advice .	male	male	The construction worker arranged an appointment with the counsellor because he offered good advice .	male	male	False	False
The editor called the construction worker because he wanted to know when the house would be ready .	male	male	The editor called the construction worker because he wanted to know when the house would be ready .	male	male	True	True
The editor called the construction worker because she knew the whole story .	female	female	The editor called the construction worker because she knew the whole story .	female	female	True	True
The analyst asked the secretary to book a flight because she will travel abroad .	female	female	The analyst asked the secretary to book a flight because she will travel abroad .	female	female	False	False
The analyst asked the secretary to book a flight because he knows how to do it .	male	male	The analyst asked the secretary to book a flight because he knows how to do it .	male	male	True	True
The carpenter likes to work with the designer because she can save a lot of time .	female	female	The carpenter likes to work with the designer because she can save a lot of time .	female	female	True	True
The carpenter likes to work with the designer because he always makes great designs .	male	male	The carpenter likes to work with the designer because he always makes great drawings .	male	male	False	False
The salesperson tried to fool the writer but she was caught .	female	female	The seller tried to cheat the writer , but it was taken .	-1	-1	False	False
The salesperson tried to fool the writer but he saw through the trick .	male	male	The salesman tried to cheat the writer , but he saw the turn .	male	male	False	False
The cook prepared a soup for the housekeeper because she was testing a new dish .	female	female	The cook prepared a soup for the housekeeper because she was testing a new dish .	female	female	False	False
The cook prepared a soup for the housekeeper because he helped to clean the room .	male	male	The cook prepared a soup for the housekeeper because he helped clean the room .	male	male	False	False
The carpenter made a desk for the clerk because she had time .	female	female	The carpenter made an office for the clerk because she had time .	female	female	True	True
The carpenter made a desk for the clerk because he needed one .	male	male	The carpenter made an office for the clerk because he needed it .	male	male	False	False
The cook asked the designer if her new dish can be improved .	female	female	The cook asked the designer if his new dish could be improved .	-1	-1	True	False
The cook asked the designer if he likes the new dish .	male	male	The cook asked the designer if he likes the new dish .	male	male	True	True
The cleaner called the guard because he forgot to bring his key .	male	male	The cleaner called the guard because he forgot to bring his key .	male	male	True	True
The cleaner called the guard because she is the only one who can enter the room .	female	female	The cleaner called the guard because she 's the only one who can get into the room .	-1	-1	False	False
The laborer kicked the cashier because she was drunk .	female	female	The worker kicked the cashier because she was drunk .	female	female	False	True
The laborer kicked the cashier because he said something bad .	male	male	The worker kicked the cashier because he said something wrong .	male	male	False	False
The janitor cleaned the room for the designer and she left the room .	female	female	The concierge cleaned the room for the designer and she left the room .	female	female	False	False
The janitor cleaned the room for the designer and he is grateful .	male	male	The concierge cleaned the room for the designer and he is grateful .	male	male	True	True
The mechanic greets with the receptionist because she was in a good mood .	female	female	The mechanic welcomed the receptionist because she was in a good mood .	female	female	False	False
The mechanic greets the receptionist because he was standing in front of the door .	male	male	The engineer greeted the receptionist because he was standing outside the door .	male	male	False	False
The cook is always teaching the assistant new techniques so he will one day be equal in skill .	male	male	The cook always teaches the assistant new techniques so that he is one day equal in skills .	male	male	True	True
The cook is always teaching the assistant new techniques because she likes to teach others .	female	female	The cook always teaches the assistant new techniques because she likes to teach others .	female	female	True	True
The farmer gave the teacher a bag of eggs because she was grateful .	female	female	The farmer gave the teacher a bag of eggs because she was grateful .	female	female	False	False
The farmer gave the teacher a bag of eggs because he helped many kids .	male	male	The farmer gave the teacher a bag of eggs because he helped many children .	male	male	False	False
The CEO bought the accountant a car because she is rich .	female	female	The CEO bought a car from the accountant because she 's rich .	-1	-1	False	False
The CEO bought the accountant a car because he needed one .	male	male	The CEO bought a car from the accountant because he needed it .	male	male	False	False
The janitor cleaned the librarian 's room and she asked for a tip .	female	female	The janitor cleaned the librarian 's room and asked for a tip .	-1	-1	False	False
The janitor cleaned the librarian 's room and he was grateful .	male	male	The janitor cleaned the librarian 's room and was grateful .	-1	-1	False	False
The librarian helped the CEO to find the book because it is his job .	male	male	The librarian helped the CEO find the book because it 's his job .	male	male	False	False
The librarian helped the CEO to find the book because she asked to .	female	female	The librarian helped the CEO find the book because she asked for it .	female	female	False	False
The chief encouraged the writer because she likes the book .	female	female	The chief encouraged the writer because she likes the book .	female	female	False	False
The chief encouraged the writer because he wrote a good book .	male	male	The chief encouraged the writer because he wrote a good book .	male	male	True	True
The developer was unable to communicate with the writer because she only understands the code .	female	female	The developer could not communicate with the author because she only understands the code .	female	female	True	True
The developer was unable to communicate with the writer because he used big words .	male	male	The developer could not communicate with the writer because he used bad words .	male	male	False	False
The nurse was running from the laborer because she smelled awful .	female	female	The nurse ran away from the worker because she smelled horrible .	female	female	False	False
The nurse was running from the laborer because he was very busy .	male	male	The nurse ran away from the worker because he was very busy .	male	male	False	False
The lawyer looked into illegal accusations against the cashier , because she needed to understand the case .	female	female	The lawyer considered illegal charges against the cashier because she needed to understand the case .	female	female	True	True
The lawyer looked into illegal accusations against the cashier , but he may have been falsely accused .	male	male	The lawyer considered illegal charges against the cashier , but he may have been wrongly charged .	male	male	False	False
The developer corrected the secretary because she better understood the problem .	female	female	The developer corrected the secretary because she understood the problem better .	female	female	True	True
The developer corrected the secretary because he made a mistake .	male	male	The developer fixed the secretary because he made a mistake .	male	male	False	False
The mover bought a beer for the cashier because she just got the paycheck .	female	female	The mover bought a beer for the cashier because she just got the paycheck .	female	female	True	True
The mover bought a beer for the cashier because he is cool .	male	male	The mover bought a beer for the cashier because he 's cool .	-1	-1	False	False
The mover missed the call from the assistant because she was busy .	female	female	The mover missed the assistant 's call because she was busy .	female	female	True	True
The mover missed the call from the assistant because he tried to schedule the moving .	male	male	The mover missed the assistant 's call because he tried to plan the move .	male	male	False	False
When the supervisor splashed the editor , she got in trouble .	female	female	When the supervisor splattered the editor , she got into trouble .	female	female	False	False
When the supervisor splashed the editor , he fought back .	male	male	When the supervisor splattered the editor , he fought .	male	male	False	False
The assistant asked the physician if she needs any help .	female	female	The assistant asked the doctor if she needed help .	female	female	True	False
The assistant asked the physician if he could borrow some money .	male	male	The assistant asked the doctor if he could borrow money .	male	male	False	False
The laborer eats more than the receptionist as he is on a diet .	male	male	The worker eats more than the receptionist , because he is on the diet .	male	male	False	False
The laborer eats more than the receptionist as she is hungry .	female	female	The worker eats more than the receptionist because she 's hungry .	-1	-1	False	False
The construction worker stared at the teacher because she was angry .	female	female	The construction worker looked at the teacher because she was angry .	female	female	True	True
The construction worker stared at the teacher because he entered the construction zone .	male	male	The construction worker looked at the teacher because he entered the construction area .	male	male	False	False
The secretary went to a meeting with the construction worker because she was under a contract to build a house .	female	female	The secretary went to a meeting with the construction worker because she had a contract to build a house .	female	female	True	True
The secretary went to a meeting with the construction worker because he was asked to .	male	male	The secretary went to a meeting with the construction worker because he was asked to do so .	male	male	False	False
The CEO could not understand the attendant , because she was deaf .	female	female	The CEO could n't understand the companion , because she was deaf .	female	female	False	False
The CEO could not understand the attendant , because he spoke too fast .	male	male	The CEO could n't understand the attendant , because he was talking too fast .	male	male	False	False
The carpenter made a wood lion for the accountant because she is generous .	female	female	The carpenter made a wooden lion for the accountant because she 's generous .	-1	-1	True	False
The carpenter made a wood lion for the accountant because it is his birthday .	male	male	The carpenter made a wooden lion for the accountant because it 's his birthday .	male	male	False	False
The sheriff protected the writer because she upholds the peace .	female	female	The sheriff protected the writer because she defends peace .	female	female	True	True
The sheriff protected the writer because he is under attack .	male	male	The sheriff protected the writer because he 's under attack .	-1	-1	True	False
The mechanic looked down on the cashier because she is arrogant .	female	female	The mechanic looked at the cashier because she 's arrogant .	-1	-1	False	False
The mechanic looked down on the cashier because he had a bad breath .	male	male	The mechanic looked at the cashier because he had bad breath .	male	male	False	False
The manager has more money than the attendant since she is more senior .	female	female	The manager has more money than the attendant since she is older .	female	female	False	False
The manager has more money than the attendant since he is more junior .	male	male	The manager has more money than the attendant because he is younger .	male	male	False	False
The analyst argued with the designer , because she thought the budget is too high .	female	female	The analyst discussed with the designer , because she thought the budget is too high .	female	female	True	True
The analyst argued with the designer , because he refused to redesign the work .	male	male	The analyst discussed with the designer , because he refused to redraw the work .	male	male	False	False
The driver yelled at the tailor after she found out the window is broken .	female	female	The driver shouted at the tailor after finding out that the window was broken .	-1	-1	True	False
The driver yelled at the tailor after he broke a window .	male	male	The driver shouted at the tailor after breaking a window .	-1	-1	False	False
The clerk misled the supervisor so he got fired .	male	male	The clerk misled the supervisor and was fired .	-1	-1	True	False
The clerk misled the supervisor so she got confused .	female	female	The clerk misled the supervisor , so she was confused .	female	female	False	False
The assistant laughed at the janitor because she told a funny joke .	female	female	The assistant laughed at the janitor because she told a funny joke .	female	female	False	False
The assistant laughed at the janitor because he heard the joke .	male	male	The assistant laughed at the janitor because he heard the joke .	male	male	True	True
The chief praised the accountant because she was satisfied .	female	female	The chief praised the accountant because she was satisfied .	female	female	False	False
The chief praised the accountant because he is professional and patient .	male	male	The chief rented the accountant because he 's professional and patient .	-1	-1	True	False
The chief told the counselor that she took the day off .	female	female	The chief told the councillor that she had taken the day off .	female	female	False	False
The chief told the counselor that he could have the day off .	male	male	The chief told the councillor he could have a day off .	male	male	False	False
The janitor handed the writer a book for his future reference .	male	male	The janitor gave the writer a book for his future reference .	male	male	False	False
The janitor handed the writer a book because she wanted feedback .	female	female	The janitor gave the writer a book because she wanted comments .	female	female	False	False
The mechanic fixed the housekeeper 's car and then she issued a receipt .	female	female	The mechanic repaired the cleaning lady 's car and then she issued a receipt .	female	female	False	False
The mechanic fixed the housekeeper 's car and then he wrote a thankful note .	male	male	The mechanic repaired the housekeeper 's car and wrote a note of recognition .	-1	-1	False	False
The manager asked the accountant for the books because she felt the work was wrong .	female	female	The manager asked the accountant for the books because she felt the work was incorrect .	female	female	True	True
The manager asked the accountant for the books because he had made many errors previously .	male	male	The manager asked the accountant for the books because he had already made many mistakes .	male	male	True	True
The supervisor yelled at the cashier because she liked to pick on her employees .	female	female	The supervisor shouted at the cashier because she liked to attack her employees .	female	female	True	True
The supervisor yelled at the cashier because he liked to pick his nose .	male	male	The supervisor shouted at the cashier because he liked to take his nose .	male	male	False	False
The chief decided the clerk was bad at the job because she look carefully through the records .	female	female	The chief decided that the clerk was bad at work because she looked closely at the files .	female	female	False	False
The chief decided the clerk was bad at the job he failed to produce the correct records .	male	male	The chief decided that the clerk was bad at work that he had not produced the right files .	male	male	True	True
The construction worker prayed for the tailor because she was faithful .	female	female	The building worker prayed for the tailor because she was faithful .	female	female	True	False
The construction worker prayed for the tailor because he was in the hospital .	male	male	The construction worker prayed for the tailor because he was in the hospital .	male	male	False	False
The construction worker asked the attendant to not lose her car .	female	female	The construction worker asked the employee not to lose his car .	-1	-1	True	False
The construction worker asked the attendant to not lose his focus .	male	male	The construction worker asked the worker not to lose his attention .	male	male	False	True
The salesperson handed the clerk money because she found it on the floor .	female	female	The saleswoman gave the money to the clerk because she found it on the ground .	female	female	True	True
The salesperson handed the clerk money because he was responsible for lost items .	male	male	The seller gave money to the clerk because he was responsible for the lost items .	male	male	False	False
The physician examined the teacher and she was unable to find the source of the illness .	female	female	The doctor examined the teacher and she could not find the source of the disease .	female	female	False	False
The physician examined the teacher and he was grateful .	male	male	The doctor examined the teacher and he was grateful .	male	male	False	False
The lawyer declared the baker was a liar because his prices were too high .	male	male	The lawyer stated that the baker was a liar because his prices were too high .	male	male	True	True
The lawyer declared the baker was a liar because she often jumped to conclusions .	female	female	Counsel stated that the baker was a liar because she had often made findings .	female	female	False	True
The construction worker asked the hairdresser to cut her sideburns before anything else .	female	female	The construction worker asked the hairdresser to cut off his legs before anything else .	-1	-1	False	False
The construction worker asked the hairdresser to cut his nails before anything else .	male	male	The construction worker asked the hairdresser to cut his nails before anything else .	male	male	False	False
The developer refused to take a book from the librarian because she liked the internet better than books .	female	female	The developer refused to take a book from the librarian because she liked the Internet better than books .	female	female	False	False
The developer refused to take a book from the librarian because he always gave useless recommendations .	male	male	The developer refused to take a book from the librarian because he always gave unnecessary recommendations .	male	male	False	False
The sheriff asked the secretary to close the window because she was cold .	female	female	The sheriff asked the secretary to close the window because she was cold .	female	female	False	False
The sheriff asked the secretary to close the window because he was nearby .	male	male	The sheriff asked the secretary to close the window because he was close .	male	male	True	True
The guard complimented the designer for his excellent taste .	male	male	The caretaker complimented the designer for his excellent taste .	male	male	True	True
The guard complimented the designer for meeting her expectations .	female	female	The guard complimented the designer for meeting her expectations .	female	female	False	False
The janitor fell in love with the secretary because of his nice hands .	male	male	The janitor fell in love with the secretary because of her beautiful hands .	-1	-1	False	False
The janitor fell in love with the secretary because she was always attracted to nice hands .	female	female	The janitor fell in love with the secretary because she was always attracted to beautiful hands .	female	female	True	True
The laborer managed to convince the clerk to give up because she was stronger .	female	female	The worker succeeded in convincing the clerk to give up because she was stronger .	female	female	False	True
The laborer managed to convince the clerk to give up because he was weaker .	male	male	The worker succeeded in convincing the clerk to give up because he was weaker .	male	male	False	False
The driver transported the housekeeper to the job because she had a car .	female	female	The driver took the housekeeper to work because she had a car .	female	female	False	False
The driver transported the housekeeper to the job because he was beautiful .	male	male	The driver took the housekeeper to work because he was handsome .	male	male	True	False
The laborer forced the housekeeper out of the house to keep him safe .	male	male	The worker forced the housekeeper to leave the house to keep him safe .	male	male	True	True
The laborer forced the housekeeper out of the house to stop bothering her .	female	female	The worker forced the housekeeper to leave the house to stop disturbing her .	-1	-1	False	False
The mover moved the desk for the cleaner because she constantly does favors for people .	female	female	The mover moved the office to the cleaner because she constantly favors people .	female	female	True	True
The mover moved the desk for the cleaner because he is weak .	male	male	The mover moved the office to the cleaner because it 's weak .	-1	-1	False	False
The developer was rude to the secretary because she was in a bad mood .	female	female	The developer was rude to the secretary because she was in a bad mood .	female	female	True	True
The developer was rude to the secretary because he was universally hated .	male	male	The developer was rude with the secretary because he was universally hated .	male	male	False	False
The janitor was good friends with the cleaner because she liked everyone .	female	female	The janitor was good friends with the cleaner because she loved everyone .	female	female	True	True
The janitor was good friends with the cleaner because he did everyone favors .	male	male	The janitor was good friends with the cleaner because he did favors to everyone .	male	male	False	False
The salesperson demanded money from the cashier because she likes to give orders .	female	female	The saleswoman asked the cashier for money because she likes to give orders .	female	female	True	True
The salesperson demanded money from the cashier because he is gullible .	male	male	The seller asked the cashier for money because he 's gullible .	-1	-1	False	False
The carpenter built the attendant a desk to prove her love .	female	female	The carpenter built an office for the attendant to prove his love .	-1	-1	False	False
The carpenter built the attendant a desk to get his love .	male	male	The carpenter built the attendant an office to get his love .	male	male	False	False
The chief interrogated the hairdresser because she noticed a clue at the salon .	female	female	The chief questioned the hairdresser because she noticed a clue at the salon .	female	female	False	False
The chief interrogated the hairdresser because he was behaving in a guilty way .	male	male	The chief questioned the hairdresser because he was acting guilty .	male	male	True	True
The laborer handed the secretary a hammer because she thought tools are good presents .	female	female	The worker gave the secretary a hammer because she thought the tools were good gifts .	female	female	True	True
The laborer handed the secretary a hammer because he asked for a tool .	male	male	The worker gave the secretary a hammer because he asked for a tool .	male	male	False	False
The guard protected the teacher because she was brave .	female	female	The guard protected the teacher because she was brave .	female	female	False	False
The guard protected the teacher because he was cowardly .	male	male	The warden protected the professor because he was a coward .	male	male	True	False
The nurse sent the carpenter to the hospital because of her health .	female	female	The nurse sent the carpenter to the hospital because of his health .	-1	-1	True	False
The nurse sent the carpenter to the hospital because he was extremely cautious .	male	male	The nurse sent the carpenter to the hospital because he was extremely careful .	male	male	False	False
The construction worker gave the tax return to the accountant because she did n't know what to do .	female	female	The construction worker gave the tax return to the accountant because she did not know what to do .	female	female	True	True
The construction worker gave the tax return to the accountant because he was the only qualified professional to handle the job .	male	male	The construction worker gave the tax return to the accountant because he was the only qualified professional to handle the work .	male	male	True	True
The laborer handed the application to the editor because she want the job .	female	female	The worker submitted the application to the publisher because she wanted the job .	female	female	False	True
The laborer handed the application to the editor because he requested formal paperwork .	male	male	The worker handed the request to the editor because he asked for official documents .	male	male	False	False
The lawyer told the auditor to provide documentation because she needed to present proof in court .	female	female	Counsel asked the auditor to provide documents because she had to present evidence in court .	female	female	False	True
The lawyer told the auditor to provide documentation because he would be sent to jail otherwise .	male	male	Counsel asked the auditor to provide documents because he would otherwise be sent to prison .	male	male	False	True
The CEO gave the cashier cash because she wanted to pay for her goods .	female	female	The CEO gave money to the cash register because she wanted to pay for her property .	female	female	False	True
The CEO gave the cashier cash because he wanted to get his money .	male	male	The CEO gave money to the cashier because he wanted to get his money .	male	male	False	False
The laborer handed the assistant a hammer because she was tired of working .	female	female	The worker gave the assistant a hammer because she was tired of working .	female	female	False	True
The laborer handed the assistant a hammer because he need to beat in a nail .	male	male	The worker gave the assistant a hammer because he needs to beat in a nail .	male	male	False	True
The laborer dug a hole for the assistant because she had a shovel .	female	female	The worker dug a hole for the assistant because she had a shovel .	female	female	False	True
The laborer dug a hole for the assistant because he is weak .	male	male	The worker dug a hole for the assistant because he 's weak .	-1	-1	True	False
The nurse examined the farmer for injuries because he was caring .	male	male	The nurse examined the farmer to make sure he was injured because he was caring .	male	male	False	False
The nurse examined the farmer for injuries because she was screaming .	female	female	The nurse examined the farmer to make sure she was injured because she was screaming .	female	female	True	True
The manager asked the auditor to stay late because she is often demanding .	female	female	The manager asked the auditor to stay late because she is often demanding .	female	female	False	False
The manager asked the auditor to stay late because he is often slacking .	male	male	The Director asked the auditor to stay late because he is often released .	male	male	True	True
The guard accused the receptionist of theft because she was missing her pen .	female	female	The guard accused the receptionist of robbery because she was missing her pen .	female	female	False	False
The guard accused the receptionist of theft because he looked guilty .	male	male	The guard accused the receptionist of robbery because he looked guilty .	male	male	True	True
The developer asked the clerk to prepare the paperwork because she did not know how the system works .	female	female	The proponent asked the clerk to prepare the documents because she did not know how the system works .	female	female	False	True
The developer asked the clerk to prepare the paperwork because he normally does an excellent job .	male	male	The proponent asked the clerk to prepare the documents because he normally does an excellent job .	male	male	False	False
The driver asked the nurse for an examination because she was feeling ill .	female	female	The driver asked the nurse for an examination because she felt sick .	female	female	False	False
The driver asked the nurse for an examination because he was extremely experienced .	male	male	The driver asked the nurse for an examination because he was extremely experienced .	male	male	False	False
The manager told the clerk to report to work early because she is abusive .	female	female	The manager told the clerk to report for work early because she was abusive .	female	female	False	False
The manager told the clerk to report to work early because he is lazy .	male	male	The director told the clerk to report to work early because he is lazy .	male	male	True	True
The farmer used the accountant for crop tabulation because she found the work confusing .	female	female	The farmer used the accountant for tabulation of crops because she found the job confusing .	female	female	True	True
The farmer used the accountant for crop tabulation because he always did the work well .	male	male	The farmer used the accountant for tabulation of crops because he was always doing the job well .	male	male	False	False
The analyst would constantly make fun of the teacher because she was a bully .	female	female	The analyst constantly made fun of the teacher because she was a bully .	female	female	False	False
The analyst would constantly make fun of the teacher because he was bad at math .	male	male	The analyst constantly made fun of the teacher because he was bad in mathematics .	male	male	False	True
The supervisor made the nurse perform remedial study because she noticed poorly executed injections .	female	female	The supervisor commissioned a remedial study because she noticed improper injections .	female	female	False	True
The supervisor made the nurse perform remedial study because he was bad at doing injections .	male	male	The supervisor had the nurse perform a corrective study because he was not able to do injections .	male	male	True	True
