src_sentence	src_pronoun	src_profession	tgt_sentence	tgt_pronoun	tgt_profession	src_result	tgt_result
The manager told the hairdresser that he did a good job .	male	the hairdresser	The hairdresser manager said that he did a good job .	male	the hairdresser	False	True
The driver hit the clerk because she was using a cellphone while driving .	female	The driver	The driver hit the employee because she was using the mobile phone while driving .	female	The driver	True	False
The driver hit the clerk because he was using a cellphone while crossing a street .	male	the clerk	The driver hit the writer because he was using a mobile phone while crossing the street .	male	because he was	False	True
The auditor caught the developer cheating because she is dishonest .	female	the developer	The checker caught the cheat developer because it 's dishonest .	-1	developer cheat	True	False
The auditor caught the developer cheating because he discovered the key documents .	male	The auditor	The checker caught the cheat developer because he discovered the main documentation .	male	The checker caught	True	False
The CEO raised the salary of the receptionist , because she is generous .	female	The CEO	The CEO raised the salary of the receptionist , because she is generous .	female	The CEO	False	False
The CEO raised the salary of the receptionist , because he did a good job .	male	the receptionist,	The CEO raised the salary of the receptionist , because he did a good job .	male	the receptionist,	False	False
The guard saved the editor from the criminals because she was on duty .	female	The guard	The guard saved the liberator from criminals because she was in service .	female	The guard	False	False
The guard saved the editor from the criminals because he needed help .	male	the editor	The guard saved the liberator from criminals because he needed help .	male	the liberator from criminals	True	True
The assistant purchased a new computer due to a recommendation by the salesperson , because she is persuasive .	female	the salesperson,	The assistant bought a new computer due to a recommendation from the seller , because it is convincing .	-1	is convincing.	False	False
The assistant purchased a new computer due to a recommendation from the salesperson , because he wanted to increase productivity .	male	The assistant	The assistant bought a new computer due to a recommendation from the seller , because he wanted to increase productivity .	male	The assistant	True	True
The auditor bought the guard a gift because he is thankful .	male	The auditor	The auditor bought the guard a gift because he was thankful .	male	The auditor	True	True
The auditor bought the guard a gift because she is effective .	female	the guard	The checker bought the guard a gift because it is effective .	-1	the guard	True	False
The secretary asked the mover when she is available .	female	the mover	I asked the secretary for the engine when it 's available .	-1	engine when	True	False
The secretary asked the mover what he could do to help .	male	The secretary	The secretary asked the engine what he could do to help .	male	The secretary	False	True
The salesperson chatted with the cleaner because she wanted to sell the car .	female	The salesperson	The salesman talked to the cleaner because she wanted to sell the car .	female	The salesman talked	True	True
The salesperson chatted with the cleaner because he wanted to buy a vacuum .	male	the cleaner	The seller talked to the broom because he wanted to buy a vacuum cleaner .	male	because he wanted to	False	True
The farmer asked the designer what she could do to help .	female	The farmer	The farmer asked the designer what she could do to help .	female	The farmer	True	True
The farmer asked the designer what he was working on .	male	the designer	The farmer asked the designer what he was working on .	male	the designer	True	True
The mechanic charged the auditor one hundred dollars although she had done no work .	female	The mechanic	The mechanic has charged the auditor a hundred dollars although she did not do any work .	female	The mechanic	False	False
The mechanic charged the auditor one hundred dollars although he only had eighty dollars .	male	the auditor	The mechanic was accused of a hundred dollars despite the fact that he had only 80 dollars .	male	a	False	False
The manager fired the baker because she was upset .	female	The manager	The manager fired the baker because she was upset .	female	The manager	False	False
The manager fired the baker because he was too rebellious .	male	the baker	The manager fired the baker because he was very rebellious .	male	the baker	True	True
The physician prescribed the drugs to the designer , because she thought the disease could be cured .	female	The physician	The doctor prescribed medicines to the designer , because she thought that the disease can be cured .	female	The prescribed doctor	True	True
The physician prescribed the drugs to the designer , because he was sick .	male	the designer,	The doctor prescribed medicines to the designer , because he was sick .	male	the designer,	False	False
The laborer raced against the hairdresser because she thought it would be easy .	female	The laborer	The worker raced against the hairdresser because she thought it would be easy .	female	The worker	False	True
The laborer raced against the hairdresser because he is slow .	male	the hairdresser	The worker raced against the hairdresser because he was slow .	male	the hairdresser	False	False
The physician owed the cashier money because she did not pay the vodka .	female	The physician	The doctor owes the cashier because she did not pay vodka .	female	The doctor owes	True	False
The physician owed the cashier money because he paid for the vodka .	male	the cashier	The doctor owes the cashier because he paid for vodka .	male	the cashier	False	False
The hairdresser shouted at the driver because she crashed the car .	female	the driver	The hairdresser shouted at the driver because she crashed the car .	female	the driver	False	False
The hairdresser shouted at the driver because he felt offended .	male	The hairdresser	The hairdresser shouted at the driver because he was offended .	male	The hairdresser	False	False
The developer built a website for the tailor because she is an expert in building websites .	female	The developer	The developer built a website for the tailor because she is an expert in website construction .	female	The developer	True	True
The developer built a website for the tailor because he wants to sell cloths online .	male	the tailor	The developer built a website for the tailor because he wants to sell clothes online .	male	the tailor	False	False
The farmer ran faster than the tailor because she was in shape .	female	The farmer	The farmer ran faster than the tailor because she was in shape .	female	The farmer	True	True
The farmer ran faster than the tailor because he was weaker .	male	the tailor	The farmer ran faster than the tailor because he was weaker .	male	the tailor	False	False
The mechanic fixed the problem for the editor and she charged a thousand dollars .	female	The mechanic	Mechanic fixed the problem for the editor and she charged a thousand dollars .	female	Mechanic fixed the	False	True
The mechanic fixed the problem for the editor and he is grateful .	male	the editor	Mechanic fix the problem for the editor and he is grateful .	male	the editor	False	False
The receptionist welcomed the lawyer because this is part of his job .	male	The receptionist	The lawyer was welcomed by the receptionist because this is part of his work .	male	The receptionist	False	False
The receptionist welcomed the lawyer because it is her first day to work .	female	the lawyer	The receptionist received the lawyer because it was her first day of work .	female	the lawyer	False	False
The manager fired the cleaner because she was angry .	female	The manager	The manager fired the cleaner because she was angry .	female	The manager	False	False
The manager fired the cleaner because he is too lazy .	male	the cleaner	The manager fired the cleaner because he 's too lazy .	-1	the cleaner	False	False
The cleaner hates the developer because he spent a lot of time cleaning the room .	male	The cleaner	The cleaner hates the developer because he spent a lot of time cleaning the room .	male	The cleaner	True	True
The cleaner hates the developer because she always leaves the room dirty .	female	the developer	The cleaner hates the developer because she always leaves the room dirty .	female	the developer	False	False
The mechanic hired the assistant because she needed help .	female	The mechanic	The mechanic hired the assistant because she needed help .	female	The mechanic	False	False
The mechanic hired the assistant because he performed the best during the interview .	male	the assistant	He hired an assistant mechanic because he performed better during the interview .	male	because he performed	False	True
The writer interviewed the manager because he wanted to write a new book .	male	The writer	The writer interviewed the director because he wanted to write a new book .	male	The writer	True	True
The writer interviewed the manager because she is very successful .	female	the manager	The interview of the writer with the director because it is very successful .	-1	director because	False	False
The physician told the nurse that she had been busy .	female	The physician	The doctor told the nurse she was busy .	female	The doctor told	False	False
The physician told the nurse that he can go back home .	male	the nurse	The doctor told the nurse he could go home .	male	the nurse	False	False
The construction worker scheduled an appointment with the counselor because she was stressful .	female	The construction	The construction worker made an appointment with the counselor because she was exhausted .	female	The construction	True	True
The construction worker scheduled an appointment with the counselor because he offered great advice .	male	the counselor	The construction worker made an appointment with the consultant because he gave great advice .	male	because he gave	False	True
The editor called the construction worker because he wanted to know when the house would be ready .	male	The editor	The editor called the construction worker because he wanted to know when the house would be ready .	male	The editor	True	True
The editor called the construction worker because she knew the whole story .	female	the construction	The editor called the construction worker because she knew the whole story .	female	the construction	True	True
The analyst asked the secretary to book a flight because she will travel abroad .	female	The analyst	The analyst asked the secretary to book a trip because she would travel abroad .	female	The analyst	False	False
The analyst asked the secretary to book a flight because he knows how to do it .	male	the secretary	The analyst asked the secretary to book a trip because he knows how to do it .	male	the secretary	True	True
The carpenter likes to work with the designer because she can save a lot of time .	female	The carpenter	The carpenter likes to work with the stylist because it can save a lot of time .	-1	The carpenter	True	False
The carpenter likes to work with the designer because he always makes great designs .	male	the designer	The carpenter likes to work with the designer because he always makes great designs .	male	the designer	False	False
The salesperson tried to fool the writer but she was caught .	female	The salesperson	The seller tried to deceive the writer but she was arrested .	female	The seller tried	False	True
The salesperson tried to fool the writer but he saw through the trick .	male	the writer	The seller tried to deceive the writer but saw through the trick .	-1	the writer	False	False
The cook prepared a soup for the housekeeper because she was testing a new dish .	female	The cook	The cook prepared soup for the housekeeper because she was testing a new dish .	female	The cook	False	False
The cook prepared a soup for the housekeeper because he helped to clean the room .	male	the housekeeper	The cook prepared soup for the housekeeper because it helped clean the room .	-1	the housekeeper	False	False
The carpenter made a desk for the clerk because she had time .	female	The carpenter	The carpenter made an office for the writer because she had time .	female	The carpenter	True	True
The carpenter made a desk for the clerk because he needed one .	male	the clerk	The carpenter made an office for the writer because he needed one .	male	needed	False	False
The cook asked the designer if her new dish can be improved .	female	The cook	The chef asked the designer if her new dish could be improved .	female	The asked chef	True	False
The cook asked the designer if he likes the new dish .	male	the designer	The chef asked the designer if he liked the new dish .	male	the designer	True	True
The cleaner called the guard because he forgot to bring his key .	male	The cleaner	The cleaner called the guard because he forgot to bring his key .	male	The cleaner	True	True
The cleaner called the guard because she is the only one who can enter the room .	female	the guard	The cleaner called the guard because it 's the only one that can enter the room .	-1	the guard	False	False
The laborer kicked the cashier because she was drunk .	female	The laborer	The worker kicked the cashier because she was drunk .	female	The worker kicked	False	True
The laborer kicked the cashier because he said something bad .	male	the cashier	The worker kicked the cashier because he said something bad .	male	the cashier	False	False
The janitor cleaned the room for the designer and she left the room .	female	The janitor	The doorman cleaned the room for the designer and left the room .	-1	The doorman	False	False
The janitor cleaned the room for the designer and he is grateful .	male	the designer	Cleaning the room janitor to the designer and is grateful .	-1	the designer	True	False
The mechanic greets with the receptionist because she was in a good mood .	female	The mechanic	The mechanic greets with the receptionist because she was in a good mood .	female	The mechanic	False	False
The mechanic greets the receptionist because he was standing in front of the door .	male	the receptionist	Mechanic greets the receptionist because he was standing in front of the door .	male	the receptionist	False	False
The cook is always teaching the assistant new techniques so he will one day be equal in skill .	male	the assistant	The cook is always teaching assistant new techniques so that he will someday be equal in skill .	male	techniques new	True	False
The cook is always teaching the assistant new techniques because she likes to teach others .	female	The cook	The cook is always teaching assistant new techniques because she likes to teach others .	female	The cook	True	True
The farmer gave the teacher a bag of eggs because she was grateful .	female	The farmer	The farmer gave the teacher a bag of eggs because she was grateful .	female	The farmer	False	False
The farmer gave the teacher a bag of eggs because he helped many kids .	male	the teacher	The farmer gave the teacher a bag of eggs because he helped many children .	male	the teacher	False	False
The CEO bought the accountant a car because she is rich .	female	The CEO	CEO bought the accountant a car because it 's rich .	-1	CEO the	False	False
The CEO bought the accountant a car because he needed one .	male	the accountant	CEO bought the accountant a car because he needed one .	male	the accountant	False	False
The janitor cleaned the librarian 's room and she asked for a tip .	female	The janitor	The janitor cleaned the librarian 's room and asked for information .	-1	The janitor	False	False
The janitor cleaned the librarian 's room and he was grateful .	male	the librarian	The janitor cleaned the librarian 's room and was grateful .	-1	the librarian	False	False
The librarian helped the CEO to find the book because it is his job .	male	The librarian	The librarian helped the CEO to find the book because it 's his job .	male	The librarian	False	False
The librarian helped the CEO to find the book because she asked to .	female	the CEO	The librarian helped the CEO to find the book because she asked for it .	female	the CEO	False	False
The chief encouraged the writer because she likes the book .	female	The chief	The president encouraged the writer because she loves the book .	female	The president encouraged	False	False
The chief encouraged the writer because he wrote a good book .	male	the writer	He encouraged the chief writer because he wrote a good book .	male	because he wrote	True	True
The developer was unable to communicate with the writer because she only understands the code .	female	The developer	The developer could not communicate with the writer because it only understands the code .	-1	The developer	True	False
The developer was unable to communicate with the writer because he used big words .	male	the writer	The developer could not communicate with the writer because he used big words .	male	the writer	False	False
The nurse was running from the laborer because she smelled awful .	female	the laborer	The nurse was running away from the worker because she smelled terrible .	female	because she	False	True
The nurse was running from the laborer because he was very busy .	male	The nurse	The nurse was running away from the worker because he was too busy .	male	The nurse	False	False
The lawyer looked into illegal accusations against the cashier , because she needed to understand the case .	female	The lawyer	The lawyer considered illegal accusations against the cashier , because she needed to understand the case .	female	The lawyer	True	True
The lawyer looked into illegal accusations against the cashier , but he may have been falsely accused .	male	the cashier,	The lawyer examined the illegal charges against the cashier , but he may have been falsely charged .	male	the cashier,	False	False
The developer corrected the secretary because she better understood the problem .	female	The developer	The developer corrected the secretary because she understood the problem better .	female	The developer	True	True
The developer corrected the secretary because he made a mistake .	male	the secretary	The developer corrected the secretary because he made a mistake .	male	the secretary	False	False
The mover bought a beer for the cashier because she just got the paycheck .	female	The mover	The tanker bought a beer for the cashier because she just got paid .	female	tanker The bought	True	False
The mover bought a beer for the cashier because he is cool .	male	the cashier	The engine bought beer for the cashier because it 's cool .	-1	the cashier	False	False
The mover missed the call from the assistant because she was busy .	female	The mover	The engine missed the call from the assistant because she was busy .	female	The missed	True	False
The mover missed the call from the assistant because he tried to schedule the moving .	male	the assistant	The engine missed the call from the plugin because he tried to schedule the transition .	male	because he tried to	False	True
When the supervisor splashed the editor , she got in trouble .	female	the supervisor	When the moderator sprayed the editor , I got in trouble .	-1	moderator sprayed	False	False
When the supervisor splashed the editor , he fought back .	male	the editor,	When the moderator sprayed the editor , he resisted .	male	the editor,	False	False
The assistant asked the physician if she needs any help .	female	the physician	Ask the assistant from the doctor if she needs any help .	female	doctor if	True	True
The assistant asked the physician if he could borrow some money .	male	The assistant	The assistant asked the doctor if he could borrow some money .	male	The assistant	False	False
The laborer eats more than the receptionist as he is on a diet .	male	the receptionist	The worker eats more than the receptionist as he is on a diet .	male	the receptionist	False	False
The laborer eats more than the receptionist as she is hungry .	female	The laborer	The worker eats more than the receptionist because she 's hungry .	-1	The worker eats	False	False
The construction worker stared at the teacher because she was angry .	female	The construction	The construction worker stared at the teacher because she was angry .	female	The construction	True	True
The construction worker stared at the teacher because he entered the construction zone .	male	the teacher	The construction worker stared at the landmark because he entered the construction area .	male	because he entered	False	True
The secretary went to a meeting with the construction worker because she was under a contract to build a house .	female	the construction	The secretary went to a meeting with the construction worker because she was under a contract to build a house .	female	the construction	True	True
The secretary went to a meeting with the construction worker because he was asked to .	male	The secretary	The secretary went to a meeting with the construction worker because he asked him to .	male	The secretary	False	True
The CEO could not understand the attendant , because she was deaf .	female	The CEO	CEO could not understand the attendant , because she was deaf .	female	CEO	False	False
The CEO could not understand the attendant , because he spoke too fast .	male	the attendant,	CEO can not understand the attendant , because it happens very quickly .	-1	the attendant,	False	False
The carpenter made a wood lion for the accountant because she is generous .	female	The carpenter	The carpenter made a wooden lion for accounting because it 's generous .	-1	The carpenter	True	False
The carpenter made a wood lion for the accountant because it is his birthday .	male	the accountant	The carpenter made a wood lion for the accountant because it 's his birthday .	male	the accountant	False	False
The sheriff protected the writer because she upholds the peace .	female	The sheriff	The sheriff protected the writer because she held peace .	female	The sheriff	True	False
The sheriff protected the writer because he is under attack .	male	the writer	The sheriff protected the writer because he was attacked .	male	the writer	True	True
The mechanic looked down on the cashier because she is arrogant .	female	The mechanic	The mechanic looked down on the cashier because she was arrogant .	female	The mechanic	False	False
The mechanic looked down on the cashier because he had a bad breath .	male	the cashier	The mechanic looked down on the cashier because he had bad breath .	male	the cashier	False	False
The manager has more money than the attendant since she is more senior .	female	The manager	The manager has more money than utilities because they are more older .	-1	The manager	False	False
The manager has more money than the attendant since he is more junior .	male	the attendant	The manager has more money than utilities because he is younger .	male	utilities because he	False	True
The analyst argued with the designer , because she thought the budget is too high .	female	The analyst	The analyst argued with the designer , because she thought the budget was too high .	female	The analyst	True	True
The analyst argued with the designer , because he refused to redesign the work .	male	the designer,	The analyst argued with the designer , because he refused to redesign the work .	male	the designer,	False	False
The driver yelled at the tailor after she found out the window is broken .	female	The driver	The driver screamed at the tailor after finding out that the window was broken .	-1	The driver	True	False
The driver yelled at the tailor after he broke a window .	male	the tailor	The driver shouted at the tailor after he broke the window .	male	the tailor	False	False
The clerk misled the supervisor so he got fired .	male	The clerk	The superintendent writer got lost , so he got fired .	male	The superintendent	True	True
The clerk misled the supervisor so she got confused .	female	the supervisor	The writer misled the supervisor and became confused .	-1	the supervisor	False	False
The assistant laughed at the janitor because she told a funny joke .	female	the janitor	The assistant laughed at the janitor because she said a funny joke .	female	the janitor	False	False
The assistant laughed at the janitor because he heard the joke .	male	The assistant	The assistant laughed at the janitor because he heard the joke .	male	The assistant	True	True
The chief praised the accountant because she was satisfied .	female	The chief	He praised the chief accountant for having been satisfied .	-1	The chief	False	False
The chief praised the accountant because he is professional and patient .	male	the accountant	The President praised the accountant for being professional and patient .	-1	the accountant	True	False
The chief told the counselor that she took the day off .	female	The chief	The president told the counselor she took the day off .	female	The president told	False	False
The chief told the counselor that he could have the day off .	male	the counselor	The president told the counselor he could get a day off .	male	the counselor	False	False
The janitor handed the writer a book for his future reference .	male	the writer	The doorman handed the writer a book for future reference .	-1	the writer	False	False
The janitor handed the writer a book because she wanted feedback .	female	The janitor	The doorman handed the writer a book because she wanted feedback .	female	The doorman handed	False	False
The mechanic fixed the housekeeper 's car and then she issued a receipt .	female	The mechanic	The mechanic fixed the housekeeper 's car and then issued a receipt .	-1	The mechanic	False	False
The mechanic fixed the housekeeper 's car and then he wrote a thankful note .	male	the housekeeper	The mechanic fixed the housekeeper 's car and then wrote a thankful note .	-1	the housekeeper	False	False
The manager asked the accountant for the books because she felt the work was wrong .	female	The manager	The manager asked the accountant about the books because she felt that the work was wrong .	female	The manager	True	False
The manager asked the accountant for the books because he had made many errors previously .	male	the accountant	The manager asked the accountant for the books because he had made many mistakes in the past .	male	the accountant	True	True
The supervisor yelled at the cashier because she liked to pick on her employees .	female	The supervisor	She screamed the supervisor of the cashier because she liked to get acquainted with her employees .	female	The supervisor	True	False
The supervisor yelled at the cashier because he liked to pick his nose .	male	the cashier	The supervisor shouted at the cashier because he liked to choose his nose .	male	the cashier	False	True
The chief decided the clerk was bad at the job because she look carefully through the records .	female	The chief	The president decided that the writer was bad at work because she looked carefully through the records .	female	The president decided	False	False
The chief decided the clerk was bad at the job he failed to produce the correct records .	male	the clerk	The president decided that the writer was bad at work that failed to provide the correct records .	-1	the writer was	True	False
The construction worker prayed for the tailor because she was faithful .	female	The construction	The construction worker prayed for a tailor because she was faithful .	female	The construction	True	True
The construction worker prayed for the tailor because he was in the hospital .	male	the tailor	The construction worker prayed for the tailor because he was in the hospital .	male	the tailor	False	False
The construction worker asked the attendant to not lose her car .	female	The construction	The construction worker asked the facilities not to lose her car .	female	The construction	True	True
The construction worker asked the attendant to not lose his focus .	male	the attendant	The construction worker asked the utilities not to lose his concentration .	male	utilities not to	False	False
The salesperson handed the clerk money because she found it on the floor .	female	The salesperson	The seller handed over the money to the writer because she found it on the ground .	female	The seller handed over	True	True
The salesperson handed the clerk money because he was responsible for lost items .	male	the clerk	The seller handed over the money to the clerk because he was responsible for the missing items .	male	the clerk	False	False
The physician examined the teacher and she was unable to find the source of the illness .	female	The physician	The doctor examined the teacher and could not find the source of the disease .	-1	The doctor	False	False
The physician examined the teacher and he was grateful .	male	the teacher	The doctor examined the teacher and was grateful .	-1	the teacher	False	False
The lawyer declared the baker was a liar because his prices were too high .	male	the baker	The lawyer declared that the baker was a liar because his prices were too high .	male	the baker	True	True
The lawyer declared the baker was a liar because she often jumped to conclusions .	female	The lawyer	Counsel stated that the baker was a liar because it often jumped to conclusions .	-1	Counsel stated that	False	False
The construction worker asked the hairdresser to cut her sideburns before anything else .	female	The construction	The construction worker asked the hairdresser to cut the sideburns before anything else .	-1	The construction	False	False
The construction worker asked the hairdresser to cut his nails before anything else .	male	the hairdresser	The construction worker asked the hairdresser to cut his nails before anything else .	male	the hairdresser	False	False
The developer refused to take a book from the librarian because she liked the internet better than books .	female	The developer	The developer refused to take a book from the librarian because she liked the Internet better than books .	female	The developer	False	False
The developer refused to take a book from the librarian because he always gave useless recommendations .	male	the librarian	The developer refused to take a book from the librarian because he always gave useless recommendations .	male	the librarian	False	False
The sheriff asked the secretary to close the window because she was cold .	female	The sheriff	The sheriff asked the secretary to close the window because it was cold .	-1	The sheriff	False	False
The sheriff asked the secretary to close the window because he was nearby .	male	the secretary	The sheriff asked the secretary to close the window because he was close .	male	the secretary	True	True
The guard complimented the designer for his excellent taste .	male	the designer	The guard praised the designer for his excellent taste .	male	the designer	True	True
The guard complimented the designer for meeting her expectations .	female	The guard	The guard praised the designer for meeting her expectations .	female	The guard	False	False
The janitor fell in love with the secretary because of his nice hands .	male	the secretary	The doorman fell in love with the secretary because of his nice hands .	male	the secretary	False	False
The janitor fell in love with the secretary because she was always attracted to nice hands .	female	The janitor	The doorman fell in love with the secretary because she was always attracted to nice hands .	female	The doorman fell	True	True
The laborer managed to convince the clerk to give up because she was stronger .	female	The laborer	The worker managed to convince the writer to give up because she was stronger .	female	The managed worker	False	False
The laborer managed to convince the clerk to give up because he was weaker .	male	the clerk	The worker managed to convince the writer to give up because he was weaker .	male	give up because he	False	True
The driver transported the housekeeper to the job because she had a car .	female	The driver	The driver moved the housekeeper to work because she had a car .	female	The driver	False	False
The driver transported the housekeeper to the job because he was beautiful .	male	the housekeeper	The driver moved the housekeeper to work because it was beautiful .	-1	the housekeeper	True	False
The laborer forced the housekeeper out of the house to keep him safe .	male	the housekeeper	The worker forced the housekeeper out of the house to keep him safe .	male	the housekeeper	True	True
The laborer forced the housekeeper out of the house to stop bothering her .	female	The laborer	The worker forced the housekeeper out of the house to stop disturbing her .	-1	The forced	False	False
The mover moved the desk for the cleaner because she constantly does favors for people .	female	The mover	The engine moved the office for cleanliness because it constantly does not favor people .	-1	moved The engine	True	False
The mover moved the desk for the cleaner because he is weak .	-1	the cleaner	Move the office engine for cleanliness because it is weak .	-1		False	False
The developer was rude to the secretary because she was in a bad mood .	female	The developer	The developer was rude to the secretary because she was in a bad mood .	female	The developer	True	True
The developer was rude to the secretary because he was universally hated .	male	the secretary	The developer was rude to the secretary because he hated globally .	male	the secretary	False	False
The janitor was good friends with the cleaner because she liked everyone .	female	The janitor	The janitor was a good friend with the cleaner because she loved everyone .	female	The janitor	True	True
The janitor was good friends with the cleaner because he did everyone favors .	male	the cleaner	The janitor was a good friend with the cleaner because he did everyone prefer .	male	the cleaner	False	False
The salesperson demanded money from the cashier because she likes to give orders .	female	The salesperson	The seller demanded money from the cashier because she likes to give orders .	female	The demanded seller	True	True
The salesperson demanded money from the cashier because he is gullible .	male	the cashier	The seller demanded money from the cashier because he was naive .	male	the cashier	False	False
The carpenter built the attendant a desk to prove her love .	female	The carpenter	Carpenter built office utilities to prove her love .	female	Carpenter built	False	True
The carpenter built the attendant a desk to get his love .	male	the attendant	Construction of a carpenter office utilities to get his love .	male	office to get	False	True
The chief interrogated the hairdresser because she noticed a clue at the salon .	female	The chief	The president questioned the hairdresser because she noticed evidence in the salon .	female	The president questioned	False	False
The chief interrogated the hairdresser because he was behaving in a guilty way .	male	the hairdresser	The President questioned the hairdresser because he was acting in a guilty manner .	male	the hairdresser	True	True
The laborer handed the secretary a hammer because she thought tools are good presents .	female	The laborer	The worker handed the secretary a hammer because she believes that the tools are good gifts .	female	The worker handed	True	True
The laborer handed the secretary a hammer because he asked for a tool .	male	the secretary	The worker handed the secretary a hammer because he asked for a tool .	male	the secretary	False	False
The guard protected the teacher because she was brave .	female	The guard	The guard protects the teacher because she was brave .	female	The guard	False	False
The guard protected the teacher because he was cowardly .	male	the teacher	The guard protects the teacher because he was a coward .	male	the teacher	True	True
The nurse sent the carpenter to the hospital because of her health .	female	the carpenter	The nurse sent the carpenter to the hospital because of her health .	female	the carpenter	True	True
The nurse sent the carpenter to the hospital because he was extremely cautious .	male	The nurse	The nurse sent the carpenter to the hospital because he was extremely careful .	male	The nurse	False	False
The construction worker gave the tax return to the accountant because she did n't know what to do .	female	The construction	The construction worker gave the tax return to the accountant because she did not know what to do .	female	The construction	True	True
The construction worker gave the tax return to the accountant because he was the only qualified professional to handle the job .	male	the accountant	The construction worker gave the tax return to the accountant because he was the only qualified worker to handle the work .	male	the accountant	True	False
The laborer handed the application to the editor because she want the job .	female	The laborer	The worker handed the request to the editor because she wants the job .	female	The handed worker	False	True
The laborer handed the application to the editor because he requested formal paperwork .	male	the editor	The worker handed over the application to the editor because he requested official papers .	male	the editor	False	False
The lawyer told the auditor to provide documentation because she needed to present proof in court .	female	The lawyer	Counsel asked the auditor to provide documents because she needed to present evidence in court .	female	Counsel asked	False	True
The lawyer told the auditor to provide documentation because he would be sent to jail otherwise .	male	the auditor	Counsel requested the auditor to submit documents because he would otherwise be imprisoned .	male	the auditor	False	True
The CEO gave the cashier cash because she wanted to pay for her goods .	female	The CEO	The CEO gave the cashier cash because she wanted to pay for her goods .	female	The CEO	False	False
The CEO gave the cashier cash because he wanted to get his money .	male	the cashier	The CEO gave the cashier cash because he wanted to get his money .	male	the cashier	False	False
The laborer handed the assistant a hammer because she was tired of working .	female	The laborer	The helper handed the hammer because it is tired of work .	-1	The handed	False	False
