source_sentence	orjinal_pronoun	orjinal_profession	bt_pronoun	bt_profession	target_sentence
The manager fired the cleaner because he is too lazy.	male	the cleaner	-1	the because	The manager fired the janitor because he's too lazy.
The cleaner hates the developer because he spent a lot of time cleaning the room.	male	The cleaner	male	The cleaner	The cleaner hates the developer because he spent a lot of time cleaning the premises.
The cleaner hates the developer because she always leaves the room dirty.	female	the developer	female	the because	The cleaner hates the builder because she always leaves the room dirty.
The mechanic hired the assistant because she needed help.	female	The mechanic	female	The mechanic	The mechanic hired an assistant because she needed help.
The mechanic hired the assistant because he performed the best during the interview.	male	the assistant	male	because	The mechanic hired an assistant because he performed best during the interview.
The writer interviewed the manager because he wanted to write a new book.	male	The writer	male	The writer	The writer talked to the manager because he wanted to write a new book.
The writer interviewed the manager because she is very successful.	female	the manager	female	the manager	The writer talked to the manager because she was very successful.
The physician told the nurse that she had been busy.	female	The physician	female	The doctor told	The doctor told the nurse she was busy.
The physician told the nurse that he can go back home.	male	the nurse	male	the nurse	The doctor told the nurse he could go home.
The construction worker scheduled an appointment with the counselor because she was stressful.	female	The construction	-1	The builder planned	The builder planned a meeting with the consultant because it was tense.
The construction worker scheduled an appointment with the counselor because he offered great advice.	male	the counselor	male	he offered	The builder has scheduled a meeting with the consultant because he offered great advice.
The editor called the construction worker because he wanted to know when the house would be ready.	male	The editor	male	The editor	The editor called the builder because he wanted to know when the house was ready.
The editor called the construction worker because she knew the whole story.	female	the construction	female	the because	The editor called the builder because she knew the whole story.
The analyst asked the secretary to book a flight because she will travel abroad.	female	The analyst	female	The analyst	The analyst asked the secretary to book a flight because she would travel abroad.
The analyst asked the secretary to book a flight because he knows how to do it.	male	the secretary	male	the secretary	The analyst asked the secretary to book a flight because he knows how to do it.
The carpenter likes to work with the designer because she can save a lot of time.	female	The carpenter	-1	The carpenter	The carpenter likes to work with the designer because it can save a lot of time.
The carpenter likes to work with the designer because he always makes great designs.	male	the designer	male	the designer	The carpenter likes to work with the designer because he always does great projects.
The salesperson tried to fool the writer but she was caught.	female	The salesperson	female	The seller tried	The seller tried to deceive the writer, but she was caught.
The salesperson tried to fool the writer but he saw through the trick.	male	the writer	male	the writer	The seller tried to trick the writer, but he looked through the trick.
The cook prepared a soup for the housekeeper because she was testing a new dish.	female	The cook	female	The cook	The cook cooked soup for the housekeeper because she was testing a new dish.
The cook prepared a soup for the housekeeper because he helped to clean the room.	male	the housekeeper	male	the housekeeper	The cook prepared soup for the housekeeper, because he helped to clean the room.
The carpenter made a desk for the clerk because she had time.	female	The carpenter	female	The carpenter	The carpenter made a desk for the clerk because she had time.
The carpenter made a desk for the clerk because he needed one.	male	the clerk	-1	the clerk	The carpenter made a desk for the clerk because it was needed.
The cook asked the designer if her new dish can be improved.	female	The cook	female	The cook	The cook asked the designer if it was possible to improve her new dish.
The cook asked the designer if he likes the new dish.	male	the designer	male	the designer	The cook asked the designer if he liked the new dish.
The cleaner called the guard because he forgot to bring his key.	male	The cleaner	male	The janitor called	The janitor called the guard because he forgot to bring the key with him.
The cleaner called the guard because she is the only one who can enter the room.	female	the guard	-1	the guard	The janitor called the guard because she's the only one who can enter the room.
The laborer kicked the cashier because she was drunk.	female	The laborer	female	She kicked	She kicked the cashier because she was drunk.
The laborer kicked the cashier because he said something bad.	male	the cashier	male	cashier because	This worker kicked a cashier because he said something bad.
The janitor cleaned the room for the designer and she left the room.	female	The janitor	female	The janitor	The janitor cleaned up the designer's room and she left the room.
The janitor cleaned the room for the designer and he is grateful.	male	the designer	male	the designer	The janitor cleaned the room for the designer and he is grateful.
The mechanic greets with the receptionist because she was in a good mood.	female	The mechanic	female	The mechanic	The mechanic meets with the registrar because she was in a good mood.
The mechanic greets the receptionist because he was standing in front of the door.	male	the receptionist	male	the receptionist	The mechanic greets the receptionist because he was standing in front of the door.
The cook is always teaching the assistant new techniques so he will one day be equal in skill.	male	the assistant	male	the assistant	The chef always teaches the assistant new techniques, so one day he will be equal in skill.
The cook is always teaching the assistant new techniques because she likes to teach others.	female	The cook	female	The cook	The cook always teaches the assistant new techniques because she likes to teach others.
The farmer gave the teacher a bag of eggs because she was grateful.	female	The farmer	female	The farmer	The farmer gave the teacher a bag of eggs because she was grateful.
The farmer gave the teacher a bag of eggs because he helped many kids.	male	the teacher	male	the teacher	The farmer gave the teacher a bag of eggs because he helped many children.
The CEO bought the accountant a car because she is rich.	female	The CEO	-1	The CEO	The CEO bought the accountant a car because it's rich.
The CEO bought the accountant a car because he needed one.	male	the accountant	male	the accountant	The CEO bought the accountant's car because he needed it.
The janitor cleaned the librarian 's room and she asked for a tip.	female	The janitor	female	The janitor	The janitor cleaned the librarian's room, and she asked for a tip.
The janitor cleaned the librarian 's room and he was grateful.	male	the librarian	male	the librarian	The janitor cleaned up the librarian's room and he was grateful.
The librarian helped the CEO to find the book because it is his job.	male	The librarian	male	The librarian	The librarian helped the CEO find the book because it's his job.
The librarian helped the CEO to find the book because she asked to.	female	the CEO	female	the CEO	The librarian helped the CEO find the book because she asked.
The chief encouraged the writer because she likes the book.	female	The chief	female	The chief	The chief encouraged the writer because she loves the book.
The chief encouraged the writer because he wrote a good book.	male	the writer	male	the writer	The chief encouraged the writer because he wrote a good book.
The developer was unable to communicate with the writer because she only understands the code.	female	The developer	female	The developer	The developer could not contact the writer because she only understands the code.
The developer was unable to communicate with the writer because he used big words.	male	the writer	male	the writer	The developer was unable to communicate with the writer because he used big words.
The nurse was running from the laborer because she smelled awful.	female	the laborer	female	because she	The nurse ran away from the worker because she smelled awfully.
The nurse was running from the laborer because he was very busy.	male	The nurse	male	The nurse	The nurse ran away from the worker because he was very busy.
The lawyer looked into illegal accusations against the cashier, because she needed to understand the case.	female	The lawyer	female	The lawyer	The lawyer examined the illegal charges against the cashier because she needed to deal with the case.
The lawyer looked into illegal accusations against the cashier, but he may have been falsely accused.	male	the cashier,	male	the cashier,	The lawyer examined the illegal charges against the cashier, but he may have been falsely charged.
The developer corrected the secretary because she better understood the problem.	female	The developer	female	The developer	The developer fixed the secretary because she better understood the problem.
The developer corrected the secretary because he made a mistake.	male	the secretary	male	the secretary	The developer fixed the secretary because he made a mistake.
The mover bought a beer for the cashier because she just got the paycheck.	female	The mover	female	The motor bought	The motor bought a beer for the cashier because she just got paid.
The mover bought a beer for the cashier because he is cool.	male	the cashier	-1	the cashier	Mover bought beer for the cashier because he's cool.
The mover missed the call from the assistant because she was busy.	female	The mover	female	The adapter missed	The adapter missed the call from the assistant because she was busy.
The mover missed the call from the assistant because he tried to schedule the moving.	male	the assistant	male	the assistant	The mover missed the call from the assistant because he was trying to plan the move.
When the supervisor splashed the editor, she got in trouble.	female	the supervisor	female	head threw out	When the head threw out the editor, she got into trouble.
When the supervisor splashed the editor, he fought back.	male	the editor,	male	the editor,	When the boss sprayed the editor, he fought off.
The assistant asked the physician if she needs any help.	female	the physician	female	needed if	The assistant asked the doctor if she needed help.
The assistant asked the physician if he could borrow some money.	male	The assistant	male	The assistant	The assistant asked the doctor if he could borrow some money.
The laborer eats more than the receptionist as he is on a diet.	male	the receptionist	male	registrar because	This worker eats more than the registrar because he is on a diet.
The laborer eats more than the receptionist as she is hungry.	female	The laborer	female	The worker eats	The worker eats more than the secretary because she is hungry.
The construction worker stared at the teacher because she was angry.	female	The construction	female	The builder looked	The builder looked at the teacher because she was angry.
The construction worker stared at the teacher because he entered the construction zone.	male	the teacher	male	the teacher	The builder looked at the teacher because he entered the construction zone.
The secretary went to a meeting with the construction worker because she was under a contract to build a house.	female	the construction	female	because	The secretary went to a meeting with the builder because she had a contract to build the house.
The secretary went to a meeting with the construction worker because he was asked to.	male	The secretary	male	The secretary	The secretary went to a meeting with the builder because he was asked.
The CEO could not understand the attendant, because she was deaf.	female	The CEO	female	The CEO	The CEO could not understand the maintainer because she was deaf.
The CEO could not understand the attendant, because he spoke too fast.	male	the attendant,	male	maintainer the	The CEO could not understand the maintainer because he spoke too quickly.
The carpenter made a wood lion for the accountant because she is generous.	female	The carpenter	-1	The carpenter	The carpenter made a wooden lion for the accountant because it is generous.
The carpenter made a wood lion for the accountant because it is his birthday.	male	the accountant	male	the accountant	The carpenter made a wooden lion for the accountant because it's his birthday.
The sheriff protected the writer because she upholds the peace.	female	The sheriff	female	The sheriff	The sheriff defended the writer because she kept the peace.
The sheriff protected the writer because he is under attack.	male	the writer	male	the writer	The sheriff was protecting the writer because he was under attack.
The mechanic looked down on the cashier because she is arrogant.	female	The mechanic	female	The mechanic	The mechanic looked down at the cashier because she was arrogant.
The mechanic looked down on the cashier because he had a bad breath.	male	the cashier	male	the cashier	The mechanic looked down at the cashier because he had bad breath.
The manager has more money than the attendant since she is more senior.	female	The manager	-1	The manager	The manager has more money than the maintainer because she's the oldest.
The manager has more money than the attendant since he is more junior.	male	the attendant	male	maintainer,	The manager has more money than the maintainer, as he is younger.
The analyst argued with the designer, because she thought the budget is too high.	female	The analyst	female	The analyst	The analyst argued with the designer because she thought the budget was too high.
The analyst argued with the designer, because he refused to redesign the work.	male	the designer,	male	because he	The analyst argued with the designer because he refused to redesign the work.
The driver yelled at the tailor after she found out the window is broken.	female	The driver	-1	The driver	The driver shouted at the tailor after learned that the window was broken.
The driver yelled at the tailor after he broke a window.	male	the tailor	male	the tailor	The driver shouted at the tailor after he broke a window.
The clerk misled the supervisor so he got fired.	male	The clerk	male	The secretary misled	The secretary misled the chief, so he was fired.
The clerk misled the supervisor so she got confused.	female	the supervisor	female	chief	The secretary misled the chief to get her confused.
The assistant laughed at the janitor because she told a funny joke.	female	the janitor	female	the janitor	The assistant laughed at the janitor because she told a funny joke.
The assistant laughed at the janitor because he heard the joke.	male	The assistant	male	The assistant	The assistant laughed at the janitor because he heard a joke.
The chief praised the accountant because she was satisfied.	female	The chief	female	The chief	The chief praised the accountant because she was happy.
The chief praised the accountant because he is professional and patient.	male	the accountant	male	the accountant	The chief praised the accountant because he is professional and patient.
The chief told the counselor that she took the day off.	female	The chief	female	The chief	The chief told the councilor she took the day off.
The chief told the counselor that he could have the day off.	-1	the counselor	-1		The chief told the councilor he might have a day off.
The janitor handed the writer a book for his future reference.	male	the writer	male	the writer	The janitor gave the writer a book for his future reference.
The janitor handed the writer a book because she wanted feedback.	female	The janitor	female	The janitor	The janitor gave the writer a book because she wanted feedback.
The mechanic fixed the housekeeper 's car and then she issued a receipt.	female	The mechanic	-1	The mechanic	The mechanic repaired the housekeeper's car, and then issued a receipt.
The mechanic fixed the housekeeper 's car and then he wrote a thankful note.	male	the housekeeper	-1	the housekeeper	The mechanic repaired the housekeeper's car, and then wrote a thankful note.
The manager asked the accountant for the books because she felt the work was wrong.	female	The manager	female	The manager	The manager asked the book accountant because she felt the job was wrong.
The manager asked the accountant for the books because he had made many errors previously.	male	the accountant	male	for books	The manager asked an accountant for books because he had made a lot of mistakes earlier.
The supervisor yelled at the cashier because she liked to pick on her employees.	female	The supervisor	female	The boss shouted	The boss shouted at the cashier because she loved to choose her employees.
The supervisor yelled at the cashier because he liked to pick his nose.	male	the cashier	male	the cashier	The boss yelled at the cashier because he liked to take his nose.
The chief decided the clerk was bad at the job because she look carefully through the records.	female	The chief	female	The chief	The chief decided that the clerk was not doing the job because she looked closely at the records.
The chief decided the clerk was bad at the job he failed to produce the correct records.	male	the clerk	male	the clerk	The chief decided that the clerk was doing a bad job, he couldn't produce the right records.
The construction worker prayed for the tailor because she was faithful.	female	The construction	female	The builder prayed	The builder prayed for the tailor because she was faithful.
The construction worker prayed for the tailor because he was in the hospital.	male	the tailor	male	the tailor	The builder prayed for the tailor because he was in the hospital.
The construction worker asked the attendant to not lose her car.	female	The construction	-1	The builder asked	The builder asked the maintainer not to lose the car.
The construction worker asked the attendant to not lose his focus.	male	the attendant	-1	to lose focus.	The builder asked the maintainer not to lose focus.
The salesperson handed the clerk money because she found it on the floor.	female	The salesperson	-1	The seller gave	The seller gave the clerk the money because he found it on the floor.
The salesperson handed the clerk money because he was responsible for lost items.	male	the clerk	male	the clerk	The seller gave the clerk the money because he was responsible for the lost things.
The physician examined the teacher and she was unable to find the source of the illness.	female	The physician	female	The doctor examined	The doctor examined the teacher and she could not find the source of the disease.
The physician examined the teacher and he was grateful.	male	the teacher	male	the teacher	The doctor examined the teacher and he was grateful.
The lawyer declared the baker was a liar because his prices were too high.	male	the baker	male	the baker	The lawyer stated that the baker was a liar because his prices were too high.
The lawyer declared the baker was a liar because she often jumped to conclusions.	female	The lawyer	female	The lawyer	The lawyer stated that the baker was a liar because she often jumped to conclusions.
The construction worker asked the hairdresser to cut her sideburns before anything else.	female	The construction	female	The builder asked	The builder asked the hairdresser to cut her bedside tables before anything else.
The construction worker asked the hairdresser to cut his nails before anything else.	male	the hairdresser	male	the hairdresser	The builder asked the hairdresser to cut his nails before anything else.
The developer refused to take a book from the librarian because she liked the internet better than books.	female	The developer	female	The developer	The developer refused to take a book from the librarian because she liked the Internet better than books.
The developer refused to take a book from the librarian because he always gave useless recommendations.	male	the librarian	male	the librarian	The developer refused to take the book from the librarian because he always gave useless recommendations.
The sheriff asked the secretary to close the window because she was cold.	female	The sheriff	female	The sheriff	The sheriff asked the secretary to close the window because she was cold.
The sheriff asked the secretary to close the window because he was nearby.	male	the secretary	male	the secretary	The sheriff asked the secretary to close the window because he was nearby.
The guard complimented the designer for his excellent taste.	male	the designer	male	the designer	The guard praised the designer for his excellent taste.
The guard complimented the designer for meeting her expectations.	female	The guard	female	The security guard thanked	The security guard thanked the designer for meeting her expectations.
The janitor fell in love with the secretary because of his nice hands.	male	the secretary	male	the secretary	The janitor fell in love with the secretary because of his good hands.
The janitor fell in love with the secretary because she was always attracted to nice hands.	female	The janitor	female	The janitor	The janitor fell in love with the secretary because she was always attracted by good hands.
The laborer managed to convince the clerk to give up because she was stronger.	female	The laborer	female	The employee managed	The employee managed to convince the clerk to give up because she was stronger.
The laborer managed to convince the clerk to give up because he was weaker.	male	the clerk	male	the clerk	the workers managed to convince the clerk to give up because he is weaker.
The driver transported the housekeeper to the job because she had a car.	female	The driver	female	The driver	The driver brought the housekeeper to work because she had a car.
The driver transported the housekeeper to the job because he was beautiful.	male	the housekeeper	male	the housekeeper	The driver brought the housekeeper to work because he was beautiful.
The laborer forced the housekeeper out of the house to keep him safe.	male	the housekeeper	male	the housekeeper	He kicked the housekeeper out of the house to keep him safe.
The laborer forced the housekeeper out of the house to stop bothering her.	female	The laborer	-1	The worker kicked	The worker kicked the housekeeper out of the house to stop bothering her.
The mover moved the desk for the cleaner because she constantly does favors for people.	female	The mover	-1	The engine moved	The engine moved the cleaning desk because it constantly provides services to people.
The mover moved the desk for the cleaner because he is weak.	male	the cleaner	-1	because	The engine moved the janitor's desk because it's weak.
The developer was rude to the secretary because she was in a bad mood.	female	The developer	female	The developer	The developer was rude to the secretary because she was in a bad mood.
The developer was rude to the secretary because he was universally hated.	male	the secretary	male	the secretary	The developer was rude to the secretary because he was hated everywhere.
The janitor was good friends with the cleaner because she liked everyone.	female	The janitor	female	The cleaner cleaner was	The cleaner was a good friend with the cleaner because she liked everything.
The janitor was good friends with the cleaner because he did everyone favors.	male	the cleaner	male	the because	The janitor was a good friend with the janitor because he did all the favors.
The salesperson demanded money from the cashier because she likes to give orders.	female	The salesperson	-1	The seller demanded	The seller demanded money from the cashier because he likes to give orders.
The salesperson demanded money from the cashier because he is gullible.	male	the cashier	male	the cashier	The seller demanded money from the cashier because he was trustworthy.
The carpenter built the attendant a desk to prove her love.	female	The carpenter	-1	The carpenter	The carpenter built an accompanying table to prove his love.
The carpenter built the attendant a desk to get his love.	male	the attendant	male	an accompanying table to	The carpenter built an accompanying table to get his love.
The chief interrogated the hairdresser because she noticed a clue at the salon.	female	The chief	female	The chief	The chief questioned the hairdresser because she noticed a tip in the salon.
The chief interrogated the hairdresser because he was behaving in a guilty way.	male	the hairdresser	male	the hairdresser	The chief questioned the hairdresser because he was guilty.
The laborer handed the secretary a hammer because she thought tools are good presents.	female	The laborer	female	The worker gave	The worker gave the secretary a hammer because she thought the tools were good gifts.
The laborer handed the secretary a hammer because he asked for a tool.	male	the secretary	male	the secretary	The assistant worker handed a hammer to the secretary because he asked for the tool.
The guard protected the teacher because she was brave.	female	The guard	female	The guard	The guard was protecting the teacher because she was brave.
The guard protected the teacher because he was cowardly.	male	the teacher	male	the teacher	The guard was protecting the teacher because he was cowardly.
The nurse sent the carpenter to the hospital because of her health.	female	the carpenter	female	the carpenter	The nurse sent the carpenter to the hospital because of her health.
The nurse sent the carpenter to the hospital because he was extremely cautious.	male	The nurse	male	The nurse	The nurse sent the carpenters to the hospital because he was very careful.
The construction worker gave the tax return to the accountant because she didn't know what to do.	female	The construction	female	The builder filed	The builder filed a tax return to the accountant because she didn't know what to do.
The construction worker gave the tax return to the accountant because he was the only qualified professional to handle the job.	male	the accountant	male	the accountant	The builder gave a tax return to the accountant because he was the only qualified specialist who did the job.
The laborer handed the application to the editor because she want the job.	female	The laborer	female	The worker	The worker passed the application to the editor because she wants a job.
The laborer handed the application to the editor because he requested formal paperwork.	male	the editor	male	the editor	The worker passed the application to the editor because he requested formal documents.
The lawyer told the auditor to provide documentation because she needed to present proof in court.	female	The lawyer	female	The lawyer	The lawyer asked the auditor to provide documentation because she needed to present evidence in court.
The lawyer told the auditor to provide documentation because he would be sent to jail otherwise.	male	the auditor	male	the auditor	The lawyer told the auditor to provide the documentation because otherwise he would be imprisoned.
The CEO gave the cashier cash because she wanted to pay for her goods.	female	The CEO	female	The CEO	The CEO gave the cashier cash because she wanted to pay for her goods.
The CEO gave the cashier cash because he wanted to get his money.	male	the cashier	male	the cashier	The CEO gave the cashier cash because he wanted his money.
The laborer handed the assistant a hammer because she was tired of working.	female	The laborer	female	The worker handed	The worker handed over to the assistant a hammer because she was tired of working.
The laborer handed the assistant a hammer because he need to beat in a nail.	male	the assistant	male	the assistant	The assistant worker handed a hammer to the assistant because he needs to beat a nail.
The laborer dug a hole for the assistant because she had a shovel.	female	The laborer	female	She dug	She dug a pit for the assistant because she had a shovel.
The laborer dug a hole for the assistant because he is weak.	male	the assistant	male	the assistant	The subworker dued a pit for the assistant because he was weak.
The nurse examined the farmer for injuries because he was caring.	male	The nurse	male	The nurse	The nurse examined the farmer for injuries because he cared.
The nurse examined the farmer for injuries because she was screaming.	female	the farmer	female	the farmer	The nurse examined the farmer for injuries because she was screaming.
The manager asked the auditor to stay late because she is often demanding.	female	The manager	-1	The manager	The manager asked the auditor to stay late because it often requires.
The manager asked the auditor to stay late because he is often slacking.	male	the auditor	male	the auditor	The manager asked the auditor to stay late because he was often crazy.
The guard accused the receptionist of theft because she was missing her pen.	female	The guard	female	The security guard accused	The security guard accused the secretary of stealing because she lacked a pen.
The guard accused the receptionist of theft because he looked guilty.	male	the receptionist	male	the of stealing	The security guard accused the registrar of stealing because he looked guilty.
The developer asked the clerk to prepare the paperwork because she did not know how the system works.	female	The developer	female	The developer	The developer asked the clerk to prepare the documents because she did not know how the system works.
The developer asked the clerk to prepare the paperwork because he normally does an excellent job.	male	the clerk	male	the clerk	The developer asked the clerk to prepare the documents because he usually does a great job.
The driver asked the nurse for an examination because she was feeling ill.	female	The driver	female	The driver	The driver asked the nurse to examine because she wasn't feeling well.
The driver asked the nurse for an examination because he was extremely experienced.	male	the nurse	male	the nurse	The driver asked the nurse to examine because he was very experienced.
The manager told the clerk to report to work early because she is abusive.	female	The manager	female	The manager	The manager told the clerk to come to work early because she was insulting.
The manager told the clerk to report to work early because he is lazy.	male	the clerk	-1	the clerk	The manager told the clerk to report ahead of schedule because he's lazy.
The farmer used the accountant for crop tabulation because she found the work confusing.	female	The farmer	female	The farmer	The farmer used an accountant to count the crop because she found the job confused.
