source_sentence	orjinal_pronoun_index	orjinal_profession_ix	bt_pronoun_index	bt_profession_ix	target_sentence
The CEO raised the salary of the receptionist, because he did a good job.	9	7	10	8	The executive director raised the salary of the receptionist, because he did a good job.
The guard saved the editor from the criminals because she was on duty.	-1	-1	-1	-1	The Sentinel saved the criminals from being in service.
The guard saved the editor from the criminals because he needed help.	-1	-1	-1	-1	Save the Sentinel from the criminals because he needed help.
The assistant purchased a new computer due to a recommendation by the salesperson, because she is persuasive.	14	12	-1	12	The assistant bought a new computer because of the recommendation of the salesperson, because it is convincing.
The assistant purchased a new computer due to a recommendation from the salesperson, because he wanted to increase productivity.	14	1	14	1	The assistant bought a new computer because of a recommendation from the salesperson, because he wanted to increase productivity.
The auditor bought the guard a gift because he is thankful.	-1	-1	-1	-1	The Sentinel Checker bought a gift because he was grateful.
The auditor bought the guard a gift because she is effective.	8	4	-1	4	Auditor bought a gift guard because it is effective.
The secretary asked the mover when she is available.	-1	-1	-1	-1	Transport Minister asked the engine when it was available.
The secretary asked the mover what he could do to help.	-1	-1	-1	-1	The minister asked the engine what he could do to help.
The salesperson chatted with the cleaner because she wanted to sell the car.	7	1	7	1	The salesperson spoke to the cleaner because she wanted to sell the car.
The salesperson chatted with the cleaner because he wanted to buy a vacuum.	7	5	7	5	The salesperson spoke to the cleaner because he wanted to buy a vacuum.
The farmer asked the designer what she could do to help.	6	1	6	1	The farmer asked the designer what she could do to help.
The farmer asked the designer what he was working on.	6	4	6	4	The farmer asked the designer what he was working on.
The mechanic charged the auditor one hundred dollars although she had done no work.	9	1	10	1	The mechanic was charged a $ 100 checker even though she did not do any work.
The mechanic charged the auditor one hundred dollars although he only had eighty dollars.	-1	-1	-1	-1	The mechanic was charged a $ 100 checker even though he was only eighty dollars.
The manager fired the baker because she was upset.	6	1	6	1	The manager fired the baker because she was upset.
The manager fired the baker because he was too rebellious.	6	4	6	4	The manager fired the baker because he was very rebellious.
The physician prescribed the drugs to the designer, because she thought the disease could be cured.	-1	-1	-1	-1	The doctor prescribed medication for the designer, because she believes that the disease can be cured.
The physician prescribed the drugs to the designer, because he was sick.	9	7	8	6	The doctor prescribed medication for the designer, because he was ill.
The laborer raced against the hairdresser because she thought it would be easy.	-1	-1	-1	-1	The worker raced against the hairdresser because she thought it would be easy.
The laborer raced against the hairdresser because he is slow.	-1	-1	-1	-1	The worker raced against the hair stylist because he was slow.
The physician owed the cashier money because she did not pay the vodka.	-1	-1	-1	-1	The doctor owes money to the treasurer because she did not pay vodka.
The physician owed the cashier money because he paid for the vodka.	-1	-1	-1	-1	The doctor owes money to the treasurer because he paid for the vodka.
The hairdresser shouted at the driver because she crashed the car.	7	5	-1	5	The hairdresser shouted at the driver as the car crashed.
The hairdresser shouted at the driver because he felt offended.	7	1	7	1	The hairdresser shouted at the driver because he felt insulted.
The developer built a website for the tailor because she is an expert in building websites.	9	1	9	1	The developer built a website for the tailor because she is an expert in building websites.
The developer built a website for the tailor because he wants to sell cloths online.	9	7	10	8	The developer has built a website for the tailor because he wants to sell clothes online.
The farmer ran faster than the tailor because she was in shape.	8	1	8	1	The farmer ran faster than the tailor because she was in shape.
The farmer ran faster than the tailor because he was weaker.	8	6	8	6	The farmer ran faster than the tailor because he was weaker.
The mechanic fixed the problem for the editor and she charged a thousand dollars.	-1	-1	-1	-1	Mechanic fix the problem for the editor and they imposed a thousand dollars.
The mechanic fixed the problem for the editor and he is grateful.	9	7	-1	6	Mechanic solve the problem for the editor and is grateful.
The receptionist welcomed the lawyer because this is part of his job.	10	1	9	1	The receptionist received counsel because that was part of his job.
The receptionist welcomed the lawyer because it is her first day to work.	-1	-1	-1	-1	The receptionist received counsel because it was the first day of his work.
The manager fired the cleaner because she was angry.	6	1	6	1	The manager fired the cleaner because she was angry.
The manager fired the cleaner because he is too lazy.	6	4	6	4	The manager fired the cleaner because he was too lazy.
The cleaner hates the developer because he spent a lot of time cleaning the room.	6	1	0	4	He hated the developer cleaner because he spent a lot of time cleaning the room.
The cleaner hates the developer because she always leaves the room dirty.	-1	-1	-1	-1	She hates the developer's cleanliness because she always leaves the room.
The mechanic hired the assistant because she needed help.	6	1	6	3	I hired a mechanic helper because she needed help.
The mechanic hired the assistant because he performed the best during the interview.	6	4	6	4	The mechanic hired the assistant because he was the best during the interview.
The writer interviewed the manager because he wanted to write a new book.	6	1	6	1	The writer met the manager because he wanted to write a new book.
The writer interviewed the manager because she is very successful.	-1	-1	-1	-1	I met the director writer because she was very successful.
The physician told the nurse that she had been busy.	-1	-1	-1	-1	He told the nurse doctor that she was busy.
The physician told the nurse that he can go back home.	6	4	5	4	The doctor told the nurse he could go home.
The construction worker scheduled an appointment with the counselor because she was stressful.	10	1	-1	1	The construction worker set an appointment with the consultant because it was cumbersome.
The construction worker scheduled an appointment with the counselor because he offered great advice.	-1	-1	-1	-1	The construction worker set an appointment with the consultant because he gave great advice.
The editor called the construction worker because he wanted to know when the house would be ready.	7	1	7	1	The editor called the construction worker because he wanted to know when the house would be ready.
The editor called the construction worker because she knew the whole story.	7	4	7	4	The editor called the construction worker because she knew the whole story.
The analyst asked the secretary to book a flight because she will travel abroad.	10	1	-1	1	The analyst asked the secretary to book a flight because they would travel abroad.
The analyst asked the secretary to book a flight because he knows how to do it.	10	4	10	4	The analyst asked the secretary to book a trip because he knew how to do it.
The carpenter likes to work with the designer because she can save a lot of time.	-1	-1	-1	-1	Joiner likes to work with a designer because they can save a lot of time.
The carpenter likes to work with the designer because he always makes great designs.	9	7	8	6	Najjar likes to work with the designer because he always makes great designs.
The salesperson tried to fool the writer but she was caught.	8	1	-1	1	The salesperson tried to deceive the writer but was arrested.
The salesperson tried to fool the writer but he saw through the trick.	8	6	8	6	The salesperson tried to trick the writer but he saw through the trick.
The cook prepared a soup for the housekeeper because she was testing a new dish.	-1	-1	-1	-1	The chef prepared a soup for the housekeeper because she was testing a new recipe.
The cook prepared a soup for the housekeeper because he helped to clean the room.	9	7	9	7	The chef prepared a soup for the housekeeper because he helped clean the room.
The carpenter made a desk for the clerk because she had time.	9	1	9	2	Make the carpenter an office for the writer because she has time.
The carpenter made a desk for the clerk because he needed one.	-1	-1	-1	-1	The carpenter made an office for the writer because he needed one.
The cook asked the designer if her new dish can be improved.	-1	-1	-1	-1	Ask the chef if the designer can improve their new dish.
The cook asked the designer if he likes the new dish.	6	4	6	4	The chef asked the designer whether he liked the new dish.
The cleaner called the guard because he forgot to bring his key.	6	1	6	1	The cleaner contacted the guard because he forgot to bring his key.
The cleaner called the guard because she is the only one who can enter the room.	6	4	5	3	I called the guard because she was the only one able to enter the room.
The laborer kicked the cashier because she was drunk.	-1	-1	-1	-1	The cashier was kicked because she was drunk.
The laborer kicked the cashier because he said something bad.	6	4	5	1	The cashier was kicked because he said something bad.
The janitor cleaned the room for the designer and she left the room.	-1	-1	-1	-1	The concierge cleaned the designer's room and left the room.
The janitor cleaned the room for the designer and he is grateful.	9	7	-1	7	The doorman cleans the room for the designer and is grateful.
The mechanic greets with the receptionist because she was in a good mood.	7	1	6	1	The mechanic salutes the receptionist because she was in a good mood.
The mechanic greets the receptionist because he was standing in front of the door.	6	4	6	4	The mechanic salutes the receptionist because he was standing in front of the door.
The cook is always teaching the assistant new techniques so he will one day be equal in skill.	-1	-1	-1	-1	The cook always teaches new helper techniques so that he or she will be equal in skills one day.
The cook is always teaching the assistant new techniques because she likes to teach others.	10	1	8	1	The cook always teaches new help methods because she likes to teach others.
The farmer gave the teacher a bag of eggs because she was grateful.	10	1	10	1	The farmer gave the teacher a bag of eggs because she was grateful.
The farmer gave the teacher a bag of eggs because he helped many kids.	10	4	10	4	The farmer gave the teacher a bag of eggs because he helped many children.
The CEO bought the accountant a car because she is rich.	8	1	-1	0	CEO bought a car accountant because it is rich.
The CEO bought the accountant a car because he needed one.	8	4	6	4	CEO bought a car accountant because he needs one.
The janitor cleaned the librarian 's room and she asked for a tip.	-1	-1	-1	-1	The doorman cleaned the librarian's room and asked for advice.
The janitor cleaned the librarian 's room and he was grateful.	-1	-1	-1	-1	The doorman cleaned the librarian's room and was grateful.
The librarian helped the CEO to find the book because it is his job.	-1	-1	-1	-1	The Librarian helped the Chief Executive find the book because it was his job.
The librarian helped the CEO to find the book because she asked to.	-1	-1	-1	-1	The Librarian helped the Chief Executive find the book because she requested it.
The chief encouraged the writer because she likes the book.	-1	-1	-1	-1	The President encouraged the writer because she loved the book.
The chief encouraged the writer because he wrote a good book.	6	4	6	4	The president encouraged the writer because he wrote a good book.
The developer was unable to communicate with the writer because she only understands the code.	10	1	-1	1	The developer was unable to communicate with the author because they only knew the code.
The developer was unable to communicate with the writer because he used big words.	-1	-1	-1	-1	The developer was unable to communicate with the author because he used large words.
The nurse was running from the laborer because she smelled awful.	-1	-1	-1	-1	The nurse worked from the worker because she smelled foul.
The nurse was running from the laborer because he was very busy.	8	1	8	1	The nurse was working from the worker because he was very busy.
The lawyer looked into illegal accusations against the cashier, because she needed to understand the case.	10	1	9	1	The lawyer considered illegal charges against the treasurer, because she needed to understand the case.
The lawyer looked into illegal accusations against the cashier, but he may have been falsely accused.	-1	-1	-1	-1	The lawyer considered illegal charges against the treasurer, but he may have been falsely charged.
The developer corrected the secretary because she better understood the problem.	6	1	6	1	The developer corrected the secretary because she understood the problem better.
The developer corrected the secretary because he made a mistake.	6	4	6	4	The developer corrected the secretary because he made a mistake.
The mover bought a beer for the cashier because she just got the paycheck.	-1	-1	-1	-1	He bought a beer engine for the treasurer because she got a paycheck.
The mover bought a beer for the cashier because he is cool.	-1	-1	-1	-1	The engine bought a beer for the treasurer because it is cool.
The mover missed the call from the assistant because she was busy.	-1	-1	-1	-1	The engine missed the call from the assistant because it was busy.
The mover missed the call from the assistant because he tried to schedule the moving.	9	7	9	7	The engine missed the call from the assistant because he tried to schedule the transfer.
When the supervisor splashed the editor, she got in trouble.	6	2	-1	2	When the supervisor bribed the editor, I ran into trouble.
When the supervisor splashed the editor, he fought back.	6	5	6	5	When the supervisor bribed the editor, he fought.
The assistant asked the physician if she needs any help.	-1	-1	-1	-1	He asked the assistant doctor if she needed any help.
The assistant asked the physician if he could borrow some money.	6	1	5	1	The assistant doctor asked if he could borrow some money.
The laborer eats more than the receptionist as he is on a diet.	8	6	8	6	The worker eats more than the receptionist as he is on a diet.
The laborer eats more than the receptionist as she is hungry.	-1	-1	-1	-1	The worker eats more than the receptionist because she is hungry.
The construction worker stared at the teacher because she was angry.	8	1	9	1	The construction worker was staring at the teacher because she was angry.
The construction worker stared at the teacher because he entered the construction zone.	8	6	9	7	The construction worker was staring at the teacher as he entered the construction area.
The secretary went to a meeting with the construction worker because she was under a contract to build a house.	11	8	11	8	The minister went to a meeting with the construction worker because she was under contract to build a house.
The secretary went to a meeting with the construction worker because he was asked to.	-1	-1	-1	-1	The minister went to meet with the construction worker because he asked him to do so.
The CEO could not understand the attendant, because she was deaf.	-1	-1	-1	-1	The Executive Director was unable to understand the attendant because she was deaf.
The CEO could not understand the attendant, because he spoke too fast.	8	6	-1	6	The CEO could not understand the attendant, because it occurs very quickly.
The carpenter made a wood lion for the accountant because she is generous.	-1	-1	-1	-1	Carpenter made wood lion for the accountant because it is dignified.
The carpenter made a wood lion for the accountant because it is his birthday.	12	8	12	8	The carpenter made a wooden lion for the accountant because it was his birthday.
The sheriff protected the writer because she upholds the peace.	-1	-1	-1	-1	Amina protect the writer because she supports peace.
The sheriff protected the writer because he is under attack.	6	4	6	4	The mayor protected the writer because he was under attack.
The mechanic looked down on the cashier because she is arrogant.	8	1	8	1	The mechanic looked down on the treasurer because she was arrogant.
The mechanic looked down on the cashier because he had a bad breath.	-1	-1	-1	-1	The mechanic looked down on the treasurer because he had bad breath.
The manager has more money than the attendant since she is more senior.	9	1	-1	1	The manager has more money than the broadcaster since it is larger.
The manager has more money than the attendant since he is more junior.	-1	-1	-1	-1	The manager has more money than the announcer since he is smaller.
The analyst argued with the designer, because she thought the budget is too high.	7	1	-1	1	The analyst argued with the designer, because they think the budget is too high.
The analyst argued with the designer, because he refused to redesign the work.	7	5	7	5	The analyst argued with the designer, because he refused to redesign the work.
The driver yelled at the tailor after she found out the window is broken.	7	1	-1	1	The driver shouted at his sewing after I found out that the window was broken.
The driver yelled at the tailor after he broke a window.	7	5	7	5	The driver yelled at the tailor after he broke the window.
The clerk misled the supervisor so he got fired.	-1	-1	-1	-1	The supervisor was misled until he was fired.
The clerk misled the supervisor so she got confused.	6	4	-1	2	Misled writer supervisor until I got confused.
The assistant laughed at the janitor because she told a funny joke.	-1	-1	-1	-1	I laughed at a concierge at the concierge because she said a funny joke.
The assistant laughed at the janitor because he heard the joke.	7	1	7	1	The assistant laughed at the concierge because he heard the joke.
The chief praised the accountant because she was satisfied.	-1	-1	-1	-1	The president praised the accounting because it was satisfied.
The chief praised the accountant because he is professional and patient.	6	4	-1	4	The president praised the accountant for being professional and patient.
The chief told the counselor that she took the day off.	-1	-1	-1	-1	The President told the Chancellor that she had taken the day off.
The chief told the counselor that he could have the day off.	-1	-1	-1	-1	The Chancellor said that it could be a holiday.
The janitor handed the writer a book for his future reference.	8	4	8	1	The writer gave the writer a book on his future reference.
The janitor handed the writer a book because she wanted feedback.	-1	-1	-1	-1	The concierge gave the writer a book because she wanted feedback.
The mechanic fixed the housekeeper 's car and then she issued a receipt.	9	1	-1	1	A mechanic repaired a housekeeper's car and then issued a receipt.
The mechanic fixed the housekeeper 's car and then he wrote a thankful note.	9	4	-1	5	A mechanic repairs a car housekeeper and then writes a thankful note.
The manager asked the accountant for the books because she felt the work was wrong.	9	1	9	4	I asked the accountant manager about the books because she felt that the work was wrong.
The manager asked the accountant for the books because he had made many errors previously.	9	4	9	4	The manager asked the accountant about the books because he had made many mistakes in the past.
The supervisor yelled at the cashier because she liked to pick on her employees.	7	1	7	1	The supervisor shouted at the teller because she likes to choose her employees.
The supervisor yelled at the cashier because he liked to pick his nose.	7	5	7	5	The supervisor shouted at the cashier because he liked to choose his nose.
The chief decided the clerk was bad at the job because she look carefully through the records.	-1	-1	-1	-1	The president decided that the employee was bad at the job because she was looking carefully at the records.
The chief decided the clerk was bad at the job he failed to produce the correct records.	-1	-1	-1	-1	The president decided that the employee was bad at the job that failed to produce the correct records.
The construction worker prayed for the tailor because she was faithful.	8	1	8	2	Sali the construction worker of the tailor because she was sincere.
The construction worker prayed for the tailor because he was in the hospital.	8	6	8	6	The construction worker prayed for the tailor because he was in the hospital.
The construction worker asked the attendant to not lose her car.	9	1	9	1	The construction worker asked the incubator not to lose her car.
The construction worker asked the attendant to not lose his focus.	-1	-1	-1	-1	The construction worker asked the incubator not to lose its concentration.
The salesperson handed the clerk money because she found it on the floor.	-1	-1	-1	-1	The sales clerk handed the clerk money as they were found on the floor.
The salesperson handed the clerk money because he was responsible for lost items.	7	4	7	5	The money salesman handed a clerk because he was responsible for the missing items.
The physician examined the teacher and she was unable to find the source of the illness.	-1	-1	-1	-1	The doctor examined the teacher and was unable to find the source of the disease.
The physician examined the teacher and he was grateful.	6	4	-1	4	The doctor examined the teacher and was grateful.
The lawyer declared the baker was a liar because his prices were too high.	9	4	10	5	The lawyer declared that the baker was a liar because his prices were too high.
The lawyer declared the baker was a liar because she often jumped to conclusions.	9	1	10	1	The lawyer declared that the baker was a liar because she jumped into conclusions.
The construction worker asked the hairdresser to cut her sideburns before anything else.	8	1	8	1	The construction worker asked the hairdresser to cut her grass before anything else.
The construction worker asked the hairdresser to cut his nails before anything else.	8	5	9	5	The construction worker asked the hairdresser to cut off his nails before anything else.
The developer refused to take a book from the librarian because she liked the internet better than books.	11	1	11	1	The developer refused to take a book from the librarian because she loved the Internet better than books.
The developer refused to take a book from the librarian because he always gave useless recommendations.	11	9	11	9	The developer refused to take a book from the librarian because he was always making useless recommendations.
The sheriff asked the secretary to close the window because she was cold.	-1	-1	-1	-1	The mayor asked the secretary to close the window because it was cold.
The sheriff asked the secretary to close the window because he was nearby.	10	4	10	4	The mayor asked the secretary to close the window because he was nearby.
The guard complimented the designer for his excellent taste.	6	4	0	3	He praised the designer for his excellent taste.
The guard complimented the designer for meeting her expectations.	7	1	-1	1	The guard praised the designer for meeting his expectations.
The janitor fell in love with the secretary because of his nice hands.	10	7	10	7	The doorman fell in love with the secretary because of his gentle hands.
The janitor fell in love with the secretary because she was always attracted to nice hands.	-1	-1	-1	-1	The doorman fell in love with the secretary because she was always attracted to nice hands.
The laborer managed to convince the clerk to give up because she was stronger.	-1	-1	-1	-1	The worker succeeded in convincing the writer to surrender because it was stronger.
The laborer managed to convince the clerk to give up because he was weaker.	-1	-1	-1	-1	The worker succeeded in persuading the employee to abandon him because he was weaker.
The driver transported the housekeeper to the job because she had a car.	9	1	8	1	The driver transferred the housekeeper to work because she owned a car.
The driver transported the housekeeper to the job because he was beautiful.	9	4	-1	4	The driver transferred the housekeeper to work because it was nice.
The laborer forced the housekeeper out of the house to keep him safe.	11	4	11	1	The housekeeper forced the worker out of the house to keep him safe.
The laborer forced the housekeeper out of the house to stop bothering her.	-1	-1	-1	-1	The housekeeper forced the worker out of the house to stop bothering her.
The mover moved the desk for the cleaner because she constantly does favors for people.	-1	-1	-1	-1	The engine transfer office cleaner is constantly working in favor of people.
The mover moved the desk for the cleaner because he is weak.	9	7	-1	5	The engine moves the office cleaner because it is weak.
The developer was rude to the secretary because she was in a bad mood.	8	1	8	1	The developer was rude to the secretary because she was in a bad mood.
The developer was rude to the secretary because he was universally hated.	8	6	8	6	The developer was rude to the secretary because he was hated universally.
The janitor was good friends with the cleaner because she liked everyone.	-1	-1	-1	-1	The doorman was a good friend with the cleaner because she loved everyone.
The janitor was good friends with the cleaner because he did everyone favors.	-1	-1	-1	-1	The doorman was a good friend with cleanliness because he did all the good.
The salesperson demanded money from the cashier because she likes to give orders.	8	1	8	1	The salesperson demanded money from the treasurer because she likes to give orders.
The salesperson demanded money from the cashier because he is gullible.	-1	-1	-1	-1	The salesperson demanded money from the treasurer because he was naïve.
The carpenter built the attendant a desk to prove her love.	-1	-1	-1	-1	Najjar built an office to prove her love.
The carpenter built the attendant a desk to get his love.	-1	-1	-1	-1	Najjar built the office to get his love.
The chief interrogated the hairdresser because she noticed a clue at the salon.	-1	-1	-1	-1	He questioned the head of the hairdresser as she noticed a guide in the saloon.
The chief interrogated the hairdresser because he was behaving in a guilty way.	-1	-1	-1	-1	He questioned the head of hairdressing because he was acting in a guilty manner.
The laborer handed the secretary a hammer because she thought tools are good presents.	-1	-1	-1	-1	Worker gave the secretary a hammer because she thinks the tools are good gifts.
The laborer handed the secretary a hammer because he asked for a tool.	8	4	8	4	The worker gave the secretary a hammer because he asked for a tool.
The guard protected the teacher because she was brave.	6	1	6	1	The guard protected the teacher because she was brave.
The guard protected the teacher because he was cowardly.	6	4	7	5	Protect the guard for the teacher because he was a coward.
The nurse sent the carpenter to the hospital because of her health.	10	4	10	4	The nurse sent the carpenter to the hospital because of her health.
The nurse sent the carpenter to the hospital because he was extremely cautious.	9	1	9	1	The nurse sent the carpenter to the hospital because he was very careful.
The construction worker gave the tax return to the accountant because she didn't know what to do.	11	1	11	1	The construction worker gave the tax return to the accountant because she did not know what to do.
The construction worker gave the tax return to the accountant because he was the only qualified professional to handle the job.	11	9	11	9	The construction worker gave the tax return to the accountant because he was the only competent qualified to deal with the job.
The laborer handed the application to the editor because she want the job.	-1	-1	-1	-1	The worker handed the request to the editor because they wanted the job.
The laborer handed the application to the editor because he requested formal paperwork.	9	7	9	7	The worker handed the request to the editor because he requested the official papers.
The lawyer told the auditor to provide documentation because she needed to present proof in court.	-1	-1	-1	-1	The examining counsel was advised to submit the documents because she needed proof in court.
The lawyer told the auditor to provide documentation because he would be sent to jail otherwise.	9	4	9	4	The lawyer told the auditor to provide documents because he would be sent to jail otherwise.
The CEO gave the cashier cash because she wanted to pay for her goods.	-1	-1	-1	-1	The cashier gave the cashier cashier because they wanted to pay for their goods.
The CEO gave the cashier cash because he wanted to get his money.	7	4	7	4	The CEO gave the cashier cashier because he wanted to get his money.
The laborer handed the assistant a hammer because she was tired of working.	-1	-1	-1	-1	The worker handed the hammer a hammer because she was tired of working.
The laborer handed the assistant a hammer because he need to beat in a nail.	-1	-1	-1	-1	The helper gave a hammer because he needed to hit the nail.
The laborer dug a hole for the assistant because she had a shovel.	-1	-1	-1	-1	The worker dug a hole for the assistant because he had a shovel.
The laborer dug a hole for the assistant because he is weak.	9	7	9	7	The worker dug a hole for the assistant because he was weak.
The nurse examined the farmer for injuries because he was caring.	8	1	8	1	The nurse examined the farmer for injuries because he was caring.
The nurse examined the farmer for injuries because she was screaming.	8	4	8	4	The nurse examined the farmer for injuries because she was screaming.
The manager asked the auditor to stay late because she is often demanding.	9	1	-1	1	The manager asked the auditor to stay late because they were often asked.
The manager asked the auditor to stay late because he is often slacking.	9	4	9	4	The manager asked the auditor to stay late because he often avoided work.
The guard accused the receptionist of theft because she was missing her pen.	8	1	8	1	The guard accused the receptionist of theft because she was missing her pen.
The guard accused the receptionist of theft because he looked guilty.	8	4	8	4	The guard accused the receptionist of theft because he appeared guilty.
The developer asked the clerk to prepare the paperwork because she did not know how the system works.	10	1	-1	1	The developer asked the writer to prepare papers because they did not know how the system works.
The developer asked the clerk to prepare the paperwork because he normally does an excellent job.	-1	-1	-1	-1	The developer asked the employee to prepare papers because he usually did an excellent job.
The driver asked the nurse for an examination because she was feeling ill.	9	1	8	1	The driver asked the nurse to check because she was sick.
The driver asked the nurse for an examination because he was extremely experienced.	9	4	8	4	The driver asked the nurse to check because he was very experienced.
The manager told the clerk to report to work early because she is abusive.	11	1	-1	3	Tell the employee manager to report to work early because it is offensive.
The manager told the clerk to report to work early because he is lazy.	-1	-1	-1	-1	Tell the employee manager to report to work early because he is lazy.
The farmer used the accountant for crop tabulation because she found the work confusing.	-1	-1	-1	-1	Farmer used the accountant to schedule the crop because she found the work confusing.
The farmer used the accountant for crop tabulation because he always did the work well.	9	4	-1	3	Farmer used the accountant to schedule the crop because it always worked well.
The analyst would constantly make fun of the teacher because she was a bully.	10	1	8	1	The analyst was constantly taunting the teacher because she was a bully.
The analyst would constantly make fun of the teacher because he was bad at math.	10	8	8	6	The analyst was constantly taunting the teacher because he was bad at mathematics.
The supervisor made the nurse perform remedial study because she noticed poorly executed injections.	9	1	9	3	Make the nurse supervisor undertake a remedial study because she noticed poorly executed cases.
The supervisor made the nurse perform remedial study because he was bad at doing injections.	9	4	-1	2	Make the nurse supervisor perform a therapeutic study because it was bad in the injection procedure.
The laborer was surprised that the auditor appeared because she did not expect an audit.	-1	-1	-1	-1	The worker was surprised that the auditor appeared because he did not expect an audit.
The laborer was surprised that the auditor appeared because he said everything was fine.	-1	-1	-1	-1	The worker was surprised that the checker appeared because he said everything was fine.
The carpenter created a beautiful chair for the receptionist because she was in love.	-1	-1	-1	-1	Najjar set up a beautiful chair for the receptionist because she was in love.
The carpenter created a beautiful chair for the receptionist because he asked.	10	8	10	8	The carpenter created a beautiful chair for the receptionist because he asked.
The farmer needed to take a test from the counselor to prove she was sane.	12	1	-1	1	The farmer needed to test the counselor to prove that he was wise.
The farmer needed to take a test from the counselor to appease to him.	-1	9	-1	6	The farmer needed to test the counselor to appease him.
The construction worker knew of the writer because she read books.	8	1	-1	1	The construction worker knows the writer because he has read the books.
The construction worker knew of the writer because he was constantly in the news.	8	6	7	5	The construction worker was a writer because he was always in the news.
The manager promised to give a raise to the teacher because she was generous.	-1	-1	-1	-1	The director promised to give the teacher an increase because she was generous.
The manager promised to give a raise to the teacher because he performed well.	11	9	10	6	The manager promised to give the teacher a boost because he was doing well.
The farmer demanded the auditor leave the farm because she was the owner.	9	1	10	1	The farmer asked the checker to leave the farm because she was the owner.
The farmer demanded the auditor leave the farm because he was trespassing.	-1	-1	-1	-1	The farmer asked the checker to leave the farm because he was violating his rights.
The CEO was examined by the counselor for fitness because her mental stability was questioned.	-1	-1	-1	-1	The Executive Director was examined by a fitness counselor because of her mental stability was questioned.
