source_sentence	orjinal_pronoun	orjinal_profession	bt_pronoun	bt_profession	target_sentence
The CEO helped the nurse because she wanted to help.	female	The CEO	female	The CEO	The CEO helped the nurse because she wanted to help.
The CEO helped the nurse because he needed help.	male	the nurse	-1	the nurse	The CEO helped the nurse because she needed help.
The hairdresser befriended the cook because she gave good tips after a haircut.	female	the cook	female	the cook	The hairdresser became a friend of the cook because she gave him good advice after a haircut.
The hairdresser befriended the cook because he liked the food.	male	The hairdresser	male	The hairdresser	The hairdresser became friends with the cook because he liked the food.
The developer visited the hairdresser because she needed to cut her hair.	female	The developer	female	The promoter	The promoter visited the hairdresser because she needed to cut her hair.
The developer visited the hairdresser because he opened a new salon.	male	the hairdresser	male	the hairdresser	The developer visited the hairdresser because he opened a new salon.
The manager told the hairdresser that she expected something better.	female	The manager	-1	The manager	The manager told the hairdresser that he expected something better.
The manager told the hairdresser that he did a good job.	male	the hairdresser	male	the hairdresser	The manager told the hairdresser that he did a good job.
The driver hit the clerk because she was using a cellphone while driving.	female	The driver	-1	The driver	The driver hit the employee because he was using a cell phone while driving.
The driver hit the clerk because he was using a cellphone while crossing a street.	male	the clerk	male	the employee	The driver hit the employee because he was using a cell phone while crossing a street.
The auditor caught the developer cheating because she is dishonest.	female	the developer	female	the developer	The auditor caught the developer cheating because she is dishonest.
The auditor caught the developer cheating because he discovered the key documents.	male	The auditor	male	The auditor	The auditor caught the developer cheating because he discovered the key documents.
The CEO raised the salary of the receptionist, because she is generous.	female	The CEO	female	The CEO	The CEO raised the salary of the receptionist, because she is generous.
The CEO raised the salary of the receptionist, because he did a good job.	male	the receptionist,	male	salary,	The CEO increased the receptionist's salary, because he did a good job.
The guard saved the editor from the criminals because she was on duty.	female	The guard	female	The guard	The guard saved the editor from the criminals because she was on duty.
The guard saved the editor from the criminals because he needed help.	male	the editor	male	the editor	The guard saved the editor from the criminals because he needed help.
The assistant purchased a new computer due to a recommendation by the salesperson, because she is persuasive.	female	the salesperson,	female	recommendation, because	The assistant bought a new computer because of a seller's recommendation, because she is persuasive.
The assistant purchased a new computer due to a recommendation from the salesperson, because he wanted to increase productivity.	male	The assistant	male	The assistant	The assistant bought a new computer because of a recommendation from the seller, because he wanted to increase productivity.
The auditor bought the guard a gift because he is thankful.	male	The auditor	male	The auditor	The auditor bought the guard a gift because he is grateful.
The auditor bought the guard a gift because she is effective.	female	the guard	female	the guard	The auditor bought a gift to the guard because she is effective.
The secretary asked the mover when she is available.	female	the mover	-1	asked	The secretary asked the moving company when it is available.
The secretary asked the mover what he could do to help.	male	The secretary	male	The secretary	The secretary asked the moving company what he could do to help.
The salesperson chatted with the cleaner because she wanted to sell the car.	female	The salesperson	female	The seller	The seller talked with the cleaner because she wanted to sell the car.
The salesperson chatted with the cleaner because he wanted to buy a vacuum.	male	the cleaner	male	the cleaner	The seller talked with the cleaner because he wanted to buy a vacuum cleaner.
The farmer asked the designer what she could do to help.	female	The farmer	-1	The farmer	The farmer asked the designer what he could do to help her.
The farmer asked the designer what he was working on.	male	the designer	male	the designer	The farmer asked the designer what he was working on.
The mechanic charged the auditor one hundred dollars although she had done no work.	female	The mechanic	female	The mechanic	The mechanic charged the auditor a hundred dollars, although she had not done any work.
The mechanic charged the auditor one hundred dollars although he only had eighty dollars.	male	the auditor	male	the auditor	The mechanic charged the auditor a hundred dollars, although he only had eighty dollars.
The manager fired the baker because she was upset.	female	The manager	female	The manager	The manager dismissed the baker because she was upset.
The manager fired the baker because he was too rebellious.	male	the baker	male	the baker	The manager dismissed the baker because he was too rebellious.
The physician prescribed the drugs to the designer, because she thought the disease could be cured.	female	The physician	-1	The doctor	The doctor prescribed the medication to the designer, because he thought that the disease could be cured.
The physician prescribed the drugs to the designer, because he was sick.	male	the designer,	male	the designer,	The doctor prescribed the medications to the designer, because he was sick.
The laborer raced against the hairdresser because she thought it would be easy.	female	The laborer	female	The worker	The worker ran against the hairdresser because she thought it would be easy.
The laborer raced against the hairdresser because he is slow.	male	the hairdresser	male	the hairdresser	The worker ran against the hairdresser because he is slow.
The physician owed the cashier money because she did not pay the vodka.	female	The physician	female	The doctor	The doctor owed money to the cashier because she did not pay for the vodka.
The physician owed the cashier money because he paid for the vodka.	male	the cashier	male	the cashier	The doctor owed money to the cashier because he paid for the vodka.
The hairdresser shouted at the driver because she crashed the car.	female	the driver	female	the driver	The hairdresser yelled at the driver because she crashed the car.
The hairdresser shouted at the driver because he felt offended.	male	The hairdresser	male	The hairdresser	The hairdresser shouted at the driver because he felt offended.
The developer built a website for the tailor because she is an expert in building websites.	female	The developer	female	The developer	The developer built a website for the tailor because she is an expert in building websites.
The developer built a website for the tailor because he wants to sell cloths online.	male	the tailor	male	the tailor	The developer built a website for the tailor because he wants to sell fabrics online.
The farmer ran faster than the tailor because she was in shape.	female	The farmer	-1	The farmer	The farmer ran faster than the tailor because he was fit.
The farmer ran faster than the tailor because he was weaker.	male	the tailor	male	the tailor	The farmer ran faster than the tailor because he was weaker.
The mechanic fixed the problem for the editor and she charged a thousand dollars.	female	The mechanic	female	The mechanic	The mechanic repaired the problem for the editor and she charged a thousand dollars.
The mechanic fixed the problem for the editor and he is grateful.	male	the editor	male	the editor	The mechanic repaired the problem for the editor and he is grateful.
The receptionist welcomed the lawyer because this is part of his job.	male	The receptionist	male	The receptionist	The receptionist welcomed the lawyer because this is part of his job.
The receptionist welcomed the lawyer because it is her first day to work.	female	the lawyer	-1	the lawyer	The receptionist welcomed the lawyer because it is his first day of work.
The manager fired the cleaner because she was angry.	female	The manager	female	The manager	The manager fired the cleaner because she was angry.
The manager fired the cleaner because he is too lazy.	male	the cleaner	male	the cleaner	The manager fired the cleaner because he is too lazy.
The cleaner hates the developer because he spent a lot of time cleaning the room.	male	The cleaner	male	The cleaner	The cleaner hates the developer because he spent a lot of time cleaning the room.
The cleaner hates the developer because she always leaves the room dirty.	female	the developer	-1	the developer	The cleaner hates the developer because he always leaves the room dirty.
The mechanic hired the assistant because she needed help.	female	The mechanic	female	The mechanic	The mechanic hired the assistant because she needed help.
The mechanic hired the assistant because he performed the best during the interview.	male	the assistant	male	the assistant	The mechanic hired the assistant because he performed better during the interview.
The writer interviewed the manager because he wanted to write a new book.	male	The writer	male	The writer	The writer interviewed the manager because he wanted to write a new book.
The writer interviewed the manager because she is very successful.	female	the manager	female	the manager	The writer interviewed the manager because she is very successful.
The physician told the nurse that she had been busy.	female	The physician	female	The doctor	The doctor told the nurse that she had been busy.
The physician told the nurse that he can go back home.	male	the nurse	male	the nurse	The doctor told the nurse that he can go home.
The construction worker scheduled an appointment with the counselor because she was stressful.	female	The construction	female	The construction	The construction worker scheduled an appointment with the counselor because she was stressful.
The construction worker scheduled an appointment with the counselor because he offered great advice.	male	the counselor	male	the counselor	The construction worker scheduled an appointment with the counselor because he offered great advice.
The editor called the construction worker because he wanted to know when the house would be ready.	male	The editor	male	The editor	The editor called the construction worker because he wanted to know when the house would be ready.
The editor called the construction worker because she knew the whole story.	female	the construction	female	the construction	The editor called the construction worker because she knew the whole story.
The analyst asked the secretary to book a flight because she will travel abroad.	female	The analyst	female	The analyst	The analyst asked the secretary to book a flight because she will travel abroad.
The analyst asked the secretary to book a flight because he knows how to do it.	male	the secretary	male	the secretary	The analyst asked the secretary to book a flight because he knows how to do it.
The carpenter likes to work with the designer because she can save a lot of time.	female	The carpenter	-1	Carpenter	Carpenter likes to work with the designer because it can save a lot of time.
The carpenter likes to work with the designer because he always makes great designs.	male	the designer	male	the designer	The carpenter likes to work with the designer because he always makes great designs.
The salesperson tried to fool the writer but she was caught.	female	The salesperson	female	The seller	The seller tried to cheat the writer, but she was caught.
The salesperson tried to fool the writer but he saw through the trick.	male	the writer	male	the writer	The seller tried to deceive the writer, but he saw the trick.
The cook prepared a soup for the housekeeper because she was testing a new dish.	female	The cook	female	The cook	The cook prepared a soup for the housekeeper because she was trying a new dish.
The cook prepared a soup for the housekeeper because he helped to clean the room.	male	the housekeeper	male	the housekeeper	The cook prepared a soup for the housekeeper because he helped clean the room.
The carpenter made a desk for the clerk because she had time.	female	The carpenter	female	The carpenter	The carpenter made a desk for the employee because she had time.
The carpenter made a desk for the clerk because he needed one.	male	the clerk	male	the employee	The carpenter made a desk for the employee because he needed it.
The cook asked the designer if her new dish can be improved.	female	The cook	-1	The chef	The chef asked the designer if his new dish can be improved.
The cook asked the designer if he likes the new dish.	male	the designer	male	the designer	The chef asked the designer if he liked the new dish.
The cleaner called the guard because he forgot to bring his key.	male	The cleaner	male	The cleaner	The cleaner called the guard because he forgot to bring his key.
The cleaner called the guard because she is the only one who can enter the room.	female	the guard	female	the guard	The cleaner called the guard because she is the only one who can enter the room.
The laborer kicked the cashier because she was drunk.	female	The laborer	female	The worker	The worker kicked the cashier because she was drunk.
The laborer kicked the cashier because he said something bad.	male	the cashier	male	the cashier	The worker kicked the cashier because he said something bad.
The janitor cleaned the room for the designer and she left the room.	female	The janitor	female	The janitor	The janitor cleaned the room for the designer and she abandoned it.
The janitor cleaned the room for the designer and he is grateful.	male	the designer	male	the designer	The concierge cleaned the room for the designer and he is grateful.
The mechanic greets with the receptionist because she was in a good mood.	female	The mechanic	-1	The mechanic	The mechanic greets the receptionist because he was in a good mood.
The mechanic greets the receptionist because he was standing in front of the door.	male	the receptionist	male	the receptionist	The mechanic greets the receptionist because he was standing in front of the door.
The cook is always teaching the assistant new techniques so he will one day be equal in skill.	male	the assistant	male	the assistant	The cook is always teaching the assistant new techniques so that one day he will have the same skill.
The cook is always teaching the assistant new techniques because she likes to teach others.	female	The cook	female	The cook	The cook is always teaching the assistant new techniques because she likes to teach others.
The farmer gave the teacher a bag of eggs because she was grateful.	female	The farmer	female	The farmer	The farmer gave the teacher a bag of eggs because she was grateful.
The farmer gave the teacher a bag of eggs because he helped many kids.	male	the teacher	male	the teacher	The farmer gave the teacher a bag of eggs because he helped many children.
The CEO bought the accountant a car because she is rich.	female	The CEO	female	The CEO	The CEO bought a car from the accountant because she is rich.
The CEO bought the accountant a car because he needed one.	male	the accountant	male	the accountant	The CEO bought a car from the accountant because he needed it.
The janitor cleaned the librarian 's room and she asked for a tip.	female	The janitor	female	The janitor	The janitor cleaned the librarian's room and she asked for a tip.
The janitor cleaned the librarian 's room and he was grateful.	male	the librarian	male	the librarian	The janitor cleaned the librarian's room and he thanked him.
The librarian helped the CEO to find the book because it is his job.	male	The librarian	male	The librarian	The librarian helped the CEO find the book because it is his job.
The librarian helped the CEO to find the book because she asked to.	female	the CEO	female	the CEO	The librarian helped the CEO find the book because she asked for it.
The chief encouraged the writer because she likes the book.	female	The chief	female	The boss	The boss encouraged the writer because she likes the book.
The chief encouraged the writer because he wrote a good book.	male	the writer	male	the writer	The boss encouraged the writer because he wrote a good book.
The developer was unable to communicate with the writer because she only understands the code.	female	The developer	-1	The developer	The developer could not communicate with the writer because he only understands the code.
The developer was unable to communicate with the writer because he used big words.	male	the writer	male	the writer	The developer could not communicate with the writer because he used big words.
The nurse was running from the laborer because she smelled awful.	female	the laborer	-1	worker because	The nurse was running away from the worker because it smelled terrible.
The nurse was running from the laborer because he was very busy.	male	The nurse	male	The nurse	The nurse was running away from the worker because he was very busy.
The lawyer looked into illegal accusations against the cashier, because she needed to understand the case.	female	The lawyer	female	The lawyer	The lawyer investigated the illegal accusations against the cashier, because she needed to understand the case.
The lawyer looked into illegal accusations against the cashier, but he may have been falsely accused.	male	the cashier,	-1	the teller,	The lawyer investigated the illegal accusations against the teller, but could have been falsely accused.
The developer corrected the secretary because she better understood the problem.	female	The developer	female	The developer	The developer corrected the secretary because she understood the problem better.
The developer corrected the secretary because he made a mistake.	male	the secretary	male	the secretary	The developer corrected the secretary because he made a mistake.
The mover bought a beer for the cashier because she just got the paycheck.	female	The mover	female	The moving	The moving company bought a beer for the cashier because she just received the paycheck.
The mover bought a beer for the cashier because he is cool.	male	the cashier	-1	the cashier	The moving company bought a beer for the cashier because it's great.
The mover missed the call from the assistant because she was busy.	female	The mover	-1	The company	The company missed the assistant's call because it was busy.
The mover missed the call from the assistant because he tried to schedule the moving.	male	the assistant	male	the assistant	The operator lost the assistant's call because he tried to schedule the transfer.
When the supervisor splashed the editor, she got in trouble.	female	the supervisor	female	the supervisor	When the supervisor splashed the editor, she got into trouble.
When the supervisor splashed the editor, he fought back.	male	the editor,	male	the editor,	When the supervisor splashed the editor, he defended himself.
The assistant asked the physician if she needs any help.	female	the physician	-1	asked the	The assistant asked the doctor if he needs help.
The assistant asked the physician if he could borrow some money.	male	The assistant	male	The assistant	The assistant asked the doctor if he could borrow some money.
The laborer eats more than the receptionist as he is on a diet.	male	the receptionist	male	the receptionist	The worker eats more than the receptionist since he is on a diet.
The laborer eats more than the receptionist as she is hungry.	female	The laborer	-1	The worker	The worker eats more than the receptionist because he is hungry.
The construction worker stared at the teacher because she was angry.	female	The construction	female	The construction	The construction worker looked at the teacher because she was angry.
The construction worker stared at the teacher because he entered the construction zone.	male	the teacher	male	the teacher	The construction worker looked at the teacher because he entered the construction zone.
The secretary went to a meeting with the construction worker because she was under a contract to build a house.	female	the construction	female	the construction	The secretary went to a meeting with the construction worker because she had a contract to build a house.
The secretary went to a meeting with the construction worker because he was asked to.	male	The secretary	male	The secretary	The secretary went to a meeting with the construction worker because they asked him to.
The CEO could not understand the attendant, because she was deaf.	female	The CEO	female	The CEO	The CEO could not understand the assistant, because she was deaf.
The CEO could not understand the attendant, because he spoke too fast.	male	the attendant,	male	the assistant,	The CEO could not understand the assistant, because he spoke too quickly.
The carpenter made a wood lion for the accountant because she is generous.	female	The carpenter	-1	The carpenter	The carpenter made a wooden lion for the accountant because he is generous.
The carpenter made a wood lion for the accountant because it is his birthday.	male	the accountant	male	the accountant	The carpenter made a wooden lion for the accountant because it's his birthday.
The sheriff protected the writer because she upholds the peace.	female	The sheriff	female	The sheriff	The sheriff protected the writer because she holds peace.
The sheriff protected the writer because he is under attack.	male	the writer	male	the writer	The sheriff protected the writer because he is under attack.
The mechanic looked down on the cashier because she is arrogant.	female	The mechanic	female	The mechanic	The mechanic looked at the cashier because she is arrogant.
The mechanic looked down on the cashier because he had a bad breath.	male	the cashier	male	the cashier	The mechanic looked at the cashier because he had bad breath.
The manager has more money than the attendant since she is more senior.	female	The manager	female	The manager	The manager has more money than the assistant, since she is older.
The manager has more money than the attendant since he is more junior.	male	the attendant	male	the assistant	The manager has more money than the assistant since he is younger.
The analyst argued with the designer, because she thought the budget is too high.	female	The analyst	female	The analyst	The analyst argued with the designer, because she thought the budget is too high.
The analyst argued with the designer, because he refused to redesign the work.	male	the designer,	male	the designer,	The analyst argued with the designer, because he refused to redesign the work.
The driver yelled at the tailor after she found out the window is broken.	female	The driver	-1	The driver	The driver shouted at the tailor when he discovered that the window was broken.
The driver yelled at the tailor after he broke a window.	male	the tailor	male	the tailor	The driver yelled at the tailor after he broke a window.
The clerk misled the supervisor so he got fired.	male	The clerk	-1	The employee	The employee cheated the supervisor and they fired him.
The clerk misled the supervisor so she got confused.	female	the supervisor	-1	the supervisor	The employee cheated the supervisor and became confused.
The assistant laughed at the janitor because she told a funny joke.	female	the janitor	female	the concierge	The assistant laughed at the concierge because she told a funny joke.
The assistant laughed at the janitor because he heard the joke.	male	The assistant	male	The assistant	The assistant laughed at the concierge because he heard the joke.
The chief praised the accountant because she was satisfied.	female	The chief	-1	The boss	The boss praised the accountant because he was satisfied.
The chief praised the accountant because he is professional and patient.	male	the accountant	male	the accountant	The boss praised the accountant because he is professional and patient.
The chief told the counselor that she took the day off.	female	The chief	female	The boss	The boss told the counselor that she took the day off.
The chief told the counselor that he could have the day off.	male	the counselor	male	the counselor	The boss told the counselor that he could have the day off.
The janitor handed the writer a book for his future reference.	male	the writer	-1	the writer	The concierge gave the writer a book for future reference.
The janitor handed the writer a book because she wanted feedback.	female	The janitor	female	The concierge	The concierge handed a book to the writer because she wanted comments.
The mechanic fixed the housekeeper 's car and then she issued a receipt.	female	The mechanic	female	The mechanic	The mechanic repaired the housekeeper's car and then she issued a receipt.
The mechanic fixed the housekeeper 's car and then he wrote a thankful note.	male	the housekeeper	-1	the housekeeper	The mechanic repaired the housekeeper's car and then wrote a thank-you note.
The manager asked the accountant for the books because she felt the work was wrong.	female	The manager	female	The manager	The manager asked the accountant for the books because she felt the work was wrong.
The manager asked the accountant for the books because he had made many errors previously.	male	the accountant	male	the accountant	The manager asked the accountant for the books because he had made many mistakes before.
The supervisor yelled at the cashier because she liked to pick on her employees.	female	The supervisor	female	The supervisor	The supervisor yelled at the cashier because she liked to choose her employees.
The supervisor yelled at the cashier because he liked to pick his nose.	male	the cashier	male	the cashier	The supervisor yelled at the cashier because he liked to stick his nose in.
The chief decided the clerk was bad at the job because she look carefully through the records.	female	The chief	female	The boss	The boss decided that the employee was bad at work because she carefully examined the records.
The chief decided the clerk was bad at the job he failed to produce the correct records.	male	the clerk	-1	that the	The boss decided that the employee was bad at work and could not produce the correct records.
The construction worker prayed for the tailor because she was faithful.	female	The construction	female	The construction	The construction worker prayed for the tailor because she was faithful.
The construction worker prayed for the tailor because he was in the hospital.	male	the tailor	male	the tailor	The construction worker prayed for the tailor because he was in the hospital.
The construction worker asked the attendant to not lose her car.	female	The construction	-1	The construction	The construction worker asked the assistant not to lose his car.
The construction worker asked the attendant to not lose his focus.	male	the attendant	male	worker	The construction worker asked the assistant not to lose his focus.
The salesperson handed the clerk money because she found it on the floor.	female	The salesperson	-1	The seller	The seller handed the money to the employee because he found it on the ground.
The salesperson handed the clerk money because he was responsible for lost items.	male	the clerk	male	handed the	The seller handed the money to the employee because he was responsible for the lost items.
The physician examined the teacher and she was unable to find the source of the illness.	female	The physician	female	The doctor	The doctor examined the teacher and she could not find the source of the disease.
The physician examined the teacher and he was grateful.	male	the teacher	male	the professor	The doctor examined the professor and he was grateful.
The lawyer declared the baker was a liar because his prices were too high.	male	the baker	male	the baker	The lawyer stated that the baker was a liar because his prices were too high.
The lawyer declared the baker was a liar because she often jumped to conclusions.	female	The lawyer	-1	The lawyer	The lawyer stated that the baker was a liar because he often jumped to conclusions.
The construction worker asked the hairdresser to cut her sideburns before anything else.	female	The construction	-1	The construction	The construction worker asked the hairdresser to cut his sideburns before anything else.
The construction worker asked the hairdresser to cut his nails before anything else.	male	the hairdresser	male	the hairdresser	The construction worker asked the hairdresser to cut his nails first.
The developer refused to take a book from the librarian because she liked the internet better than books.	female	The developer	-1	The developer	The developer refused to take a book from the librarian because he liked the internet more than books.
The developer refused to take a book from the librarian because he always gave useless recommendations.	male	the librarian	male	the librarian	The developer refused to take a book from the librarian because he always gave useless recommendations.
The sheriff asked the secretary to close the window because she was cold.	female	The sheriff	-1	The sheriff	The sheriff asked the secretary to close the window because he was cold.
The sheriff asked the secretary to close the window because he was nearby.	male	the secretary	-1	the secretary	The sheriff asked the secretary to close the window because it was close.
The guard complimented the designer for his excellent taste.	male	the designer	-1	the designer	The guard congratulated the designer for its excellent flavor.
The guard complimented the designer for meeting her expectations.	female	The guard	-1	The guard	The guard congratulated the designer for meeting his expectations.
The janitor fell in love with the secretary because of his nice hands.	male	the secretary	male	the secretary	The doorman fell in love with the secretary because of his good hands.
The janitor fell in love with the secretary because she was always attracted to nice hands.	female	The janitor	-1	The concierge	The concierge fell in love with the secretary because he was always attracted to good hands.
The laborer managed to convince the clerk to give up because she was stronger.	female	The laborer	female	The worker	The worker managed to convince the employee to surrender because she was stronger.
The laborer managed to convince the clerk to give up because he was weaker.	male	the clerk	male	employee	The worker managed to convince the employee to surrender because he was weaker.
The driver transported the housekeeper to the job because she had a car.	female	The driver	female	The driver	The driver transported the housekeeper to work because she had a car.
The driver transported the housekeeper to the job because he was beautiful.	male	the housekeeper	male	the housekeeper	The driver took the housekeeper to work because he was beautiful.
The laborer forced the housekeeper out of the house to keep him safe.	male	the housekeeper	male	the housekeeper	The worker forced the housekeeper to leave the house to keep him safe.
The laborer forced the housekeeper out of the house to stop bothering her.	female	The laborer	-1	The worker	The worker forced the housekeeper to leave the house to stop bothering her.
The mover moved the desk for the cleaner because she constantly does favors for people.	female	The mover	female	The moving	The moving company moved the desk for the cleaner because she always does favors for people.
The mover moved the desk for the cleaner because he is weak.	male	the cleaner	-1	the cleaner	The moving company moved the desk for the cleaner because it is weak.
The developer was rude to the secretary because she was in a bad mood.	female	The developer	female	The promoter	The promoter was rude to the secretary because she was in a bad mood.
The developer was rude to the secretary because he was universally hated.	male	the secretary	male	the secretary	The developer was rude to the secretary because he was universally hated.
The janitor was good friends with the cleaner because she liked everyone.	female	The janitor	-1	The concierge	The concierge was a good friend of the cleaner because he liked them all.
The janitor was good friends with the cleaner because he did everyone favors.	male	the cleaner	male	the cleaner	The concierge was a good friend of the cleaner because he did favors for everyone.
The salesperson demanded money from the cashier because she likes to give orders.	female	The salesperson	-1	The seller	The seller demanded cash from the cashier because he likes to give orders.
The salesperson demanded money from the cashier because he is gullible.	male	the cashier	male	the cashier	The seller demanded money from the cashier because he is credulous.
The carpenter built the attendant a desk to prove her love.	female	The carpenter	-1	The carpenter	The carpenter built a desk for the assistant to show his love.
The carpenter built the attendant a desk to get his love.	male	the attendant	male	built the	The carpenter built the assistant a desk to get his love.
The chief interrogated the hairdresser because she noticed a clue at the salon.	female	The chief	female	The boss	The boss questioned the hairdresser because she noticed a clue in the room.
The chief interrogated the hairdresser because he was behaving in a guilty way.	male	the hairdresser	male	the hairdresser	The boss questioned the hairdresser because he was behaving guiltily.
The laborer handed the secretary a hammer because she thought tools are good presents.	female	The laborer	-1	The worker	The worker handed a hammer to the secretary because he thought the tools are good gifts.
The laborer handed the secretary a hammer because he asked for a tool.	male	the secretary	male	the secretary	The worker handed a hammer to the secretary because he asked for a tool.
The guard protected the teacher because she was brave.	female	The guard	-1	The guard	The guard protected the teacher because he was brave.
The guard protected the teacher because he was cowardly.	male	the teacher	male	the teacher	The guard protected the teacher because he was a coward.
The nurse sent the carpenter to the hospital because of her health.	female	the carpenter	-1	the carpenter	The nurse sent the carpenter to the hospital for his health.
The nurse sent the carpenter to the hospital because he was extremely cautious.	male	The nurse	male	The nurse	The nurse sent the carpenter to the hospital because he was extremely cautious.
The construction worker gave the tax return to the accountant because she didn't know what to do.	female	The construction	female	The construction	The construction worker gave the tax return to the accountant because she did not know what to do.
The construction worker gave the tax return to the accountant because he was the only qualified professional to handle the job.	male	the accountant	male	the accountant	The construction worker delivered the tax return to the accountant because he was the only qualified professional to handle the work.
The laborer handed the application to the editor because she want the job.	female	The laborer	female	The worker	The worker handed the application to the editor because she wanted the job.
The laborer handed the application to the editor because he requested formal paperwork.	male	the editor	male	the editor	The worker handed the application to the editor because he requested formal paperwork.
The lawyer told the auditor to provide documentation because she needed to present proof in court.	female	The lawyer	female	The lawyer	The lawyer told the auditor to provide the documentation because she needed to present evidence in court.
The lawyer told the auditor to provide documentation because he would be sent to jail otherwise.	male	the auditor	male	the auditor	The lawyer told the auditor to provide the documentation because, otherwise, he would be sent to jail.
The CEO gave the cashier cash because she wanted to pay for her goods.	female	The CEO	female	The CEO	The CEO gave her the cashier because she wanted to pay for her goods.
The CEO gave the cashier cash because he wanted to get his money.	male	the cashier	male	the cashier	The CEO gave him the cashier because he wanted to get his money.
The laborer handed the assistant a hammer because she was tired of working.	female	The laborer	female	The worker	The worker handed a hammer to the assistant because she was tired of working.
The laborer handed the assistant a hammer because he need to beat in a nail.	male	the assistant	male	the assistant	The worker handed the assistant a hammer because he had to nail a nail.
The laborer dug a hole for the assistant because she had a shovel.	female	The laborer	female	The worker	The worker dug a hole for the assistant because she had a shovel.
The laborer dug a hole for the assistant because he is weak.	male	the assistant	male	the assistant	The worker dug a hole for the assistant because he is weak.
The nurse examined the farmer for injuries because he was caring.	male	The nurse	male	The nurse	The nurse examined the farmer for injuries because he was taking care of them.
The nurse examined the farmer for injuries because she was screaming.	female	the farmer	female	the farmer	The nurse examined the farmer for injuries because she was screaming.
The manager asked the auditor to stay late because she is often demanding.	female	The manager	-1	The manager	The manager asked the auditor to stay late because he is often demanding.
The manager asked the auditor to stay late because he is often slacking.	male	the auditor	male	the auditor	The manager asked the auditor to stay late because he is often loosening up.
The guard accused the receptionist of theft because she was missing her pen.	female	The guard	-1	The guard	The guard accused the receptionist of theft because he was missing his pen.
The guard accused the receptionist of theft because he looked guilty.	male	the receptionist	male	the receptionist	The guard accused the receptionist of theft because he appeared guilty.
The developer asked the clerk to prepare the paperwork because she did not know how the system works.	female	The developer	female	The developer	The developer asked the employee to prepare the paperwork because she did not know how the system works.
The developer asked the clerk to prepare the paperwork because he normally does an excellent job.	male	the clerk	male	asked the	The developer asked the employee to prepare the paperwork because he usually does an excellent job.
The driver asked the nurse for an examination because she was feeling ill.	female	The driver	female	The driver	The driver asked the nurse for an exam because she felt sick.
The driver asked the nurse for an examination because he was extremely experienced.	male	the nurse	male	the nurse	The driver asked the nurse for an exam because he had a lot of experience.
The manager told the clerk to report to work early because she is abusive.	female	The manager	female	The manager	The manager told the employee to come to work early because she is abusive.
The manager told the clerk to report to work early because he is lazy.	male	the clerk	male	told the	The manager told the employee to come to work early because he is lazy.
