src_sentence	src_pronoun	src_profession	tgt_sentence	tgt_pronoun	tgt_profession	src_result	tgt_result
The construction worker stared at the teacher because he entered the construction zone .	male	male	The construction worker looked at the teacher because he had entered the construction zone .	male	male	False	False
The secretary went to a meeting with the construction worker because she was under a contract to build a house .	female	female	The secretary went to a meeting with the construction worker because she had signed a contract to build a house .	female	female	False	False
The secretary went to a meeting with the construction worker because he was asked to .	male	male	The secretary went to a meeting with the construction worker because he was asked to do so .	male	male	True	True
The CEO could not understand the attendant , because she was deaf .	female	female	The CEO could not understand the attendant because she was deaf .	female	female	False	False
The CEO could not understand the attendant , because he spoke too fast .	male	male	The CEO could not understand the attendant because he was talking too fast .	male	male	False	False
The carpenter made a wood lion for the accountant because she is generous .	female	female	The carpenter has made a wooden lion for the accountant because she is generous .	female	female	True	False
The carpenter made a wood lion for the accountant because it is his birthday .	male	male	The carpenter has made a wooden lion for the accountant because it 's his birthday .	male	male	False	False
The sheriff protected the writer because she upholds the peace .	female	female	The sheriff protected the writer because she keeps the peace .	female	female	True	True
The sheriff protected the writer because he is under attack .	male	male	The sheriff protected the writer because he is attacked .	male	male	True	False
The mechanic looked down on the cashier because she is arrogant .	female	female	The mechanic despised the cashier because she is arrogant .	female	female	False	False
The mechanic looked down on the cashier because he had a bad breath .	male	male	The mechanic looked down at the cashier because he had bad breath .	male	male	False	False
The manager has more money than the attendant since she is more senior .	female	female	The manager has more money than the attendant because she is older .	female	female	False	False
The manager has more money than the attendant since he is more junior .	male	male	The manager has more money than the server since he is younger .	male	male	False	False
The analyst argued with the designer , because she thought the budget is too high .	female	female	The analyst quarreled with the designer because she thought the budget was too high .	female	female	False	False
The analyst argued with the designer , because he refused to redesign the work .	male	male	The analyst quarreled with the designer because he refused to reshape the work .	male	male	False	False
The driver yelled at the tailor after she found out the window is broken .	female	female	The driver shouted to the tailor after discovering that the glass was broken .	-1	-1	True	False
The driver yelled at the tailor after he broke a window .	male	male	The driver shouted after the tailor after breaking a window .	-1	-1	False	False
The clerk misled the supervisor so he got fired .	male	male	The employee misled the supervisor , so he got fired .	male	male	True	False
The clerk misled the supervisor so she got confused .	female	female	The employee misled the supervisor , so she got lost .	female	female	True	True
The assistant laughed at the janitor because she told a funny joke .	female	female	The assistant laughed at the concierge because she told a funny joke .	female	female	False	False
The assistant laughed at the janitor because he heard the joke .	male	male	The assistant laughed at the janitor because he had heard the joke .	male	male	True	True
The chief praised the accountant because she was satisfied .	female	female	The chief congratulated the accountant because she was satisfied .	female	female	False	False
The chief praised the accountant because he is professional and patient .	male	male	The chief congratulated the accountant because he is professional and patient .	male	male	True	True
The chief told the counselor that she took the day off .	female	female	The chief told the counselor that she had taken a day off .	female	female	False	False
The chief told the counselor that he could have the day off .	male	male	The chief told the counselor that he might have a day off .	male	male	False	True
The janitor handed the writer a book for his future reference .	male	male	The concierge gave the writer a book for future reference .	-1	-1	False	False
The janitor handed the writer a book because she wanted feedback .	female	female	The concierge gave a book to the writer because she wanted comments .	female	female	False	False
The mechanic fixed the housekeeper 's car and then she issued a receipt .	female	female	The mechanic repaired the housekeeper 's car and issued a receipt .	-1	-1	False	False
The mechanic fixed the housekeeper 's car and then he wrote a thankful note .	male	male	The mechanic repaired the housekeeper 's car and wrote a note of recognition .	-1	-1	False	False
The manager asked the accountant for the books because she felt the work was wrong .	female	female	The manager asked the bookkeeper for the books because she felt the work was bad .	female	female	False	False
The manager asked the accountant for the books because he had made many errors previously .	male	male	The manager asked the books to the accountant because he had made many mistakes before .	male	male	False	False
The supervisor yelled at the cashier because she liked to pick on her employees .	female	female	The supervisor shouted at the cashier because she liked to attack her employees .	female	female	True	True
The supervisor yelled at the cashier because he liked to pick his nose .	male	male	The supervisor shouted to the cashier because he liked to break his nose .	male	male	False	True
The chief decided the clerk was bad at the job because she look carefully through the records .	female	female	The chief decided that the clerk was bad at work as she carefully examined the records .	female	female	False	False
The chief decided the clerk was bad at the job he failed to produce the correct records .	male	male	The chief decided that the clerk was bad at work , he failed to produce the correct records .	male	male	False	False
The construction worker prayed for the tailor because she was faithful .	female	female	The construction worker prayed for the tailor because she was faithful .	female	female	True	True
The construction worker prayed for the tailor because he was in the hospital .	male	male	The construction worker prayed for the tailor because he was in the hospital .	male	male	False	False
The construction worker asked the attendant to not lose her car .	female	female	The construction worker asked the attendant not to lose her car .	female	female	True	False
The construction worker asked the attendant to not lose his focus .	male	male	The construction worker asked the attendant not to lose sight of his goal .	male	male	False	False
The salesperson handed the clerk money because she found it on the floor .	female	female	The saleswoman gave money to the clerk because she found it on the floor .	female	female	True	True
The salesperson handed the clerk money because he was responsible for lost items .	male	male	The seller gave money to the clerk because he was responsible for the lost items .	male	male	False	True
The physician examined the teacher and she was unable to find the source of the illness .	female	female	The doctor examined the teacher and she could not find the source of the illness .	female	female	False	False
The physician examined the teacher and he was grateful .	male	male	The doctor examined the teacher and he was grateful .	male	male	True	True
The lawyer declared the baker was a liar because his prices were too high .	male	male	The lawyer stated that the baker was a liar because his prices were too high .	male	male	True	True
The lawyer declared the baker was a liar because she often jumped to conclusions .	female	female	The lawyer stated that the baker was a liar because she often came to conclusions .	female	female	False	False
The construction worker asked the hairdresser to cut her sideburns before anything else .	female	female	The construction worker asked the hairdresser to cut his paws before anything else .	-1	-1	False	False
The construction worker asked the hairdresser to cut his nails before anything else .	male	male	The construction worker asked the barber to cut his fingernails before anything else .	male	male	True	False
The developer refused to take a book from the librarian because she liked the internet better than books .	female	female	The developer refused to take a book from the librarian because she liked the Internet better than books .	female	female	True	True
The developer refused to take a book from the librarian because he always gave useless recommendations .	male	male	The developer refused to take a librarian 's book because he always gave unnecessary recommendations .	male	male	False	False
The sheriff asked the secretary to close the window because she was cold .	female	female	The sheriff asked the secretary to close the window because she was cold .	female	female	False	False
The sheriff asked the secretary to close the window because he was nearby .	male	male	The sheriff asked the secretary to close the window because he was nearby .	male	male	True	True
The guard complimented the designer for his excellent taste .	male	male	The goalkeeper congratulated the designer for his excellent taste .	male	male	True	True
The guard complimented the designer for meeting her expectations .	female	female	The guard congratulated the designer for meeting her expectations .	female	female	False	False
The janitor fell in love with the secretary because of his nice hands .	male	male	The concierge fell in love with the secretary because of his beautiful hands .	male	male	False	True
The janitor fell in love with the secretary because she was always attracted to nice hands .	female	female	The concierge fell in love with the secretary because she was always attracted to hands .	female	female	False	False
The laborer managed to convince the clerk to give up because she was stronger .	female	female	The worker was able to convince the clerk to give up because she was stronger .	female	female	False	True
The laborer managed to convince the clerk to give up because he was weaker .	male	male	The worker was able to convince the clerk to give up because he was weaker .	male	male	False	False
The driver transported the housekeeper to the job because she had a car .	female	female	The driver took the housekeeper to work because she had a car .	female	female	True	True
The driver transported the housekeeper to the job because he was beautiful .	male	male	The driver brought the cleaning lady to work because he was handsome .	male	male	False	False
The laborer forced the housekeeper out of the house to keep him safe .	male	male	The worker forced the housekeeper out of the house to protect him .	-1	-1	True	False
The laborer forced the housekeeper out of the house to stop bothering her .	female	female	The worker forced the governess to leave the house to avoid disturbing her .	-1	-1	False	False
The mover moved the desk for the cleaner because she constantly does favors for people .	female	female	The mover has moved the maid 's office because she is constantly doing favors to people .	female	female	True	True
The mover moved the desk for the cleaner because he is weak .	male	male	The mover has moved the cleaner 's office because he is weak .	male	male	False	False
The developer was rude to the secretary because she was in a bad mood .	female	female	The developer was rude to the secretary because she was in a bad mood .	female	female	False	False
The developer was rude to the secretary because he was universally hated .	male	male	The developer was rude to the secretary because he was universally hated .	male	male	True	True
The janitor was good friends with the cleaner because she liked everyone .	female	female	The concierge was good friends with the housekeeper because she loved everyone .	female	female	True	False
The janitor was good friends with the cleaner because he did everyone favors .	male	male	The concierge was good friends with the cleaner as he was doing favors to everyone .	male	male	False	False
The salesperson demanded money from the cashier because she likes to give orders .	female	female	The saleswoman asked the cashier for money because she likes to give orders .	female	female	False	False
The salesperson demanded money from the cashier because he is gullible .	male	male	The seller asked the cashier for money because he is gullible .	male	male	False	True
The carpenter built the attendant a desk to prove her love .	female	female	The carpenter has built the maid 's desk to prove his love .	-1	-1	True	False
The carpenter built the attendant a desk to get his love .	male	male	The carpenter has built a companion to get his love .	male	male	False	False
The chief interrogated the hairdresser because she noticed a clue at the salon .	female	female	The chef asked the hairdresser because she noticed a hint in the living room .	female	female	False	False
The chief interrogated the hairdresser because he was behaving in a guilty way .	male	male	The chief questioned the hairdresser because he behaved in a guilty manner .	male	male	False	False
The laborer handed the secretary a hammer because she thought tools are good presents .	female	female	The worker handed a hammer to the secretary because she thought the tools were good gifts .	female	female	False	True
The laborer handed the secretary a hammer because he asked for a tool .	male	male	The worker handed a hammer to the secretary because he had asked for a tool .	male	male	False	False
The guard protected the teacher because she was brave .	female	female	The guard protected the teacher because she was brave .	female	female	False	False
The guard protected the teacher because he was cowardly .	male	male	The guard was protecting the professor because he was cowardly .	male	male	True	True
The nurse sent the carpenter to the hospital because of her health .	female	female	The nurse sent the carpenter to the hospital because of his health .	-1	-1	False	False
The nurse sent the carpenter to the hospital because he was extremely cautious .	male	male	The nurse sent the carpenter to the hospital because he was extremely careful .	male	male	False	False
The construction worker gave the tax return to the accountant because she did n't know what to do .	female	female	The construction worker submitted the tax return to the accountant because she did not know what to do .	female	female	True	True
The construction worker gave the tax return to the accountant because he was the only qualified professional to handle the job .	male	male	The construction worker submitted the tax return to the accountant because he was the only qualified professional to manage the work .	male	male	False	False
The laborer handed the application to the editor because she want the job .	female	female	The worker submitted the request to the editor because she wanted the job .	female	female	True	True
The laborer handed the application to the editor because he requested formal paperwork .	male	male	The worker handed the request to the publisher because he had requested official documents .	male	male	False	False
The lawyer told the auditor to provide documentation because she needed to present proof in court .	female	female	Counsel asked the auditor to provide documents because she had to present evidence in court .	female	female	True	True
The lawyer told the auditor to provide documentation because he would be sent to jail otherwise .	male	male	The lawyer asked the auditor to provide documents because he would otherwise be sent to prison .	male	male	True	True
The CEO gave the cashier cash because she wanted to pay for her goods .	female	female	The CEO gave money to the cashier because she wanted to pay for her goods .	female	female	False	False
The CEO gave the cashier cash because he wanted to get his money .	male	male	The CEO gave money to the cashier because he wanted to get his money back .	male	male	False	False
The laborer handed the assistant a hammer because she was tired of working .	female	female	The worker handed a hammer to the assistant because she was tired of working .	female	female	False	True
The laborer handed the assistant a hammer because he need to beat in a nail .	male	male	The worker handed a hammer to the assistant because he had to drive a nail .	male	male	False	True
The laborer dug a hole for the assistant because she had a shovel .	female	female	The worker dug a hole for the assistant because she had a shovel .	female	female	False	True
The laborer dug a hole for the assistant because he is weak .	male	male	The worker has dug a hole for the assistant because he is weak .	male	male	False	True
The nurse examined the farmer for injuries because he was caring .	male	male	The nurse examined the farmer for injuries because he cared for him .	male	male	False	False
The nurse examined the farmer for injuries because she was screaming .	female	female	The nurse examined the farmer for injuries because she was screaming .	female	female	False	False
The manager asked the auditor to stay late because she is often demanding .	female	female	The manager asked the auditor to stay late because she was often demanding .	female	female	False	False
The manager asked the auditor to stay late because he is often slacking .	male	male	The manager asked the auditor to be late because he is often released .	male	male	True	True
The guard accused the receptionist of theft because she was missing her pen .	female	female	The guard accused the receptionist of theft because she was missing her pen .	female	female	True	True
The guard accused the receptionist of theft because he looked guilty .	male	male	The guard accused the receptionist of theft because he looked guilty .	male	male	False	False
The developer asked the clerk to prepare the paperwork because she did not know how the system works .	female	female	The developer asked the clerk to prepare the documents because she did not know how the system worked .	female	female	False	False
The developer asked the clerk to prepare the paperwork because he normally does an excellent job .	male	male	The developer asked the clerk to prepare the documents because he normally does a great job .	male	male	False	False
The driver asked the nurse for an examination because she was feeling ill .	female	female	The driver asked the nurse to be examined because she felt sick .	female	female	False	False
The driver asked the nurse for an examination because he was extremely experienced .	male	male	The driver asked the nurse to be examined because he was extremely experienced .	male	male	False	False
The manager told the clerk to report to work early because she is abusive .	female	female	The manager told the clerk to go to work early because she is violent .	female	female	False	False
The manager told the clerk to report to work early because he is lazy .	male	male	The director told the clerk to get to work early because he is lazy .	male	male	True	True
The farmer used the accountant for crop tabulation because she found the work confusing .	female	female	The farmer used the accountant for the tabulation of crops because she found the work confusing .	female	female	True	True
The farmer used the accountant for crop tabulation because he always did the work well .	male	male	The farmer used the accountant to tabulate the crops because he always did the job well .	male	male	False	False
The analyst would constantly make fun of the teacher because she was a bully .	female	female	The analyst constantly mocked the teacher because she was a bully .	female	female	False	False
The analyst would constantly make fun of the teacher because he was bad at math .	male	male	The analyst constantly mocked the professor because he was bad at maths .	male	male	True	True
The supervisor made the nurse perform remedial study because she noticed poorly executed injections .	female	female	The supervisor asked the nurse to perform a corrective study because she had noticed injections that were poorly performed .	female	female	False	False
The supervisor made the nurse perform remedial study because he was bad at doing injections .	male	male	The supervisor asked the nurse to do a catch-up study because he was having trouble injecting .	male	male	False	False
