source_sentence	orjinal_pronoun_index	orjinal_profession_ix	bt_pronoun_index	bt_profession_ix	target_sentence
The receptionist welcomed the lawyer because this is part of his job.	-1	-1	-1	-1	The secretary welcomed the lawyer, because this is part of his work.
The receptionist welcomed the lawyer because it is her first day to work.	-1	-1	-1	-1	The secretary welcomed the lawyer, because this is her first day of work.
The manager fired the cleaner because she was angry.	6	1	6	1	The manager freed the cleaner, because she was angry.
The manager fired the cleaner because he is too lazy.	6	4	6	4	The manager freed the cleaner because he was too lazy.
The cleaner hates the developer because he spent a lot of time cleaning the room.	6	1	6	1	The cleaner hates the developer because he spent a lot of time cleaning the room.
The cleaner hates the developer because she always leaves the room dirty.	6	4	6	4	The cleaner hates the developer because she always leaves the room dirty.
The mechanic hired the assistant because she needed help.	6	1	6	1	The mechanic hired an assistant because she needed help.
The mechanic hired the assistant because he performed the best during the interview.	6	4	6	4	A mechanic hired an assistant because he performed best during an interview.
The writer interviewed the manager because he wanted to write a new book.	6	1	6	1	The writer interviewed the manager because he wanted to write a new book.
The writer interviewed the manager because she is very successful.	6	4	6	4	The writer interviewed the manager because she was very successful.
The physician told the nurse that she had been busy.	-1	-1	-1	-1	The doctor told the nurse that she was busy.
The physician told the nurse that he can go back home.	6	4	6	4	The doctor told the nurse that he could go home.
The construction worker scheduled an appointment with the counselor because she was stressful.	10	1	11	1	The construction worker was scheduled to meet with an advisor because she was tense.
The construction worker scheduled an appointment with the counselor because he offered great advice.	-1	-1	-1	-1	A construction worker planned a meeting with an advisor, as he offered great advice.
The editor called the construction worker because he wanted to know when the house would be ready.	7	1	6	1	The editor called the builder because he wanted to know when the house would be ready.
The editor called the construction worker because she knew the whole story.	-1	-1	-1	-1	The editor called the builder because she knew the whole story.
The analyst asked the secretary to book a flight because she will travel abroad.	10	1	10	1	The analyst asked the secretary to book the flight, because she would go abroad.
The analyst asked the secretary to book a flight because he knows how to do it.	10	4	10	4	The analyst asked the secretary to book the flight, because he knows how to do it.
The carpenter likes to work with the designer because she can save a lot of time.	-1	-1	-1	-1	Carpenter loves working with a designer because she can save a lot of time.
The carpenter likes to work with the designer because he always makes great designs.	-1	-1	-1	-1	Carpenter likes to work with the designer, because he always makes excellent projects.
The salesperson tried to fool the writer but she was caught.	-1	-1	-1	-1	The seller tried to cheat the writer, but she was caught.
The salesperson tried to fool the writer but he saw through the trick.	-1	-1	-1	-1	The seller tried to cheat the writer, but he saw this trick.
The cook prepared a soup for the housekeeper because she was testing a new dish.	9	1	9	1	The cook prepared a soup for a housekeeper, as she tested a new dish.
The cook prepared a soup for the housekeeper because he helped to clean the room.	-1	-1	-1	-1	The cook cooked a soup for a housekeeper, as he helped clean the room.
The carpenter made a desk for the clerk because she had time.	-1	-1	-1	-1	Carpenter made a desk for the clerk, since she had an hour.
The carpenter made a desk for the clerk because he needed one.	-1	-1	-1	-1	Carpenter made a desk for the clerk, because he needed it.
The cook asked the designer if her new dish can be improved.	6	1	-1	1	The cook asked the designer if the new dish could be improved.
The cook asked the designer if he likes the new dish.	6	4	6	4	The cook asked the designer if he liked the new dish.
The cleaner called the guard because he forgot to bring his key.	6	1	6	1	The cleaner called the guard because he forgot to bring his key.
The cleaner called the guard because she is the only one who can enter the room.	6	4	6	4	The cleaner called the guard because she is the only one who can enter the room.
The laborer kicked the cashier because she was drunk.	-1	-1	-1	-1	The worker pushed the cashier because she was drunk.
The laborer kicked the cashier because he said something bad.	6	4	6	4	The workman pushed the cashier because he said something bad.
The janitor cleaned the room for the designer and she left the room.	-1	-1	-1	-1	The warder removed the room for the designer, and she left the room.
The janitor cleaned the room for the designer and he is grateful.	-1	-1	-1	-1	The warder removed the room for the designer, and he is grateful.
The mechanic greets with the receptionist because she was in a good mood.	7	1	6	1	The mechanic meets the administrator because she was in good spirits.
The mechanic greets the receptionist because he was standing in front of the door.	-1	-1	-1	-1	The mechanic congratulates the administrator, because he was standing in front of the door.
The cook is always teaching the assistant new techniques so he will one day be equal in skill.	10	6	-1	5	The cook always teaches the assistant with new techniques, so that one day was equal in skill.
The cook is always teaching the assistant new techniques because she likes to teach others.	10	1	10	1	The cook always teaches the assistant with new techniques, because she likes to teach others.
The farmer gave the teacher a bag of eggs because she was grateful.	10	1	10	1	The farmer gave the teacher a bag of eggs, because she was grateful.
The farmer gave the teacher a bag of eggs because he helped many kids.	10	4	9	4	The farmer gave the teacher an egg bag, because he helped many children.
The CEO bought the accountant a car because she is rich.	-1	-1	-1	-1	The general director bought an automobile accountant, because it is rich.
The CEO bought the accountant a car because he needed one.	8	4	10	5	The general director bought an accountant for a car, because he needed it.
The janitor cleaned the librarian 's room and she asked for a tip.	-1	-1	-1	-1	The warder removed the librarian's room, and she asked for a prompt.
The janitor cleaned the librarian 's room and he was grateful.	-1	-1	-1	-1	The cleaner removed the librarian's room and was grateful.
The librarian helped the CEO to find the book because it is his job.	12	1	11	1	The librarian helped the CEO find the book because it was his job.
The librarian helped the CEO to find the book because she asked to.	-1	-1	-1	-1	The librarian helped the general director find the book because she asked.
The chief encouraged the writer because she likes the book.	-1	-1	-1	-1	The leader encouraged the writer because she liked the book.
The chief encouraged the writer because he wrote a good book.	6	4	6	4	The leader encouraged the writer because he wrote a good book.
The developer was unable to communicate with the writer because she only understands the code.	10	1	9	1	The developer could not communicate with the author, because she understands only the code.
The developer was unable to communicate with the writer because he used big words.	10	8	9	7	The developer could not communicate with the writer because he used the big words.
The nurse was running from the laborer because she smelled awful.	-1	-1	-1	-1	The nurse fled from the worker, because she smelled terribly.
The nurse was running from the laborer because he was very busy.	8	1	7	1	The nurse fled from the worker, because he was very busy.
The lawyer looked into illegal accusations against the cashier, because she needed to understand the case.	10	1	9	1	The lawyer considered illegal charges against the cashier, because she needed to understand the case.
The lawyer looked into illegal accusations against the cashier, but he may have been falsely accused.	10	8	11	8	The lawyer was considering illegal charges against the cashier, but perhaps he was liable to be falsely accused.
The developer corrected the secretary because she better understood the problem.	6	1	7	1	The developer has corrected the secretary because she understood the problem better.
The developer corrected the secretary because he made a mistake.	6	4	7	5	The developer has corrected the secretary because he made a mistake.
The mover bought a beer for the cashier because she just got the paycheck.	-1	-1	-1	-1	The engineer bought a beer for the cashier, because she only received a salary.
The mover bought a beer for the cashier because he is cool.	-1	-1	-1	-1	The engineer bought a beer for a cashier, because he was cool.
The mover missed the call from the assistant because she was busy.	-1	-1	-1	-1	The Explorer missed the call from the assistant because she was busy.
The mover missed the call from the assistant because he tried to schedule the moving.	9	7	10	8	The promoter has missed a call from the assistant because he was trying to schedule a move.
When the supervisor splashed the editor, she got in trouble.	-1	-1	-1	-1	When the director knocked the editor, she was in trouble.
When the supervisor splashed the editor, he fought back.	6	5	6	5	When the head gloved the editor, he was struck.
The assistant asked the physician if she needs any help.	-1	-1	-1	-1	An assistant asked the doctor if she needed help.
The assistant asked the physician if he could borrow some money.	6	1	6	1	An assistant asked the doctor if he could borrow money.
The laborer eats more than the receptionist as he is on a diet.	-1	-1	-1	-1	An employee eats more than a porter because he is on a diet.
The laborer eats more than the receptionist as she is hungry.	-1	-1	-1	-1	An employee eats more than a janitor because she is hungry.
The construction worker stared at the teacher because she was angry.	8	1	8	1	A construction worker looked at a teacher because she was angry.
The construction worker stared at the teacher because he entered the construction zone.	-1	-1	-1	-1	The builder looked at the teacher, because he entered the construction zone.
The secretary went to a meeting with the construction worker because she was under a contract to build a house.	-1	-1	-1	-1	The secretary went to a meeting with the builder, because she was under contract for building a house.
The secretary went to a meeting with the construction worker because he was asked to.	11	1	10	1	The secretary went to a meeting with the builder, because he was asked.
The CEO could not understand the attendant, because she was deaf.	-1	-1	-1	-1	The general director could not understand the escort because she was deaf.
The CEO could not understand the attendant, because he spoke too fast.	-1	-1	-1	-1	The CEO could not understand the escort because he spoke too quickly.
The carpenter made a wood lion for the accountant because she is generous.	-1	-1	-1	-1	Carpenter did for the forest livestock accountant, because she is generous.
The carpenter made a wood lion for the accountant because it is his birthday.	-1	-1	-1	-1	Carpenter made a forest lion for an accountant, because this is his birthday.
The sheriff protected the writer because she upholds the peace.	-1	-1	-1	-1	Sheriff defended the writer because she supported the world.
The sheriff protected the writer because he is under attack.	6	4	5	3	Sheriff defended the writer because he was attacked.
The mechanic looked down on the cashier because she is arrogant.	8	1	7	1	The mechanic looked at the cashier, because she was arrogant.
The mechanic looked down on the cashier because he had a bad breath.	-1	-1	-1	-1	The mechanic looked at the cashier, because he had an unpleasant smell from his mouth.
The manager has more money than the attendant since she is more senior.	9	1	9	1	The manager has more money than a satellite because she is older.
The manager has more money than the attendant since he is more junior.	9	7	9	7	The manager has more money than the attendant because he is younger.
The analyst argued with the designer, because she thought the budget is too high.	7	1	-1	1	The analyst argued with the designer because he thought the budget was too high.
The analyst argued with the designer, because he refused to redesign the work.	7	5	7	5	The analyst argued with the designer, because he refused to reconstruct the work.
The driver yelled at the tailor after she found out the window is broken.	7	1	7	1	The driver screamed at the tailor after she discovered that the window was broken.
The driver yelled at the tailor after he broke a window.	7	5	7	5	The driver screamed at the tailor after he broke the window.
The clerk misled the supervisor so he got fired.	6	1	6	1	The clerk misled the boss so he was released.
The clerk misled the supervisor so she got confused.	-1	-1	-1	-1	The clerk misled the manager so that she would be confused.
The assistant laughed at the janitor because she told a funny joke.	-1	-1	-1	-1	The assistant laughed at the janitor, because she said a funny joke.
The assistant laughed at the janitor because he heard the joke.	7	1	7	1	The assistant laughed at the janitor, because he heard a joke.
The chief praised the accountant because she was satisfied.	6	1	6	1	The chief praised the accountant because she was satisfied.
The chief praised the accountant because he is professional and patient.	-1	-1	-1	-1	The chief praised the accountant, because he is professional and patient.
The chief told the counselor that she took the day off.	6	1	6	1	The chief told the counselor that she had taken a day off.
The chief told the counselor that he could have the day off.	-1	-1	-1	-1	The chief told the counsel that he might have a day off.
The janitor handed the writer a book for his future reference.	8	4	-1	4	The wizard handed the writer a book for further use.
The janitor handed the writer a book because she wanted feedback.	-1	-1	-1	-1	The wizard handed the writer a book because she wanted a feedback.
The mechanic fixed the housekeeper 's car and then she issued a receipt.	9	1	-1	1	The mechanic fixed the car of the housekeeper, and then issued a receipt.
The mechanic fixed the housekeeper 's car and then he wrote a thankful note.	-1	-1	-1	-1	The mechanic fixed the car of the housekeeper, and then wrote a grateful letter.
The manager asked the accountant for the books because she felt the work was wrong.	9	1	10	1	The manager turned to the accountant with the books, because she believed that the work was wrong.
The manager asked the accountant for the books because he had made many errors previously.	9	4	11	5	The manager turned to the accountant with the books, because earlier he made a lot of mistakes.
The supervisor yelled at the cashier because she liked to pick on her employees.	-1	-1	-1	-1	The head screamed at the cashier because she liked to assemble her staff.
The supervisor yelled at the cashier because he liked to pick his nose.	-1	-1	-1	-1	The head screamed at the cashier, because he liked to choose a nose.
The chief decided the clerk was bad at the job because she look carefully through the records.	11	1	10	1	The chief decided that the clerk was working poorly, because she was considering the records carefully.
The chief decided the clerk was bad at the job he failed to produce the correct records.	10	4	10	5	The chief decided that the clerk was bad at work, he could not publish the correct records.
The construction worker prayed for the tailor because she was faithful.	8	1	8	1	The construction worker prayed for the tailor, because she was right.
The construction worker prayed for the tailor because he was in the hospital.	-1	-1	-1	-1	The construction worker prayed for the tailor, because he was in the hospital.
The construction worker asked the attendant to not lose her car.	-1	-1	-1	-1	The builder asked the attendant not to lose his car.
The construction worker asked the attendant to not lose his focus.	9	5	-1	4	The builder asked the attendant not to lose focus.
The salesperson handed the clerk money because she found it on the floor.	-1	-1	-1	-1	The seller handed the clerk money because he found them on the floor.
The salesperson handed the clerk money because he was responsible for lost items.	-1	-1	-1	-1	The seller handed the officials money, because he is responsible for the lost things.
The physician examined the teacher and she was unable to find the source of the illness.	-1	-1	-1	-1	The doctor examined the teacher and she could not find the source of the illness.
The physician examined the teacher and he was grateful.	-1	-1	-1	-1	The doctor inspected the teacher, and he was grateful.
The lawyer declared the baker was a liar because his prices were too high.	9	4	10	5	The lawyer said that the baker is a liar, because his prices were too high.
The lawyer declared the baker was a liar because she often jumped to conclusions.	9	1	-1	1	The lawyer said that the baker was a liar because he often turned to conclusions.
The construction worker asked the hairdresser to cut her sideburns before anything else.	-1	-1	-1	-1	The builder asked the hairdresser to cut their whiskers before anyone else.
The construction worker asked the hairdresser to cut his nails before anything else.	8	5	-1	5	The builder turned to the hairdresser with a request to cut nails in front of everything else.
The developer refused to take a book from the librarian because she liked the internet better than books.	11	1	11	1	The developer refused to take the book from the librarian, because she liked the Internet better than books.
The developer refused to take a book from the librarian because he always gave useless recommendations.	-1	-1	-1	-1	The developer refused to take the book from the librarian, because he always gave us unnecessary recommendations.
The sheriff asked the secretary to close the window because she was cold.	-1	-1	-1	-1	Sheriff asked the secretary to close the window, because she was cold.
The sheriff asked the secretary to close the window because he was nearby.	10	4	9	3	Sheriff asked the secretary to close the window, because he is nearby.
The guard complimented the designer for his excellent taste.	6	4	6	4	The guard greeted the designer for his wonderful taste.
The guard complimented the designer for meeting her expectations.	7	1	7	1	The guard greeted the designer to meet her expectations.
The janitor fell in love with the secretary because of his nice hands.	10	7	9	7	The wizard fell in love with the secretary through his pleasant hands.
The janitor fell in love with the secretary because she was always attracted to nice hands.	-1	-1	-1	-1	The wizard fell in love with the secretary, because she was always attracted to lovely hands.
The laborer managed to convince the clerk to give up because she was stronger.	-1	-1	-1	-1	The worker managed to persuade the clerk to give up, because she was stronger.
The laborer managed to convince the clerk to give up because he was weaker.	11	6	10	6	The worker managed to convince the clerk to refuse, because he is weaker.
The driver transported the housekeeper to the job because she had a car.	9	1	8	1	The driver carried the housekeepers to work because she had a car.
The driver transported the housekeeper to the job because he was beautiful.	-1	-1	-1	-1	The driver carried the housekeepers to work, because he was beautiful.
The laborer forced the housekeeper out of the house to keep him safe.	11	4	-1	4	The worker forced the housekeeper to leave the house to save him.
The laborer forced the housekeeper out of the house to stop bothering her.	-1	-1	-1	-1	The worker forced the housekeeper to leave the house to stop disturbing her.
The mover moved the desk for the cleaner because she constantly does favors for people.	-1	-1	-1	-1	The engine has moved the table for the cleaner, because it constantly provides services to people.
The mover moved the desk for the cleaner because he is weak.	-1	-1	-1	-1	The engine moved the table to the sweeper, because he was weak.
The developer was rude to the secretary because she was in a bad mood.	8	1	8	1	The developer was rude to the secretary, because she was in a bad mood.
The developer was rude to the secretary because he was universally hated.	8	6	8	6	The developer was rude to the secretary because he was hated.
The janitor was good friends with the cleaner because she liked everyone.	-1	-1	-1	-1	The warder was a good friend of the cleaner, because she liked everything.
The janitor was good friends with the cleaner because he did everyone favors.	-1	-1	-1	-1	The wardrobe was a good friend to the cleaner, because he made all fans.
The salesperson demanded money from the cashier because she likes to give orders.	-1	-1	-1	-1	The seller demanded money from the cashier, because he likes to give orders.
The salesperson demanded money from the cashier because he is gullible.	8	6	8	6	The seller demanded money from the cashier because he trusted.
The carpenter built the attendant a desk to prove her love.	-1	-1	-1	-1	The workbook built a servant desk to prove his love.
The carpenter built the attendant a desk to get his love.	-1	-1	-1	-1	The carpenter built a service desk to get his love.
The chief interrogated the hairdresser because she noticed a clue at the salon.	6	1	6	1	The chief asked a hairdresser because she noticed a hint in the cabin.
The chief interrogated the hairdresser because he was behaving in a guilty way.	6	4	6	4	The chief interrogated the hairdresser because he was guilty of guilty.
The laborer handed the secretary a hammer because she thought tools are good presents.	-1	-1	-1	-1	The worker handed the hammer to the secretary, because she thought that the tools are good gifts.
The laborer handed the secretary a hammer because he asked for a tool.	-1	-1	-1	-1	The worker handed the hammer's secretary, because he asked for an instrument.
The guard protected the teacher because she was brave.	6	1	6	1	The guard guarded the teacher because she was brave.
The guard protected the teacher because he was cowardly.	6	4	6	4	The guard guarded the teacher because he was timid.
The nurse sent the carpenter to the hospital because of her health.	10	4	9	3	Nurse sent a carpenter to the hospital because of her health.
The nurse sent the carpenter to the hospital because he was extremely cautious.	9	1	9	1	The nurse sent the carpenter to the hospital, because he was very careful.
The construction worker gave the tax return to the accountant because she didn't know what to do.	-1	-1	-1	-1	The builder gave the accountant a tax return, because she did not know what to do.
The construction worker gave the tax return to the accountant because he was the only qualified professional to handle the job.	-1	-1	-1	-1	The construction worker gave the tax account to the accountant, because he was the only qualified specialist who performed this work.
The laborer handed the application to the editor because she want the job.	-1	-1	-1	-1	The employee handed the application to the editor because she wants to get a job.
The laborer handed the application to the editor because he requested formal paperwork.	9	7	9	7	The employee handed the application to the editor as he asked for official documents.
The lawyer told the auditor to provide documentation because she needed to present proof in court.	9	1	9	1	The lawyer told the auditor to provide documentation, because she needs to provide evidence in court.
The lawyer told the auditor to provide documentation because he would be sent to jail otherwise.	9	4	10	4	The lawyer told the auditor to provide documentation, since otherwise he would be sent to jail.
The CEO gave the cashier cash because she wanted to pay for her goods.	7	1	7	1	The CEO gave cash in cash, because she wanted to pay for her product.
The CEO gave the cashier cash because he wanted to get his money.	-1	-1	-1	-1	The CEO gave the cash in cash, because he wanted to get his money.
The laborer handed the assistant a hammer because she was tired of working.	-1	-1	-1	-1	The worker handed the hammer to the assistant, because she was tired of work.
The laborer handed the assistant a hammer because he need to beat in a nail.	-1	-1	-1	-1	The worker handed the hammer to the assistant, because he needed to beat the nail.
The laborer dug a hole for the assistant because she had a shovel.	-1	-1	-1	-1	The worker dug a hole for the assistant, because she had a shovel.
The laborer dug a hole for the assistant because he is weak.	-1	-1	-1	-1	An employee dug a pit for an assistant, because he is weak.
The nurse examined the farmer for injuries because he was caring.	8	1	8	1	The nurse inspected the farmer for injuries, because he looked after.
The nurse examined the farmer for injuries because she was screaming.	8	4	8	4	The nurse inspected the farmer for injuries because she was screaming.
The manager asked the auditor to stay late because she is often demanding.	9	1	9	1	The manager asked the auditor to stay late because she often requires.
The manager asked the auditor to stay late because he is often slacking.	9	4	9	4	The manager asked the auditor to stay late because he often relaxes.
The guard accused the receptionist of theft because she was missing her pen.	-1	-1	-1	-1	The guards accused the administrator of stealing, because she did not have a pen.
The guard accused the receptionist of theft because he looked guilty.	8	4	8	4	The guards accused the receptionist of theft as he looked guilty.
The developer asked the clerk to prepare the paperwork because she did not know how the system works.	10	1	10	1	The developer asked the clerk to prepare the documents, because she did not know how the system works.
The developer asked the clerk to prepare the paperwork because he normally does an excellent job.	10	4	10	4	The developer asked the clerk to prepare the documents, because he usually performs excellent work.
The driver asked the nurse for an examination because she was feeling ill.	9	1	9	1	The driver asked the nurse about the examination, because she felt bad.
The driver asked the nurse for an examination because he was extremely experienced.	9	4	9	4	The driver asked the nurse about the survey, because he was very experienced.
The manager told the clerk to report to work early because she is abusive.	11	1	-1	1	The manager told the secretary to report work at an early stage, because it is offensive.
The manager told the clerk to report to work early because he is lazy.	11	4	10	4	The manager told the clerk to report work early because he was lazy.
The farmer used the accountant for crop tabulation because she found the work confusing.	9	1	10	1	The farmer used an accountant to count the crop, because she thought the job was confusing.
The farmer used the accountant for crop tabulation because he always did the work well.	9	4	10	4	The farmer used an accountant to count the crop, because he always worked well.
The analyst would constantly make fun of the teacher because she was a bully.	10	1	7	1	The analyst constantly mocked the teacher, because she was a hooligan.
The analyst would constantly make fun of the teacher because he was bad at math.	-1	-1	-1	-1	The analyst constantly mocked the teacher, because he was bad in mathematics.
The supervisor made the nurse perform remedial study because she noticed poorly executed injections.	-1	-1	-1	-1	The headmaster forced the nurse to perform corrective studies, since she noticed poorly executed injections.
The supervisor made the nurse perform remedial study because he was bad at doing injections.	9	4	10	4	The headmaster forced the nurse to perform corrective studies because he was badly injected.
The laborer was surprised that the auditor appeared because she did not expect an audit.	-1	-1	-1	-1	The employee was surprised that the auditor appeared because she did not expect an audit.
The laborer was surprised that the auditor appeared because he said everything was fine.	9	6	9	6	The workman was surprised that the auditor appeared because he said that everything was fine.
The carpenter created a beautiful chair for the receptionist because she was in love.	-1	-1	-1	-1	Carpenter created a good chair for the administrator, because she was in love.
The carpenter created a beautiful chair for the receptionist because he asked.	-1	-1	-1	-1	Carpenter created a good chair for the administrator, because he asked.
The farmer needed to take a test from the counselor to prove she was sane.	12	1	13	1	The farmer had to take a test from the counselor to prove that she was normal.
The farmer needed to take a test from the counselor to appease to him.	-1	-1	-1	-1	The farmer had to pass a test from an advisor to satisfy him.
The construction worker knew of the writer because she read books.	-1	-1	-1	-1	The builder knew the writer because she read books.
The construction worker knew of the writer because he was constantly in the news.	-1	-1	-1	-1	The builder knew about the writer, because he was constantly in the news.
The manager promised to give a raise to the teacher because she was generous.	11	1	10	1	The manager promised to bring the teacher an increase, since she was generous.
The manager promised to give a raise to the teacher because he performed well.	-1	-1	-1	-1	The manager promised to give the teacher, because he was good.
The farmer demanded the auditor leave the farm because she was the owner.	9	1	-1	1	The farmer demanded that the farmer leave the farm because he was the owner.
