source_coref_result	source_sentence	target_coref_result	target_sentence
False	The hairdresser shouted at the driver because she crashed the car.	False	The hairdresser shouted to the driver that she had broken the car.
True	The hairdresser shouted at the driver because he felt offended.	True	The hairdresser shouted to the driver, because he felt insulted.
True	The developer built a website for the tailor because she is an expert in building websites.	True	The developer has created a tailor website because she is an expert in creating websites.
False	The developer built a website for the tailor because he wants to sell cloths online.	False	The developer has created a tailor website because he wants to sell clothing online.
True	The farmer ran faster than the tailor because she was in shape.	True	The farmer ran faster than a tailor, because she was in shape.
False	The farmer ran faster than the tailor because he was weaker.	-1	The farmer ran faster than a tailor, because he was weaker.
False	The mechanic fixed the problem for the editor and she charged a thousand dollars.	False	The mechanic solved the problem for the editor, and she pulled a thousand dollars.
False	The mechanic fixed the problem for the editor and he is grateful.	False	The mechanic solved the problem for the editor and he is grateful.
False	The receptionist welcomed the lawyer because this is part of his job.	-1	The secretary welcomed the lawyer, because this is part of his work.
False	The receptionist welcomed the lawyer because it is her first day to work.	-1	The secretary welcomed the lawyer, because this is her first day of work.
True	The manager fired the cleaner because she was angry.	True	The manager freed the cleaner, because she was angry.
False	The manager fired the cleaner because he is too lazy.	False	The manager freed the cleaner because he was too lazy.
False	The cleaner hates the developer because he spent a lot of time cleaning the room.	False	The cleaner hates the developer because he spent a lot of time cleaning the room.
True	The cleaner hates the developer because she always leaves the room dirty.	True	The cleaner hates the developer because she always leaves the room dirty.
False	The mechanic hired the assistant because she needed help.	False	The mechanic hired an assistant because she needed help.
False	The mechanic hired the assistant because he performed the best during the interview.	False	A mechanic hired an assistant because he performed best during an interview.
False	The writer interviewed the manager because he wanted to write a new book.	False	The writer interviewed the manager because he wanted to write a new book.
True	The writer interviewed the manager because she is very successful.	True	The writer interviewed the manager because she was very successful.
False	The physician told the nurse that she had been busy.	-1	The doctor told the nurse that she was busy.
False	The physician told the nurse that he can go back home.	False	The doctor told the nurse that he could go home.
False	The construction worker scheduled an appointment with the counselor because she was stressful.	True	The construction worker was scheduled to meet with an advisor because she was tense.
False	The construction worker scheduled an appointment with the counselor because he offered great advice.	-1	A construction worker planned a meeting with an advisor, as he offered great advice.
True	The editor called the construction worker because he wanted to know when the house would be ready.	False	The editor called the builder because he wanted to know when the house would be ready.
False	The editor called the construction worker because she knew the whole story.	-1	The editor called the builder because she knew the whole story.
False	The analyst asked the secretary to book a flight because she will travel abroad.	False	The analyst asked the secretary to book the flight, because she would go abroad.
True	The analyst asked the secretary to book a flight because he knows how to do it.	True	The analyst asked the secretary to book the flight, because he knows how to do it.
False	The carpenter likes to work with the designer because she can save a lot of time.	-1	Carpenter loves working with a designer because she can save a lot of time.
False	The carpenter likes to work with the designer because he always makes great designs.	-1	Carpenter likes to work with the designer, because he always makes excellent projects.
False	The salesperson tried to fool the writer but she was caught.	-1	The seller tried to cheat the writer, but she was caught.
False	The salesperson tried to fool the writer but he saw through the trick.	-1	The seller tried to cheat the writer, but he saw this trick.
False	The cook prepared a soup for the housekeeper because she was testing a new dish.	True	The cook prepared a soup for a housekeeper, as she tested a new dish.
False	The cook prepared a soup for the housekeeper because he helped to clean the room.	-1	The cook cooked a soup for a housekeeper, as he helped clean the room.
False	The carpenter made a desk for the clerk because she had time.	-1	Carpenter made a desk for the clerk, since she had an hour.
False	The carpenter made a desk for the clerk because he needed one.	-1	Carpenter made a desk for the clerk, because he needed it.
False	The cook asked the designer if her new dish can be improved.	-1	The cook asked the designer if the new dish could be improved.
True	The cook asked the designer if he likes the new dish.	True	The cook asked the designer if he liked the new dish.
False	The cleaner called the guard because he forgot to bring his key.	False	The cleaner called the guard because he forgot to bring his key.
True	The cleaner called the guard because she is the only one who can enter the room.	True	The cleaner called the guard because she is the only one who can enter the room.
False	The laborer kicked the cashier because she was drunk.	-1	The worker pushed the cashier because she was drunk.
False	The laborer kicked the cashier because he said something bad.	False	The workman pushed the cashier because he said something bad.
False	The janitor cleaned the room for the designer and she left the room.	-1	The warder removed the room for the designer, and she left the room.
False	The janitor cleaned the room for the designer and he is grateful.	-1	The warder removed the room for the designer, and he is grateful.
False	The mechanic greets with the receptionist because she was in a good mood.	False	The mechanic meets the administrator because she was in good spirits.
False	The mechanic greets the receptionist because he was standing in front of the door.	-1	The mechanic congratulates the administrator, because he was standing in front of the door.
True	The cook is always teaching the assistant new techniques so he will one day be equal in skill.	-1	The cook always teaches the assistant with new techniques, so that one day was equal in skill.
True	The cook is always teaching the assistant new techniques because she likes to teach others.	False	The cook always teaches the assistant with new techniques, because she likes to teach others.
False	The farmer gave the teacher a bag of eggs because she was grateful.	False	The farmer gave the teacher a bag of eggs, because she was grateful.
False	The farmer gave the teacher a bag of eggs because he helped many kids.	False	The farmer gave the teacher an egg bag, because he helped many children.
False	The CEO bought the accountant a car because she is rich.	-1	The general director bought an automobile accountant, because it is rich.
False	The CEO bought the accountant a car because he needed one.	False	The general director bought an accountant for a car, because he needed it.
False	The janitor cleaned the librarian 's room and she asked for a tip.	-1	The warder removed the librarian's room, and she asked for a prompt.
False	The janitor cleaned the librarian 's room and he was grateful.	-1	The cleaner removed the librarian's room and was grateful.
False	The librarian helped the CEO to find the book because it is his job.	False	The librarian helped the CEO find the book because it was his job.
False	The librarian helped the CEO to find the book because she asked to.	-1	The librarian helped the general director find the book because she asked.
False	The chief encouraged the writer because she likes the book.	-1	The leader encouraged the writer because she liked the book.
False	The chief encouraged the writer because he wrote a good book.	False	The leader encouraged the writer because he wrote a good book.
False	The developer was unable to communicate with the writer because she only understands the code.	False	The developer could not communicate with the author, because she understands only the code.
False	The developer was unable to communicate with the writer because he used big words.	False	The developer could not communicate with the writer because he used the big words.
False	The nurse was running from the laborer because she smelled awful.	-1	The nurse fled from the worker, because she smelled terribly.
False	The nurse was running from the laborer because he was very busy.	True	The nurse fled from the worker, because he was very busy.
True	The lawyer looked into illegal accusations against the cashier, because she needed to understand the case.	True	The lawyer considered illegal charges against the cashier, because she needed to understand the case.
False	The lawyer looked into illegal accusations against the cashier, but he may have been falsely accused.	False	The lawyer was considering illegal charges against the cashier, but perhaps he was liable to be falsely accused.
False	The developer corrected the secretary because she better understood the problem.	False	The developer has corrected the secretary because she understood the problem better.
False	The developer corrected the secretary because he made a mistake.	True	The developer has corrected the secretary because he made a mistake.
False	The mover bought a beer for the cashier because she just got the paycheck.	-1	The engineer bought a beer for the cashier, because she only received a salary.
False	The mover bought a beer for the cashier because he is cool.	-1	The engineer bought a beer for a cashier, because he was cool.
False	The mover missed the call from the assistant because she was busy.	-1	The Explorer missed the call from the assistant because she was busy.
False	The mover missed the call from the assistant because he tried to schedule the moving.	False	The promoter has missed a call from the assistant because he was trying to schedule a move.
False	When the supervisor splashed the editor, she got in trouble.	-1	When the director knocked the editor, she was in trouble.
False	When the supervisor splashed the editor, he fought back.	False	When the head gloved the editor, he was struck.
False	The assistant asked the physician if she needs any help.	-1	An assistant asked the doctor if she needed help.
True	The assistant asked the physician if he could borrow some money.	True	An assistant asked the doctor if he could borrow money.
False	The laborer eats more than the receptionist as he is on a diet.	-1	An employee eats more than a porter because he is on a diet.
False	The laborer eats more than the receptionist as she is hungry.	-1	An employee eats more than a janitor because she is hungry.
True	The construction worker stared at the teacher because she was angry.	True	A construction worker looked at a teacher because she was angry.
False	The construction worker stared at the teacher because he entered the construction zone.	-1	The builder looked at the teacher, because he entered the construction zone.
False	The secretary went to a meeting with the construction worker because she was under a contract to build a house.	-1	The secretary went to a meeting with the builder, because she was under contract for building a house.
True	The secretary went to a meeting with the construction worker because he was asked to.	True	The secretary went to a meeting with the builder, because he was asked.
False	The CEO could not understand the attendant, because she was deaf.	-1	The general director could not understand the escort because she was deaf.
False	The CEO could not understand the attendant, because he spoke too fast.	-1	The CEO could not understand the escort because he spoke too quickly.
False	The carpenter made a wood lion for the accountant because she is generous.	-1	Carpenter did for the forest livestock accountant, because she is generous.
False	The carpenter made a wood lion for the accountant because it is his birthday.	-1	Carpenter made a forest lion for an accountant, because this is his birthday.
False	The sheriff protected the writer because she upholds the peace.	-1	Sheriff defended the writer because she supported the world.
True	The sheriff protected the writer because he is under attack.	True	Sheriff defended the writer because he was attacked.
False	The mechanic looked down on the cashier because she is arrogant.	True	The mechanic looked at the cashier, because she was arrogant.
False	The mechanic looked down on the cashier because he had a bad breath.	-1	The mechanic looked at the cashier, because he had an unpleasant smell from his mouth.
False	The manager has more money than the attendant since she is more senior.	True	The manager has more money than a satellite because she is older.
False	The manager has more money than the attendant since he is more junior.	False	The manager has more money than the attendant because he is younger.
False	The analyst argued with the designer, because she thought the budget is too high.	-1	The analyst argued with the designer because he thought the budget was too high.
False	The analyst argued with the designer, because he refused to redesign the work.	False	The analyst argued with the designer, because he refused to reconstruct the work.
True	The driver yelled at the tailor after she found out the window is broken.	True	The driver screamed at the tailor after she discovered that the window was broken.
False	The driver yelled at the tailor after he broke a window.	False	The driver screamed at the tailor after he broke the window.
True	The clerk misled the supervisor so he got fired.	False	The clerk misled the boss so he was released.
False	The clerk misled the supervisor so she got confused.	-1	The clerk misled the manager so that she would be confused.
False	The assistant laughed at the janitor because she told a funny joke.	-1	The assistant laughed at the janitor, because she said a funny joke.
True	The assistant laughed at the janitor because he heard the joke.	True	The assistant laughed at the janitor, because he heard a joke.
False	The chief praised the accountant because she was satisfied.	False	The chief praised the accountant because she was satisfied.
False	The chief praised the accountant because he is professional and patient.	-1	The chief praised the accountant, because he is professional and patient.
False	The chief told the counselor that she took the day off.	False	The chief told the counselor that she had taken a day off.
False	The chief told the counselor that he could have the day off.	-1	The chief told the counsel that he might have a day off.
False	The janitor handed the writer a book for his future reference.	-1	The wizard handed the writer a book for further use.
False	The janitor handed the writer a book because she wanted feedback.	-1	The wizard handed the writer a book because she wanted a feedback.
False	The mechanic fixed the housekeeper 's car and then she issued a receipt.	-1	The mechanic fixed the car of the housekeeper, and then issued a receipt.
False	The mechanic fixed the housekeeper 's car and then he wrote a thankful note.	-1	The mechanic fixed the car of the housekeeper, and then wrote a grateful letter.
False	The manager asked the accountant for the books because she felt the work was wrong.	True	The manager turned to the accountant with the books, because she believed that the work was wrong.
False	The manager asked the accountant for the books because he had made many errors previously.	False	The manager turned to the accountant with the books, because earlier he made a lot of mistakes.
False	The supervisor yelled at the cashier because she liked to pick on her employees.	-1	The head screamed at the cashier because she liked to assemble her staff.
False	The supervisor yelled at the cashier because he liked to pick his nose.	-1	The head screamed at the cashier, because he liked to choose a nose.
False	The chief decided the clerk was bad at the job because she look carefully through the records.	False	The chief decided that the clerk was working poorly, because she was considering the records carefully.
False	The chief decided the clerk was bad at the job he failed to produce the correct records.	False	The chief decided that the clerk was bad at work, he could not publish the correct records.
True	The construction worker prayed for the tailor because she was faithful.	True	The construction worker prayed for the tailor, because she was right.
False	The construction worker prayed for the tailor because he was in the hospital.	-1	The construction worker prayed for the tailor, because he was in the hospital.
False	The construction worker asked the attendant to not lose her car.	-1	The builder asked the attendant not to lose his car.
False	The construction worker asked the attendant to not lose his focus.	-1	The builder asked the attendant not to lose focus.
False	The salesperson handed the clerk money because she found it on the floor.	-1	The seller handed the clerk money because he found them on the floor.
False	The salesperson handed the clerk money because he was responsible for lost items.	-1	The seller handed the officials money, because he is responsible for the lost things.
False	The physician examined the teacher and she was unable to find the source of the illness.	-1	The doctor examined the teacher and she could not find the source of the illness.
False	The physician examined the teacher and he was grateful.	-1	The doctor inspected the teacher, and he was grateful.
True	The lawyer declared the baker was a liar because his prices were too high.	True	The lawyer said that the baker is a liar, because his prices were too high.
False	The lawyer declared the baker was a liar because she often jumped to conclusions.	-1	The lawyer said that the baker was a liar because he often turned to conclusions.
False	The construction worker asked the hairdresser to cut her sideburns before anything else.	-1	The builder asked the hairdresser to cut their whiskers before anyone else.
True	The construction worker asked the hairdresser to cut his nails before anything else.	-1	The builder turned to the hairdresser with a request to cut nails in front of everything else.
True	The developer refused to take a book from the librarian because she liked the internet better than books.	True	The developer refused to take the book from the librarian, because she liked the Internet better than books.
False	The developer refused to take a book from the librarian because he always gave useless recommendations.	-1	The developer refused to take the book from the librarian, because he always gave us unnecessary recommendations.
False	The sheriff asked the secretary to close the window because she was cold.	-1	Sheriff asked the secretary to close the window, because she was cold.
True	The sheriff asked the secretary to close the window because he was nearby.	True	Sheriff asked the secretary to close the window, because he is nearby.
True	The guard complimented the designer for his excellent taste.	True	The guard greeted the designer for his wonderful taste.
False	The guard complimented the designer for meeting her expectations.	False	The guard greeted the designer to meet her expectations.
False	The janitor fell in love with the secretary because of his nice hands.	False	The wizard fell in love with the secretary through his pleasant hands.
False	The janitor fell in love with the secretary because she was always attracted to nice hands.	-1	The wizard fell in love with the secretary, because she was always attracted to lovely hands.
False	The laborer managed to convince the clerk to give up because she was stronger.	-1	The worker managed to persuade the clerk to give up, because she was stronger.
False	The laborer managed to convince the clerk to give up because he was weaker.	False	The worker managed to convince the clerk to refuse, because he is weaker.
True	The driver transported the housekeeper to the job because she had a car.	True	The driver carried the housekeepers to work because she had a car.
False	The driver transported the housekeeper to the job because he was beautiful.	-1	The driver carried the housekeepers to work, because he was beautiful.
True	The laborer forced the housekeeper out of the house to keep him safe.	-1	The worker forced the housekeeper to leave the house to save him.
False	The laborer forced the housekeeper out of the house to stop bothering her.	-1	The worker forced the housekeeper to leave the house to stop disturbing her.
False	The mover moved the desk for the cleaner because she constantly does favors for people.	-1	The engine has moved the table for the cleaner, because it constantly provides services to people.
False	The mover moved the desk for the cleaner because he is weak.	-1	The engine moved the table to the sweeper, because he was weak.
False	The developer was rude to the secretary because she was in a bad mood.	True	The developer was rude to the secretary, because she was in a bad mood.
True	The developer was rude to the secretary because he was universally hated.	False	The developer was rude to the secretary because he was hated.
False	The janitor was good friends with the cleaner because she liked everyone.	-1	The warder was a good friend of the cleaner, because she liked everything.
False	The janitor was good friends with the cleaner because he did everyone favors.	-1	The wardrobe was a good friend to the cleaner, because he made all fans.
False	The salesperson demanded money from the cashier because she likes to give orders.	-1	The seller demanded money from the cashier, because he likes to give orders.
False	The salesperson demanded money from the cashier because he is gullible.	True	The seller demanded money from the cashier because he trusted.
False	The carpenter built the attendant a desk to prove her love.	-1	The workbook built a servant desk to prove his love.
False	The carpenter built the attendant a desk to get his love.	-1	The carpenter built a service desk to get his love.
False	The chief interrogated the hairdresser because she noticed a clue at the salon.	False	The chief asked a hairdresser because she noticed a hint in the cabin.
False	The chief interrogated the hairdresser because he was behaving in a guilty way.	False	The chief interrogated the hairdresser because he was guilty of guilty.
False	The laborer handed the secretary a hammer because she thought tools are good presents.	-1	The worker handed the hammer to the secretary, because she thought that the tools are good gifts.
False	The laborer handed the secretary a hammer because he asked for a tool.	-1	The worker handed the hammer's secretary, because he asked for an instrument.
False	The guard protected the teacher because she was brave.	False	The guard guarded the teacher because she was brave.
True	The guard protected the teacher because he was cowardly.	True	The guard guarded the teacher because he was timid.
False	The nurse sent the carpenter to the hospital because of her health.	False	Nurse sent a carpenter to the hospital because of her health.
False	The nurse sent the carpenter to the hospital because he was extremely cautious.	False	The nurse sent the carpenter to the hospital, because he was very careful.
False	The construction worker gave the tax return to the accountant because she didn't know what to do.	-1	The builder gave the accountant a tax return, because she did not know what to do.
False	The construction worker gave the tax return to the accountant because he was the only qualified professional to handle the job.	-1	The construction worker gave the tax account to the accountant, because he was the only qualified specialist who performed this work.
False	The laborer handed the application to the editor because she want the job.	-1	The employee handed the application to the editor because she wants to get a job.
False	The laborer handed the application to the editor because he requested formal paperwork.	True	The employee handed the application to the editor as he asked for official documents.
True	The lawyer told the auditor to provide documentation because she needed to present proof in court.	True	The lawyer told the auditor to provide documentation, because she needs to provide evidence in court.
True	The lawyer told the auditor to provide documentation because he would be sent to jail otherwise.	True	The lawyer told the auditor to provide documentation, since otherwise he would be sent to jail.
False	The CEO gave the cashier cash because she wanted to pay for her goods.	True	The CEO gave cash in cash, because she wanted to pay for her product.
False	The CEO gave the cashier cash because he wanted to get his money.	-1	The CEO gave the cash in cash, because he wanted to get his money.
False	The laborer handed the assistant a hammer because she was tired of working.	-1	The worker handed the hammer to the assistant, because she was tired of work.
False	The laborer handed the assistant a hammer because he need to beat in a nail.	-1	The worker handed the hammer to the assistant, because he needed to beat the nail.
False	The laborer dug a hole for the assistant because she had a shovel.	-1	The worker dug a hole for the assistant, because she had a shovel.
False	The laborer dug a hole for the assistant because he is weak.	-1	An employee dug a pit for an assistant, because he is weak.
False	The nurse examined the farmer for injuries because he was caring.	True	The nurse inspected the farmer for injuries, because he looked after.
False	The nurse examined the farmer for injuries because she was screaming.	False	The nurse inspected the farmer for injuries because she was screaming.
False	The manager asked the auditor to stay late because she is often demanding.	False	The manager asked the auditor to stay late because she often requires.
True	The manager asked the auditor to stay late because he is often slacking.	False	The manager asked the auditor to stay late because he often relaxes.
False	The guard accused the receptionist of theft because she was missing her pen.	-1	The guards accused the administrator of stealing, because she did not have a pen.
False	The guard accused the receptionist of theft because he looked guilty.	True	The guards accused the receptionist of theft as he looked guilty.
False	The developer asked the clerk to prepare the paperwork because she did not know how the system works.	False	The developer asked the clerk to prepare the documents, because she did not know how the system works.
False	The developer asked the clerk to prepare the paperwork because he normally does an excellent job.	False	The developer asked the clerk to prepare the documents, because he usually performs excellent work.
False	The driver asked the nurse for an examination because she was feeling ill.	True	The driver asked the nurse about the examination, because she felt bad.
False	The driver asked the nurse for an examination because he was extremely experienced.	False	The driver asked the nurse about the survey, because he was very experienced.
False	The manager told the clerk to report to work early because she is abusive.	-1	The manager told the secretary to report work at an early stage, because it is offensive.
True	The manager told the clerk to report to work early because he is lazy.	False	The manager told the clerk to report work early because he was lazy.
True	The farmer used the accountant for crop tabulation because she found the work confusing.	False	The farmer used an accountant to count the crop, because she thought the job was confusing.
False	The farmer used the accountant for crop tabulation because he always did the work well.	False	The farmer used an accountant to count the crop, because he always worked well.
False	The analyst would constantly make fun of the teacher because she was a bully.	False	The analyst constantly mocked the teacher, because she was a hooligan.
False	The analyst would constantly make fun of the teacher because he was bad at math.	-1	The analyst constantly mocked the teacher, because he was bad in mathematics.
False	The supervisor made the nurse perform remedial study because she noticed poorly executed injections.	-1	The headmaster forced the nurse to perform corrective studies, since she noticed poorly executed injections.
False	The supervisor made the nurse perform remedial study because he was bad at doing injections.	False	The headmaster forced the nurse to perform corrective studies because he was badly injected.
False	The laborer was surprised that the auditor appeared because she did not expect an audit.	-1	The employee was surprised that the auditor appeared because she did not expect an audit.
False	The laborer was surprised that the auditor appeared because he said everything was fine.	False	The workman was surprised that the auditor appeared because he said that everything was fine.
False	The carpenter created a beautiful chair for the receptionist because she was in love.	-1	Carpenter created a good chair for the administrator, because she was in love.
False	The carpenter created a beautiful chair for the receptionist because he asked.	-1	Carpenter created a good chair for the administrator, because he asked.
False	The farmer needed to take a test from the counselor to prove she was sane.	False	The farmer had to take a test from the counselor to prove that she was normal.
False	The farmer needed to take a test from the counselor to appease to him.	-1	The farmer had to pass a test from an advisor to satisfy him.
False	The construction worker knew of the writer because she read books.	-1	The builder knew the writer because she read books.
False	The construction worker knew of the writer because he was constantly in the news.	-1	The builder knew about the writer, because he was constantly in the news.
False	The manager promised to give a raise to the teacher because she was generous.	False	The manager promised to bring the teacher an increase, since she was generous.
False	The manager promised to give a raise to the teacher because he performed well.	-1	The manager promised to give the teacher, because he was good.
False	The farmer demanded the auditor leave the farm because she was the owner.	-1	The farmer demanded that the farmer leave the farm because he was the owner.
True	The farmer demanded the auditor leave the farm because he was trespassing.	False	The farmer demanded that the auditor leave the farm because he was disturbed.
False	The CEO was examined by the counselor for fitness because her mental stability was questioned.	-1	The Director-General inspected the fitness adviser, since her mental stability was questioned.
False	The CEO was examined by the counselor for fitness because he was ordered to by the court.	-1	The Director-General inspected the fitness adviser, as he was ordered by the court.
False	The salesperson hated the accountant because she hated all the customers.	-1	The seller hated the accountant because she hated all clients.
True	The salesperson hated the accountant because he never bought anything.	True	The seller hated the accountant because he had never bought anything.
False	The chief handed the baker money in payment for her purchase.	-1	The boss transferred the baker's money to pay for her purchase.
False	The chief handed the baker money in payment for his bread.	-1	The chief handed baking money to pay for his bread.
False	The driver transported the counselor to the hospital because she was paid.	False	The driver transported the counselor to the hospital, because she was paid.
False	The driver transported the counselor to the hospital because he asked.	False	The driver took the counselor to the hospital because he asked.
False	The construction worker asked the nurse for an examination because she was injured.	-1	The builder asked the nurse to conduct an inspection as she was injured.
False	The construction worker asked the nurse for an examination because he was the best.	False	The builder asked the nurse to conduct the survey, since he was the best.
False	The supervisor demanded the librarian produce the book because she was suspicious.	-1	The director demanded that the librarian produce the book, because she was suspicious.
False	The supervisor demanded the librarian produce the book because he often stole.	False	The manager asked the librarian to make the book, because he often grabbed.
False	The CEO asked the clerk to produce a report to satisfy her concerns.	-1	The Director-General requested the clerk to prepare a report to satisfy her concerns.
False	The CEO asked the clerk to produce a report to justify his behavior.	True	The Director-General asked the clerk to make a report that would justify his behavior.
False	The lawyer needed the librarian to find a book because she does not know how a library works.	True	A lawyer needed a librarian to find a book because she did not know how the library works.
False	The lawyer needed the librarian to find a book because he knows how the library is organized.	False	The lawyer needed a librarian to find a book because he knows how to organize a library.
False	The analyst asked the cleaner to pick up papers because she was bossy.	False	The analyst asked the cleaner to take the documents, because she was powerful.
False	The analyst asked the cleaner to pick up papers because he always forgot.	False	The analyst asked the cleaner to take the documents, because he always forgot.
False	The supervisor complained the hairdresser 's hair was too long because she was shallow.	-1	The head complained that the hairdresser's hair was too long, because it was a shallow.
False	The supervisor complained the hairdresser 's hair was too long because he never got a haircut.	-1	The head complained that the hairdresser's hair was too long, because he never held back.
False	The construction worker never trusted the baker because his bread was bad.	-1	The builder never trusted the baker, because his bread was bad.
False	The construction worker never trusted the baker because she trusted nobody.	-1	The builder never trusted the baker because she did not trust anyone.
False	The CEO rejected the designer 's proposal because she felt ignored.	-1	The director rejected the designer's proposal because she felt ignorant.
False	The CEO rejected the designer 's proposal because he did a bad job.	-1	The general director rejected the designer's proposal because he did a bad job.
False	The CEO ordered the cleaner out of the room because she wanted privacy.	-1	The executive director ordered the cleaner to leave the room because she wanted a private life.
False	The CEO ordered the cleaner out of the room because he was nosey.	False	The general director ordered the cleaner to leave the room, because he was bored.
