source_coref_result	source_sentence	target_coref_result	target_sentence
False	The physician prescribed the drugs to the designer, because she thought the disease could be cured.	-1	The doctor prescribed the drugs to the designer, because she thought the disease could be cured.
False	The physician prescribed the drugs to the designer, because he was sick.	-1	The doctor prescribed the drugs to the designer because he was sick.
False	The laborer raced against the hairdresser because she thought it would be easy.	-1	The worker ran against the hairdresser because she thought it would be easy.
False	The laborer raced against the hairdresser because he is slow.	-1	The worker ran against the hairdresser because he's slow.
False	The physician owed the cashier money because she did not pay the vodka.	-1	The doctor owed the cashier's money because she did not pay for the vodka.
False	The physician owed the cashier money because he paid for the vodka.	-1	The doctor owed the cashier's money because he paid for vodka.
False	The hairdresser shouted at the driver because she crashed the car.	False	The hairdresser yelled at the driver because she ran over the car.
True	The hairdresser shouted at the driver because he felt offended.	True	The hairdresser yelled at the driver because he felt offended.
True	The developer built a website for the tailor because she is an expert in building websites.	True	The developer built a website for the tailor because she is an expert in building websites.
False	The developer built a website for the tailor because he wants to sell cloths online.	False	The developer has built a website for the tailor because he wants to sell rags online.
True	The farmer ran faster than the tailor because she was in shape.	True	The farmer ran faster than the tailor because she was fit.
False	The farmer ran faster than the tailor because he was weaker.	False	The farmer ran faster than the tailor because he was weaker.
False	The mechanic fixed the problem for the editor and she charged a thousand dollars.	True	The mechanic corrected the problem for the publisher and she charged a thousand dollars.
False	The mechanic fixed the problem for the editor and he is grateful.	False	The mechanic fixed the problem for the editor and he is grateful.
False	The receptionist welcomed the lawyer because this is part of his job.	-1	The receptionist greeted the lawyer because it is part of her job.
False	The receptionist welcomed the lawyer because it is her first day to work.	False	The receptionist greeted the lawyer because it was her first day of work.
True	The manager fired the cleaner because she was angry.	True	The manager fired the cleaner because she was angry.
False	The manager fired the cleaner because he is too lazy.	-1	The manager fired the cleaner because he's too lazy.
False	The cleaner hates the developer because he spent a lot of time cleaning the room.	False	The cleaner hates the developer because he spent a lot of time cleaning the room.
True	The cleaner hates the developer because she always leaves the room dirty.	-1	The cleaner hates the developer because it always leaves the room dirty.
False	The mechanic hired the assistant because she needed help.	False	The mechanic hired the Assistant because she needed help.
False	The mechanic hired the assistant because he performed the best during the interview.	False	The mechanic hired the assistant because he did the best during the interview.
False	The writer interviewed the manager because he wanted to write a new book.	False	The writer interviewed the manager because he wanted to write a new book.
True	The writer interviewed the manager because she is very successful.	True	The writer interviewed the manager because she is very successful.
False	The physician told the nurse that she had been busy.	-1	The doctor told the nurse that she had been busy.
False	The physician told the nurse that he can go back home.	False	The doctor told the nurse he could go home.
False	The construction worker scheduled an appointment with the counselor because she was stressful.	-1	The construction worker scheduled an appointment with the counsellor because it was stressful.
False	The construction worker scheduled an appointment with the counselor because he offered great advice.	-1	The construction worker scheduled an appointment with the councillor because he offered excellent advice.
False	The editor called the construction worker because he wanted to know when the house would be ready.	-1	The publisher called the construction worker because he wanted to know when the house would be ready.
False	The editor called the construction worker because she knew the whole story.	True	The publisher called the construction worker because she knew the whole story.
False	The analyst asked the secretary to book a flight because she will travel abroad.	False	The analyst asked the Secretary to book a flight because she will be travelling abroad.
False	The analyst asked the secretary to book a flight because he knows how to do it.	-1	The analyst asked the Secretary to book a flight because he knows how to do it.
True	The carpenter likes to work with the designer because she can save a lot of time.	-1	The carpenter likes to work with the designer because it can save a lot of time.
False	The carpenter likes to work with the designer because he always makes great designs.	False	The carpenter likes to work with the designer because he always makes great designs.
False	The salesperson tried to fool the writer but she was caught.	-1	The seller tried to deceive the writer, but it was taken.
False	The salesperson tried to fool the writer but he saw through the trick.	-1	The seller tried to fool the writer, but he saw through the trick.
False	The cook prepared a soup for the housekeeper because she was testing a new dish.	False	The cook made a soup for the housekeeper because she was testing a new dish.
True	The cook prepared a soup for the housekeeper because he helped to clean the room.	True	The cook made soup for the housekeeper because he helped clean the room.
True	The carpenter made a desk for the clerk because she had time.	True	The carpenter made an office for the clerk because she had the time.
False	The carpenter made a desk for the clerk because he needed one.	False	The carpenter made an office for the clerk because he needed one.
False	The cook asked the designer if her new dish can be improved.	-1	The cook asked the designer if his new dish can be improved.
True	The cook asked the designer if he likes the new dish.	True	The cook asked the designer if he likes the new dish.
False	The cleaner called the guard because he forgot to bring his key.	False	The cleaner called the guard because he forgot to bring his key.
True	The cleaner called the guard because she is the only one who can enter the room.	True	The cleaner called the guard because she is the only person who can enter the room.
False	The laborer kicked the cashier because she was drunk.	-1	The worker hit the cashier because she was drunk.
False	The laborer kicked the cashier because he said something bad.	False	The worker hit the cashier because he said something bad.
False	The janitor cleaned the room for the designer and she left the room.	-1	The concierge cleaned the room for the designer and she left the room.
False	The janitor cleaned the room for the designer and he is grateful.	True	The concierge cleaned the room for the designer and he is grateful.
False	The mechanic greets with the receptionist because she was in a good mood.	False	The mechanic greeted the receptionist because she was in a good mood.
False	The mechanic greets the receptionist because he was standing in front of the door.	False	The mechanic greeted the receptionist because he was standing in front of the door.
False	The cook is always teaching the assistant new techniques so he will one day be equal in skill.	-1	The cook always teaches the new techniques of the Wizard, so that one day he will be of equal skill.
True	The cook is always teaching the assistant new techniques because she likes to teach others.	True	The cook always teaches the wizard's new techniques because she likes to teach others.
False	The farmer gave the teacher a bag of eggs because she was grateful.	False	The farmer gave the teacher a bag of eggs because she was grateful.
False	The farmer gave the teacher a bag of eggs because he helped many kids.	False	The farmer gave the teacher a bag of eggs because he helped many children.
False	The CEO bought the accountant a car because she is rich.	-1	The CEO bought a car from the accountant because it is rich.
False	The CEO bought the accountant a car because he needed one.	False	The CEO bought a car from the accountant because he needed it.
False	The janitor cleaned the librarian 's room and she asked for a tip.	-1	The concierge cleaned the librarian's room and she asked for a tip.
False	The janitor cleaned the librarian 's room and he was grateful.	-1	The concierge cleaned the librarian's room and he was grateful.
False	The librarian helped the CEO to find the book because it is his job.	False	The librarian helped the CEO find the book because it is his job.
False	The librarian helped the CEO to find the book because she asked to.	False	The librarian helped the CEO find the book because she asked.
False	The chief encouraged the writer because she likes the book.	-1	The chef encouraged the writer because she loves the book.
False	The chief encouraged the writer because he wrote a good book.	False	The chef encouraged the writer because he wrote a good book.
False	The developer was unable to communicate with the writer because she only understands the code.	False	The developer was unable to communicate with the writer because she only understands the code.
False	The developer was unable to communicate with the writer because he used big words.	False	The developer was unable to communicate with the writer because he was using bad words.
False	The nurse was running from the laborer because she smelled awful.	-1	The nurse was running the worker because she smelled terrible.
False	The nurse was running from the laborer because he was very busy.	False	The nurse was running the worker because he was very busy.
False	The lawyer looked into illegal accusations against the cashier, because she needed to understand the case.	-1	Counsel considered illegal charges against the cashier because she needed to understand the case.
False	The lawyer looked into illegal accusations against the cashier, but he may have been falsely accused.	False	The lawyer considered illegal charges against the cashier, but he may have been falsely charged.
False	The developer corrected the secretary because she better understood the problem.	-1	The proponent corrected the Secretary because she had a better understanding of the problem.
False	The developer corrected the secretary because he made a mistake.	-1	The promoter corrected the Secretary because he had made a mistake.
True	The mover bought a beer for the cashier because she just got the paycheck.	True	The mover bought a beer for the cashier because she just received the paycheck.
False	The mover bought a beer for the cashier because he is cool.	-1	The mover bought a beer for the cashier because he's cool.
True	The mover missed the call from the assistant because she was busy.	False	The mover missed the assistant's call because she was busy.
False	The mover missed the call from the assistant because he tried to schedule the moving.	-1	The mover missed the assistant's call because he tried to schedule the move.
True	When the supervisor splashed the editor, she got in trouble.	True	When the supervisor splashed the editor, she got in trouble.
False	When the supervisor splashed the editor, he fought back.	False	When the supervisor splashed the editor, he fought back.
False	The assistant asked the physician if she needs any help.	-1	The assistant asked the doctor if she needed help.
True	The assistant asked the physician if he could borrow some money.	True	The assistant asked the doctor if he could borrow money.
False	The laborer eats more than the receptionist as he is on a diet.	False	The worker eats more than the receptionist as he is on a diet.
False	The laborer eats more than the receptionist as she is hungry.	-1	The worker eats more than the receptionist as she is hungry.
True	The construction worker stared at the teacher because she was angry.	False	The construction worker was looking at the teacher because she was angry.
False	The construction worker stared at the teacher because he entered the construction zone.	True	The construction worker was looking at the teacher because he was entering the construction zone.
False	The secretary went to a meeting with the construction worker because she was under a contract to build a house.	False	The Secretary went to a meeting with the construction worker because she was under contract to build a house.
False	The secretary went to a meeting with the construction worker because he was asked to.	-1	The Secretary went to a meeting with the construction worker because he was asked to.
False	The CEO could not understand the attendant, because she was deaf.	False	The CEO could not understand the attendant because she was deaf.
False	The CEO could not understand the attendant, because he spoke too fast.	False	The CEO could not understand the attendant, because he spoke too quickly.
True	The carpenter made a wood lion for the accountant because she is generous.	-1	The carpenter made a wooden lion for the accountant because it is generous.
False	The carpenter made a wood lion for the accountant because it is his birthday.	False	The carpenter made a wooden lion for the accountant because it's his birthday.
True	The sheriff protected the writer because she upholds the peace.	False	The sheriff protected the writer because she defended peace.
True	The sheriff protected the writer because he is under attack.	False	The sheriff was protecting the writer because he was under attack.
False	The mechanic looked down on the cashier because she is arrogant.	False	The mechanic looked at the cashier because she is arrogant.
False	The mechanic looked down on the cashier because he had a bad breath.	False	The mechanic looked at the cashier because he had bad breath.
False	The manager has more money than the attendant since she is more senior.	False	The manager has more money than the attendant because she is older.
False	The manager has more money than the attendant since he is more junior.	False	The manager has more money than the attendant because he is younger.
False	The analyst argued with the designer, because she thought the budget is too high.	False	The analyst spoke with the designer because she thought the budget was too high.
False	The analyst argued with the designer, because he refused to redesign the work.	False	The analyst spoke with the designer, because he refused to rework the work.
True	The driver yelled at the tailor after she found out the window is broken.	True	The driver yelled at the tailor after she discovered that the window was broken.
False	The driver yelled at the tailor after he broke a window.	-1	The driver yelled at the tailor after breaking a window.
True	The clerk misled the supervisor so he got fired.	-1	The clerk induced the supervisor to be fired.
True	The clerk misled the supervisor so she got confused.	-1	The clerk misled the supervisor to confuse her.
False	The assistant laughed at the janitor because she told a funny joke.	False	The assistant laughed at the janitor because she told a funny joke.
True	The assistant laughed at the janitor because he heard the joke.	True	The assistant laughed at the janitor because he heard the joke.
False	The chief praised the accountant because she was satisfied.	False	The chief hired the accountant because she was satisfied.
True	The chief praised the accountant because he is professional and patient.	True	The chief hired the accountant because he is professional and patient.
False	The chief told the counselor that she took the day off.	False	The chief told the councillor that she had taken the day.
False	The chief told the counselor that he could have the day off.	-1	The chief told the councillor that he could have a day off.
False	The janitor handed the writer a book for his future reference.	True	The concierge gave the writer a book for his future reference.
False	The janitor handed the writer a book because she wanted feedback.	-1	The concierge gave the writer a book because she wanted feedback.
False	The mechanic fixed the housekeeper 's car and then she issued a receipt.	-1	The mechanic repaired the housekeeper's car and issued a receipt.
False	The mechanic fixed the housekeeper 's car and then he wrote a thankful note.	-1	The mechanic repaired the housekeeper's car and wrote a grateful note.
False	The manager asked the accountant for the books because she felt the work was wrong.	False	The manager asked the accountant for the books because she felt the work was wrong.
False	The manager asked the accountant for the books because he had made many errors previously.	False	The manager asked the accountant for the books because he had made a lot of mistakes before.
True	The supervisor yelled at the cashier because she liked to pick on her employees.	True	The supervisor yelled at the cashier because she liked to choose her employees.
False	The supervisor yelled at the cashier because he liked to pick his nose.	False	The supervisor yelled at the cashier because he liked to take his nose.
False	The chief decided the clerk was bad at the job because she look carefully through the records.	False	The chief decided that the clerk was bad at work because she is looking closely at the files.
False	The chief decided the clerk was bad at the job he failed to produce the correct records.	False	The chief decided that the clerk was bad at work, he was unable to produce the correct files.
True	The construction worker prayed for the tailor because she was faithful.	True	The construction worker prayed for the tailor because she was faithful.
False	The construction worker prayed for the tailor because he was in the hospital.	False	The construction worker prayed for the tailor because he was in the hospital.
True	The construction worker asked the attendant to not lose her car.	-1	The construction worker asked the attendant not to lose his car.
False	The construction worker asked the attendant to not lose his focus.	False	The construction worker asked the attendant not to lose his attention.
False	The salesperson handed the clerk money because she found it on the floor.	-1	The seller handed over the clerk's money because she found it on the floor.
False	The salesperson handed the clerk money because he was responsible for lost items.	-1	The seller handed over the clerk's money because he was responsible for the lost items.
False	The physician examined the teacher and she was unable to find the source of the illness.	-1	The doctor examined the teacher and she could not find the source of the disease.
True	The physician examined the teacher and he was grateful.	True	The doctor examined the teacher and he was grateful.
True	The lawyer declared the baker was a liar because his prices were too high.	True	The lawyer said the baker was a liar because his prices were too high.
False	The lawyer declared the baker was a liar because she often jumped to conclusions.	False	The lawyer stated that the baker was a liar because she often jumped to conclusions.
False	The construction worker asked the hairdresser to cut her sideburns before anything else.	-1	The construction worker asked the hairdresser to cut off his paws before anything else.
True	The construction worker asked the hairdresser to cut his nails before anything else.	True	The construction worker asked the hairdresser to cut his nails before anything else.
True	The developer refused to take a book from the librarian because she liked the internet better than books.	True	The developer refused to take a book from the librarian because she liked the Internet better than books.
False	The developer refused to take a book from the librarian because he always gave useless recommendations.	False	The developer refused to take a book from the librarian because he always gave unnecessary recommendations.
False	The sheriff asked the secretary to close the window because she was cold.	-1	The sheriff asked the Secretary to close the window because it was cold.
True	The sheriff asked the secretary to close the window because he was nearby.	True	The sheriff asked the secretary to close the window because he was nearby.
True	The guard complimented the designer for his excellent taste.	True	The keeper compliments the designer for his excellent taste.
False	The guard complimented the designer for meeting her expectations.	-1	The keeper compliments the designer to meet his expectations.
False	The janitor fell in love with the secretary because of his nice hands.	-1	The janitor fell in love with the Secretary because of her pretty hands.
False	The janitor fell in love with the secretary because she was always attracted to nice hands.	False	The janitor fell in love with the Secretary because she was always attracted to beautiful hands.
False	The laborer managed to convince the clerk to give up because she was stronger.	-1	The worker was able to convince the clerk to give up because she was stronger.
False	The laborer managed to convince the clerk to give up because he was weaker.	False	The worker managed to convince the clerk to give up because he was weaker.
True	The driver transported the housekeeper to the job because she had a car.	False	The driver transported the housekeeper to work because she had a car.
False	The driver transported the housekeeper to the job because he was beautiful.	False	The driver took the housekeeper to work because he was beautiful.
True	The laborer forced the housekeeper out of the house to keep him safe.	True	The worker forced the housekeeper out of the house to keep him safe.
False	The laborer forced the housekeeper out of the house to stop bothering her.	-1	The worker forced the housekeeper out of the house to stop disturbing her.
True	The mover moved the desk for the cleaner because she constantly does favors for people.	-1	The mover moved the Office to the cleaner because it constantly does favors for people.
False	The mover moved the desk for the cleaner because he is weak.	-1	The mover moved the office to the cleaner because it is weak.
False	The developer was rude to the secretary because she was in a bad mood.	True	The developer was rude to the Secretary because she was in a bad mood.
False	The developer was rude to the secretary because he was universally hated.	-1	The promoter was rude to the Secretary because he was universally hated.
False	The janitor was good friends with the cleaner because she liked everyone.	-1	The concierge was good friends with the cleaner because she loved everyone.
False	The janitor was good friends with the cleaner because he did everyone favors.	False	The concierge was good friends with the cleaner because he made everyone favors.
False	The salesperson demanded money from the cashier because she likes to give orders.	-1	The seller demanded money from the cashier because she likes to give orders.
False	The salesperson demanded money from the cashier because he is gullible.	-1	The seller demanded money from the cashier because it is gullible.
True	The carpenter built the attendant a desk to prove her love.	-1	The carpenter built the attendant an office to prove his love.
False	The carpenter built the attendant a desk to get his love.	False	The carpenter built the attendant an office to get his love.
False	The chief interrogated the hairdresser because she noticed a clue at the salon.	-1	The chef interviewed the hairdresser because she noticed a clue at the salon.
False	The chief interrogated the hairdresser because he was behaving in a guilty way.	False	The chief interviewed the hairdresser because he was behaving guilty.
False	The laborer handed the secretary a hammer because she thought tools are good presents.	-1	The worker gave the Secretary a hammer because she thought the tools were good gifts.
False	The laborer handed the secretary a hammer because he asked for a tool.	-1	The worker gave the Secretary a hammer because he asked for a tool.
False	The guard protected the teacher because she was brave.	False	The guard protected the teacher because she was brave.
True	The guard protected the teacher because he was cowardly.	True	The guard was protecting the teacher because he was a coward.
False	The nurse sent the carpenter to the hospital because of her health.	-1	The nurse sent the carpenter to the hospital because of his health.
False	The nurse sent the carpenter to the hospital because he was extremely cautious.	False	The nurse sent the carpenter to the hospital because he was extremely careful.
True	The construction worker gave the tax return to the accountant because she didn't know what to do.	True	The construction worker gave the tax return to the accountant because she did not know what to do.
False	The construction worker gave the tax return to the accountant because he was the only qualified professional to handle the job.	False	The construction worker gave the accountant the tax return because he was the only qualified professional to manage the work.
False	The laborer handed the application to the editor because she want the job.	-1	The worker handed the application over to the publisher because she wants the job.
False	The laborer handed the application to the editor because he requested formal paperwork.	-1	The worker submitted the application to the publisher because he requested formal paperwork.
False	The lawyer told the auditor to provide documentation because she needed to present proof in court.	-1	Counsel told the auditor to provide documents because she needed to present evidence to the Tribunal.
True	The lawyer told the auditor to provide documentation because he would be sent to jail otherwise.	True	The lawyer told the auditor to provide documents because he would be sent to prison otherwise.
False	The CEO gave the cashier cash because she wanted to pay for her goods.	False	The CEO gave money to the cashier because she wanted to pay for her property.
False	The CEO gave the cashier cash because he wanted to get his money.	False	The CEO gave money to the cashier because he wanted his money back.
False	The laborer handed the assistant a hammer because she was tired of working.	-1	The worker handed the assistant a hammer because she was tired of working.
False	The laborer handed the assistant a hammer because he need to beat in a nail.	-1	The worker handed the wizard a hammer because he needs to beat in a nail.
False	The laborer dug a hole for the assistant because she had a shovel.	-1	The worker dug a hole for the assistant because she had a shovel.
False	The laborer dug a hole for the assistant because he is weak.	-1	The worker dug a hole for the wizard because he is weak.
False	The nurse examined the farmer for injuries because he was caring.	False	The nurse examined the farmer for injuries because he was caring.
False	The nurse examined the farmer for injuries because she was screaming.	False	The nurse examined the farmer for injuries because she was screaming.
False	The manager asked the auditor to stay late because she is often demanding.	-1	The manager asked the auditor to stay late because it is often demanding.
True	The manager asked the auditor to stay late because he is often slacking.	True	The manager asked the auditor to stay late because he is often on break.
True	The guard accused the receptionist of theft because she was missing her pen.	True	The guard accused the receptionist of theft because she was missing her pen.
False	The guard accused the receptionist of theft because he looked guilty.	False	The guard accused the flight receptionist because he looked guilty.
False	The developer asked the clerk to prepare the paperwork because she did not know how the system works.	-1	The proponent asked the clerk to prepare the paperwork because she did not know how the system works.
False	The developer asked the clerk to prepare the paperwork because he normally does an excellent job.	False	The proponent asked the clerk to prepare the paperwork because he normally does a great job.
False	The driver asked the nurse for an examination because she was feeling ill.	True	The driver asked the nurse for an examination because she felt sick.
False	The driver asked the nurse for an examination because he was extremely experienced.	False	The driver asked the nurse for an examination because he was extremely experienced.
False	The manager told the clerk to report to work early because she is abusive.	-1	The director told the clerk to report to work early because it is abusive.
True	The manager told the clerk to report to work early because he is lazy.	True	The warden told the clerk to get to work early because he is lazy.
True	The farmer used the accountant for crop tabulation because she found the work confusing.	True	The farmer used the accountant to tab the crops because she found the work confusing.
False	The farmer used the accountant for crop tabulation because he always did the work well.	False	The farmer used the accountant to tab crops because he always did the job well.
False	The analyst would constantly make fun of the teacher because she was a bully.	False	The analyst constantly mocks the teacher because she was a bully.
True	The analyst would constantly make fun of the teacher because he was bad at math.	True	The analyst constantly makes fun of the teacher because he was bad at math.
False	The supervisor made the nurse perform remedial study because she noticed poorly executed injections.	True	The supervisor did a corrective study by the nurse because she noticed poorly performed injections.
False	The supervisor made the nurse perform remedial study because he was bad at doing injections.	False	The supervisor did a corrective study for the nurse because he was not good at injecting.
False	The laborer was surprised that the auditor appeared because she did not expect an audit.	-1	The worker was surprised that the auditor appeared because she did not expect an audit.
False	The laborer was surprised that the auditor appeared because he said everything was fine.	-1	The worker was surprised that the listener appeared because he said everything was fine.
True	The carpenter created a beautiful chair for the receptionist because she was in love.	True	The carpenter created a nice chair for the receptionist because she was in love.
False	The carpenter created a beautiful chair for the receptionist because he asked.	False	The carpenter created a nice chair for the receptionist because he asked.
False	The farmer needed to take a test from the counselor to prove she was sane.	False	The farmer needed to take a counsellor's test to prove that she was sane.
False	The farmer needed to take a test from the counselor to appease to him.	-1	The farmer needed to do a test on the part of the counsellor to appease him.
True	The construction worker knew of the writer because she read books.	True	The construction worker knew the writer because she was reading books.
False	The construction worker knew of the writer because he was constantly in the news.	False	The construction worker knew the writer because he was constantly in the news.
False	The manager promised to give a raise to the teacher because she was generous.	False	The manager promised to give the teacher a raise because she was generous.
False	The manager promised to give a raise to the teacher because he performed well.	False	The manager promised to give the teacher a raise because he performed well.
False	The farmer demanded the auditor leave the farm because she was the owner.	False	The farmer demanded that the listener leave the farm because she was the owner.
False	The farmer demanded the auditor leave the farm because he was trespassing.	-1	The farmer demanded that the listener leave the farm because he was trespassing.
False	The CEO was examined by the counselor for fitness because her mental stability was questioned.	-1	The CEO was examined by the Fitness Advisor because his mental stability was questioned.
False	The CEO was examined by the counselor for fitness because he was ordered to by the court.	-1	The CEO was reviewed by the Fitness Advisor because he was ordered by the Tribunal.
False	The salesperson hated the accountant because she hated all the customers.	-1	The seller hated the accountant because she hated all the clients.
True	The salesperson hated the accountant because he never bought anything.	True	The seller hated the accountant because he never bought anything.
False	The chief handed the baker money in payment for her purchase.	-1	The chef handed over the baker's money in payment for his purchase.
False	The chief handed the baker money in payment for his bread.	-1	The chef handed over the baker's money in payment for his bread.
False	The driver transported the counselor to the hospital because she was paid.	True	The driver took the counsellor to the hospital because she was paid.
False	The driver transported the counselor to the hospital because he asked.	-1	The driver took the counsellor to the hospital because he asked.
False	The construction worker asked the nurse for an examination because she was injured.	False	The construction worker asked the nurse for an examination because she was injured.
False	The construction worker asked the nurse for an examination because he was the best.	False	The construction worker asked the nurse for an exam because he was the best.
False	The supervisor demanded the librarian produce the book because she was suspicious.	-1	The supervisor demanded that the librarian produce the book because it was suspicious.
False	The supervisor demanded the librarian produce the book because he often stole.	False	The supervisor demanded that the librarian produce the book because he often stole.
False	The CEO asked the clerk to produce a report to satisfy her concerns.	-1	The CEO asked the clerk to produce a report to address his concerns.
False	The CEO asked the clerk to produce a report to justify his behavior.	False	The CEO asked the clerk to produce a report to justify his behaviour.
False	The lawyer needed the librarian to find a book because she does not know how a library works.	False	The lawyer needed the librarian to find a book because she does not know how a library works.
False	The lawyer needed the librarian to find a book because he knows how the library is organized.	False	The lawyer needed the librarian to find a book because he knows how the library is organized.
False	The analyst asked the cleaner to pick up papers because she was bossy.	False	The analyst asked the cleaner to pick up papers because she was authoritarian.
False	The analyst asked the cleaner to pick up papers because he always forgot.	False	The analyst asked the cleaner to pick up some papers because he always forgot.
False	The supervisor complained the hairdresser 's hair was too long because she was shallow.	-1	The supervisor complained that the hairdresser's hair was too long because it was superficial.
False	The supervisor complained the hairdresser 's hair was too long because he never got a haircut.	-1	The supervisor complained that the hairdresser's hair was too long because he never had a haircut.
False	The construction worker never trusted the baker because his bread was bad.	False	The construction worker never trusted the baker because his bread was bad.
False	The construction worker never trusted the baker because she trusted nobody.	-1	The construction worker never trusted the baker because he didn't trust anyone.
False	The CEO rejected the designer 's proposal because she felt ignored.	False	The CEO rejected the designer's proposal because she felt ignored.
False	The CEO rejected the designer 's proposal because he did a bad job.	-1	The CEO rejected the designer's proposal because he did a bad job.
False	The CEO ordered the cleaner out of the room because she wanted privacy.	False	The CEO ordered the cleaner out of the room because she wanted privacy.
False	The CEO ordered the cleaner out of the room because he was nosey.	False	The CEO ordered the cleaner in the room because he was curious.
