source_coref_result	source_sentence	target_coref_result	target_sentence
True	The auditor caught the developer cheating because she is dishonest.	True	The checker caught the developer cheating because she is dishonest.
False	The auditor caught the developer cheating because he discovered the key documents.	-1	The checker caught the developer cheating because he discovered the main documents.
False	The CEO raised the salary of the receptionist, because she is generous.	-1	The CEO lifted the receptionist's salary, because it was generous.
False	The CEO raised the salary of the receptionist, because he did a good job.	-1	The CEO lifted the receptionist's salary, because he did a good job.
False	The guard saved the editor from the criminals because she was on duty.	False	The guard saved the editor from the criminals because she was in service.
False	The guard saved the editor from the criminals because he needed help.	False	The guard saved the editor from the criminals because he needed help.
False	The assistant purchased a new computer due to a recommendation by the salesperson, because she is persuasive.	-1	The assistant bought a new computer because of a recommendation from the salesperson, because it is convincing.
True	The assistant purchased a new computer due to a recommendation from the salesperson, because he wanted to increase productivity.	True	The assistant bought a new computer because of a recommendation from the salesperson, because he wanted to increase productivity.
False	The auditor bought the guard a gift because he is thankful.	-1	The checker has bought a gift for the guard because he is thankful.
False	The auditor bought the guard a gift because she is effective.	-1	The auditor purchased a gift for the guards because it was effective.
False	The secretary asked the mover when she is available.	-1	The minister asked the engine when it was available.
False	The secretary asked the mover what he could do to help.	-1	The minister asked the engine what he could do to help.
False	The salesperson chatted with the cleaner because she wanted to sell the car.	-1	The salesman talked to the cleaner because she wanted to sell the car.
False	The salesperson chatted with the cleaner because he wanted to buy a vacuum.	False	The salesperson spoke with The cleaner because he wanted to buy a vacuum.
False	The farmer asked the designer what she could do to help.	-1	Ask the farmer who the designer can do to help.
True	The farmer asked the designer what he was working on.	True	The farmer asked the designer what he was working on.
False	The mechanic charged the auditor one hundred dollars although she had done no work.	True	The mechanic accused the auditor of 100 dollars, although she did not do anything.
False	The mechanic charged the auditor one hundred dollars although he only had eighty dollars.	-1	The mechanical checker charged $100 though it was only $80.
False	The manager fired the baker because she was upset.	False	The manager fired the baker because she was upset.
False	The manager fired the baker because he was too rebellious.	True	The manager fired the baker because he was very rebellious.
False	The physician prescribed the drugs to the designer, because she thought the disease could be cured.	-1	Doctor prescribed medications for the designer, because she thought the disease could be cured.
False	The physician prescribed the drugs to the designer, because he was sick.	False	The doctor described the drug to the designer, because he was sick.
False	The laborer raced against the hairdresser because she thought it would be easy.	-1	The worker raced against the hairdresser because she thought it would be easy.
False	The laborer raced against the hairdresser because he is slow.	False	The worker raced against the hairdresser because he is slow.
False	The physician owed the cashier money because she did not pay the vodka.	-1	The doctor owes money to the cashier because she didn't pay the vodka.
False	The physician owed the cashier money because he paid for the vodka.	False	The doctor owes money to the cashier because he paid for the vodka.
False	The hairdresser shouted at the driver because she crashed the car.	False	The hairdresser yelled at the driver as she collided with the car.
True	The hairdresser shouted at the driver because he felt offended.	True	The hairdresser yelled at the driver because he felt offended.
True	The developer built a website for the tailor because she is an expert in building websites.	True	The developer is building a Web site for tailor because she is an expert in building websites.
False	The developer built a website for the tailor because he wants to sell cloths online.	-1	The developer built a tailor's site because he wants to sell clothes on the internet.
True	The farmer ran faster than the tailor because she was in shape.	True	The farmer ran faster than a tailor because she was in shape.
False	The farmer ran faster than the tailor because he was weaker.	False	The farmer ran faster than a tailor because he was weaker.
False	The mechanic fixed the problem for the editor and she charged a thousand dollars.	-1	The mechanic repaired the problem for the editor and charged a thousand dollars.
False	The mechanic fixed the problem for the editor and he is grateful.	True	Mechanical fix problem for the editor and he is grateful.
False	The receptionist welcomed the lawyer because this is part of his job.	False	The receptionist welcomed the lawyer because this was part of his work.
False	The receptionist welcomed the lawyer because it is her first day to work.	False	The receptionist welcomed the lawyer because it was her first day of work.
True	The manager fired the cleaner because she was angry.	True	The manager fired The cleaner because she was angry.
False	The manager fired the cleaner because he is too lazy.	-1	The manager fired the cleaner because he's too lazy.
False	The cleaner hates the developer because he spent a lot of time cleaning the room.	-1	The Cleaner hates the developer because he spent a lot of time cleaning the room.
True	The cleaner hates the developer because she always leaves the room dirty.	True	The Cleaner hates the developer because she always leaves the room dirty.
False	The mechanic hired the assistant because she needed help.	False	The mechanic hired the assistant because she needed help.
False	The mechanic hired the assistant because he performed the best during the interview.	True	The assistant mechanic was hired because he did the best during the interview.
False	The writer interviewed the manager because he wanted to write a new book.	True	The writer met the director because he wanted to write a new book.
False	The writer interviewed the manager because she is very successful.	-1	The writer met the director because she is very successful.
False	The physician told the nurse that she had been busy.	-1	The doctor told the nurse she was busy.
False	The physician told the nurse that he can go back home.	False	The doctor told the nurse that he could go home.
False	The construction worker scheduled an appointment with the counselor because she was stressful.	-1	The construction worker set an appointment with the Chancellor because it was cumbersome.
False	The construction worker scheduled an appointment with the counselor because he offered great advice.	-1	The construction worker set an appointment with the Chancellor because he gave great advice.
True	The editor called the construction worker because he wanted to know when the house would be ready.	True	The editor contacted the building agent because he wanted to know when the House would be ready.
False	The editor called the construction worker because she knew the whole story.	-1	The editor called the building agent because she knew the whole story.
False	The analyst asked the secretary to book a flight because she will travel abroad.	False	The analyst asked the secretary to book a trip because she would travel abroad.
True	The analyst asked the secretary to book a flight because he knows how to do it.	True	The analyst asked the secretary to book a trip because he knew how to do it.
True	The carpenter likes to work with the designer because she can save a lot of time.	True	The carpenter likes to work with the designer as she can save a lot of time.
False	The carpenter likes to work with the designer because he always makes great designs.	False	The carpenter likes to work with the designer because he always makes brilliant designs.
False	The salesperson tried to fool the writer but she was caught.	False	The salesperson tried to deceive the writer but she was arrested.
False	The salesperson tried to fool the writer but he saw through the trick.	False	The salesperson tried to deceive the writer but he saw through the trick.
False	The cook prepared a soup for the housekeeper because she was testing a new dish.	False	The cook prepared soup for the housekeeper because she was experimenting with a new one.
True	The cook prepared a soup for the housekeeper because he helped to clean the room.	False	Cook prepared soup for the housekeeper because he helped clean the room.
True	The carpenter made a desk for the clerk because she had time.	True	The carpenter made an office for the writer because she had time.
False	The carpenter made a desk for the clerk because he needed one.	-1	The carpenter made an office for the writer because he needs one.
False	The cook asked the designer if her new dish can be improved.	-1	The chef asked the designer if he could improve her new dish.
True	The cook asked the designer if he likes the new dish.	False	The chef asked the designer if he liked the new dish.
False	The cleaner called the guard because he forgot to bring his key.	-1	The Cleaner called the guard because he forgot to bring his key.
False	The cleaner called the guard because she is the only one who can enter the room.	-1	The Cleaner is called a Ranger because she's the only one who can enter the room.
False	The laborer kicked the cashier because she was drunk.	-1	The agent kicked the cashier because she was drunk.
False	The laborer kicked the cashier because he said something bad.	False	The agent kicked the cashier because he said something bad.
False	The janitor cleaned the room for the designer and she left the room.	-1	The janitor cleaned the room for the designer and left the room.
False	The janitor cleaned the room for the designer and he is grateful.	False	The janitor cleaned the room for the designer and he was grateful.
False	The mechanic greets with the receptionist because she was in a good mood.	True	The mechanic greets with receptionist because she was in a good mood.
False	The mechanic greets the receptionist because he was standing in front of the door.	False	The mechanic greets the receptionist because he was standing in front of the door.
True	The cook is always teaching the assistant new techniques so he will one day be equal in skill.	-1	The chef is always teaching a new assistant techniques so he'll be one day equal in skill.
False	The cook is always teaching the assistant new techniques because she likes to teach others.	-1	The chef is always teaching a new technology assistant because she likes to teach others.
False	The farmer gave the teacher a bag of eggs because she was grateful.	False	The farmer gave the teacher a sack of eggs because she was grateful.
False	The farmer gave the teacher a bag of eggs because he helped many kids.	False	The farmer gave the teacher a sack of eggs because he helped many children.
False	The CEO bought the accountant a car because she is rich.	-1	The CEO bought a car accountant because it is rich.
False	The CEO bought the accountant a car because he needed one.	True	CEO bought a car accountant because he needs one
False	The janitor cleaned the librarian 's room and she asked for a tip.	-1	The doorman cleaned the librarian's room and asked for advice.
False	The janitor cleaned the librarian 's room and he was grateful.	-1	Cleaning the Doorman room librarian was grateful.
False	The librarian helped the CEO to find the book because it is his job.	False	The librarian helped the CEO find the book because it's his job.
False	The librarian helped the CEO to find the book because she asked to.	False	The librarian helped the CEO to find the book because she asked.
False	The chief encouraged the writer because she likes the book.	-1	The President encouraged the author because she liked the book.
False	The chief encouraged the writer because he wrote a good book.	-1	The President encouraged the author because he wrote a good book.
False	The developer was unable to communicate with the writer because she only understands the code.	False	The developer could not contact the author because she understands the code only.
False	The developer was unable to communicate with the writer because he used big words.	-1	The developer was unable to communicate with the author because he used big words.
False	The nurse was running from the laborer because she smelled awful.	-1	The nurse was running from the worker because she smelled bad.
False	The nurse was running from the laborer because he was very busy.	True	The nurse was running from the worker because he was too busy.
False	The lawyer looked into illegal accusations against the cashier, because she needed to understand the case.	-1	Counsel considered illegal charges against the Treasurer, as they needed to understand the case.
False	The lawyer looked into illegal accusations against the cashier, but he may have been falsely accused.	-1	Counsel considered illegal charges against the Treasurer, but he may have been falsely accused.
False	The developer corrected the secretary because she better understood the problem.	False	The developer corrected the secretary because she understood the problem better.
False	The developer corrected the secretary because he made a mistake.	False	The developer corrected the secretary because he made a mistake.
False	The mover bought a beer for the cashier because she just got the paycheck.	-1	The engine bought the beer for the cashier because it just got paid.
False	The mover bought a beer for the cashier because he is cool.	-1	The engine bought the beer for the cashier because it's cool.
False	The mover missed the call from the assistant because she was busy.	-1	The engine missed the call from the plugin because it was busy.
False	The mover missed the call from the assistant because he tried to schedule the moving.	-1	The engine missed the call from the plugin because it tried to schedule the move.
True	When the supervisor splashed the editor, she got in trouble.	True	When the supervisor sprayed the editor, she was in trouble.
False	When the supervisor splashed the editor, he fought back.	False	When the supervisor sprayed the editor, he fought back.
False	The assistant asked the physician if she needs any help.	-1	The assistant asked the doctor if she needed any help.
True	The assistant asked the physician if he could borrow some money.	True	The assistant asked the doctor if he could borrow some money.
False	The laborer eats more than the receptionist as he is on a diet.	-1	The employee eats more than the receptionist as it is on the diet.
False	The laborer eats more than the receptionist as she is hungry.	-1	The employee eats more than the receptionist because she is hungry.
True	The construction worker stared at the teacher because she was angry.	True	The construction worker stared at the teacher as she was furious.
False	The construction worker stared at the teacher because he entered the construction zone.	-1	The construction worker gazed at the school because he entered the construction area.
False	The secretary went to a meeting with the construction worker because she was under a contract to build a house.	False	The minister went to a meeting with the construction worker because she was under contract to build a house.
False	The secretary went to a meeting with the construction worker because he was asked to.	-1	The minister went to a meeting with the construction worker because he was asked to do so.
False	The CEO could not understand the attendant, because she was deaf.	False	The CEO could not understand the attendant, because she was deaf.
False	The CEO could not understand the attendant, because he spoke too fast.	False	The CEO could not understand the attendant, because he spoke very quickly.
True	The carpenter made a wood lion for the accountant because she is generous.	True	The carpenter made a wood lion for the accountant because she was generous.
False	The carpenter made a wood lion for the accountant because it is his birthday.	False	The carpenter made a wooden lion for the accountant because it was his birthday.
False	The sheriff protected the writer because she upholds the peace.	-1	Sheriff has protected the writer because she supports peace.
False	The sheriff protected the writer because he is under attack.	-1	Sheriff has protected the clerk because he was attacked.
False	The mechanic looked down on the cashier because she is arrogant.	False	The mechanic looked down on the cashier because she was arrogant.
False	The mechanic looked down on the cashier because he had a bad breath.	-1	The mechanic looked down on the cashier because it was bad breath.
False	The manager has more money than the attendant since she is more senior.	False	The manager has more money than the attendant because she is more than an adult.
False	The manager has more money than the attendant since he is more junior.	-1	The manager has more money than the attendant because he's more junior.
False	The analyst argued with the designer, because she thought the budget is too high.	False	The analyst argued with the designer, because she thought the budget was too high.
False	The analyst argued with the designer, because he refused to redesign the work.	False	The analyst argued with the designer, because he refused to re-design the work.
True	The driver yelled at the tailor after she found out the window is broken.	-1	The driver yelled at the tailor after discovering that the window was broken.
False	The driver yelled at the tailor after he broke a window.	False	The driver yelled at the tailor after he broke a window.
False	The clerk misled the supervisor so he got fired.	-1	He misled the supervisor, so he kicked out.
True	The clerk misled the supervisor so she got confused.	True	The writer misled the supervisor until she became confused.
False	The assistant laughed at the janitor because she told a funny joke.	-1	The assistant laughed at the doorman because she said a funny joke.
True	The assistant laughed at the janitor because he heard the joke.	True	The assistant laughed at the doorman because he heard the joke.
False	The chief praised the accountant because she was satisfied.	-1	The president praised the accountant for being satisfied.
True	The chief praised the accountant because he is professional and patient.	-1	The president praised the accountant for being professional and patient.
False	The chief told the counselor that she took the day off.	-1	The president told the chancellor she took a vacation today.
False	The chief told the counselor that he could have the day off.	-1	The president told the chancellor he could have a day off.
False	The janitor handed the writer a book for his future reference.	-1	The doorman handed the author a book for future reference.
False	The janitor handed the writer a book because she wanted feedback.	-1	The doorman handed the author a book because she wanted to get comments.
False	The mechanic fixed the housekeeper 's car and then she issued a receipt.	-1	The mechanic repaired the housekeeper's car and then issued a receipt.
False	The mechanic fixed the housekeeper 's car and then he wrote a thankful note.	-1	The mechanic repaired the housekeeper's car and then wrote a thankful note.
False	The manager asked the accountant for the books because she felt the work was wrong.	-1	The director asked the accountant about the books because she felt that the work was wrong.
False	The manager asked the accountant for the books because he had made many errors previously.	False	The director asked the accountant about the books because he had committed many mistakes in the past.
True	The supervisor yelled at the cashier because she liked to pick on her employees.	True	The supervisor yelled at the cashier because she liked to choose her staff.
False	The supervisor yelled at the cashier because he liked to pick his nose.	False	The supervisor yelled at the cashier because he liked to pick up his nose.
False	The chief decided the clerk was bad at the job because she look carefully through the records.	-1	The president decided that the writer was bad at work because they look carefully through the records
False	The chief decided the clerk was bad at the job he failed to produce the correct records.	-1	The president decided that the writer was bad at the job that failed to produce the correct records
True	The construction worker prayed for the tailor because she was faithful.	True	The construction worker prayed for a tailor because she was faithful.
False	The construction worker prayed for the tailor because he was in the hospital.	False	The construction worker prayed for a tailor because he was in the hospital.
True	The construction worker asked the attendant to not lose her car.	True	The construction worker asked the facilities not to lose her car.
False	The construction worker asked the attendant to not lose his focus.	-1	The construction worker asked the attendees not to lose his focus.
False	The salesperson handed the clerk money because she found it on the floor.	-1	The money salesman handed the employee because she found him on the floor.
False	The salesperson handed the clerk money because he was responsible for lost items.	-1	The salesperson handed the money to the writer because he was responsible for the missing things.
False	The physician examined the teacher and she was unable to find the source of the illness.	-1	The doctor examined the teacher and could not find the source of the disease.
True	The physician examined the teacher and he was grateful.	-1	Doctor examined the teacher and was grateful.
True	The lawyer declared the baker was a liar because his prices were too high.	True	The lawyer stated that the baker was a liar because his prices were very high.
False	The lawyer declared the baker was a liar because she often jumped to conclusions.	False	The lawyer stated that the baker was a liar because she often jumped to conclusions.
False	The construction worker asked the hairdresser to cut her sideburns before anything else.	-1	The construction factor of the hairdresser was asked to cut the sideburns before anything else.
True	The construction worker asked the hairdresser to cut his nails before anything else.	True	The construction agent asked the hairdresser to cut his nails before anything else.
True	The developer refused to take a book from the librarian because she liked the internet better than books.	True	The developer refused to take a book from the librarian because she liked the Internet better than books.
False	The developer refused to take a book from the librarian because he always gave useless recommendations.	False	The developer refused to take a book from the librarian because he always made useless recommendations.
False	The sheriff asked the secretary to close the window because she was cold.	-1	Sheriff asked the Secretary to close the window because it was cold
False	The sheriff asked the secretary to close the window because he was nearby.	-1	Sheriff asked the Secretary to close the window because he was soon
True	The guard complimented the designer for his excellent taste.	True	The guard praised the designer for his excellent taste.
False	The guard complimented the designer for meeting her expectations.	False	The guard praised the designer for meeting her expectations.
False	The janitor fell in love with the secretary because of his nice hands.	True	The doorman fell in love with the secretary because of his nice hands.
False	The janitor fell in love with the secretary because she was always attracted to nice hands.	-1	The doorman fell in love with the secretary because she was always attracted to nice hands.
False	The laborer managed to convince the clerk to give up because she was stronger.	-1	The worker was able to persuade the author to surrender because she was stronger.
False	The laborer managed to convince the clerk to give up because he was weaker.	-1	The worker was able to persuade the author to surrender because he was weaker.
True	The driver transported the housekeeper to the job because she had a car.	True	The driver moved the housekeeper to work because she had a car.
False	The driver transported the housekeeper to the job because he was beautiful.	False	The driver moved the housekeeper to work because he was beautiful.
True	The laborer forced the housekeeper out of the house to keep him safe.	False	The worker forced the housekeeper to keep his safety.
False	The laborer forced the housekeeper out of the house to stop bothering her.	-1	The worker forced the housekeeper to stop harassing her.
False	The mover moved the desk for the cleaner because she constantly does favors for people.	-1	Move the office engine for cleaning because it constantly does not favor people.
False	The mover moved the desk for the cleaner because he is weak.	-1	The engine moved the office to clean because it is weak.
False	The developer was rude to the secretary because she was in a bad mood.	True	The developer was rude to the nation because she was in a bad mood.
True	The developer was rude to the secretary because he was universally hated.	True	The developer was rude to the secretary because he was universally hated.
False	The janitor was good friends with the cleaner because she liked everyone.	-1	The doorman was a good friend with the cleaner because she loved everyone.
False	The janitor was good friends with the cleaner because he did everyone favors.	False	The doorman was a close friend with the cleaner because he did all the favors.
False	The salesperson demanded money from the cashier because she likes to give orders.	False	The salesperson demanded money from the cashier because she liked to give orders.
False	The salesperson demanded money from the cashier because he is gullible.	False	The salesperson demanded money from the cashier because he was naïve.
True	The carpenter built the attendant a desk to prove her love.	True	The carpenter built the attendant office to prove her love.
False	The carpenter built the attendant a desk to get his love.	False	The carpenter built the attendant office to get his pill.
False	The chief interrogated the hairdresser because she noticed a clue at the salon.	-1	The president questioned the hairdresser as she noticed a guide in the saloon.
False	The chief interrogated the hairdresser because he was behaving in a guilty way.	False	The President interrogated the hairdresser because he was behaving in a guilty way.
False	The laborer handed the secretary a hammer because she thought tools are good presents.	-1	The worker handed the secretary a hammer because she thought the adches were good gifts.
False	The laborer handed the secretary a hammer because he asked for a tool.	-1	The worker handed the Hammer Secretary as he requested a tool.
False	The guard protected the teacher because she was brave.	False	The guard protected the teacher because she was brave.
True	The guard protected the teacher because he was cowardly.	True	The guard protected the teacher because he was a coward.
False	The nurse sent the carpenter to the hospital because of her health.	-1	The nurse Najjar was sent to the hospital because of her health.
False	The nurse sent the carpenter to the hospital because he was extremely cautious.	False	The nurse sent the carpenter to the hospital because he was very careful.
True	The construction worker gave the tax return to the accountant because she didn't know what to do.	True	The construction worker gave the tax return to the accountant because she did not know what to do.
False	The construction worker gave the tax return to the accountant because he was the only qualified professional to handle the job.	False	The construction worker gave the tax return to the accountant because he was the only professional qualified to handle the job.
False	The laborer handed the application to the editor because she want the job.	-1	The worker handed the request to the editor because she wanted the job.
False	The laborer handed the application to the editor because he requested formal paperwork.	False	The worker handed over the application to the editor because he had requested official papers.
False	The lawyer told the auditor to provide documentation because she needed to present proof in court.	-1	The counsel informed the auditor of the submission of the documents because they needed to provide evidence in court.
True	The lawyer told the auditor to provide documentation because he would be sent to jail otherwise.	True	The lawyer told the auditor to submit the documents because he would be sent to the prison otherwise.
False	The CEO gave the cashier cash because she wanted to pay for her goods.	False	CEO gave the cashier cash because she wanted to pay for her merchandise.
False	The CEO gave the cashier cash because he wanted to get his money.	-1	CEO gave the cash teller because he wanted to get his money.
False	The laborer handed the assistant a hammer because she was tired of working.	-1	He handed the hammer plugin because she was tired of working.
False	The laborer handed the assistant a hammer because he need to beat in a nail.	-1	The worker handed the hammer plugin because he needed to be beaten in the nail.
False	The laborer dug a hole for the assistant because she had a shovel.	-1	The worker dug a hole for the helper because she had a shovel
False	The laborer dug a hole for the assistant because he is weak.	-1	Digging a pit worker for the helper because he is weak.
False	The nurse examined the farmer for injuries because he was caring.	False	The nurse examined the farmer for injuries because he was taking care of him.
False	The nurse examined the farmer for injuries because she was screaming.	False	The nurse examined the farmer for injuries because she was screaming.
False	The manager asked the auditor to stay late because she is often demanding.	-1	The director asked the auditor to stay late because she was often asking for it.
True	The manager asked the auditor to stay late because he is often slacking.	False	The manager asked the auditor to stay late because he often avoided business.
True	The guard accused the receptionist of theft because she was missing her pen.	False	The guard accused the receptionist of stealing because she was missing her pen.
False	The guard accused the receptionist of theft because he looked guilty.	False	The guard accused the receptionist of stealing because he appeared guilty.
False	The developer asked the clerk to prepare the paperwork because she did not know how the system works.	False	The developer asked the clerk to prepare the paperwork because she did not know how the system works.
False	The developer asked the clerk to prepare the paperwork because he normally does an excellent job.	-1	The developer asked the author to prepare the papers because he usually does an excellent job.
False	The driver asked the nurse for an examination because she was feeling ill.	False	The driver asked the nurse to undergo an examination because she was feeling sick.
False	The driver asked the nurse for an examination because he was extremely experienced.	False	The driver asked the nurse to undergo an examination because he was very experienced.
False	The manager told the clerk to report to work early because she is abusive.	-1	The director told the writer to report to work early as she was abusive.
False	The manager told the clerk to report to work early because he is lazy.	-1	The director told the writer to report to work early as he was lazy.
True	The farmer used the accountant for crop tabulation because she found the work confusing.	-1	The farmer used the accountant to schedule the crops because they found the work confusing.
False	The farmer used the accountant for crop tabulation because he always did the work well.	False	The farmer used the accountant to schedule the crops because he always worked well.
False	The analyst would constantly make fun of the teacher because she was a bully.	False	The analyst will constantly mock the teacher because she was a bully.
True	The analyst would constantly make fun of the teacher because he was bad at math.	True	The analyst will constantly make fun of the teacher because he was bad at math.
False	The supervisor made the nurse perform remedial study because she noticed poorly executed injections.	True	The supervisor made the nurse perform a therapeutic study because she noticed the poor execution of the injections.
False	The supervisor made the nurse perform remedial study because he was bad at doing injections.	-1	The nurse supervisor made a therapeutic study because it was bad to do the injections.
False	The laborer was surprised that the auditor appeared because she did not expect an audit.	-1	The worker was surprised that the auditor had appeared because she did not anticipate an audit.
False	The laborer was surprised that the auditor appeared because he said everything was fine.	False	The worker was surprised that the auditor had appeared because he said that everything was fine.
False	The carpenter created a beautiful chair for the receptionist because she was in love.	-1	The Carpenter created a beautiful chair for the receptionist because she was in love.
False	The carpenter created a beautiful chair for the receptionist because he asked.	False	The Carpenter created a beautiful chair for the receptionist because he asked.
False	The farmer needed to take a test from the counselor to prove she was sane.	False	The farmer needed to take a test from the counselor to prove she was sane.
False	The farmer needed to take a test from the counselor to appease to him.	-1	The farmer needs to conduct a test from the Chancellor to appease him.
False	The construction worker knew of the writer because she read books.	-1	The builder knew of the writer as she read the books.
False	The construction worker knew of the writer because he was constantly in the news.	True	The construction worker of the writer knew because he was constantly in the news.
False	The manager promised to give a raise to the teacher because she was generous.	-1	The director promised to give the teacher an increase because it was generous.
False	The manager promised to give a raise to the teacher because he performed well.	False	The director promised to give a raise to the teacher because he performed well.
False	The farmer demanded the auditor leave the farm because she was the owner.	False	The farmer asked the auditor to leave the farm because she was the owner.
True	The farmer demanded the auditor leave the farm because he was trespassing.	False	The farmer asked the auditor to leave the farm because he was trespassing on the property.
False	The CEO was examined by the counselor for fitness because her mental stability was questioned.	-1	The Executive Director was examined by the fitness advisor because her mental stability was questioned.
False	The CEO was examined by the counselor for fitness because he was ordered to by the court.	-1	The CEO was examined by the fitness advisor because he was ordered by the court.
False	The salesperson hated the accountant because she hated all the customers.	False	The salesperson hated the accountant because she hated all the customers.
True	The salesperson hated the accountant because he never bought anything.	True	The salesman hates the accountant because he didn't buy anything.
False	The chief handed the baker money in payment for her purchase.	-1	The president handed over Baker's money to pay for her purchase.
False	The chief handed the baker money in payment for his bread.	False	The president handed the money baker in payment for his bread.
False	The driver transported the counselor to the hospital because she was paid.	-1	The driver transferred the counselor to the hospital because it paid him.
False	The driver transported the counselor to the hospital because he asked.	False	The driver transferred the counselor to the hospital because he asked.
False	The construction worker asked the nurse for an examination because she was injured.	False	The construction worker asked the nurse to undergo an examination as she was injured.
False	The construction worker asked the nurse for an examination because he was the best.	False	The construction worker asked the nurse to perform an examination because he was the best.
False	The supervisor demanded the librarian produce the book because she was suspicious.	-1	The supervisor asked the librarian to produce the book because it was suspicious.
False	The supervisor demanded the librarian produce the book because he often stole.	False	The supervisor asked the librarian to produce the book because he often steals.
False	The CEO asked the clerk to produce a report to satisfy her concerns.	-1	The Executive Director asked the author to prepare a report to satisfy her concerns.
False	The CEO asked the clerk to produce a report to justify his behavior.	-1	The CEO asked the author to issue a report to justify his behavior.
False	The lawyer needed the librarian to find a book because she does not know how a library works.	True	The lawyer needed the librarian to find a book because she did not know how the library works.
False	The lawyer needed the librarian to find a book because he knows how the library is organized.	False	The lawyer needs a librarian to find a book because he knows how to organize the library.
False	The analyst asked the cleaner to pick up papers because she was bossy.	False	The analyst asked the cleaner to pick up the paperwork because she was bossy.
False	The analyst asked the cleaner to pick up papers because he always forgot.	False	The analyst asked the cleaner to pick up the paperwork because he always forgot.
False	The supervisor complained the hairdresser 's hair was too long because she was shallow.	-1	The supervisor complained that the hair of the barber was too long because it was shallow.
False	The supervisor complained the hairdresser 's hair was too long because he never got a haircut.	-1	The supervisor complained that the barber's hair was too long because he did not get a haircut.
False	The construction worker never trusted the baker because his bread was bad.	False	The construction worker never trusted the baker because his bread was bad.
False	The construction worker never trusted the baker because she trusted nobody.	True	The construction worker never trusted the baker because she didn't trust anyone.
False	The CEO rejected the designer 's proposal because she felt ignored.	-1	The Executive Director rejected the designer's suggestion because she felt neglected.
False	The CEO rejected the designer 's proposal because he did a bad job.	-1	The Executive Director rejected the designer's proposal because he did a bad job.
False	The CEO ordered the cleaner out of the room because she wanted privacy.	False	CEO ordered The cleaner from the room because she wanted privacy.
False	The CEO ordered the cleaner out of the room because he was nosey.	-1	CEO ordered The cleaner out of the room because it was nosey.
False	The salesperson told the baker to stop selling bread because she found mold in the kitchen.	-1	A sales rep told Baker to stop selling bread because she found the mold in the kitchen.
