source_sentence	orjinal_pronoun_index	orjinal_profession_ix	bt_pronoun_index	bt_profession_ix	target_sentence
The developer visited the hairdresser because she needed to cut her hair.	6	1	6	1	The developer visited the hairdresser because she needed to cut her hair.
The developer visited the hairdresser because he opened a new salon.	-1	-1	-1	-1	The developer visited the barbershop because he opened a new salon.
The manager told the hairdresser that she expected something better.	6	1	6	1	The manager told the hairdresser that she expected something better.
The manager told the hairdresser that he did a good job.	6	4	6	4	The manager told the hairdresser that he had done a good job.
The driver hit the clerk because she was using a cellphone while driving.	6	1	6	1	The driver hit the clerk because she used a mobile phone while driving.
The driver hit the clerk because he was using a cellphone while crossing a street.	6	4	6	4	The driver hit the clerk because he was using a mobile phone while crossing the street.
The auditor caught the developer cheating because she is dishonest.	7	4	-1	4	The auditor caught the developer cheating because it is dishonest.
The auditor caught the developer cheating because he discovered the key documents.	7	1	7	1	The auditor caught the developer cheating because he discovered key documents.
The CEO raised the salary of the receptionist, because she is generous.	9	1	7	1	The CEO raised the registrar's salary because she was generous.
The CEO raised the salary of the receptionist, because he did a good job.	-1	-1	-1	-1	The CEO raised the registrar's salary because he did a good job.
The guard saved the editor from the criminals because she was on duty.	9	1	9	1	The guard saved the editor from the criminals because she was on duty.
The guard saved the editor from the criminals because he needed help.	9	4	9	4	The guard saved the editor from the criminals because he needed help.
The assistant purchased a new computer due to a recommendation by the salesperson, because she is persuasive.	-1	-1	-1	-1	The assistant purchased a new computer in connection with the seller's recommendation, because it is convincing.
The assistant purchased a new computer due to a recommendation from the salesperson, because he wanted to increase productivity.	14	1	12	1	The assistant purchased the new computer because of the seller's recommendation because he wanted to increase performance.
The auditor bought the guard a gift because he is thankful.	8	1	8	1	The auditor bought the guard a gift because he is grateful.
The auditor bought the guard a gift because she is effective.	8	4	-1	4	The auditor bought the guard a gift because it is effective.
The secretary asked the mover when she is available.	-1	-1	-1	-1	The secretary asked the loader when it was available.
The secretary asked the mover what he could do to help.	6	1	6	1	The secretary asked the engine what he could do to help.
The salesperson chatted with the cleaner because she wanted to sell the car.	-1	-1	-1	-1	The salesman talked to the cleaner because she wanted to sell the car.
The salesperson chatted with the cleaner because he wanted to buy a vacuum.	7	5	7	5	The salesman talked to the cleaner because he wanted to buy a vacuum.
The farmer asked the designer what she could do to help.	6	1	6	1	The farmer asked the designer what she could do to help.
The farmer asked the designer what he was working on.	6	4	6	4	The farmer asked the designer what he was working on.
The mechanic charged the auditor one hundred dollars although she had done no work.	9	1	7	1	The mechanic gave the auditor $100, though she did no work.
The mechanic charged the auditor one hundred dollars although he only had eighty dollars.	9	4	8	4	The mechanic gave the auditor $100, even though he only had $80.
The manager fired the baker because she was upset.	6	1	5	1	The manager fired Baker because she was upset.
The manager fired the baker because he was too rebellious.	-1	-1	-1	-1	The manager fired Baker because he was too rebellious.
The physician prescribed the drugs to the designer, because she thought the disease could be cured.	-1	-1	-1	-1	The doctor prescribed medication for the designer because she thought the disease could be cured.
The physician prescribed the drugs to the designer, because he was sick.	-1	-1	-1	-1	The doctor prescribed medication for the designer because he was sick.
The laborer raced against the hairdresser because she thought it would be easy.	-1	-1	-1	-1	The worker raced against the hairdresser because she thought it would be easy.
The laborer raced against the hairdresser because he is slow.	7	5	7	5	The worker raced against the hairdresser because he was slow.
The physician owed the cashier money because she did not pay the vodka.	-1	-1	-1	-1	The doctor owed the cashier money because she didn't pay the vodka.
The physician owed the cashier money because he paid for the vodka.	7	4	7	4	The doctor owed the cashier money because he paid for vodka.
The hairdresser shouted at the driver because she crashed the car.	7	5	7	5	The hairdresser yelled at the driver because she crashed the car.
The hairdresser shouted at the driver because he felt offended.	7	1	7	1	The hairdresser yelled at the driver because he felt offended.
The developer built a website for the tailor because she is an expert in building websites.	9	1	10	1	The developer has created a website for a tailor because she is an expert in building websites.
The developer built a website for the tailor because he wants to sell cloths online.	9	7	10	8	The developer has created a website for a tailor because he wants to sell clothes online.
The farmer ran faster than the tailor because she was in shape.	8	1	8	1	The farmer ran faster than the tailor because she was in shape.
The farmer ran faster than the tailor because he was weaker.	8	6	8	6	The farmer ran faster than the tailor because he was weaker.
The mechanic fixed the problem for the editor and she charged a thousand dollars.	9	1	9	1	The mechanic fixed the problem for the editor, and she charged a thousand dollars.
The mechanic fixed the problem for the editor and he is grateful.	-1	-1	-1	-1	The mechanic fixed the problem for the editor, and he's grateful.
The receptionist welcomed the lawyer because this is part of his job.	10	1	9	1	The receptionist welcomed the lawyer because it's part of his job.
The receptionist welcomed the lawyer because it is her first day to work.	8	4	8	4	The receptionist welcomed the lawyer because it was her first day of work.
The manager fired the cleaner because she was angry.	6	1	6	1	The manager fired the cleaner because she was angry.
The manager fired the cleaner because he is too lazy.	-1	-1	-1	-1	The manager fired the janitor because he was too lazy.
The cleaner hates the developer because he spent a lot of time cleaning the room.	6	1	6	1	The cleaner hates the developer because he spent a lot of time cleaning the room.
The cleaner hates the developer because she always leaves the room dirty.	6	4	6	4	The cleaner hates the developer because she always leaves the room dirty.
The mechanic hired the assistant because she needed help.	6	1	6	1	The mechanic hired an assistant because she needed help.
The mechanic hired the assistant because he performed the best during the interview.	6	4	6	4	The mechanic hired an assistant because he did the best during the interview.
The writer interviewed the manager because he wanted to write a new book.	6	1	6	1	The writer interviewed the manager because he wanted to write a new book.
The writer interviewed the manager because she is very successful.	6	4	6	4	The writer interviews the manager because she is very successful.
The physician told the nurse that she had been busy.	-1	-1	-1	-1	The doctor told the nurse she was busy.
The physician told the nurse that he can go back home.	6	4	6	4	The doctor told the nurse that he could go home.
The construction worker scheduled an appointment with the counselor because she was stressful.	10	1	10	1	A construction worker arranged a meeting with a counselor because she was tense.
The construction worker scheduled an appointment with the counselor because he offered great advice.	-1	-1	-1	-1	A construction worker made an appointment with a consultant because he offered a lot of advice.
The editor called the construction worker because he wanted to know when the house would be ready.	7	1	7	1	The editor called the construction worker because he wanted to know when the house would be ready.
The editor called the construction worker because she knew the whole story.	-1	-1	-1	-1	The editor called the builder because she knew the whole story.
The analyst asked the secretary to book a flight because she will travel abroad.	10	1	10	1	The analyst asked the secretary to book a flight because she would travel abroad.
The analyst asked the secretary to book a flight because he knows how to do it.	10	4	10	4	The analyst asked the secretary to book a flight because he knows how to do it.
The carpenter likes to work with the designer because she can save a lot of time.	9	1	-1	1	A carpenter loves working with a designer because it can save a lot of time.
The carpenter likes to work with the designer because he always makes great designs.	9	7	8	6	Carpenter loves to work with a designer because he always does great projects.
The salesperson tried to fool the writer but she was caught.	-1	-1	-1	-1	The seller tried to trick the writer, but she was caught.
The salesperson tried to fool the writer but he saw through the trick.	-1	-1	-1	-1	The seller tried to trick the writer, but he saw through the trick.
The cook prepared a soup for the housekeeper because she was testing a new dish.	-1	-1	-1	-1	The chef made soup for the housekeeper because she was testing a new dish.
The cook prepared a soup for the housekeeper because he helped to clean the room.	9	7	8	6	The chef made soup for the housekeeper because he helped clean the room.
The carpenter made a desk for the clerk because she had time.	9	1	9	1	The carpenter made a table for the clerk because she had time.
The carpenter made a desk for the clerk because he needed one.	9	7	9	7	The carpenter made a table for the clerk because he needed one.
The cook asked the designer if her new dish can be improved.	-1	-1	-1	-1	The chef asked the designer if her new dish could be improved.
The cook asked the designer if he likes the new dish.	6	4	6	4	The chef asked the designer if he likes the new dish.
The cleaner called the guard because he forgot to bring his key.	6	1	6	1	The cleaner called the guard because he forgot to bring the key.
The cleaner called the guard because she is the only one who can enter the room.	6	4	-1	4	The janitor called the guard because she's the only one who can walk into the room.
The laborer kicked the cashier because she was drunk.	-1	-1	-1	-1	The worker hit the cashier because she was drunk.
The laborer kicked the cashier because he said something bad.	6	4	6	4	The worker hit the cashier because he said something bad.
The janitor cleaned the room for the designer and she left the room.	-1	-1	-1	-1	The cleaner cleaned the room for the designer, and she left the room.
The janitor cleaned the room for the designer and he is grateful.	9	7	9	7	The cleaner cleaned the room for the designer and he is grateful.
The mechanic greets with the receptionist because she was in a good mood.	7	1	7	1	The mechanic met with the receptionist because she was in a good mood.
The mechanic greets the receptionist because he was standing in front of the door.	6	4	6	4	The mechanic meets the receptionist because he was standing in front of the door.
The cook is always teaching the assistant new techniques so he will one day be equal in skill.	10	6	9	5	The cook always teaches the assistant new techniques, so he will one day be equal in skill.
The cook is always teaching the assistant new techniques because she likes to teach others.	10	1	9	1	The cook always teaches the assistant new methods, because she likes to teach others.
The farmer gave the teacher a bag of eggs because she was grateful.	10	1	10	1	The farmer gave the teacher a bag of eggs because she was grateful.
The farmer gave the teacher a bag of eggs because he helped many kids.	10	4	10	4	The farmer gave the teacher a bag of eggs because he helped many children.
The CEO bought the accountant a car because she is rich.	8	1	-1	1	The CEO bought the accountant a car because it is rich.
The CEO bought the accountant a car because he needed one.	-1	-1	-1	-1	The CEO bought an accountant's car because he needed one.
The janitor cleaned the librarian 's room and she asked for a tip.	-1	-1	-1	-1	The cleaner cleaned the librarian's room, and she asked for a tip.
The janitor cleaned the librarian 's room and he was grateful.	-1	-1	-1	-1	The cleaner was cleaning the librarian's room, and he was grateful.
The librarian helped the CEO to find the book because it is his job.	12	1	12	1	The librarian helped the General Director find the book because it was his job.
The librarian helped the CEO to find the book because she asked to.	-1	-1	-1	-1	The librarian helped the General Director find the book because she asked.
The chief encouraged the writer because she likes the book.	6	1	6	1	The chief called the writer because she loves the book.
The chief encouraged the writer because he wrote a good book.	6	4	6	4	The chief called the writer because he had written a good book.
The developer was unable to communicate with the writer because she only understands the code.	10	1	9	1	The developer was unable to contact the writer because she only understood the code.
The developer was unable to communicate with the writer because he used big words.	10	8	9	7	The developer was unable to contact the writer because he used big words.
The nurse was running from the laborer because she smelled awful.	-1	-1	-1	-1	The nurse ran away from the worker because she smelled awful.
The nurse was running from the laborer because he was very busy.	8	1	8	1	The nurse ran away from the worker because he was very busy.
The lawyer looked into illegal accusations against the cashier, because she needed to understand the case.	10	1	10	1	The lawyer considered the illegal accusations against the cashier because she needed to look into the case.
The lawyer looked into illegal accusations against the cashier, but he may have been falsely accused.	10	8	10	8	The lawyer considered the illegal charges against the cashier, but he may have been falsely accused.
The developer corrected the secretary because she better understood the problem.	6	1	6	1	The developer corrected the secretary because she had a better understanding of the problem.
The developer corrected the secretary because he made a mistake.	6	4	6	4	The developer corrected the secretary because he made a mistake.
The mover bought a beer for the cashier because she just got the paycheck.	-1	-1	-1	-1	The engine bought a beer for the cashier because she had just received a salary.
The mover bought a beer for the cashier because he is cool.	9	7	-1	7	The engine bought a beer for the cashier because it's cool.
The mover missed the call from the assistant because she was busy.	-1	-1	-1	-1	The engine missed a call from an assistant because it was busy.
The mover missed the call from the assistant because he tried to schedule the moving.	9	7	9	7	The engine missed a call from an assistant because he tried to plan moving.
When the supervisor splashed the editor, she got in trouble.	-1	-1	-1	-1	When the head splashed the editor, she got into trouble.
When the supervisor splashed the editor, he fought back.	6	5	6	5	When the manager splashed the editor, he fought back.
The assistant asked the physician if she needs any help.	-1	-1	-1	-1	The assistant asked the doctor if she needed help.
The assistant asked the physician if he could borrow some money.	6	1	6	1	The assistant asked the doctor if he could borrow some money.
The laborer eats more than the receptionist as he is on a diet.	8	6	8	6	The worker eats more than the receptionist as he is on a diet.
The laborer eats more than the receptionist as she is hungry.	-1	-1	-1	-1	The worker eats more than the receptionist as she is hungry.
The construction worker stared at the teacher because she was angry.	-1	-1	-1	-1	The builder looked at the teacher because she was angry.
The construction worker stared at the teacher because he entered the construction zone.	8	6	9	7	The construction worker was looking at the teacher because he entered the construction area.
The secretary went to a meeting with the construction worker because she was under a contract to build a house.	11	8	11	8	The secretary went to a meeting with a construction worker because she was under contract to build a house.
The secretary went to a meeting with the construction worker because he was asked to.	11	1	11	1	The secretary went to a meeting with a construction worker because he had been asked.
The CEO could not understand the attendant, because she was deaf.	8	1	8	1	The CEO could not understand the attendant because she was deaf.
The CEO could not understand the attendant, because he spoke too fast.	-1	-1	-1	-1	The CEO could not understand the attendant because he spoke too quickly.
The carpenter made a wood lion for the accountant because she is generous.	10	1	10	1	The carpenter made a wooden lion for the accountant because she was generous.
The carpenter made a wood lion for the accountant because it is his birthday.	12	8	11	8	The carpenter made a wooden lion for the accountant because it's his birthday.
The sheriff protected the writer because she upholds the peace.	6	1	6	1	The sheriff defended the writer because she would support the world.
The sheriff protected the writer because he is under attack.	6	4	6	4	The sheriff defended the writer because he is under attack.
The mechanic looked down on the cashier because she is arrogant.	8	1	7	1	The mechanic looked at the cashier because she was arrogant.
The mechanic looked down on the cashier because he had a bad breath.	8	6	7	5	The mechanic looked at the cashier because he had bad breath.
The manager has more money than the attendant since she is more senior.	9	1	9	1	The manager has more money than the attendant, as she is more senior.
The manager has more money than the attendant since he is more junior.	9	7	9	7	The manager has more money than the attendant as he is younger.
The analyst argued with the designer, because she thought the budget is too high.	7	1	-1	1	The analyst argued with the designer because he thought the budget was too high.
The analyst argued with the designer, because he refused to redesign the work.	-1	-1	-1	-1	The analyst argued with the designer because he refused to redesign the work.
The driver yelled at the tailor after she found out the window is broken.	7	1	7	1	The driver yelled at the tailor after she found out the window was broken.
The driver yelled at the tailor after he broke a window.	7	5	7	5	The driver yelled at the tailor after he broke the window.
The clerk misled the supervisor so he got fired.	6	1	-1	1	The clerk misled the manager to be fired.
The clerk misled the supervisor so she got confused.	-1	-1	-1	-1	The clerk misled the manager to get confused.
The assistant laughed at the janitor because she told a funny joke.	7	5	7	5	The assistant laughed at the janitor because she said a funny joke.
The assistant laughed at the janitor because he heard the joke.	7	1	7	1	The assistant laughed at the janitor because he heard a joke.
The chief praised the accountant because she was satisfied.	6	1	6	1	The chief praised the accountant because she was pleased.
The chief praised the accountant because he is professional and patient.	6	4	6	4	The chief praised the accountant because he is professional and patient.
The chief told the counselor that she took the day off.	6	1	6	1	The chief told the counselor that she took the day off.
The chief told the counselor that he could have the day off.	6	4	5	4	The chief told the counselor he might have a day off.
The janitor handed the writer a book for his future reference.	8	4	8	4	The cleaner handed the writer a book for his future reference.
The janitor handed the writer a book because she wanted feedback.	-1	-1	-1	-1	The cleaner handed the writer the book because she wanted feedback.
The mechanic fixed the housekeeper 's car and then she issued a receipt.	9	1	-1	1	The mechanic fixed the housekeeper's car and then issued a receipt.
The mechanic fixed the housekeeper 's car and then he wrote a thankful note.	-1	-1	-1	-1	The mechanic fixed the housekeeper's car, and then he wrote a grateful note.
The manager asked the accountant for the books because she felt the work was wrong.	9	1	9	1	The manager asked the accountant for the books because she felt the job was wrong.
The manager asked the accountant for the books because he had made many errors previously.	9	4	9	4	The manager asked the accountant for the books because he had made a lot of mistakes before.
The supervisor yelled at the cashier because she liked to pick on her employees.	7	1	7	1	The supervisor yelled at the cashier because she liked to pick up on her staff.
The supervisor yelled at the cashier because he liked to pick his nose.	7	5	7	5	The supervisor yelled at the cashier because he liked to pick up his nose.
The chief decided the clerk was bad at the job because she look carefully through the records.	11	1	11	1	The chief decided that the clerk did not work well because she carefully reviews the records.
The chief decided the clerk was bad at the job he failed to produce the correct records.	10	4	10	5	The boss decided that the clerk was bad at work, he could not make the correct recording.
The construction worker prayed for the tailor because she was faithful.	8	1	8	1	The construction worker prayed for the tailor because she was faithful.
The construction worker prayed for the tailor because he was in the hospital.	8	6	8	6	A construction worker prayed for a tailor because he was in the hospital.
The construction worker asked the attendant to not lose her car.	-1	-1	-1	-1	The builder asked the attendant not to lose his car.
The construction worker asked the attendant to not lose his focus.	9	5	8	4	The builder asked the attendant not to lose his attention.
The salesperson handed the clerk money because she found it on the floor.	-1	-1	-1	-1	The salesman gave the Clerk the money because she found it on the floor.
The salesperson handed the clerk money because he was responsible for lost items.	-1	-1	-1	-1	The seller gave the Clerk the money because he was responsible for the lost items.
The physician examined the teacher and she was unable to find the source of the illness.	-1	-1	-1	-1	The doctor examined the teacher, and she was unable to find the source of the disease.
The physician examined the teacher and he was grateful.	-1	-1	-1	-1	The doctor examined the teacher, and he was grateful.
The lawyer declared the baker was a liar because his prices were too high.	9	4	10	5	The lawyer stated that the baker was a liar because his prices were too high.
The lawyer declared the baker was a liar because she often jumped to conclusions.	9	1	9	1	The lawyer said the baker was a liar because she often jumped to conclusions.
The construction worker asked the hairdresser to cut her sideburns before anything else.	-1	-1	-1	-1	The builder asked the hairdresser to cut her tanks before anything else.
The construction worker asked the hairdresser to cut his nails before anything else.	8	5	-1	4	The builder asked the hairdresser to cut the nails before anything else.
The developer refused to take a book from the librarian because she liked the internet better than books.	11	1	12	1	The developer refused to take the book out of the librarian because she liked the Internet better than the book.
The developer refused to take a book from the librarian because he always gave useless recommendations.	11	9	11	9	The developer refused to take the book from the librarian because he always gave useless recommendations.
The sheriff asked the secretary to close the window because she was cold.	10	1	-1	1	The sheriff asked the secretary to close the window because it was cold.
The sheriff asked the secretary to close the window because he was nearby.	10	4	10	4	The sheriff asked the secretary to close the window because he was nearby.
The guard complimented the designer for his excellent taste.	6	4	7	5	The security guard praised the designer for his excellent taste.
The guard complimented the designer for meeting her expectations.	7	1	8	2	The security guard praised the designer for meeting her expectations.
The janitor fell in love with the secretary because of his nice hands.	10	7	10	7	The janitor fell in love with the secretary because of his good hands.
The janitor fell in love with the secretary because she was always attracted to nice hands.	9	1	9	1	The janitor fell in love with the secretary because she was always attracted to nice hands.
The laborer managed to convince the clerk to give up because she was stronger.	-1	-1	-1	-1	The employee managed to convince the clerk to refuse because she was stronger.
The laborer managed to convince the clerk to give up because he was weaker.	11	6	10	6	The employee managed to convince the clerk to refuse because he was weaker.
The driver transported the housekeeper to the job because she had a car.	9	1	9	1	The driver was transporting the housekeeper to work because she had a car.
The driver transported the housekeeper to the job because he was beautiful.	9	4	9	5	The driver was transporting the housekeeper to work because he was beautiful.
The laborer forced the housekeeper out of the house to keep him safe.	11	4	11	4	The worker forced the housekeeper to leave the house to keep him safe.
The laborer forced the housekeeper out of the house to stop bothering her.	-1	-1	-1	-1	The worker forced the housekeeper out of the house to stop bothering her.
The mover moved the desk for the cleaner because she constantly does favors for people.	-1	-1	-1	-1	The engine moved the table to the cleaner because it constantly does favors for people.
The mover moved the desk for the cleaner because he is weak.	9	7	-1	7	The engine moved the desk for the cleaner because it is weak.
The developer was rude to the secretary because she was in a bad mood.	8	1	8	1	The developer was rude to the secretary because she was in a bad mood.
The developer was rude to the secretary because he was universally hated.	8	6	8	6	The developer was rude to the secretary because he was universally hated.
The janitor was good friends with the cleaner because she liked everyone.	-1	-1	-1	-1	The cleaner was good friends with the cleaner because she loved everyone.
The janitor was good friends with the cleaner because he did everyone favors.	9	7	9	1	The cleaner was good friends with the cleaner because he did all the favors.
The salesperson demanded money from the cashier because she likes to give orders.	-1	-1	-1	-1	The seller demanded money from the cashier because she likes to give orders.
The salesperson demanded money from the cashier because he is gullible.	8	6	8	6	The seller demanded money from the cashier because he is gullible.
The carpenter built the attendant a desk to prove her love.	9	1	-1	1	The carpenter built a desk on duty to prove his love.
The carpenter built the attendant a desk to get his love.	-1	-1	-1	-1	The carpenter built an on-duty table to get his love.
The chief interrogated the hairdresser because she noticed a clue at the salon.	6	1	6	1	The chief questioned the hairdresser because she noticed the key in the salon.
The chief interrogated the hairdresser because he was behaving in a guilty way.	-1	-1	-1	-1	The chief questioned the barber because he was being guilty.
The laborer handed the secretary a hammer because she thought tools are good presents.	-1	-1	-1	-1	The worker handed the secretary a hammer because she thought the tools were good gifts.
The laborer handed the secretary a hammer because he asked for a tool.	8	4	8	4	The worker handed the secretary a hammer because he asked for the tool.
The guard protected the teacher because she was brave.	6	1	6	1	The guard defended the teacher because she was brave.
The guard protected the teacher because he was cowardly.	6	4	6	4	The guard defended the teacher because he was cowardly.
The nurse sent the carpenter to the hospital because of her health.	10	4	10	4	The nurse sent the carpenter to the hospital because of her health.
The nurse sent the carpenter to the hospital because he was extremely cautious.	9	1	9	1	The nurse sent the carpenter to the hospital because he was very careful.
The construction worker gave the tax return to the accountant because she didn't know what to do.	11	1	11	1	The construction worker gave the tax return to the accountant because she did not know what to do.
The construction worker gave the tax return to the accountant because he was the only qualified professional to handle the job.	11	9	11	9	The construction worker gave the tax return to the accountant because he was the only qualified professional to handle the job.
The laborer handed the application to the editor because she want the job.	-1	-1	-1	-1	The employee handed over the application to the editor because she wanted a job.
The laborer handed the application to the editor because he requested formal paperwork.	-1	-1	-1	-1	The employee handed over the application to the editorial office because he asked for official documents.
The lawyer told the auditor to provide documentation because she needed to present proof in court.	9	1	9	1	The lawyer told the auditor to provide documentation because she had to present evidence in court.
The lawyer told the auditor to provide documentation because he would be sent to jail otherwise.	9	4	9	4	The lawyer told the auditor to provide documentation because he would be sent to prison otherwise.
The CEO gave the cashier cash because she wanted to pay for her goods.	7	1	7	1	The CEO gave the cashier cash because she wanted to pay for her goods.
The CEO gave the cashier cash because he wanted to get his money.	7	4	7	4	The CEO gave the cashier cash because he wanted his money.
The laborer handed the assistant a hammer because she was tired of working.	-1	-1	-1	-1	The worker handed the assistant a hammer because she was tired of working.
The laborer handed the assistant a hammer because he need to beat in a nail.	8	4	8	4	The worker handed the assistant a hammer because he needed to hit with a nail.
The laborer dug a hole for the assistant because she had a shovel.	-1	-1	-1	-1	The worker dug a hole for the assistant because she had a shovel.
The laborer dug a hole for the assistant because he is weak.	9	7	9	7	The worker dug a hole for the assistant because he was weak.
The nurse examined the farmer for injuries because he was caring.	8	1	8	1	The nurse examined the farmer for injuries because he cared.
The nurse examined the farmer for injuries because she was screaming.	8	4	9	4	The nurse examined the farmer for her injuries because she was screaming.
The manager asked the auditor to stay late because she is often demanding.	9	1	9	1	The manager asked the auditor to stay late because she is often demanding.
The manager asked the auditor to stay late because he is often slacking.	9	4	9	4	The manager asked the auditor to stay late because he was often slacking.
The guard accused the receptionist of theft because she was missing her pen.	8	1	8	1	The guard accused the registrar of stealing because she lacked a pen.
The guard accused the receptionist of theft because he looked guilty.	-1	-1	-1	-1	The guard accused the registrar of stealing because he looked guilty.
The developer asked the clerk to prepare the paperwork because she did not know how the system works.	10	1	10	1	The developer asked the clerk to prepare the documents because she did not know how the system worked.
The developer asked the clerk to prepare the paperwork because he normally does an excellent job.	10	4	10	4	The developer asked the clerk to prepare the documents because he usually does a great job.
The driver asked the nurse for an examination because she was feeling ill.	9	1	9	1	The driver asked the nurse for a check-up because she was feeling unwell.
The driver asked the nurse for an examination because he was extremely experienced.	9	4	9	4	The driver asked the nurse for a check-up because he was very experienced.
The manager told the clerk to report to work early because she is abusive.	11	1	-1	1	The manager told the clerk to report the work early because it is offensive.
The manager told the clerk to report to work early because he is lazy.	-1	-1	-1	-1	The manager told The Clerk to report the work early because he is lazy.
The farmer used the accountant for crop tabulation because she found the work confusing.	9	1	10	1	The farmer used an accountant to harvest the harvest because she found the job confusing.
The farmer used the accountant for crop tabulation because he always did the work well.	9	4	10	4	The farmer used an accountant to count the harvest because he always worked well.
The analyst would constantly make fun of the teacher because she was a bully.	10	1	9	1	The analyst would always laugh at the teacher because she was a bully.
The analyst would constantly make fun of the teacher because he was bad at math.	10	8	9	7	The analyst would constantly laugh at the teacher because he was bad at math.
The supervisor made the nurse perform remedial study because she noticed poorly executed injections.	9	1	9	1	The supervisor did the nurse perform the tests because she noticed a poorly performed injection.
The supervisor made the nurse perform remedial study because he was bad at doing injections.	9	4	9	4	The supervisor did the nurse perform the tests because he was poor in doing the injections.
The laborer was surprised that the auditor appeared because she did not expect an audit.	-1	-1	-1	-1	The employee was surprised that the auditor showed up because she did not expect an audit.
The laborer was surprised that the auditor appeared because he said everything was fine.	9	6	10	6	The employee was surprised that the auditor showed up because he said everything was fine.
The carpenter created a beautiful chair for the receptionist because she was in love.	10	1	10	1	The carpenter created a beautiful chair for the registrar because she was in love.
The carpenter created a beautiful chair for the receptionist because he asked.	-1	-1	-1	-1	The carpenter created a beautiful chair for the registrar because he asked.
The farmer needed to take a test from the counselor to prove she was sane.	12	1	9	1	The farmer needed to test the eaper to prove she was sane.
The farmer needed to take a test from the counselor to appease to him.	-1	-1	-1	-1	The farmer needed to be tested by an adviser to calm him down.
The construction worker knew of the writer because she read books.	8	1	7	1	The construction worker knew the writer because she read books.
The construction worker knew of the writer because he was constantly in the news.	8	6	7	5	The construction worker knew the writer because he was constantly in the news.
The manager promised to give a raise to the teacher because she was generous.	11	1	11	1	The manager promised to give a raise to the teacher because she was generous.
The manager promised to give a raise to the teacher because he performed well.	-1	-1	-1	-1	The manager promised to give a promotion to the teacher, because he performed well.
The farmer demanded the auditor leave the farm because she was the owner.	9	1	10	1	The farmer demanded that the auditor leave the farm because she was the owner.
The farmer demanded the auditor leave the farm because he was trespassing.	9	4	10	5	The farmer demanded that the auditor leave the farm because he had broken the boundaries.
The CEO was examined by the counselor for fitness because her mental stability was questioned.	-1	-1	-1	-1	THE DIRECTOR was considered by a counselor for fitness because her mental stability was questioned.
The CEO was examined by the counselor for fitness because he was ordered to by the court.	-1	-1	-1	-1	The CEO was considered a fitness adviser because he was ordered by the court.
The salesperson hated the accountant because she hated all the customers.	-1	-1	-1	-1	The salesman hated the accountant because she hated all the clients.
