source_sentence	orjinal_pronoun	orjinal_profession	bt_pronoun	bt_profession	target_sentence
The auditor caught the developer cheating because she is dishonest.	female	the developer	-1	caught the	The auditor caught the cheating developer because she's dishonest.
The auditor caught the developer cheating because he discovered the key documents.	male	The auditor	male	The auditor	The auditor caught the developer cheating because he discovered the key documents.
The CEO raised the salary of the receptionist, because she is generous.	female	The CEO	-1	The CEO	The CEO raised the receptionist's salary, because she's generous.
The CEO raised the salary of the receptionist, because he did a good job.	-1	the receptionist,	-1		The CEO raised the receptionist's salary, because he did a good job.
The guard saved the editor from the criminals because she was on duty.	female	The guard	-1	The guard	The guard saved the publisher from the criminals because he was on duty.
The guard saved the editor from the criminals because he needed help.	male	the editor	male	saved publisher	The guard saved the publisher from the criminals because he needed help.
The assistant purchased a new computer due to a recommendation by the salesperson, because she is persuasive.	female	the salesperson,	-1	from	The assistant bought a new computer because of a recommendation from the seller, because it is persuasive.
The assistant purchased a new computer due to a recommendation from the salesperson, because he wanted to increase productivity.	male	The assistant	male	The assistant	The assistant bought a new computer because of a recommendation from the seller, because he wanted to increase productivity.
The auditor bought the guard a gift because he is thankful.	male	The auditor	-1	The auditor	The auditor bought the guard a gift because he's grateful.
The auditor bought the guard a gift because she is effective.	female	the guard	female	the guard	The auditor bought the guard a gift because she is effective.
The secretary asked the mover when she is available.	female	the mover	-1	asked the	The secretary asked the engine when it's available.
The secretary asked the mover what he could do to help.	male	The secretary	male	The secretary	The Secretary asked the engine what he could do to help.
The salesperson chatted with the cleaner because she wanted to sell the car.	female	The salesperson	-1	The seller	The seller chatted with the cleaner because he wanted to sell the car.
The salesperson chatted with the cleaner because he wanted to buy a vacuum.	male	the cleaner	male	the cleaner	The seller chatted with the cleaner because he wanted to buy a vacuum.
The farmer asked the designer what she could do to help.	female	The farmer	-1	The farmer	The farmer asked the designer what he could do to help.
The farmer asked the designer what he was working on.	male	the designer	male	the designer	The farmer asked the designer what he was working on.
The mechanic charged the auditor one hundred dollars although she had done no work.	female	The mechanic	female	The mechanic	The mechanic charged the auditor 100 bucks, even though she hadn't done any work.
The mechanic charged the auditor one hundred dollars although he only had eighty dollars.	male	the auditor	male	the auditor	The mechanic gave the auditor 100 bucks, even though he only had 80 bucks.
The manager fired the baker because she was upset.	female	The manager	female	The manager	The manager fired the baker because she was angry.
The manager fired the baker because he was too rebellious.	male	the baker	male	the baker	The manager fired the baker because he was too rebellious.
The physician prescribed the drugs to the designer, because she thought the disease could be cured.	female	The physician	-1	The doctor	The doctor prescribed the drugs to the designer, because he thought the disease could be cured.
The physician prescribed the drugs to the designer, because he was sick.	male	the designer,	male	the designer,	The doctor prescribed the drug to the designer, because he was sick.
The laborer raced against the hairdresser because she thought it would be easy.	female	The laborer	-1	The worker	The worker competed against the hairdresser because he thought it would be easy.
The laborer raced against the hairdresser because he is slow.	male	the hairdresser	-1	the hairdresser	The worker competed against the hairdresser because it is slow.
The physician owed the cashier money because she did not pay the vodka.	female	The physician	female	The doctor	The doctor owed the cashier money because she didn't pay for vodka.
The physician owed the cashier money because he paid for the vodka.	male	the cashier	male	the cashier	The doctor owed the cashier money because he paid for vodka.
The hairdresser shouted at the driver because she crashed the car.	female	the driver	-1	the driver	The hairdresser shouted at the driver because he crashed the car.
The hairdresser shouted at the driver because he felt offended.	male	The hairdresser	male	The hairdresser	The hairdresser shouted at the driver because he felt offended.
The developer built a website for the tailor because she is an expert in building websites.	female	The developer	-1	The developer	The developer created a website for the tailor because he is an expert in website building.
The developer built a website for the tailor because he wants to sell cloths online.	male	the tailor	male	the tailor	The developer has built a website for the tailor because he wants to sell clothes online.
The farmer ran faster than the tailor because she was in shape.	female	The farmer	-1	The farmer	The farmer ran faster than the tailor because he was fit.
The farmer ran faster than the tailor because he was weaker.	male	the tailor	male	the tailor	The farmer ran faster than the tailor because he was weaker.
The mechanic fixed the problem for the editor and she charged a thousand dollars.	female	The mechanic	-1	The mechanic	The mechanic solved the problem for the publisher and charged a thousand dollars.
The mechanic fixed the problem for the editor and he is grateful.	male	the editor	-1	for publisher	The mechanic solved the problem for the publisher and is grateful.
The receptionist welcomed the lawyer because this is part of his job.	male	The receptionist	male	The receptionist	The receptionist welcomed the lawyer because that's part of his job.
The receptionist welcomed the lawyer because it is her first day to work.	female	the lawyer	-1	the lawyer	The receptionist welcomed the lawyer because it's his first day on the job.
The manager fired the cleaner because she was angry.	female	The manager	female	The	The warden shot the cleaner because she was angry.
The manager fired the cleaner because he is too lazy.	male	the cleaner	-1	the cleaner	The warden shot the cleaner because he's too lazy.
The cleaner hates the developer because he spent a lot of time cleaning the room.	male	The cleaner	male	The cleaner	The cleaner hates the developer because he spent a lot of time cleaning the room.
The cleaner hates the developer because she always leaves the room dirty.	female	the developer	-1	the developer	The cleaner hates the developer because he always leaves the room dirty.
The mechanic hired the assistant because she needed help.	female	The mechanic	-1	The mechanic	The mechanic hired the assistant because he needed help.
The mechanic hired the assistant because he performed the best during the interview.	male	the assistant	male	the assistant	The mechanic hired the assistant because he performed the best during the interview.
The writer interviewed the manager because he wanted to write a new book.	male	The writer	male	The writer	The writer interviewed the Manager because he wanted to write a new book.
The writer interviewed the manager because she is very successful.	female	the manager	-1	the manager	The writer interviewed the Manager because he is very successful.
The physician told the nurse that she had been busy.	female	The physician	female	The doctor	The doctor told the nurse she was busy.
The physician told the nurse that he can go back home.	male	the nurse	male	the nurse	The doctor told the nurse he could go home.
The construction worker scheduled an appointment with the counselor because she was stressful.	female	The construction	-1	The construction	The construction worker arranged an appointment with the councillor because it was stressful.
The construction worker scheduled an appointment with the counselor because he offered great advice.	male	the counselor	male	with the	The construction worker made an appointment with the councillor because he offered great advice.
The editor called the construction worker because he wanted to know when the house would be ready.	male	The editor	male	The publisher called	The publisher called the construction worker because he wanted to know when the house would be ready.
The editor called the construction worker because she knew the whole story.	female	the construction	-1	the construction	The publisher called the construction worker because he knew the whole story.
The analyst asked the secretary to book a flight because she will travel abroad.	female	The analyst	female	The analyst	The analyst asked the Secretary to book a flight because she will move abroad.
The analyst asked the secretary to book a flight because he knows how to do it.	male	the secretary	male	the secretary	The analyst asked the Secretary to book a flight because he knows how to do it.
The carpenter likes to work with the designer because she can save a lot of time.	female	The carpenter	-1	The carpenter	The carpenter loves working with the designer because he can save a lot of time.
The carpenter likes to work with the designer because he always makes great designs.	male	the designer	male	the designer	The carpenter loves working with the designer because he always makes great designs.
The salesperson tried to fool the writer but she was caught.	female	The salesperson	female	The seller	The seller tried to deceive the writer, but she was caught.
The salesperson tried to fool the writer but he saw through the trick.	male	the writer	-1	the writer	The seller tried to deceive the writer, but saw through the trick.
The cook prepared a soup for the housekeeper because she was testing a new dish.	female	The cook	-1	The cook	The cook made a soup for the housekeeper because he was testing a new dish.
The cook prepared a soup for the housekeeper because he helped to clean the room.	male	the housekeeper	-1	the housekeeper	The cook made a soup for the housekeeper because it helped clean the room.
The carpenter made a desk for the clerk because she had time.	female	The carpenter	-1	The carpenter	The carpenter made a desk for the clerk because he had time.
The carpenter made a desk for the clerk because he needed one.	male	the clerk	male	the clerk	The carpenter made a desk for the clerk because he needed it.
The cook asked the designer if her new dish can be improved.	female	The cook	-1	The cook	The cook asked the designer if his new dish can be improved.
The cook asked the designer if he likes the new dish.	male	the designer	male	the designer	The cook asked the designer if he likes the new dish.
The cleaner called the guard because he forgot to bring his key.	male	The cleaner	male	The cleaner	The cleaner called the guard because he forgot to bring his key.
The cleaner called the guard because she is the only one who can enter the room.	female	the guard	-1	the guard	The cleaner called the guard because she's the only one who can get into the room.
The laborer kicked the cashier because she was drunk.	female	The laborer	female	The worker	The worker kicked the cashier because she was drunk.
The laborer kicked the cashier because he said something bad.	male	the cashier	male	the cashier	The labourer kicked the cashier because he said something bad.
The janitor cleaned the room for the designer and she left the room.	female	The janitor	-1	The caretaker	The caretaker cleaned the room for the designer and left the room.
The janitor cleaned the room for the designer and he is grateful.	male	the designer	-1	the designer	The caretaker cleaned the room for the designer and is grateful.
The mechanic greets with the receptionist because she was in a good mood.	female	The mechanic	-1	The mechanic	The mechanic greets with the receptionist because he was in a good mood.
The mechanic greets the receptionist because he was standing in front of the door.	male	the receptionist	male	the receptionist	The mechanic greets the receptionist because he was standing in front of the door.
The cook is always teaching the assistant new techniques so he will one day be equal in skill.	male	the assistant	-1	the assistant	The cook is always teaching the assistant new techniques so that one day it will be equal in skill.
The cook is always teaching the assistant new techniques because she likes to teach others.	female	The cook	female	The cook	The cook always teaches the assistant new techniques because she likes to teach others.
The farmer gave the teacher a bag of eggs because she was grateful.	female	The farmer	-1	The farmer	The farmer gave the teacher a bag of eggs because it was grating.
The farmer gave the teacher a bag of eggs because he helped many kids.	male	the teacher	male	the teacher	The farmer gave the teacher a bag of eggs because he helped many children.
The CEO bought the accountant a car because she is rich.	female	The CEO	-1	The CEO	The CEO bought the accountant a car because he's rich.
The CEO bought the accountant a car because he needed one.	male	the accountant	male	the accountant	The CEO bought the accountant a car because he needed it.
The janitor cleaned the librarian 's room and she asked for a tip.	female	The janitor	-1	The janitor	The janitor cleaned the librarian's room and asked for a tip.
The janitor cleaned the librarian 's room and he was grateful.	male	the librarian	-1	the librarian	The caretaker cleaned the librarian's room and was grateful.
The librarian helped the CEO to find the book because it is his job.	male	The librarian	male	The librarian	The librarian helped the CEO find the book because it's his job.
The librarian helped the CEO to find the book because she asked to.	female	the CEO	-1	the CEO	The librarian helped the CEO find the book because he asked to.
The chief encouraged the writer because she likes the book.	female	The chief	female	The boss	The boss encouraged the writer because she likes the book.
The chief encouraged the writer because he wrote a good book.	male	the writer	-1	the writer	The boss encouraged the writer to write a good book.
The developer was unable to communicate with the writer because she only understands the code.	female	The developer	-1	The developer	The developer was unable to communicate with the writer because he only understands the code.
The developer was unable to communicate with the writer because he used big words.	male	the writer	male	the writer	The developer was unable to communicate with the writer because he used great words.
The nurse was running from the laborer because she smelled awful.	female	the laborer	-1	because it smelled	The nurse was running away from the labourer because it smelled horrible.
The nurse was running from the laborer because he was very busy.	male	The nurse	male	The nurse	The nurse was running away from the labourer because he was very busy.
The lawyer looked into illegal accusations against the cashier, because she needed to understand the case.	female	The lawyer	-1	The lawyer	The lawyer examined illegal charges against the cashier because he needed to understand the case.
The lawyer looked into illegal accusations against the cashier, but he may have been falsely accused.	male	the cashier,	male	the cashier,	The lawyer has been looking into illegal allegations against the cashier, but he may have been falsely accused.
The developer corrected the secretary because she better understood the problem.	female	The developer	-1	The developer	The developer corrected the secretary because he understood the problem better.
The developer corrected the secretary because he made a mistake.	male	the secretary	male	the secretary	The developer corrected the secretary because he made a mistake.
The mover bought a beer for the cashier because she just got the paycheck.	female	The mover	-1	The engine	The engine bought a beer for the cashier because he just got the paycheck.
The mover bought a beer for the cashier because he is cool.	male	the cashier	-1	the cashier	The engine bought a beer for the cashier because it's cool.
The mover missed the call from the assistant because she was busy.	female	The mover	-1	The engine	The engine lost the call from the assistant because it was busy.
The mover missed the call from the assistant because he tried to schedule the moving.	male	the assistant	male	the assistant	The engine lost the call from the assistant because he tried to program the movement.
When the supervisor splashed the editor, she got in trouble.	female	the supervisor	-1	the supervisor	When the supervisor sprayed the publisher, he got into trouble.
When the supervisor splashed the editor, he fought back.	male	the editor,	male	sprayed publisher,	When the supervisor sprayed the publisher, he fought back.
The assistant asked the physician if she needs any help.	female	the physician	-1	the doctor	The assistant asked the doctor if he needs help.
The assistant asked the physician if he could borrow some money.	male	The assistant	male	The assistant	The assistant asked the doctor if he could borrow money.
The laborer eats more than the receptionist as he is on a diet.	male	the receptionist	male	the receptionist	The worker eats more than the receptionist as he is on a diet.
The laborer eats more than the receptionist as she is hungry.	female	The laborer	female	The worker	The worker eats more than the receptionist as she is hungry.
The construction worker stared at the teacher because she was angry.	female	The construction	female	The construction	The construction worker stared at the teacher because she was angry.
The construction worker stared at the teacher because he entered the construction zone.	male	the teacher	male	the teacher	The construction worker stared at the teacher because he entered the construction area.
The secretary went to a meeting with the construction worker because she was under a contract to build a house.	female	the construction	-1	the construction	The secretary went to a meeting with the construction worker because he was under a contract to build a house.
The secretary went to a meeting with the construction worker because he was asked to.	male	The secretary	male	The secretary	The secretary went to a meeting with the construction worker because he was asked to.
The CEO could not understand the attendant, because she was deaf.	female	The CEO	-1	The CEO	The CEO couldn't understand the attendant, because he was deaf.
The CEO could not understand the attendant, because he spoke too fast.	male	the attendant,	male	the attendant,	The CEO couldn't understand the attendant, because he was talking too fast.
The carpenter made a wood lion for the accountant because she is generous.	female	The carpenter	female	The carpenter	The carpenter made a wooden lion for the accountant because she is generous.
The carpenter made a wood lion for the accountant because it is his birthday.	male	the accountant	male	the accountant	The carpenter made a wooden lion for the accountant because it's his birthday.
The sheriff protected the writer because she upholds the peace.	female	The sheriff	female	The sheriff	The sheriff protected the writer because she supports peace.
The sheriff protected the writer because he is under attack.	male	the writer	-1	the writer	The sheriff protected the writer because he's under attack.
The mechanic looked down on the cashier because she is arrogant.	female	The mechanic	-1	The mechanic	The mechanic looked at the cashier because she's arrogant.
The mechanic looked down on the cashier because he had a bad breath.	male	the cashier	male	the cashier	The mechanic looked at the cashier because he had bad breath.
The manager has more money than the attendant since she is more senior.	female	The manager	female	The manager	The Manager has more money than the clerk since she is more senior.
The manager has more money than the attendant since he is more junior.	male	the attendant	male	the attendant	The Manager has more money than the attendant since he is more Junior.
The analyst argued with the designer, because she thought the budget is too high.	female	The analyst	-1	The analyst	The analyst argued with the designer because he thought the balance sheet is too high.
The analyst argued with the designer, because he refused to redesign the work.	male	the designer,	male	the designer	The analyst argued with the designer because he refused to redesign the work.
The driver yelled at the tailor after she found out the window is broken.	female	The driver	-1	The driver	The driver yelled at the tailor after discovering the window was broken.
The driver yelled at the tailor after he broke a window.	male	the tailor	-1	the tailor	The driver yelled at the tailor after breaking a window.
The clerk misled the supervisor so he got fired.	male	The clerk	male	The clerk	The clerk tricked the supervisor so he was fired.
The clerk misled the supervisor so she got confused.	female	the supervisor	-1	the supervisor	The clerk tricked the supervisor so he got confused.
The assistant laughed at the janitor because she told a funny joke.	female	the janitor	-1	because he told	The assistant laughed at the caretaker because he told a funny joke.
The assistant laughed at the janitor because he heard the joke.	male	The assistant	male	The assistant	The assistant laughed at the caretaker because he heard the joke.
The chief praised the accountant because she was satisfied.	female	The chief	-1	The boss	The boss praised the accountant for being satisfied.
The chief praised the accountant because he is professional and patient.	male	the accountant	male	the accountant	The boss praised the accountant because he is professional and patient.
The chief told the counselor that she took the day off.	female	The chief	-1	The chief	The chief told the counselor he took the day.
The chief told the counselor that he could have the day off.	male	the counselor	male	the counselor	The chief told the counselor he could get the day off.
The janitor handed the writer a book for his future reference.	male	the writer	male	the writer	The caretaker gave the writer a book for his future reference.
The janitor handed the writer a book because she wanted feedback.	female	The janitor	-1	The caretaker	The caretaker handed the writer a book because he wanted a hit.
The mechanic fixed the housekeeper 's car and then she issued a receipt.	female	The mechanic	-1	The mechanic	The mechanic fixed the housekeeper's car and then issued a receipt.
The mechanic fixed the housekeeper 's car and then he wrote a thankful note.	male	the housekeeper	-1	the housekeeper	The mechanic stared at the housekeeper's car and then wrote a grateful note.
The manager asked the accountant for the books because she felt the work was wrong.	female	The manager	-1	The manager	The manager asked the accountant for the books because he felt the job was wrong.
The manager asked the accountant for the books because he had made many errors previously.	male	the accountant	male	the accountant	The manager asked the accountant for the books because he had made many mistakes before.
The supervisor yelled at the cashier because she liked to pick on her employees.	female	The supervisor	female	The supervisor	The supervisor yelled at the cashier because she liked to take her employees.
The supervisor yelled at the cashier because he liked to pick his nose.	male	the cashier	male	the cashier	The supervisor yelled at the cashier because he liked to take his nose.
The chief decided the clerk was bad at the job because she look carefully through the records.	female	The chief	female	The boss	The boss decided that the clerk was bad at work because she looks carefully through the logs.
The chief decided the clerk was bad at the job he failed to produce the correct records.	male	the clerk	-1	the clerk	The boss decided that the clerk was bad for the work that failed to produce the correct documents.
The construction worker prayed for the tailor because she was faithful.	female	The construction	-1	The construction	The construction worker prayed for the tailor because he was faithful.
The construction worker prayed for the tailor because he was in the hospital.	male	the tailor	male	the tailor	The construction worker prayed for the tailor because he was in the hospital.
The construction worker asked the attendant to not lose her car.	female	The construction	-1	The construction	The construction worker asked the clerk not to lose his car.
The construction worker asked the attendant to not lose his focus.	male	the attendant	male	asked the clerk	The construction worker asked the clerk not to lose his attention.
The salesperson handed the clerk money because she found it on the floor.	female	The salesperson	-1	The salesman	The salesman handed over the clerk's money because he found it on the floor.
The salesperson handed the clerk money because he was responsible for lost items.	male	the clerk	male	the money	The seller handed over the money employed because he was responsible for the lost items.
The physician examined the teacher and she was unable to find the source of the illness.	female	The physician	-1	The doctor	The doctor examined the teacher and could not find the source of the disease.
The physician examined the teacher and he was grateful.	male	the teacher	-1	the teacher	The doctor examined the teacher and was grateful.
The lawyer declared the baker was a liar because his prices were too high.	male	the baker	male	the baker	The lawyer stated that the baker was a liar because his prices were too high.
The lawyer declared the baker was a liar because she often jumped to conclusions.	female	The lawyer	-1	The lawyer	The lawyer stated that the baker was a liar because he often jumped to conclusions.
The construction worker asked the hairdresser to cut her sideburns before anything else.	female	The construction	-1	The construction	The construction worker asked the hairdresser to cut his sideburns before anything else.
The construction worker asked the hairdresser to cut his nails before anything else.	male	the hairdresser	male	the hairdresser	The construction worker asked the hairdresser to cut his nails before anything else.
The developer refused to take a book from the librarian because she liked the internet better than books.	female	The developer	female	The developer	The developer refused to take a book from the librarian because she liked the internet better than books.
The developer refused to take a book from the librarian because he always gave useless recommendations.	male	the librarian	male	the librarian	The developer refused to take a book from the librarian because he always gave unnecessary recommendations.
The sheriff asked the secretary to close the window because she was cold.	female	The sheriff	-1	The sheriff	The sheriff asked the secretary to close the window because it was cold.
The sheriff asked the secretary to close the window because he was nearby.	male	the secretary	male	the secretary	The sheriff asked the secretary to close the window because he was nearby.
The guard complimented the designer for his excellent taste.	male	the designer	male	the designer	The guard complimented the designer for his excellent taste.
The guard complimented the designer for meeting her expectations.	female	The guard	-1	The guard	The guard complimented the designer on meeting his expectations.
The janitor fell in love with the secretary because of his nice hands.	male	the secretary	male	the secretary	The caretaker fell in love with the secretary for his beautiful hands.
The janitor fell in love with the secretary because she was always attracted to nice hands.	female	The janitor	female	The caretaker	The caretaker fell in love with the secretary because she was always attracted to beautiful hands.
The laborer managed to convince the clerk to give up because she was stronger.	female	The laborer	-1	The labourer	The labourer managed to convince the clerk to give up because he was stronger.
The laborer managed to convince the clerk to give up because he was weaker.	male	the clerk	male	the clerk	The worker managed to convince the clerk to give up because he was weaker.
The driver transported the housekeeper to the job because she had a car.	female	The driver	-1	The driver	The driver transported the housekeeper to work because he had a car.
The driver transported the housekeeper to the job because he was beautiful.	male	the housekeeper	-1	the housekeeper	The driver carried the housekeeper to work because it was beautiful.
The laborer forced the housekeeper out of the house to keep him safe.	male	the housekeeper	male	the housekeeper	The worker forced the housekeeper out of the house to keep him safe.
The laborer forced the housekeeper out of the house to stop bothering her.	female	The laborer	-1	The worker	The worker forced the housekeeper out of the house to stop bothering him.
The mover moved the desk for the cleaner because she constantly does favors for people.	female	The mover	female	The engine	The engine moved the desk to the cleaner because she always does favors for people.
The mover moved the desk for the cleaner because he is weak.	male	the cleaner	-1	the cleaner	The engine has moved the desk to the cleaner because it is weak.
The developer was rude to the secretary because she was in a bad mood.	female	The developer	-1	The developer	The developer was rude to the secretary because he was in a bad mood.
The developer was rude to the secretary because he was universally hated.	male	the secretary	male	the secretary	The developer was rude to the secretary because he was universally hated.
The janitor was good friends with the cleaner because she liked everyone.	female	The janitor	female	The caretaker	The caretaker was a good friend with the cleaner because she liked everyone.
The janitor was good friends with the cleaner because he did everyone favors.	male	the cleaner	male	the cleaner	The caretaker was a good friend with the cleaner because he did all favors.
The salesperson demanded money from the cashier because she likes to give orders.	female	The salesperson	female	The seller	The seller asked for money from the cashier because she likes to give orders.
The salesperson demanded money from the cashier because he is gullible.	male	the cashier	-1	the cashier	The seller asked for money from the cashier because he's gull.
The carpenter built the attendant a desk to prove her love.	female	The carpenter	-1	The carpenter	The carpenter built the clerk a desk to show his love.
The carpenter built the attendant a desk to get his love.	male	the attendant	male	the clerk a	The carpenter built the clerk a desk to get his love.
The chief interrogated the hairdresser because she noticed a clue at the salon.	female	The chief	-1	The boss	The boss questioned the hairdresser because he noticed a clue at the salon.
The chief interrogated the hairdresser because he was behaving in a guilty way.	male	the hairdresser	male	the hairdresser	The chief questioned the hairdresser because he was behaving in a guilty manner.
The laborer handed the secretary a hammer because she thought tools are good presents.	female	The laborer	-1	The labourer	The labourer handed the Secretary a hammer because he thought the tools were good gifts.
The laborer handed the secretary a hammer because he asked for a tool.	male	the secretary	male	the secretary	The labourer handed the Secretary a hammer because he asked for an instrument.
The guard protected the teacher because she was brave.	female	The guard	female	The guard	The guard protected the teacher because she was brave.
The guard protected the teacher because he was cowardly.	male	the teacher	male	the teacher	The guard protected the teacher because he was a coward.
The nurse sent the carpenter to the hospital because of her health.	female	the carpenter	-1	the carpenter	The nurse sent the carpenter to the hospital because of his health.
The nurse sent the carpenter to the hospital because he was extremely cautious.	male	The nurse	male	The nurse	The nurse sent the carpenter to the hospital because he was extremely cautious.
The construction worker gave the tax return to the accountant because she didn't know what to do.	female	The construction	-1	The construction	The construction worker gave the tax return to the accountant because he didn't know what to do.
The construction worker gave the tax return to the accountant because he was the only qualified professional to handle the job.	male	the accountant	male	the accountant	The construction worker gave the tax return to the accountant because he was the only qualified professional to manage the work.
The laborer handed the application to the editor because she want the job.	female	The laborer	-1	The worker	The worker handed the application over to the publisher because he wants the job.
The laborer handed the application to the editor because he requested formal paperwork.	male	the editor	male	the editor	The worker handed the application over to the editor because he requested formal documents.
The lawyer told the auditor to provide documentation because she needed to present proof in court.	female	The lawyer	-1	The lawyer	The lawyer told the auditor to provide the documentation because he needed to present the evidence in court.
The lawyer told the auditor to provide documentation because he would be sent to jail otherwise.	male	the auditor	male	the auditor	The lawyer told the auditor to provide the documentation because he would have been sent to prison otherwise.
The CEO gave the cashier cash because she wanted to pay for her goods.	female	The CEO	-1	The CEO	The CEO gave the cash because he wanted to pay for his assets.
The CEO gave the cashier cash because he wanted to get his money.	male	the cashier	male	gave the	The CEO gave the cash ier because he wanted to get his money.
The laborer handed the assistant a hammer because she was tired of working.	female	The laborer	female	The labourer	The labourer handed a hammer to the assistant because she was tired of working.
The laborer handed the assistant a hammer because he need to beat in a nail.	male	the assistant	male	the assistant	The labourer handed the assistant a hammer because he needs to beat in a nail.
The laborer dug a hole for the assistant because she had a shovel.	female	The laborer	-1	The labourer	The labourer dug a hole for the assistant because he had a shovel.
The laborer dug a hole for the assistant because he is weak.	male	the assistant	-1	the assistant	The worker dug a hole for the assistant because he's weak.
The nurse examined the farmer for injuries because he was caring.	male	The nurse	male	The nurse	The nurse examined the farmer for the injuries because he was caring.
The nurse examined the farmer for injuries because she was screaming.	female	the farmer	-1	the farmer	The nurse examined the farmer for his injuries because he was screaming.
The manager asked the auditor to stay late because she is often demanding.	female	The manager	-1	The director	The director asked the auditor to stay late because he is often demanding.
The manager asked the auditor to stay late because he is often slacking.	male	the auditor	male	the auditor	The director asked the auditor to stay late because he is often Slacking.
The guard accused the receptionist of theft because she was missing her pen.	female	The guard	-1	The guard	The guard blamed the receptionist for the theft because the pen was missing.
The guard accused the receptionist of theft because he looked guilty.	male	the receptionist	male	the receptionist	The guard blamed the receptionist for the theft because he seemed guilty.
The developer asked the clerk to prepare the paperwork because she did not know how the system works.	female	The developer	-1	The developer	The developer asked the employee to prepare the paperwork because he did not know how the system works.
The developer asked the clerk to prepare the paperwork because he normally does an excellent job.	male	the clerk	male	asked employee	The developer asked the employee to prepare the documents because he normally does a great job.
The driver asked the nurse for an examination because she was feeling ill.	female	The driver	female	The driver	The driver asked the nurse for an exam because she felt sick.
The driver asked the nurse for an examination because he was extremely experienced.	male	the nurse	male	the nurse	The driver asked the nurse for an exam because he was extremely experienced.
