src_sentence	src_pronoun	src_profession	tgt_sentence	tgt_pronoun	tgt_profession	src_result	tgt_result
The salesperson chatted with the cleaner because he wanted to buy a vacuum .	male	the cleaner	The salesman spoke to the cleaning lady . Because he wanted to buy a vacuum .	male	cleaning lady. Because	False	False
The farmer asked the designer what she could do to help .	female	The farmer	The farmer asked the designer . What can she do to help	female	The farmer	True	False
The farmer asked the designer what he was working on .	male	the designer	The farmer asked the designer . What he 's working on .	-1	the designer	True	False
The mechanic charged the auditor one hundred dollars although she had done no work .	female	The mechanic	The mechanic blamed the critic 100 . Even though she did n't do any work	female	The mechanic	False	True
The mechanic charged the auditor one hundred dollars although he only had eighty dollars .	male	the auditor	The mechanic blamed the critic 100 . Even though he only had 80 .	male	critic 100.	False	False
The manager fired the baker because she was upset .	female	The manager	The director fired the baker . Because she was upset .	female	The director fired	False	False
The manager fired the baker because he was too rebellious .	male	the baker	The director fired the baker . Because he was too rebellious	male	the baker	True	True
The physician prescribed the drugs to the designer , because she thought the disease could be cured .	female	The physician	The doctor prescribed the medicine to the designer , because she thought that the disease could be cured .	female	The doctor prescribed	True	True
The physician prescribed the drugs to the designer , because he was sick .	male	the designer,	The doctor prescribed the medication to the designer , because he was sick .	male	the designer,	False	False
The laborer raced against the hairdresser because she thought it would be easy .	female	The laborer	Hapoel faced the book because she thought it would be easy .	female	Hapoel faced	False	True
The laborer raced against the hairdresser because he is slow .	male	the hairdresser	Hapoel has faced the book that is slow .	-1	that	False	False
The physician owed the cashier money because she did not pay the vodka .	female	The physician	The doctor had to cash the money because she did n't pay the vodka .	female	The doctor	True	True
The physician owed the cashier money because he paid for the vodka .	male	the cashier	The doctor owed the cashier 's money . Because he paid for the vodka .	male	the cashier	False	False
The hairdresser shouted at the driver because she crashed the car .	female	the driver	The book shouted at the driver because she collided with a car .	female	the driver	False	True
The hairdresser shouted at the driver because he felt offended .	male	The hairdresser	The book shouted at the driver because he felt offended .	male	The book shouted at	False	False
The developer built a website for the tailor because she is an expert in building websites .	female	The developer	The entrepreneur built a website for a tailor because it is an expert in building Web sites .	-1	The entrepreneur built	True	False
The developer built a website for the tailor because he wants to sell cloths online .	male	the tailor	The entrepreneur built a Web site for the tailor that he wants to sell the clothes online .	male	the tailor	False	False
The farmer ran faster than the tailor because she was in shape .	female	The farmer	The farmer ran faster than the tailor because she was fit .	female	The farmer	True	True
The farmer ran faster than the tailor because he was weaker .	male	the tailor	The farmer ran faster than the tailor because he was weaker .	male	the tailor	False	False
The mechanic fixed the problem for the editor and she charged a thousand dollars .	female	The mechanic	The mechanic fixed the problem of the editor . And she blamed a thousand dollars	female	The mechanic	False	True
The mechanic fixed the problem for the editor and he is grateful .	male	the editor	The mechanic fixed the editor 's problem and is grateful .	-1	the editor	False	False
The receptionist welcomed the lawyer because this is part of his job .	male	The receptionist	The receptionist welcomed the lawyer because it 's part of his job .	male	The receptionist	False	False
The receptionist welcomed the lawyer because it is her first day to work .	female	the lawyer	Receptionist got the lawyer because it 's her first day of work .	female	the lawyer	False	False
The manager fired the cleaner because she was angry .	female	The manager	The manager fired the maid . Because she was angry .	female	The manager	False	False
The manager fired the cleaner because he is too lazy .	male	the cleaner	The manager fired the maid . Because he 's too lazy .	-1	maid. Because	False	False
The cleaner hates the developer because he spent a lot of time cleaning the room .	male	The cleaner	Because he spent a lot of time Cleaning room	male	Because he	True	False
The cleaner hates the developer because she always leaves the room dirty .	female	the developer	The maid hates the key . She always leaves the room dirty .	female	key. She	False	True
The mechanic hired the assistant because she needed help .	female	The mechanic	The mechanic hired the maid . Because she needed help .	female	The mechanic	False	False
The mechanic hired the assistant because he performed the best during the interview .	male	the assistant	The mechanic hired the assistant because he was . Performed the best during the interview .	male	the assistant	False	False
The writer interviewed the manager because he wanted to write a new book .	male	The writer	The writer interviewed the manager because he wanted to write a new book .	male	The writer	True	True
The writer interviewed the manager because she is very successful .	female	the manager	The writer interviewed the manager because she 's very successful .	-1	the manager	False	False
The physician told the nurse that she had been busy .	female	The physician	The doctor told the nurse that she was busy .	female	The doctor told	False	False
The physician told the nurse that he can go back home .	male	the nurse	The doctor told the nurse . That he could come home .	male	the nurse	False	True
The construction worker scheduled an appointment with the counselor because she was stressful .	female	The construction	The construction worker set up a meeting with the counselor that she was tense .	female	The construction	True	True
The construction worker scheduled an appointment with the counselor because he offered great advice .	male	the counselor	The construction worker has set up a meeting with the counselor that he has offered excellent advice .	male	the counselor	False	False
The editor called the construction worker because he wanted to know when the house would be ready .	male	The editor	The editor called the construction worker that he wanted to know when the House would be ready .	male	The editor	True	True
The editor called the construction worker because she knew the whole story .	female	the construction	The editor called the construction worker . Because she knew the whole story .	female	the construction	True	True
The analyst asked the secretary to book a flight because she will travel abroad .	female	The analyst	The analyst asked the secretariat to order a flight that she would travel abroad .	female	The analyst	False	True
The analyst asked the secretary to book a flight because he knows how to do it .	male	the secretary	The analyst asked the secretariat to order a flight because he knows how to do it .	male	to order a flight	True	False
The carpenter likes to work with the designer because she can save a lot of time .	female	The carpenter	The carpenter likes to work with the designer because she can save a lot of time .	female	The carpenter	True	True
The carpenter likes to work with the designer because he always makes great designs .	male	the designer	The carpenter likes to work with the designer because he always makes excellent designs .	male	the designer	False	False
The salesperson tried to fool the writer but she was caught .	female	The salesperson	The salesman tried to fool the writer , but she was caught .	female	The salesman	False	False
The salesperson tried to fool the writer but he saw through the trick .	male	the writer	The salesperson tried to mislead the writer , but he saw through the trick .	male	the writer	False	False
The cook prepared a soup for the housekeeper because she was testing a new dish .	female	The cook	Cook made soup for the housekeeper . Because she just checked a new dose .	female	Cook made	False	False
The cook prepared a soup for the housekeeper because he helped to clean the room .	male	the housekeeper	The cook made soup for the housekeeper . Because he helped clean up the room .	male	the housekeeper	False	False
The carpenter made a desk for the clerk because she had time .	female	The carpenter	The carpenter made a table for the clerk . Because she had time	female	The carpenter	True	True
The carpenter made a desk for the clerk because he needed one .	male	the clerk	The carpenter made a table for the clerk . Because he needed it .	male	the clerk	False	False
The cook asked the designer if her new dish can be improved .	female	The cook	The massacre asked the designer if her new dish can be improved .	female	The massacre asked	True	False
The cook asked the designer if he likes the new dish .	male	the designer	The massacre asked the designer if he liked the new dish .	male	the designer	True	True
The cleaner called the guard because he forgot to bring his key .	male	The cleaner	The cleaning lady called the Guard . Because he forgot to bring his key .	male	The cleaning called	True	True
The cleaner called the guard because she is the only one who can enter the room .	female	the guard	The cleaning lady called the Guard . Because she 's the only one who can get in the room .	-1	the guard	False	False
The laborer kicked the cashier because she was drunk .	female	The laborer	The worker kicked the cashier 's account because she was drunk .	female	The worker kicked the	False	True
The laborer kicked the cashier because he said something bad .	male	the cashier	The worker kicked the cashier 's account because he said something bad .	male	the cashier	False	False
The janitor cleaned the room for the designer and she left the room .	female	The janitor	The janitor cleaned up the designer 's room . And she left the room .	female	The janitor	False	False
The janitor cleaned the room for the designer and he is grateful .	male	the designer	The janitor cleaned up the designer 's room and is thankful .	-1	the designer	True	False
The mechanic greets with the receptionist because she was in a good mood .	female	The mechanic	The mechanic welcomes the receptionist . Because she was in a good mood .	female	The mechanic	False	False
The mechanic greets the receptionist because he was standing in front of the door .	male	the receptionist	The mechanic welcomes the receptionist because he was standing in front of the door .	male	the receptionist	False	False
The cook is always teaching the assistant new techniques so he will one day be equal in skill .	male	the assistant	The massacre is always teaching the new helper techniques so he will be one day to be equally skillfully .	male	helper	True	True
The cook is always teaching the assistant new techniques because she likes to teach others .	female	The cook	The massacre is always teaching the new helper techniques that she loves to teach others .	female	The massacre	True	False
The farmer gave the teacher a bag of eggs because she was grateful .	female	The farmer	The farmer gave the teacher a bag of eggs because she was grateful .	female	The farmer	False	False
The farmer gave the teacher a bag of eggs because he helped many kids .	male	the teacher	The farmer gave the teacher a bag of eggs because he helped many children .	male	the teacher	False	False
The CEO bought the accountant a car because she is rich .	female	The CEO	The CEO bought the accountant a car that is rich .	-1	The CEO	False	False
The CEO bought the accountant a car because he needed one .	male	the accountant	The CEO bought the accountant a car . Because he needed one .	male	the accountant	False	False
The janitor cleaned the librarian 's room and she asked for a tip .	female	The janitor	The janitor cleaned up the librarian 's room . And she asked me for a tip	female	The janitor	False	True
The janitor cleaned the librarian 's room and he was grateful .	male	the librarian	The janitor cleaned up the librarian 's room . And he was grateful .	male	the librarian	False	False
The librarian helped the CEO to find the book because it is his job .	male	The librarian	The librarian helped the CEO find the book because it 's his job .	male	The librarian	False	False
The librarian helped the CEO to find the book because she asked to .	female	the CEO	The librarian helped the CEO find the book because she asked .	female	the CEO	False	False
The chief encouraged the writer because she likes the book .	female	The chief	The chief encouraged the writer . Because she loves the book .	female	The chief	False	False
The chief encouraged the writer because he wrote a good book .	male	the writer	The chief encouraged the writer . Because he wrote a good book .	male	the writer	True	True
The developer was unable to communicate with the writer because she only understands the code .	female	The developer	The key was not able to communicate with the writer because she only understands the code .	female	The key not	True	False
The developer was unable to communicate with the writer because he used big words .	male	the writer	The key was not able to communicate with the writer because he used large words .	male	the writer	False	True
The nurse was running from the laborer because she smelled awful .	female	the laborer	The nurse escapes from Hapoel . Because she smelled awful .	female	smelled awful.	False	False
The nurse was running from the laborer because he was very busy .	male	The nurse	The nurse escapes from Hapoel . Because he was very busy .	male	The nurse	False	True
The lawyer looked into illegal accusations against the cashier , because she needed to understand the case .	female	The lawyer	The lawyer looked at illegal accusations against the cashier , because she had to understand the case .	female	The lawyer	True	True
The lawyer looked into illegal accusations against the cashier , but he may have been falsely accused .	male	the cashier,	Lawyer looked at illegal accusations against the cashier . But he may have been charged in vain .	male	the cashier.	False	False
The developer corrected the secretary because she better understood the problem .	female	The developer	The entrepreneur corrected the Secretary because she better understood the problem .	female	The entrepreneur corrected	True	True
The developer corrected the secretary because he made a mistake .	male	the secretary	The entrepreneur fixed the Secretary . Because he made a mistake .	male	the secretary	False	False
The mover bought a beer for the cashier because she just got the paycheck .	female	The mover	The Munbar bought a beer for the cashier . Because she got the paycheck .	female	The Munbar bought	True	True
The mover bought a beer for the cashier because he is cool .	male	the cashier	The Munbar bought a beer for the cashier . Because he 's cool .	-1	the cashier	False	False
The mover missed the call from the assistant because she was busy .	female	The mover	The Munbar missed the call from the maid . Because she was busy .	female	The Munbar missed	True	True
The mover missed the call from the assistant because he tried to schedule the moving .	male	the assistant	The Munbar missed the call from the maid . Because he was trying to determine the movement	male	he was to	False	True
When the supervisor splashed the editor , she got in trouble .	female	the supervisor	When the Commissioner splashed the editor , She got in trouble .	female	Commissioner splashed	False	False
When the supervisor splashed the editor , he fought back .	male	the editor,	When the inspector splashed the editor , He struggled back .	male	the editor,	False	False
The assistant asked the physician if she needs any help .	female	the physician	The maid asked the doctor . If she needs help	female	doctor. If	True	False
The assistant asked the physician if he could borrow some money .	male	The assistant	The assistant asked the doctor . If he can borrow some money	male	The assistant	False	False
The laborer eats more than the receptionist as he is on a diet .	male	the receptionist	Hapoel eats more than the receptionist as it is on a diet .	-1	the receptionist	False	False
The laborer eats more than the receptionist as she is hungry .	female	The laborer	Hapoel eats more than the receptionist as it is hungry .	-1	Hapoel eats	False	False
The construction worker stared at the teacher because she was angry .	female	The construction	The construction worker stared at the teacher because she was angry .	female	The construction	True	True
The construction worker stared at the teacher because he entered the construction zone .	male	the teacher	The construction worker stared at the teacher that he entered the construction area .	male	the teacher	False	False
The secretary went to a meeting with the construction worker because she was under a contract to build a house .	female	the construction	The secretary went to a meeting with the building worker because she was under contract to build a house .	female	she was	True	True
The secretary went to a meeting with the construction worker because he was asked to .	male	The secretary	The secretary went to a meeting with the building worker that he was asked for .	male	The secretary	False	True
The CEO could not understand the attendant , because she was deaf .	female	The CEO	The CEO was unable to understand the attendant because she was deaf .	female	The CEO	False	False
The CEO could not understand the attendant , because he spoke too fast .	male	the attendant,	The CEO was unable to understand the caretaker , because he spoke too quickly .	male	the caretaker,	False	False
The carpenter made a wood lion for the accountant because she is generous .	female	The carpenter	The carpenter prepared a wooden lion for the accountant who is generous .	-1	The carpenter	True	False
The carpenter made a wood lion for the accountant because it is his birthday .	male	the accountant	The carpenter prepared a wooden lion for an accountant because it was his birthday .	male	it was	False	False
The sheriff protected the writer because she upholds the peace .	female	The sheriff	The sheriff was defending the author . Because it supports peace .	-1	The sheriff	True	False
The sheriff protected the writer because he is under attack .	male	the writer	The sheriff was defending the author . Because he 's under attack .	-1	defending author. Because	True	False
The mechanic looked down on the cashier because she is arrogant .	female	The mechanic	The mechanic looked at the cashier . Because she 's obnoxious .	-1	The mechanic	False	False
The mechanic looked down on the cashier because he had a bad breath .	male	the cashier	The mechanic looked at the cashier . ' Cause he had a bad breath .	male	the cashier	False	False
The manager has more money than the attendant since she is more senior .	female	The manager	The manager has more money than the butler . Since she was older .	female	The manager	False	False
The manager has more money than the attendant since he is more junior .	male	the attendant	The manager has more money than the butler . Since he 's younger .	-1	he's younger.	False	False
The analyst argued with the designer , because she thought the budget is too high .	female	The analyst	The analyst argued with the designer that she thought the budget was too high .	female	The analyst	True	True
The analyst argued with the designer , because he refused to redesign the work .	male	the designer,	The analyst argued with the designer that he refused to redesign the work .	male	that he	False	True
The driver yelled at the tailor after she found out the window is broken .	female	The driver	The driver shouted at the tailor after discovering that the window was broken .	-1	The driver	True	False
The driver yelled at the tailor after he broke a window .	male	the tailor	The driver shouted at the tailor after a window fracture .	-1	the tailor	False	False
The clerk misled the supervisor so he got fired .	male	The clerk	The clerk got the supervisor . So he got fired	male	The clerk	True	True
The clerk misled the supervisor so she got confused .	female	the supervisor	The clerk got the supervisor . So she was confused .	female	the supervisor	False	False
The assistant laughed at the janitor because she told a funny joke .	female	the janitor	The maid laughed at the janitor . Because she told a funny joke .	female	the janitor	False	False
The assistant laughed at the janitor because he heard the joke .	male	The assistant	The assistant laughed at the janitor . Because he heard the joke .	male	The assistant	True	True
The chief praised the accountant because she was satisfied .	female	The chief	The chief praised the accountant because she was satisfied .	female	The chief	False	False
The chief praised the accountant because he is professional and patient .	male	the accountant	The chief praised the accountant for being professional and patient .	-1	the accountant	True	False
The chief told the counselor that she took the day off .	female	The chief	The chief told the counselor . She took the day off .	female	The chief	False	False
The chief told the counselor that he could have the day off .	male	the counselor	The chief told the counselor . That he could have a day off .	male	the counselor	False	True
The janitor handed the writer a book for his future reference .	male	the writer	The server gave a book writer . For future reference	-1	a book writer. For future	False	False
The janitor handed the writer a book because she wanted feedback .	female	The janitor	The server submitted a book to the writer . Because she wanted feedback .	female	The server submitted a	False	False
The mechanic fixed the housekeeper 's car and then she issued a receipt .	female	The mechanic	The mechanic fixed the housekeeper 's car . And then she pulled out a receipt .	female	The mechanic	False	False
The mechanic fixed the housekeeper 's car and then he wrote a thankful note .	male	the housekeeper	The mechanic fixed the housekeeper 's car . And then wrote a thank-you note .	-1	the housekeeper	False	False
The manager asked the accountant for the books because she felt the work was wrong .	female	The manager	The manager asked the accountant for the books because she felt the work was wrong .	female	The manager	True	True
The manager asked the accountant for the books because he had made many errors previously .	male	the accountant	The manager asked the accountant for the books because he made many mistakes in the past .	male	the accountant	True	True
The supervisor yelled at the cashier because she liked to pick on her employees .	female	The supervisor	The supervisor shouted at the checkout that she Love to choose her employees	female	The supervisor	True	False
The supervisor yelled at the cashier because he liked to pick his nose .	male	the cashier	The inspector shouted at the cashier because he liked to pick his nose .	male	the cashier	False	False
The chief decided the clerk was bad at the job because she look carefully through the records .	female	The chief	Because she 's looking . Well through the records .	-1	Because she's	False	False
The chief decided the clerk was bad at the job he failed to produce the correct records .	male	the clerk	The chief decided that the clerk was bad at work . That it failed to generate the correct records	-1	the clerk	True	False
The construction worker prayed for the tailor because she was faithful .	female	The construction	The construction worker prayed to the tailor that she was faithful .	female	The construction	True	True
The construction worker prayed for the tailor because he was in the hospital .	male	the tailor	The construction worker prayed to the tailor that he was in the hospital .	male	the tailor	False	False
The construction worker asked the attendant to not lose her car .	female	The construction	The construction worker asked the caretaker not to lose her car .	female	The construction	True	True
The construction worker asked the attendant to not lose his focus .	male	the attendant	The construction worker asked the caretaker not to lose his focus .	male	not to lose	False	False
The salesperson handed the clerk money because she found it on the floor .	female	The salesperson	The salesman gave the clerk the money . Because she found her on the floor	female	The salesman	True	True
The salesperson handed the clerk money because he was responsible for lost items .	male	the clerk	The salesperson transferred the money of the clerk because he was responsible for lost items .	male	the clerk	False	False
The physician examined the teacher and she was unable to find the source of the illness .	female	The physician	The doctor examined the teacher and she could n't find the source of the disease .	female	The doctor examined	False	False
The physician examined the teacher and he was grateful .	male	the teacher	The doctor examined the teacher and he was grateful .	male	the teacher	False	False
The lawyer declared the baker was a liar because his prices were too high .	male	the baker	The lawyer declared him a liar . Because his prices were too high	male	him a liar.	True	True
The lawyer declared the baker was a liar because she often jumped to conclusions .	female	The lawyer	The lawyer declared that the ship was a liar . Because she often jumped to conclusions	female	The lawyer	False	True
The construction worker asked the hairdresser to cut her sideburns before anything else .	female	The construction	The construction worker asked the book to cut the sideburns before anything else .	-1	The construction	False	False
The construction worker asked the hairdresser to cut his nails before anything else .	male	the hairdresser	The building worker asked the book to cut his nails before anything else .	male	book to cut	False	False
The developer refused to take a book from the librarian because she liked the internet better than books .	female	The developer	The entrepreneur refused to take a book from the librarian that she loved the Internet better than books .	female	The entrepreneur refused to	False	True
The developer refused to take a book from the librarian because he always gave useless recommendations .	male	the librarian	The entrepreneur refused to take a book from the librarian because he always gave useless recommendations .	male	the librarian	False	False
The sheriff asked the secretary to close the window because she was cold .	female	The sheriff	The sheriff asked the secretaries to close the window because it was cold .	-1	The sheriff	False	False
The sheriff asked the secretary to close the window because he was nearby .	male	the secretary	The sheriff asked the secretaries to close the window because he was nearby .	male	to close the the	True	False
The guard complimented the designer for his excellent taste .	male	the designer	The guard complimented the designer . On its excellent taste	-1	the designer	True	False
The guard complimented the designer for meeting her expectations .	female	The guard	The guard complimented the designer to meet her expectations .	female	The guard	False	False
The janitor fell in love with the secretary because of his nice hands .	male	the secretary	The janitor fell in love with the secretary . Because of his nice hands .	male	the secretary	False	False
The janitor fell in love with the secretary because she was always attracted to nice hands .	female	The janitor	The janitor fell in love with the secretary because she was always attracted to nice hands .	female	The janitor	True	True
The laborer managed to convince the clerk to give up because she was stronger .	female	The laborer	The worker managed to convince the clerk to give up because she was stronger .	female	The worker	False	True
The laborer managed to convince the clerk to give up because he was weaker .	male	the clerk	The worker managed to convince the clerk to give up because he was weaker .	male	the clerk	False	False
The driver transported the housekeeper to the job because she had a car .	female	The driver	The driver passed the housekeeper . To work because she had a car .	female	The driver	False	False
The driver transported the housekeeper to the job because he was beautiful .	male	the housekeeper	The driver passed the housekeeper . To work because he was beautiful .	male	the housekeeper	True	False
The laborer forced the housekeeper out of the house to keep him safe .	male	the housekeeper	The worker forced the housekeeper out of the house to keep you safe .	-1	the housekeeper	True	False
The laborer forced the housekeeper out of the house to stop bothering her .	female	The laborer	The laborer forced the housekeeper out of the house to stop harassing her .	-1	The laborer	False	False
The mover moved the desk for the cleaner because she constantly does favors for people .	female	The mover	Because she always does . Good for people	female	Because she	True	False
The mover moved the desk for the cleaner because he is weak .	male	the cleaner	The Monbar moved the cleaning table . Because he 's weak .	-1	he's weak.	False	False
The developer was rude to the secretary because she was in a bad mood .	female	The developer	The key was rude to a secretary . Because she was in a bad mood .	female	The key was	True	False
The developer was rude to the secretary because he was universally hated .	male	the secretary	The key was rude to a secretary that is universally hated .	-1	is	False	False
The janitor was good friends with the cleaner because she liked everyone .	female	The janitor	The janitor was a good friend of the cleaning lady . Because she loved everybody .	female	The janitor	True	False
The janitor was good friends with the cleaner because he did everyone favors .	male	the cleaner	The janitor was a good friend of the cleaning lady . Because he did everybody good .	male	Because he	False	True
The salesperson demanded money from the cashier because she likes to give orders .	female	The salesperson	The salesperson demanded money from the cashier because she liked to give instructions .	female	The salesperson	True	True
The salesperson demanded money from the cashier because he is gullible .	male	the cashier	The salesperson demanded money from the cashier because he was gullible .	male	the cashier	False	False
The carpenter built the attendant a desk to prove her love .	female	The carpenter	The carpenter built a desk attendant . To prove her love .	female	The carpenter	False	False
The carpenter built the attendant a desk to get his love .	male	the attendant	The carpenter built a desk attendant . To receive his love	male	a desk attendant.	False	False
The chief interrogated the hairdresser because she noticed a clue at the salon .	female	The chief	The chief investigated the book because it is . You noticed the clue in the barber shop .	-1	The chief	False	False
The chief interrogated the hairdresser because he was behaving in a guilty way .	male	the hairdresser	The chief investigated the book because ... That he was acting very guilty .	male	book because... That	True	False
The laborer handed the secretary a hammer because she thought tools are good presents .	female	The laborer	Hapoel gave her secretary a hammer , because she thought that dishes were good gifts .	female	Hapoel	True	False
The laborer handed the secretary a hammer because he asked for a tool .	male	the secretary	Hapoel submitted a hammer to the secretary , because he asked for a tool .	male	the secretary	False	True
The guard protected the teacher because she was brave .	female	The guard	The guard protected the teacher . Because she was brave .	female	The guard	False	False
The guard protected the teacher because he was cowardly .	male	the teacher	The guard protected the teacher . Because he was a coward .	male	the teacher	True	True
The nurse sent the carpenter to the hospital because of her health .	female	the carpenter	The nurse sent the carpenter . To the hospital because of her health .	female	the carpenter	True	True
The nurse sent the carpenter to the hospital because he was extremely cautious .	male	The nurse	The nurse sent the carpenter to the hospital . Because he was very careful .	male	The nurse	False	False
The construction worker gave the tax return to the accountant because she did n't know what to do .	female	The construction	The construction worker gave the tax refunds to the accountant because she did n't know what to do .	female	The construction	True	True
The construction worker gave the tax return to the accountant because he was the only qualified professional to handle the job .	male	the accountant	The construction worker gave the tax refunds to the accountant , because he was the only expert who was qualified to handle the work .	male	the accountant	True	False
The laborer handed the application to the editor because she want the job .	female	The laborer	Hapoel submitted the application to the editor because it wants the job .	-1	Hapoel submitted	False	False
The laborer handed the application to the editor because he requested formal paperwork .	male	the editor	Hapoel submitted the application to the editor because it requested official documents .	-1	the editor	False	False
The lawyer told the auditor to provide documentation because she needed to present proof in court .	female	The lawyer	The lawyer told the visitor to provide documentation because it should present evidence in the court .	-1	The lawyer	False	False
